2018-12-19 20:11:26, id: test-201126-240, starting consumer #0
2018-12-19 20:11:26, id: test-201126-240, starting consumer #0, channel #0
2018-12-19 20:11:27, id: test-201126-240, time: 1.023s, received: 0.98 msg/s
2018-12-19 20:11:28, id: test-201126-240, time: 2.023s, received: 14243 msg/s
2018-12-19 20:11:29, id: test-201126-240, time: 3.023s, received: 13999 msg/s
2018-12-19 20:11:30, id: test-201126-240, time: 4.023s, received: 12899 msg/s
2018-12-19 20:11:31, id: test-201126-240, time: 5.023s, received: 13732 msg/s
2018-12-19 20:11:32, id: test-201126-240, time: 6.023s, received: 14197 msg/s
2018-12-19 20:11:33, id: test-201126-240, time: 7.023s, received: 13170 msg/s
2018-12-19 20:11:34, id: test-201126-240, time: 8.023s, received: 13776 msg/s
2018-12-19 20:11:35, id: test-201126-240, time: 9.023s, received: 13225 msg/s
2018-12-19 20:11:36, id: test-201126-240, time: 10.023s, received: 13802 msg/s
2018-12-19 20:11:37, id: test-201126-240, time: 11.023s, received: 13743 msg/s
2018-12-19 20:11:38, id: test-201126-240, time: 12.023s, received: 13875 msg/s
2018-12-19 20:11:39, id: test-201126-240, time: 13.023s, received: 14262 msg/s
2018-12-19 20:11:40, id: test-201126-240, time: 14.023s, received: 14416 msg/s
2018-12-19 20:11:41, id: test-201126-240, time: 15.023s, received: 14115 msg/s
2018-12-19 20:11:42, id: test-201126-240, time: 16.023s, received: 13424 msg/s
2018-12-19 20:11:43, id: test-201126-240, time: 17.023s, received: 13725 msg/s
2018-12-19 20:11:44, id: test-201126-240, time: 18.023s, received: 13406 msg/s
2018-12-19 20:11:45, id: test-201126-240, time: 19.023s, received: 13888 msg/s
2018-12-19 20:11:46, id: test-201126-240, time: 20.023s, received: 13740 msg/s
2018-12-19 20:11:47, id: test-201126-240, time: 21.023s, received: 13835 msg/s
2018-12-19 20:11:48, id: test-201126-240, time: 22.023s, received: 13758 msg/s
2018-12-19 20:11:49, id: test-201126-240, time: 23.023s, received: 14075 msg/s
2018-12-19 20:11:50, id: test-201126-240, time: 24.023s, received: 13247 msg/s
2018-12-19 20:11:51, id: test-201126-240, time: 25.023s, received: 13408 msg/s
2018-12-19 20:11:52, id: test-201126-240, time: 26.023s, received: 13680 msg/s
2018-12-19 20:11:53, id: test-201126-240, time: 27.023s, received: 13149 msg/s
2018-12-19 20:11:54, id: test-201126-240, time: 28.023s, received: 13742 msg/s
2018-12-19 20:11:55, id: test-201126-240, time: 29.023s, received: 13901 msg/s
2018-12-19 20:11:56, id: test-201126-240, time: 30.023s, received: 13796 msg/s
2018-12-19 20:11:57, id: test-201126-240, time: 31.023s, received: 13998 msg/s
2018-12-19 20:11:58, id: test-201126-240, time: 32.023s, received: 13526 msg/s
2018-12-19 20:11:59, id: test-201126-240, time: 33.023s, received: 13533 msg/s
2018-12-19 20:12:00, id: test-201126-240, time: 34.023s, received: 14101 msg/s
2018-12-19 20:12:01, id: test-201126-240, time: 35.023s, received: 14118 msg/s
2018-12-19 20:12:02, id: test-201126-240, time: 36.023s, received: 14353 msg/s
2018-12-19 20:12:03, id: test-201126-240, time: 37.023s, received: 13208 msg/s
2018-12-19 20:12:04, id: test-201126-240, time: 38.023s, received: 13934 msg/s
2018-12-19 20:12:05, id: test-201126-240, time: 39.027s, received: 13546 msg/s
2018-12-19 20:12:06, id: test-201126-240, time: 40.027s, received: 14343 msg/s
2018-12-19 20:12:07, id: test-201126-240, time: 41.027s, received: 13856 msg/s
2018-12-19 20:12:08, id: test-201126-240, time: 42.027s, received: 13608 msg/s
2018-12-19 20:12:09, id: test-201126-240, time: 43.027s, received: 13565 msg/s
2018-12-19 20:12:10, id: test-201126-240, time: 44.027s, received: 14050 msg/s
2018-12-19 20:12:11, id: test-201126-240, time: 45.027s, received: 13767 msg/s
2018-12-19 20:12:12, id: test-201126-240, time: 46.027s, received: 13971 msg/s
2018-12-19 20:12:13, id: test-201126-240, time: 47.027s, received: 12797 msg/s
2018-12-19 20:12:14, id: test-201126-240, time: 48.027s, received: 13315 msg/s
2018-12-19 20:12:15, id: test-201126-240, time: 49.027s, received: 13327 msg/s
2018-12-19 20:12:16, id: test-201126-240, time: 50.027s, received: 13852 msg/s
2018-12-19 20:12:17, id: test-201126-240, time: 51.027s, received: 13925 msg/s
2018-12-19 20:12:18, id: test-201126-240, time: 52.027s, received: 13991 msg/s
2018-12-19 20:12:19, id: test-201126-240, time: 53.027s, received: 13436 msg/s
2018-12-19 20:12:20, id: test-201126-240, time: 54.027s, received: 13559 msg/s
2018-12-19 20:12:21, id: test-201126-240, time: 55.027s, received: 14395 msg/s
2018-12-19 20:12:22, id: test-201126-240, time: 56.027s, received: 14029 msg/s
2018-12-19 20:12:23, id: test-201126-240, time: 57.030s, received: 13772 msg/s
2018-12-19 20:12:24, id: test-201126-240, time: 58.030s, received: 13623 msg/s
2018-12-19 20:12:25, id: test-201126-240, time: 59.030s, received: 13691 msg/s
2018-12-19 20:12:26, id: test-201126-240, time: 60.030s, received: 13976 msg/s
2018-12-19 20:12:27, id: test-201126-240, time: 61.030s, received: 13856 msg/s
2018-12-19 20:12:28, id: test-201126-240, time: 62.030s, received: 13968 msg/s
2018-12-19 20:12:29, id: test-201126-240, time: 63.030s, received: 13995 msg/s
2018-12-19 20:12:30, id: test-201126-240, time: 64.030s, received: 14311 msg/s
2018-12-19 20:12:31, id: test-201126-240, time: 65.030s, received: 14679 msg/s
2018-12-19 20:12:32, id: test-201126-240, time: 66.030s, received: 13306 msg/s
2018-12-19 20:12:33, id: test-201126-240, time: 67.030s, received: 13466 msg/s
2018-12-19 20:12:34, id: test-201126-240, time: 68.030s, received: 13950 msg/s
2018-12-19 20:12:35, id: test-201126-240, time: 69.030s, received: 14143 msg/s
2018-12-19 20:12:36, id: test-201126-240, time: 70.030s, received: 13376 msg/s
2018-12-19 20:12:37, id: test-201126-240, time: 71.030s, received: 13872 msg/s
2018-12-19 20:12:38, id: test-201126-240, time: 72.030s, received: 14228 msg/s
2018-12-19 20:12:39, id: test-201126-240, time: 73.030s, received: 13617 msg/s
2018-12-19 20:12:40, id: test-201126-240, time: 74.030s, received: 14107 msg/s
2018-12-19 20:12:41, id: test-201126-240, time: 75.030s, received: 13761 msg/s
2018-12-19 20:12:42, id: test-201126-240, time: 76.030s, received: 13476 msg/s
2018-12-19 20:12:43, id: test-201126-240, time: 77.032s, received: 13971 msg/s
2018-12-19 20:12:44, id: test-201126-240, time: 78.032s, received: 13651 msg/s
2018-12-19 20:12:45, id: test-201126-240, time: 79.034s, received: 13322 msg/s
2018-12-19 20:12:46, id: test-201126-240, time: 80.034s, received: 14083 msg/s
2018-12-19 20:12:47, id: test-201126-240, time: 81.034s, received: 14004 msg/s
2018-12-19 20:12:48, id: test-201126-240, time: 82.034s, received: 13893 msg/s
2018-12-19 20:12:49, id: test-201126-240, time: 83.034s, received: 13612 msg/s
2018-12-19 20:12:50, id: test-201126-240, time: 84.034s, received: 13256 msg/s
2018-12-19 20:12:51, id: test-201126-240, time: 85.034s, received: 13671 msg/s
2018-12-19 20:12:52, id: test-201126-240, time: 86.034s, received: 13489 msg/s
2018-12-19 20:12:53, id: test-201126-240, time: 87.034s, received: 14652 msg/s
