2018-12-24 23:11:47, id: test-231147-601, starting producer #0
2018-12-24 23:11:47, id: test-231147-601, starting producer #0, channel #0
2018-12-24 23:11:48, id: test-231147-601, time: 1.057s, sent: 9457 msg/s
2018-12-24 23:11:49, id: test-231147-601, time: 2.210s, sent: 8562 msg/s
2018-12-24 23:11:51, id: test-231147-601, time: 3.318s, sent: 9108 msg/s
2018-12-24 23:11:52, id: test-231147-601, time: 4.322s, sent: 8741 msg/s
2018-12-24 23:11:53, id: test-231147-601, time: 5.352s, sent: 8733 msg/s
2018-12-24 23:11:54, id: test-231147-601, time: 6.499s, sent: 8607 msg/s
2018-12-24 23:11:55, id: test-231147-601, time: 7.602s, sent: 8851 msg/s
2018-12-24 23:11:56, id: test-231147-601, time: 8.602s, sent: 9867 msg/s
2018-12-24 23:11:57, id: test-231147-601, time: 9.733s, sent: 7958 msg/s
2018-12-24 23:11:58, id: test-231147-601, time: 10.902s, sent: 8633 msg/s
2018-12-24 23:11:59, id: test-231147-601, time: 11.906s, sent: 8741 msg/s
2018-12-24 23:12:00, id: test-231147-601, time: 12.979s, sent: 8893 msg/s
2018-12-24 23:12:01, id: test-231147-601, time: 14.063s, sent: 8702 msg/s
2018-12-24 23:12:02, id: test-231147-601, time: 15.174s, sent: 8590 msg/s
2018-12-24 23:12:03, id: test-231147-601, time: 16.270s, sent: 8607 msg/s
2018-12-24 23:12:05, id: test-231147-601, time: 17.325s, sent: 8942 msg/s
2018-12-24 23:12:06, id: test-231147-601, time: 18.360s, sent: 8478 msg/s
2018-12-24 23:12:07, id: test-231147-601, time: 19.486s, sent: 8963 msg/s
2018-12-24 23:12:08, id: test-231147-601, time: 20.589s, sent: 8552 msg/s
2018-12-24 23:12:09, id: test-231147-601, time: 21.648s, sent: 9012 msg/s
2018-12-24 23:12:10, id: test-231147-601, time: 22.754s, sent: 8529 msg/s
2018-12-24 23:12:11, id: test-231147-601, time: 23.881s, sent: 8954 msg/s
2018-12-24 23:12:12, id: test-231147-601, time: 24.894s, sent: 8663 msg/s
2018-12-24 23:12:13, id: test-231147-601, time: 26.028s, sent: 8899 msg/s
2018-12-24 23:12:14, id: test-231147-601, time: 27.075s, sent: 8382 msg/s
2018-12-24 23:12:15, id: test-231147-601, time: 28.223s, sent: 8790 msg/s
2018-12-24 23:12:17, id: test-231147-601, time: 29.354s, sent: 7371 msg/s
2018-12-24 23:12:18, id: test-231147-601, time: 30.367s, sent: 8554 msg/s
2018-12-24 23:12:19, id: test-231147-601, time: 31.451s, sent: 8804 msg/s
2018-12-24 23:12:20, id: test-231147-601, time: 32.451s, sent: 9994 msg/s
2018-12-24 23:12:21, id: test-231147-601, time: 33.570s, sent: 7439 msg/s
2018-12-24 23:12:22, id: test-231147-601, time: 34.690s, sent: 9010 msg/s
2018-12-24 23:12:23, id: test-231147-601, time: 35.742s, sent: 8967 msg/s
2018-12-24 23:12:24, id: test-231147-601, time: 36.874s, sent: 8333 msg/s
2018-12-24 23:12:25, id: test-231147-601, time: 38.008s, sent: 8802 msg/s
2018-12-24 23:12:26, id: test-231147-601, time: 39.126s, sent: 8929 msg/s
2018-12-24 23:12:27, id: test-231147-601, time: 40.187s, sent: 8477 msg/s
2018-12-24 23:12:28, id: test-231147-601, time: 41.294s, sent: 8621 msg/s
2018-12-24 23:12:30, id: test-231147-601, time: 42.396s, sent: 9058 msg/s
2018-12-24 23:12:31, id: test-231147-601, time: 43.557s, sent: 8220 msg/s
2018-12-24 23:12:32, id: test-231147-601, time: 44.643s, sent: 9191 msg/s
2018-12-24 23:12:33, id: test-231147-601, time: 45.723s, sent: 8735 msg/s
2018-12-24 23:12:34, id: test-231147-601, time: 46.818s, sent: 8715 msg/s
2018-12-24 23:12:35, id: test-231147-601, time: 47.930s, sent: 9075 msg/s
2018-12-24 23:12:36, id: test-231147-601, time: 49.002s, sent: 8800 msg/s
2018-12-24 23:12:37, id: test-231147-601, time: 50.039s, sent: 8461 msg/s
2018-12-24 23:12:38, id: test-231147-601, time: 51.094s, sent: 8422 msg/s
2018-12-24 23:12:39, id: test-231147-601, time: 52.274s, sent: 8552 msg/s
2018-12-24 23:12:41, id: test-231147-601, time: 53.402s, sent: 8946 msg/s
2018-12-24 23:12:42, id: test-231147-601, time: 54.451s, sent: 8888 msg/s
2018-12-24 23:12:43, id: test-231147-601, time: 55.502s, sent: 8976 msg/s
2018-12-24 23:12:44, id: test-231147-601, time: 56.570s, sent: 8423 msg/s
2018-12-24 23:12:45, id: test-231147-601, time: 57.609s, sent: 8974 msg/s
2018-12-24 23:12:46, id: test-231147-601, time: 58.687s, sent: 8852 msg/s
2018-12-24 23:12:47, id: test-231147-601, time: 59.691s, sent: 8741 msg/s
2018-12-24 23:12:48, id: test-231147-601, time: 60.735s, sent: 8406 msg/s
