procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EST
 1  0      0  30167      4   1388    0    0     4    12  216   50 58 11 30  0  0 2018-12-24 23:11:40
 0  0      0  30171      4   1388    0    0     0   572  776  925  1  0 98  2  0 2018-12-24 23:11:41
 0  0      0  30173      4   1388    0    0     0    76  328  642  1  0 99  0  0 2018-12-24 23:11:42
 3  0      0  30175      4   1388    0    0     0   148  435  830  1  0 99  1  0 2018-12-24 23:11:43
 0  0      0  30177      4   1388    0    0     0    76  530  987  1  0 98  0  0 2018-12-24 23:11:44
 0  0      0  30179      4   1388    0    0     0   144  485  909  1  0 98  0  0 2018-12-24 23:11:45
 0  0      0  30182      4   1388    0    0     0   148  488  810  1  0 99  1  0 2018-12-24 23:11:46
 0  0      0  30185      4   1388    0    0     0   148  439  698  1  0 99  1  0 2018-12-24 23:11:47
12  0      0  30103      4   1388    0    0     0     0 59258 34028 42  7 52  0  0 2018-12-24 23:11:48
14  0      0  30054      4   1388    0    0     0     0 102598 75397 77 13 11  0  0 2018-12-24 23:11:49
12  0      0  30116      4   1388    0    0     0     0 152458 88163 77 15  9  0  0 2018-12-24 23:11:50
12  0      0  30123      4   1388    0    0     0     0 188266 106789 82 15  3  0  0 2018-12-24 23:11:51
12  0      0  30133      4   1388    0    0     0     0 199078 101915 82 16  2  0  0 2018-12-24 23:11:52
12  0      0  30122      4   1388    0    0     0     0 184057 114913 82 15  3  0  0 2018-12-24 23:11:53
12  0      0  30112      4   1388    0    0     0     0 194394 104118 83 15  2  0  0 2018-12-24 23:11:54
 7  0      0  30122      4   1388    0    0     0     0 191246 116677 81 16  3  0  0 2018-12-24 23:11:55
 3  0      0  30124      4   1388    0    0     0     0 186142 113895 82 15  3  0  0 2018-12-24 23:11:56
13  0      0  30129      4   1388    0    0     0     0 190255 110422 81 16  3  0  0 2018-12-24 23:11:57
12  0      0  30114      4   1388    0    0     0     0 193987 121796 81 16  3  0  0 2018-12-24 23:11:58
12  0      0  30132      4   1388    0    0     0     0 195960 110726 82 16  3  0  0 2018-12-24 23:11:59
 6  0      0  30128      4   1388    0    0     0     0 195899 114236 82 15  3  0  0 2018-12-24 23:12:00
11  0      0  30121      4   1388    0    0     0     0 192154 105415 81 16  2  0  0 2018-12-24 23:12:01
