2018-12-24 23:11:45, id: test-231145-077, starting consumer #0
2018-12-24 23:11:45, id: test-231145-077, starting consumer #0, channel #0
2018-12-24 23:11:47, id: test-231145-077, time: 2.764s, received: 0.36 msg/s
2018-12-24 23:11:48, id: test-231145-077, time: 3.766s, received: 7457 msg/s
2018-12-24 23:11:49, id: test-231145-077, time: 4.766s, received: 8015 msg/s
2018-12-24 23:11:50, id: test-231145-077, time: 5.767s, received: 8723 msg/s
2018-12-24 23:11:51, id: test-231145-077, time: 6.767s, received: 9248 msg/s
2018-12-24 23:11:52, id: test-231145-077, time: 7.767s, received: 8596 msg/s
2018-12-24 23:11:53, id: test-231145-077, time: 8.767s, received: 8783 msg/s
2018-12-24 23:11:54, id: test-231145-077, time: 9.767s, received: 8696 msg/s
2018-12-24 23:11:55, id: test-231145-077, time: 10.767s, received: 8732 msg/s
2018-12-24 23:11:56, id: test-231145-077, time: 11.767s, received: 8950 msg/s
2018-12-24 23:11:57, id: test-231145-077, time: 12.767s, received: 8593 msg/s
2018-12-24 23:11:58, id: test-231145-077, time: 13.767s, received: 8797 msg/s
2018-12-24 23:11:59, id: test-231145-077, time: 14.767s, received: 8727 msg/s
2018-12-24 23:12:00, id: test-231145-077, time: 15.767s, received: 8854 msg/s
2018-12-24 23:12:01, id: test-231145-077, time: 16.767s, received: 8860 msg/s
2018-12-24 23:12:02, id: test-231145-077, time: 17.767s, received: 8773 msg/s
2018-12-24 23:12:03, id: test-231145-077, time: 18.768s, received: 8869 msg/s
2018-12-24 23:12:04, id: test-231145-077, time: 19.768s, received: 8256 msg/s
2018-12-24 23:12:05, id: test-231145-077, time: 20.768s, received: 8424 msg/s
2018-12-24 23:12:06, id: test-231145-077, time: 21.768s, received: 9207 msg/s
2018-12-24 23:12:07, id: test-231145-077, time: 22.768s, received: 8756 msg/s
2018-12-24 23:12:08, id: test-231145-077, time: 23.768s, received: 8649 msg/s
2018-12-24 23:12:09, id: test-231145-077, time: 24.768s, received: 8773 msg/s
2018-12-24 23:12:10, id: test-231145-077, time: 25.768s, received: 8879 msg/s
2018-12-24 23:12:11, id: test-231145-077, time: 26.768s, received: 8709 msg/s
2018-12-24 23:12:12, id: test-231145-077, time: 27.768s, received: 8683 msg/s
2018-12-24 23:12:13, id: test-231145-077, time: 28.768s, received: 8723 msg/s
2018-12-24 23:12:14, id: test-231145-077, time: 29.768s, received: 8568 msg/s
2018-12-24 23:12:15, id: test-231145-077, time: 30.768s, received: 8836 msg/s
2018-12-24 23:12:16, id: test-231145-077, time: 31.768s, received: 7475 msg/s
2018-12-24 23:12:17, id: test-231145-077, time: 32.768s, received: 8412 msg/s
2018-12-24 23:12:18, id: test-231145-077, time: 33.768s, received: 8589 msg/s
2018-12-24 23:12:19, id: test-231145-077, time: 34.768s, received: 8939 msg/s
2018-12-24 23:12:20, id: test-231145-077, time: 35.768s, received: 8746 msg/s
2018-12-24 23:12:21, id: test-231145-077, time: 36.768s, received: 8834 msg/s
2018-12-24 23:12:22, id: test-231145-077, time: 37.769s, received: 8974 msg/s
2018-12-24 23:12:23, id: test-231145-077, time: 38.769s, received: 8465 msg/s
2018-12-24 23:12:24, id: test-231145-077, time: 39.769s, received: 8353 msg/s
2018-12-24 23:12:25, id: test-231145-077, time: 40.769s, received: 8740 msg/s
2018-12-24 23:12:26, id: test-231145-077, time: 41.769s, received: 8762 msg/s
2018-12-24 23:12:27, id: test-231145-077, time: 42.769s, received: 9021 msg/s
2018-12-24 23:12:28, id: test-231145-077, time: 43.769s, received: 8629 msg/s
