2018-12-24 23:11:46, id: test-231145-879, starting consumer #0
2018-12-24 23:11:46, id: test-231145-879, starting consumer #0, channel #0
2018-12-24 23:11:47, id: test-231145-879, time: 1.968s, received: 0.51 msg/s
2018-12-24 23:11:48, id: test-231145-879, time: 2.968s, received: 8167 msg/s
2018-12-24 23:11:49, id: test-231145-879, time: 3.968s, received: 7393 msg/s
2018-12-24 23:11:50, id: test-231145-879, time: 4.968s, received: 9104 msg/s
2018-12-24 23:11:51, id: test-231145-879, time: 5.968s, received: 8863 msg/s
2018-12-24 23:11:52, id: test-231145-879, time: 6.968s, received: 8497 msg/s
2018-12-24 23:11:53, id: test-231145-879, time: 7.968s, received: 8873 msg/s
2018-12-24 23:11:54, id: test-231145-879, time: 8.969s, received: 8622 msg/s
2018-12-24 23:11:55, id: test-231145-879, time: 9.969s, received: 8776 msg/s
2018-12-24 23:11:56, id: test-231145-879, time: 10.969s, received: 8756 msg/s
2018-12-24 23:11:57, id: test-231145-879, time: 11.969s, received: 8947 msg/s
2018-12-24 23:11:58, id: test-231145-879, time: 12.969s, received: 8652 msg/s
2018-12-24 23:11:59, id: test-231145-879, time: 13.969s, received: 8527 msg/s
2018-12-24 23:12:00, id: test-231145-879, time: 14.969s, received: 9043 msg/s
2018-12-24 23:12:01, id: test-231145-879, time: 15.969s, received: 8871 msg/s
2018-12-24 23:12:02, id: test-231145-879, time: 16.969s, received: 8715 msg/s
2018-12-24 23:12:03, id: test-231145-879, time: 17.969s, received: 8704 msg/s
2018-12-24 23:12:04, id: test-231145-879, time: 18.969s, received: 8499 msg/s
2018-12-24 23:12:05, id: test-231145-879, time: 19.973s, received: 8597 msg/s
2018-12-24 23:12:06, id: test-231145-879, time: 20.973s, received: 9014 msg/s
2018-12-24 23:12:07, id: test-231145-879, time: 21.973s, received: 8754 msg/s
2018-12-24 23:12:08, id: test-231145-879, time: 22.973s, received: 8698 msg/s
2018-12-24 23:12:09, id: test-231145-879, time: 23.973s, received: 8731 msg/s
2018-12-24 23:12:10, id: test-231145-879, time: 24.973s, received: 8777 msg/s
2018-12-24 23:12:11, id: test-231145-879, time: 25.973s, received: 8865 msg/s
2018-12-24 23:12:12, id: test-231145-879, time: 26.973s, received: 8696 msg/s
2018-12-24 23:12:13, id: test-231145-879, time: 27.973s, received: 8697 msg/s
2018-12-24 23:12:14, id: test-231145-879, time: 28.973s, received: 8493 msg/s
2018-12-24 23:12:15, id: test-231145-879, time: 29.973s, received: 8860 msg/s
2018-12-24 23:12:16, id: test-231145-879, time: 30.973s, received: 7449 msg/s
2018-12-24 23:12:17, id: test-231145-879, time: 31.973s, received: 8437 msg/s
2018-12-24 23:12:18, id: test-231145-879, time: 32.973s, received: 8575 msg/s
2018-12-24 23:12:19, id: test-231145-879, time: 33.974s, received: 8955 msg/s
2018-12-24 23:12:20, id: test-231145-879, time: 34.974s, received: 8743 msg/s
2018-12-24 23:12:21, id: test-231145-879, time: 35.975s, received: 8719 msg/s
2018-12-24 23:12:22, id: test-231145-879, time: 36.977s, received: 9082 msg/s
2018-12-24 23:12:23, id: test-231145-879, time: 37.977s, received: 8568 msg/s
2018-12-24 23:12:24, id: test-231145-879, time: 38.977s, received: 8400 msg/s
2018-12-24 23:12:25, id: test-231145-879, time: 39.977s, received: 8416 msg/s
2018-12-24 23:12:26, id: test-231145-879, time: 40.977s, received: 9003 msg/s
2018-12-24 23:12:27, id: test-231145-879, time: 41.977s, received: 8887 msg/s
2018-12-24 23:12:28, id: test-231145-879, time: 42.977s, received: 8715 msg/s
2018-12-24 23:12:29, id: test-231145-879, time: 43.977s, received: 8713 msg/s
2018-12-24 23:12:30, id: test-231145-879, time: 44.977s, received: 8664 msg/s
2018-12-24 23:12:31, id: test-231145-879, time: 45.977s, received: 8818 msg/s
2018-12-24 23:12:32, id: test-231145-879, time: 46.980s, received: 8716 msg/s
2018-12-24 23:12:33, id: test-231145-879, time: 47.980s, received: 8969 msg/s
2018-12-24 23:12:34, id: test-231145-879, time: 48.980s, received: 8718 msg/s
2018-12-24 23:12:35, id: test-231145-879, time: 49.980s, received: 8914 msg/s
2018-12-24 23:12:36, id: test-231145-879, time: 50.981s, received: 8577 msg/s
2018-12-24 23:12:37, id: test-231145-879, time: 51.981s, received: 8778 msg/s
2018-12-24 23:12:38, id: test-231145-879, time: 52.981s, received: 8679 msg/s
2018-12-24 23:12:39, id: test-231145-879, time: 53.981s, received: 8620 msg/s
2018-12-24 23:12:40, id: test-231145-879, time: 54.981s, received: 8578 msg/s
2018-12-24 23:12:41, id: test-231145-879, time: 55.981s, received: 8981 msg/s
2018-12-24 23:12:42, id: test-231145-879, time: 56.981s, received: 8656 msg/s
2018-12-24 23:12:43, id: test-231145-879, time: 57.982s, received: 8782 msg/s
2018-12-24 23:12:44, id: test-231145-879, time: 58.982s, received: 8768 msg/s
2018-12-24 23:12:45, id: test-231145-879, time: 59.982s, received: 8772 msg/s
2018-12-24 23:12:46, id: test-231145-879, time: 60.982s, received: 8760 msg/s
2018-12-24 23:12:47, id: test-231145-879, time: 61.982s, received: 8651 msg/s
2018-12-24 23:12:48, id: test-231145-879, time: 62.984s, received: 8802 msg/s
2018-12-24 23:12:49, id: test-231145-879, time: 63.984s, received: 8872 msg/s
2018-12-24 23:12:50, id: test-231145-879, time: 64.985s, received: 8801 msg/s
2018-12-24 23:12:51, id: test-231145-879, time: 65.985s, received: 8761 msg/s
2018-12-24 23:12:52, id: test-231145-879, time: 66.985s, received: 8751 msg/s
2018-12-24 23:12:53, id: test-231145-879, time: 67.985s, received: 8579 msg/s
2018-12-24 23:12:54, id: test-231145-879, time: 68.985s, received: 8654 msg/s
2018-12-24 23:12:55, id: test-231145-879, time: 69.985s, received: 8762 msg/s
2018-12-24 23:12:56, id: test-231145-879, time: 70.985s, received: 8722 msg/s
2018-12-24 23:12:57, id: test-231145-879, time: 71.985s, received: 8908 msg/s
2018-12-24 23:12:58, id: test-231145-879, time: 72.985s, received: 8236 msg/s
2018-12-24 23:12:59, id: test-231145-879, time: 73.985s, received: 8925 msg/s
2018-12-24 23:13:00, id: test-231145-879, time: 74.986s, received: 8580 msg/s
2018-12-24 23:13:01, id: test-231145-879, time: 75.986s, received: 8737 msg/s
2018-12-24 23:13:02, id: test-231145-879, time: 76.986s, received: 8895 msg/s
2018-12-24 23:13:03, id: test-231145-879, time: 77.986s, received: 8613 msg/s
2018-12-24 23:13:04, id: test-231145-879, time: 78.986s, received: 8714 msg/s
2018-12-24 23:13:05, id: test-231145-879, time: 79.986s, received: 8689 msg/s
