procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EST
 2  0      0  28256     73   3207    0    0     0   115    0    1  2  1 97  0  0 2018-12-17 13:37:57
 0  1      0  28257     73   3207    0    0     0   752  374  456  0  0 98  2  0 2018-12-17 13:37:58
 0  0      0  28258     73   3207    0    0     0   960  416  580  0  0 97  3  0 2018-12-17 13:37:59
 0  0      0  28259     73   3207    0    0     0   212  211  389  0  0 99  0  0 2018-12-17 13:38:00
 0  0      0  28261     73   3207    0    0     0     0  202  323  0  0 100  0  0 2018-12-17 13:38:01
 3  0      0  28254     73   3207    0    0     0   152 7967 8968  4  1 94  0  0 2018-12-17 13:38:02
 4  0      0  28228     73   3207    0    0     0     0 33614 37470 18  5 77  0  0 2018-12-17 13:38:03
 3  0      0  28248     73   3207    0    0     0    72 29708 34062 16  5 79  0  0 2018-12-17 13:38:04
 3  0      0  28214     73   3207    0    0     0     0 31289 36147 17  6 77  0  0 2018-12-17 13:38:05
 3  0      0  28246     73   3207    0    0     0    72 30337 34583 17  5 78  0  0 2018-12-17 13:38:06
 3  0      0  28222     73   3207    0    0     0     0 31197 37081 17  5 77  0  0 2018-12-17 13:38:07
 4  0      0  28239     73   3207    0    0     0   148 29997 33654 17  5 78  0  0 2018-12-17 13:38:08
 0  0      0  28218     73   3207    0    0     0    76 31020 35759 17  5 78  0  0 2018-12-17 13:38:09
 4  0      0  28234     73   3207    0    0     0     0 32465 36145 18  5 77  0  0 2018-12-17 13:38:10
 4  0      0  28225     73   3207    0    0     0    72 31915 35311 17  5 78  0  0 2018-12-17 13:38:11
 2  0      0  28228     73   3207    0    0     0     0 31606 36801 18  5 77  0  0 2018-12-17 13:38:12
 2  0      0  28246     73   3207    0    0     0    72 31633 36690 17  6 77  0  0 2018-12-17 13:38:13
 1  0      0  28222     73   3207    0    0     0     0 31185 37046 17  5 77  0  0 2018-12-17 13:38:14
 4  0      0  28240     73   3207    0    0     0    76 30781 35265 17  5 78  0  0 2018-12-17 13:38:15
 1  0      0  28215     73   3207    0    0     0     0 31977 36748 16  6 78  0  0 2018-12-17 13:38:16
 2  0      0  28244     73   3207    0    0     0   456 28358 31057 14  5 80  0  0 2018-12-17 13:38:17
 2  0      0  28219     73   3207    0    0     0  3152 30968 34015 16  5 78  1  0 2018-12-17 13:38:18
 3  0      0  28235     73   3207    0    0     0     0 36178 37058 17  6 77  0  0 2018-12-17 13:38:19
 1  0      0  28248     73   3207    0    0     0    76 34395 36254 17  6 77  0  0 2018-12-17 13:38:20
 1  0      0  28217     73   3207    0    0     0     0 32286 34961 17  5 78  0  0 2018-12-17 13:38:21
 1  0      0  28244     73   3207    0    0     0    76 33416 35110 16  5 78  0  0 2018-12-17 13:38:22
 3  0      0  28217     73   3207    0    0     0     0 34647 37228 18  5 76  0  0 2018-12-17 13:38:23
 3  0      0  28242     73   3207    0    0     0  8292 27484 31312 15  5 79  1  0 2018-12-17 13:38:24
 2  0      0  28215     73   3207    0    0     0     0 31542 35619 16  5 78  0  0 2018-12-17 13:38:25
 4  0      0  28237     73   3207    0    0     0    76 32312 35260 17  5 77  0  0 2018-12-17 13:38:26
 5  0      0  28221     73   3207    0    0     0   140 31855 37132 18  5 77  0  0 2018-12-17 13:38:27
 3  0      0  28235     73   3207    0    0     0     0 31753 35968 18  6 77  0  0 2018-12-17 13:38:28
 5  0      0  28233     73   3207    0    0     0    72 30190 34841 17  5 78  0  0 2018-12-17 13:38:29
 4  0      0  28232     73   3207    0    0     0     0 32126 37072 19  5 76  0  0 2018-12-17 13:38:30
 2  0      0  28242     73   3207    0    0     0    80 31638 35980 18  5 77  0  0 2018-12-17 13:38:31
 3  0      0  28220     73   3207    0    0     0     4 31368 36780 16  6 78  0  0 2018-12-17 13:38:32
 3  0      0  28242     73   3207    0    0     0    76 31809 39298 19  6 75  0  0 2018-12-17 13:38:33
 4  0      0  28217     73   3207    0    0     0     0 31741 37054 18  5 77  0  0 2018-12-17 13:38:34
 3  0      0  28238     73   3207    0    0     0    72 31702 37541 17  6 77  0  0 2018-12-17 13:38:35
 3  0      0  28227     73   3207    0    0     0    76 29330 34359 16  5 79  0  0 2018-12-17 13:38:36
 1  0      0  28232     73   3207    0    0     0     0 32052 36266 18  5 77  0  0 2018-12-17 13:38:37
 4  0      0  28240     73   3207    0    0     0    72 32108 35696 18  5 77  0  0 2018-12-17 13:38:38
 4  0      0  28225     73   3207    0    0     0     0 32332 37516 17  6 77  0  0 2018-12-17 13:38:39
 3  0      0  28245     73   3207    0    0     0    76 32332 36911 18  5 76  0  0 2018-12-17 13:38:40
 0  0      0  28221     73   3207    0    0     0     0 29939 35361 18  4 77  0  0 2018-12-17 13:38:41
 3  0      0  28236     73   3207    0    0     0    76 31867 36285 17  6 77  0  0 2018-12-17 13:38:42
 2  0      0  28216     73   3207    0    0     0    72 30723 35751 17  5 77  0  0 2018-12-17 13:38:43
 1  0      0  28235     73   3207    0    0     0     0 31787 35891 17  6 77  0  0 2018-12-17 13:38:44
 2  0      0  28230     73   3207    0    0     0    68 31477 36572 17  6 77  0  0 2018-12-17 13:38:45
 3  0      0  28230     73   3207    0    0     0     0 31331 35285 18  5 77  0  0 2018-12-17 13:38:46
 4  0      0  28250     73   3207    0    0     0    76 31604 36103 17  6 77  0  0 2018-12-17 13:38:47
