procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EST
 0  0      0  27020     40   3523    0    0     0     1    1    1  0  0 100  0  0 2018-11-25 11:46:15
 0  0      0  27019     40   3523    0    0     0     0  306  464  0  0 100  0  0 2018-11-25 11:46:16
 0  0      0  27018     40   3523    0    0     0     0  232  384  0  0 100  0  0 2018-11-25 11:46:17
 0  0      0  27008     40   3534    0    0     0    68 5624 5683  1  1 98  0  0 2018-11-25 11:46:18
 1  0      0  27003     40   3539    0    0     0     0 11126 10853  2  2 96  0  0 2018-11-25 11:46:19
 0  0      0  26999     40   3544    0    0     0    68 10517 10299  2  2 96  0  0 2018-11-25 11:46:20
 1  0      0  26994     40   3549    0    0     0     0 10645 10387  2  1 97  0  0 2018-11-25 11:46:21
 1  0      0  26989     40   3554    0    0     0 23664 10011 9661  2  1 96  0  0 2018-11-25 11:46:22
 0  0      0  26985     40   3559    0    0     0     0 12529 12679  3  2 95  0  0 2018-11-25 11:46:23
 1  0      0  26980     40   3564    0    0     0     0 10799 10577  2  1 97  0  0 2018-11-25 11:46:24
 4  0      0  26975     40   3568    0    0     0    68 10410 10235  2  1 97  0  0 2018-11-25 11:46:25
 1  0      0  26971     40   3574    0    0     0     0 10389 10080  2  1 97  0  0 2018-11-25 11:46:26
 2  0      0  26966     40   3579    0    0     0     0 10764 10443  3  1 96  0  0 2018-11-25 11:46:27
 2  0      0  26961     40   3583    0    0     0     0 11134 10617  2  2 96  0  0 2018-11-25 11:46:28
 1  0      0  26956     40   3588    0    0     0     0 11162 10671  2  2 96  0  0 2018-11-25 11:46:29
 1  0      0  26952     40   3593    0    0     0    68 10906 10604  2  1 96  0  0 2018-11-25 11:46:30
 0  0      0  26947     40   3598    0    0     0     0 10540 10180  2  2 96  0  0 2018-11-25 11:46:31
 0  0      0  26942     40   3603    0    0     0     0 12695 12640  3  2 95  0  0 2018-11-25 11:46:32
 1  0      0  26938     40   3607    0    0     0     0 11227 10984  2  1 96  0  0 2018-11-25 11:46:33
 0  0      0  26933     40   3612    0    0     0     0 10825 10467  2  1 96  0  0 2018-11-25 11:46:34
 1  0      0  26929     40   3617    0    0     0    68 10977 10602  2  1 97  0  0 2018-11-25 11:46:35
 0  0      0  26923     40   3623    0    0     0     0 11117 10542  2  1 96  0  0 2018-11-25 11:46:36
 1  0      0  26919     40   3627    0    0     0     4 10525 10016  2  1 97  0  0 2018-11-25 11:46:37
 0  0      0  26914     40   3632    0    0     0     0 10688 10343  2  1 96  0  0 2018-11-25 11:46:38
 1  0      0  26909     40   3636    0    0     0     0 10622 10277  2  1 96  0  0 2018-11-25 11:46:39
 0  0      0  26904     40   3642    0    0     0    68 10823 10507  2  1 97  0  0 2018-11-25 11:46:40
 0  0      0  26899     40   3647    0    0     0     0 10492 9979  2  1 97  0  0 2018-11-25 11:46:41
 0  2      0  26895     40   3651    0    0     0 86232 8881 8369  2  1 97  0  0 2018-11-25 11:46:42
 0  0      0  26890     40   3657    0    0     0     0 9074 8378  2  1 94  3  0 2018-11-25 11:46:43
 0  0      0  26885     40   3662    0    0     0     0 11767 11466  3  2 95  0  0 2018-11-25 11:46:44
 0  0      0  26880     40   3667    0    0     0    68 11640 11683  3  2 96  0  0 2018-11-25 11:46:45
 0  0      0  26875     40   3672    0    0     0     0 8898 8459  2  1 97  0  0 2018-11-25 11:46:46
 3  0      0  26870     40   3676    0    0     0     0 12609 11862  3  1 96  0  0 2018-11-25 11:46:47
 2  0      0  26864     40   3681    0    0     0 41752 9586 9023  2  1 97  0  0 2018-11-25 11:46:48
 0  0      0  26860     40   3686    0    0     0     0 10971 10320  2  1 96  0  0 2018-11-25 11:46:49
 2  0      0  26855     40   3691    0    0     0    68 11081 10595  2  1 96  0  0 2018-11-25 11:46:50
 1  0      0  26850     40   3696    0    0     0     0 10905 10431  2  1 96  0  0 2018-11-25 11:46:51
 0  0      0  26845     40   3701    0    0     0     0 10753 10341  2  1 96  0  0 2018-11-25 11:46:52
18  0      0  26841     40   3706    0    0     0     0 10788 10324  2  1 96  0  0 2018-11-25 11:46:53
 1  0      0  26836     40   3710    0    0     0  2664 10780 10712  3  1 96  0  0 2018-11-25 11:46:54
 1  0      0  26831     40   3716    0    0     0    68 10776 10487  2  1 97  0  0 2018-11-25 11:46:55
 1  0      0  26826     40   3720    0    0     0     0 10737 10163  2  1 97  0  0 2018-11-25 11:46:56
 0  0      0  26822     40   3725    0    0     0     0 11210 10774  2  1 96  0  0 2018-11-25 11:46:57
 2  0      0  26817     40   3730    0    0     0     0 10701 10397  2  2 96  0  0 2018-11-25 11:46:58
 0  0      0  26812     40   3735    0    0     0     0 10745 10470  2  1 97  0  0 2018-11-25 11:46:59
 1  0      0  26807     40   3740    0    0     0    68 10918 10693  2  1 96  0  0 2018-11-25 11:47:00
 0  0      0  26803     40   3744    0    0     0     0 10971 10408  2  2 96  0  0 2018-11-25 11:47:01
 2  0      0  26797     40   3749    0    0     0     0 11070 10505  2  2 96  0  0 2018-11-25 11:47:02
 1  0      0  26792     40   3755    0    0     0     0 10721 10348  2  1 97  0  0 2018-11-25 11:47:03
 2  0      0  26788     40   3759    0    0     0     0 11031 10620  2  1 96  0  0 2018-11-25 11:47:04
 1  0      0  26783     40   3764    0    0     0    68 10730 10545  2  1 96  0  0 2018-11-25 11:47:05
 1  0      0  26777     40   3769    0    0     0     0 10699 10234  2  2 96  0  0 2018-11-25 11:47:06
 0  0      0  26773     40   3774    0    0     0     0 10988 10412  2  1 96  0  0 2018-11-25 11:47:07
 1  0      0  26768     40   3779    0    0     0     0 10843 10442  2  1 96  0  0 2018-11-25 11:47:08
 0  0      0  26763     40   3784    0    0     0    68 10904 10407  2  1 96  0  0 2018-11-25 11:47:09
 1  0      0  26758     40   3788    0    0     0    68 10559 10477  2  1 96  0  0 2018-11-25 11:47:10
 1  0      0  28518     40   2027    0    0     0     0 10350 10471  2  2 96  0  0 2018-11-25 11:47:11
 1  0      0  28514     40   2031    0    0     0     0 10053 10082  2  2 96  0  0 2018-11-25 11:47:12
 1  0      0  28509     40   2036    0    0     0 33044 8133 7587  2  1 96  1  0 2018-11-25 11:47:13
 0  0      0  28503     40   2041    0    0     0     0 13013 12385  3  2 96  0  0 2018-11-25 11:47:14
 0  0      0  28498     40   2046    0    0     0    68 15963 11344  3  1 96  0  0 2018-11-25 11:47:15
 0  0      0  28492     40   2051    0    0     0     0 10490 10366  2  1 97  0  0 2018-11-25 11:47:16
 1  0      0  28488     40   2056    0    0     0     0 6163 6322  1  1 98  0  0 2018-11-25 11:47:17
 0  1      0  28484     40   2060    0    0     0 120624 10687 9860  2  1 96  1  0 2018-11-25 11:47:18
 0  0      0  28478     40   2066    0    0     0     0 9488 8287  2  1 97  0  0 2018-11-25 11:47:19
 0  0      0  28473     40   2071    0    0     0    68 10805 10589  2  1 96  0  0 2018-11-25 11:47:20
 1  0      0  28468     40   2076    0    0     0     0 10616 10178  2  1 97  0  0 2018-11-25 11:47:21
