time, threadId, data.consumed.in.MB, MB.sec, data.consumed.in.nMsg, nMsg.sec, rebalance.time.ms, fetch.time.ms, fetch.MB.sec, fetch.nMsg.sec
2018-11-25 17:23:29:322, 0, 58.2163, 11.6433, 119227, 23845.4000, 18, 4982, 11.6853, 23931.5536
2018-11-25 17:23:34:322, 0, 125.2266, 13.4021, 256464, 27447.4000, 0, 5000, 13.4021, 27447.4000
2018-11-25 17:23:39:322, 0, 196.2480, 14.2043, 401916, 29090.4000, 0, 5000, 14.2043, 29090.4000
2018-11-25 17:23:44:322, 0, 270.1304, 14.7765, 553227, 30262.2000, 0, 5000, 14.7765, 30262.2000
2018-11-25 17:23:49:322, 0, 338.6846, 13.7108, 693626, 28079.8000, 0, 5000, 13.7108, 28079.8000
2018-11-25 17:23:54:322, 0, 358.8618, 4.0354, 734949, 8264.6000, 0, 5000, 4.0354, 8264.6000
2018-11-25 17:23:59:322, 0, 427.3403, 13.6957, 875193, 28048.8000, 0, 5000, 13.6957, 28048.8000
2018-11-25 17:24:04:322, 0, 501.0410, 14.7401, 1026132, 30187.8000, 0, 5000, 14.7401, 30187.8000
2018-11-25 17:24:09:322, 0, 574.8931, 14.7704, 1177381, 30249.8000, 0, 5000, 14.7704, 30249.8000
2018-11-25 17:24:14:322, 0, 649.8804, 14.9975, 1330955, 30714.8000, 0, 5000, 14.9975, 30714.8000
2018-11-25 17:24:19:322, 0, 724.9434, 15.0126, 1484684, 30745.8000, 0, 5000, 15.0126, 30745.8000
2018-11-25 17:24:24:323, 0, 799.2495, 14.8583, 1636863, 30429.7141, 0, 5001, 14.8583, 30429.7141
2018-11-25 17:24:29:323, 0, 865.9268, 13.3354, 1773418, 27311.0000, 0, 5000, 13.3354, 27311.0000
2018-11-25 17:24:34:323, 0, 941.5801, 15.1307, 1928356, 30987.6000, 0, 5000, 15.1307, 30987.6000
2018-11-25 17:24:39:323, 0, 1016.5825, 15.0005, 2081961, 30721.0000, 0, 5000, 15.0005, 30721.0000
2018-11-25 17:24:44:323, 0, 1092.3267, 15.1488, 2237085, 31024.8000, 0, 5000, 15.1488, 31024.8000
2018-11-25 17:24:49:323, 0, 1167.4502, 15.0247, 2390938, 30770.6000, 0, 5000, 15.0247, 30770.6000
2018-11-25 17:24:54:323, 0, 1241.1963, 14.7492, 2541970, 30206.4000, 0, 5000, 14.7492, 30206.4000
2018-11-25 17:24:59:323, 0, 1316.3501, 15.0308, 2695885, 30783.0000, 0, 5000, 15.0308, 30783.0000
2018-11-25 17:25:04:323, 0, 1391.8975, 15.1095, 2850606, 30944.2000, 0, 5000, 15.1095, 30944.2000
2018-11-25 17:25:09:323, 0, 1465.4619, 14.7129, 3001266, 30132.0000, 0, 5000, 14.7129, 30132.0000
2018-11-25 17:25:14:323, 0, 1538.7539, 14.6584, 3151368, 30020.4000, 0, 5000, 14.6584, 30020.4000
2018-11-25 17:25:19:323, 0, 1611.4102, 14.5313, 3300168, 29760.0000, 0, 5000, 14.5313, 29760.0000
2018-11-25 17:25:24:323, 0, 1686.1099, 14.9399, 3453153, 30597.0000, 0, 5000, 14.9399, 30597.0000
2018-11-25 17:25:29:323, 0, 1761.0366, 14.9854, 3606603, 30690.0000, 0, 5000, 14.9854, 30690.0000
2018-11-25 17:25:34:323, 0, 1836.6294, 15.1186, 3761417, 30962.8000, 0, 5000, 15.1186, 30962.8000
2018-11-25 17:25:39:323, 0, 1911.2837, 14.9309, 3914309, 30578.4000, 0, 5000, 14.9309, 30578.4000
2018-11-25 17:25:44:323, 0, 1987.1035, 15.1640, 4069588, 31055.8000, 0, 5000, 15.1640, 31055.8000
2018-11-25 17:25:49:323, 0, 2060.9556, 14.7704, 4220837, 30249.8000, 0, 5000, 14.7704, 30249.8000
2018-11-25 17:25:54:323, 0, 2134.8984, 14.7886, 4372272, 30287.0000, 0, 5000, 14.7886, 30287.0000
2018-11-25 17:25:59:323, 0, 2209.3257, 14.8854, 4524699, 30485.4000, 0, 5000, 14.8854, 30485.4000
2018-11-25 17:26:04:323, 0, 2249.8467, 8.1042, 4607686, 16597.4000, 0, 5000, 8.1042, 16597.4000
2018-11-25 17:26:09:323, 0, 2320.2324, 14.0771, 4751836, 28830.0000, 0, 5000, 14.0771, 28830.0000
2018-11-25 17:26:14:323, 0, 2391.3145, 14.2164, 4897412, 29115.2000, 0, 5000, 14.2164, 29115.2000
2018-11-25 17:26:19:323, 0, 2463.8950, 14.5161, 5046057, 29729.0000, 0, 5000, 14.5161, 29729.0000
2018-11-25 17:26:24:323, 0, 2538.0044, 14.8219, 5197833, 30355.2000, 0, 5000, 14.8219, 30355.2000
2018-11-25 17:26:29:323, 0, 2612.1743, 14.8340, 5349733, 30380.0000, 0, 5000, 14.8340, 30380.0000
2018-11-25 17:26:34:323, 0, 2698.3174, 17.2286, 5526154, 35284.2000, 0, 5000, 17.2286, 35284.2000
2018-11-25 17:26:39:323, 0, 2784.2031, 17.1771, 5702048, 35178.8000, 0, 5000, 17.1771, 35178.8000
2018-11-25 17:26:44:323, 0, 2857.9644, 14.7522, 5853111, 30212.6000, 0, 5000, 14.7522, 30212.6000
2018-11-25 17:26:49:324, 0, 2925.0049, 13.4054, 5990410, 27454.3091, 0, 5001, 13.4054, 27454.3091
2018-11-25 17:26:54:324, 0, 2997.7671, 14.5524, 6139427, 29803.4000, 0, 5000, 14.5524, 29803.4000
2018-11-25 17:26:59:324, 0, 3072.3003, 14.9066, 6292071, 30528.8000, 0, 5000, 14.9066, 30528.8000
2018-11-25 17:27:04:324, 0, 3146.9546, 14.9309, 6444963, 30578.4000, 0, 5000, 14.9309, 30578.4000
2018-11-25 17:27:09:324, 0, 3221.5332, 14.9157, 6597700, 30547.4000, 0, 5000, 14.9157, 30547.4000
2018-11-25 17:27:14:324, 0, 3294.6890, 14.6312, 6747523, 29964.6000, 0, 5000, 14.6312, 29964.6000
2018-11-25 17:27:19:324, 0, 3369.0708, 14.8764, 6899857, 30466.8000, 0, 5000, 14.8764, 30466.8000
2018-11-25 17:27:24:324, 0, 3442.9985, 14.7855, 7051261, 30280.8000, 0, 5000, 14.7855, 30280.8000
2018-11-25 17:27:29:324, 0, 3518.6064, 15.1216, 7206106, 30969.0000, 0, 5000, 15.1216, 30969.0000
2018-11-25 17:27:34:324, 0, 3592.8218, 14.8431, 7358099, 30398.6000, 0, 5000, 14.8431, 30398.6000
2018-11-25 17:27:39:325, 0, 3667.2944, 14.8916, 7510619, 30497.9004, 0, 5001, 14.8916, 30497.9004
2018-11-25 17:27:44:325, 0, 3743.3413, 15.2094, 7666363, 31148.8000, 0, 5000, 15.2094, 31148.8000
2018-11-25 17:27:49:325, 0, 3817.7231, 14.8764, 7818697, 30466.8000, 0, 5000, 14.8764, 30466.8000
2018-11-25 17:27:54:325, 0, 3891.7266, 14.8007, 7970256, 30311.8000, 0, 5000, 14.8007, 30311.8000
2018-11-25 17:27:59:325, 0, 3964.9126, 14.6372, 8120141, 29977.0000, 0, 5000, 14.6372, 29977.0000
2018-11-25 17:28:04:325, 0, 4036.8877, 14.3950, 8267546, 29481.0000, 0, 5000, 14.3950, 29481.0000
2018-11-25 17:28:09:325, 0, 4110.1343, 14.6493, 8417555, 30001.8000, 0, 5000, 14.6493, 30001.8000
2018-11-25 17:28:14:325, 0, 4185.6362, 15.1004, 8572183, 30925.6000, 0, 5000, 15.1004, 30925.6000
2018-11-25 17:28:19:325, 0, 4260.5479, 14.9823, 8725602, 30683.8000, 0, 5000, 14.9823, 30683.8000
2018-11-25 17:28:24:325, 0, 4335.2778, 14.9460, 8878649, 30609.4000, 0, 5000, 14.9460, 30609.4000
2018-11-25 17:28:29:325, 0, 4409.9170, 14.9278, 9031510, 30572.2000, 0, 5000, 14.9278, 30572.2000
2018-11-25 17:28:34:325, 0, 4484.9497, 15.0065, 9185177, 30733.4000, 0, 5000, 15.0065, 30733.4000
2018-11-25 17:28:39:325, 0, 4560.3911, 15.0883, 9339681, 30900.8000, 0, 5000, 15.0883, 30900.8000
2018-11-25 17:28:44:325, 0, 4633.0322, 14.5282, 9488450, 29753.8000, 0, 5000, 14.5282, 29753.8000
2018-11-25 17:28:49:325, 0, 4707.5503, 14.9036, 9641063, 30522.6000, 0, 5000, 14.9036, 30522.6000
2018-11-25 17:28:54:325, 0, 4783.3398, 15.1579, 9796280, 31043.4000, 0, 5000, 15.1579, 31043.4000
2018-11-25 17:28:59:326, 0, 4859.1748, 15.1640, 9951590, 31055.7888, 0, 5001, 15.1640, 31055.7888
2018-11-25 17:29:04:326, 0, 4934.2075, 15.0065, 10105257, 30733.4000, 0, 5000, 15.0065, 30733.4000
2018-11-25 17:29:09:326, 0, 5008.9526, 14.9490, 10258335, 30615.6000, 0, 5000, 14.9490, 30615.6000
2018-11-25 17:29:14:326, 0, 5082.9258, 14.7946, 10409832, 30299.4000, 0, 5000, 14.7946, 30299.4000
2018-11-25 17:29:19:326, 0, 5158.8970, 15.1942, 10565421, 31117.8000, 0, 5000, 15.1942, 31117.8000
2018-11-25 17:29:24:326, 0, 5230.6450, 14.3496, 10712361, 29388.0000, 0, 5000, 14.3496, 29388.0000
2018-11-25 17:29:29:326, 0, 5305.4507, 14.9611, 10865563, 30640.4000, 0, 5000, 14.9611, 30640.4000
2018-11-25 17:29:34:326, 0, 5379.4995, 14.8098, 11017215, 30330.4000, 0, 5000, 14.8098, 30330.4000
2018-11-25 17:29:39:326, 0, 5453.8208, 14.8643, 11169425, 30442.0000, 0, 5000, 14.8643, 30442.0000
2018-11-25 17:29:44:326, 0, 5526.5527, 14.5464, 11318380, 29791.0000, 0, 5000, 14.5464, 29791.0000
2018-11-25 17:29:49:326, 0, 5600.8286, 14.8552, 11470497, 30423.4000, 0, 5000, 14.8552, 30423.4000
