procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EST
 0  0      0  28241    149   3198    0    0     0     4    1    1  1  0 98  0  0 2018-12-20 01:41:56
 0  0      0  28243    149   3198    0    0     0     0  222  281  0  0 100  0  0 2018-12-20 01:41:57
 0  0      0  28244    149   3198    0    0     0   572  516  701  0  0 98  1  0 2018-12-20 01:41:58
 0  0      0  28244    149   3198    0    0     0     0   82  139  0  0 100  0  0 2018-12-20 01:41:59
 0  0      0  28244    149   3198    0    0     0     0  348  581  0  0 100  0  0 2018-12-20 01:42:00
 2  0      0  28244    149   3198    0    0     0     0 26752 27867 10  3 87  0  0 2018-12-20 01:42:01
 5  0      0  28242    149   3198    0    0     0     0 43450 46313 17  5 78  0  0 2018-12-20 01:42:02
 0  0      0  28241    149   3198    0    0     0     0 41738 44438 17  5 78  0  0 2018-12-20 01:42:03
 3  0      0  28239    149   3198    0    0     0     0 41882 44963 16  6 78  0  0 2018-12-20 01:42:04
 2  0      0  28240    149   3198    0    0     0     0 43273 45843 17  5 78  0  0 2018-12-20 01:42:05
 3  0      0  28214    149   3198    0    0     0     0 42742 49158 19  6 75  0  0 2018-12-20 01:42:06
 2  0      0  28239    149   3198    0    0     0     0 43212 45167 17  5 78  0  0 2018-12-20 01:42:07
 4  0      0  28240    149   3198    0    0     0     0 43791 45807 17  6 78  0  0 2018-12-20 01:42:08
 4  0      0  28240    149   3198    0    0     0     0 41834 44761 16  6 78  0  0 2018-12-20 01:42:09
 4  0      0  28240    149   3198    0    0     0     0 40840 44711 17  5 78  0  0 2018-12-20 01:42:10
 2  0      0  28240    149   3198    0    0     0     0 41403 46486 17  6 77  0  0 2018-12-20 01:42:11
 3  0      0  28242    149   3198    0    0     0     0 40999 45614 16  6 78  0  0 2018-12-20 01:42:12
 3  0      0  28238    149   3198    0    0     0     0 40622 44533 17  6 77  0  0 2018-12-20 01:42:13
 2  0      0  28239    149   3198    0    0     0     0 40880 44991 16  6 78  0  0 2018-12-20 01:42:14
 3  0      0  28239    149   3198    0    0     0     0 41045 45548 17  5 78  0  0 2018-12-20 01:42:15
 2  0      0  28238    149   3198    0    0     0     0 40496 45101 17  5 78  0  0 2018-12-20 01:42:16
 3  0      0  28239    149   3198    0    0     0     0 40622 45337 17  5 78  0  0 2018-12-20 01:42:17
 2  0      0  28240    149   3198    0    0     0     0 38543 42336 17  5 78  0  0 2018-12-20 01:42:18
 4  0      0  28239    149   3198    0    0     0     0 40402 44787 16  5 79  0  0 2018-12-20 01:42:19
 3  0      0  28240    149   3198    0    0     0     0 40751 44560 17  5 78  0  0 2018-12-20 01:42:20
 3  0      0  28240    149   3198    0    0     0     0 41596 45376 17  6 78  0  0 2018-12-20 01:42:21
 2  0      0  28241    149   3198    0    0     0     0 41297 45751 17  6 77  0  0 2018-12-20 01:42:22
 2  0      0  28239    149   3198    0    0     0   100 40960 44595 16  6 78  0  0 2018-12-20 01:42:23
 3  0      0  28239    149   3198    0    0     0     0 41637 45340 17  6 77  0  0 2018-12-20 01:42:24
 2  0      0  28241    149   3198    0    0     0  4264 40195 44734 17  5 77  1  0 2018-12-20 01:42:25
 2  0      0  28241    149   3199    0    0     0     0 41738 46635 17  6 77  0  0 2018-12-20 01:42:26
 3  0      0  28241    149   3199    0    0     0     0 39572 44152 16  5 78  0  0 2018-12-20 01:42:27
 2  0      0  28242    149   3199    0    0     0    32 41258 45625 16  5 78  0  0 2018-12-20 01:42:28
 3  0      0  28242    149   3199    0    0     0     0 43696 45622 17  5 78  0  0 2018-12-20 01:42:29
 1  0      0  28241    149   3199    0    0     0     0 42616 45391 17  5 78  0  0 2018-12-20 01:42:30
 2  0      0  28241    149   3199    0    0     0     0 41746 43827 15  5 79  0  0 2018-12-20 01:42:31
 3  0      0  28241    149   3199    0    0     0     0 43303 45465 17  5 78  0  0 2018-12-20 01:42:32
 4  0      0  28240    149   3199    0    0     0     0 43743 45566 17  5 77  0  0 2018-12-20 01:42:33
 2  0      0  28240    149   3199    0    0     0     0 42835 45048 17  5 78  0  0 2018-12-20 01:42:34
 2  0      0  28241    149   3199    0    0     0     0 42962 44815 17  5 78  0  0 2018-12-20 01:42:35
 2  0      0  28241    149   3199    0    0     0     0 43168 45075 17  5 78  0  0 2018-12-20 01:42:36
 1  0      0  28242    149   3199    0    0     0     0 42334 44484 17  5 78  0  0 2018-12-20 01:42:37
 3  0      0  28242    149   3199    0    0     0     0 43180 44694 16  5 78  0  0 2018-12-20 01:42:38
 2  0      0  28240    149   3199    0    0     0     0 42938 44861 16  6 78  0  0 2018-12-20 01:42:39
 1  0      0  28243    149   3199    0    0     0     0 45277 45188 17  5 77  0  0 2018-12-20 01:42:40
 3  0      0  28242    149   3199    0    0     0     0 43527 45577 17  5 78  0  0 2018-12-20 01:42:41
 3  0      0  28242    149   3199    0    0     0     0 43351 44753 17  5 77  0  0 2018-12-20 01:42:42
 4  0      0  28244    149   3199    0    0     0     0 43342 45535 17  5 78  0  0 2018-12-20 01:42:43
 3  0      0  28243    149   3199    0    0     0     0 42970 45228 17  5 78  0  0 2018-12-20 01:42:44
 3  0      0  28243    149   3199    0    0     0     0 43848 45731 17  6 77  0  0 2018-12-20 01:42:45
 2  0      0  28242    149   3199    0    0     0     0 43429 45341 16  6 77  0  0 2018-12-20 01:42:46
 1  0      0  28243    149   3199    0    0     0     0 43446 46223 17  6 77  0  0 2018-12-20 01:42:47
 4  0      0  28241    149   3199    0    0     0     0 42558 44234 16  6 78  0  0 2018-12-20 01:42:48
 2  0      0  28242    149   3199    0    0     0     0 43786 46318 17  5 77  0  0 2018-12-20 01:42:49
 3  0      0  28242    149   3199    0    0     0     0 44124 46405 17  5 78  0  0 2018-12-20 01:42:50
 3  0      0  28243    149   3199    0    0     0     0 43887 46309 17  5 78  0  0 2018-12-20 01:42:51
 2  0      0  28242    149   3199    0    0     0     0 42593 44994 17  5 78  0  0 2018-12-20 01:42:52
 3  0      0  28241    149   3199    0    0     0     0 42901 45183 17  5 78  0  0 2018-12-20 01:42:53
 3  0      0  28242    149   3199    0    0     0     0 43996 45380 17  5 77  0  0 2018-12-20 01:42:54
 3  0      0  28242    149   3199    0    0     0     0 43209 46138 17  6 78  0  0 2018-12-20 01:42:55
 4  0      0  28241    149   3199    0    0     0     0 43851 45612 17  5 78  0  0 2018-12-20 01:42:56
 3  0      0  28242    149   3199    0    0     0     0 42672 45600 17  5 78  0  0 2018-12-20 01:42:57
 3  0      0  28242    149   3199    0    0     0     0 44111 46420 17  6 77  0  0 2018-12-20 01:42:58
 2  0      0  28240    149   3199    0    0     0     0 42344 43666 17  5 79  0  0 2018-12-20 01:42:59
 4  0      0  28241    149   3199    0    0     0     0 42617 44229 17  5 79  0  0 2018-12-20 01:43:00
 3  0      0  28241    149   3199    0    0     0     0 43464 45018 17  6 77  0  0 2018-12-20 01:43:01
 3  0      0  28242    149   3199    0    0     0  1928 43548 45977 17  5 77  0  0 2018-12-20 01:43:02
 2  0      0  28241    149   3199    0    0     0     0 43003 44544 17  5 78  0  0 2018-12-20 01:43:03
 2  0      0  28242    149   3199    0    0     0     0 44216 46429 18  6 77  0  0 2018-12-20 01:43:04
 2  0      0  28242    149   3199    0    0     0     0 43467 45763 16  6 78  0  0 2018-12-20 01:43:05
 4  0      0  28236    149   3199    0    0     0     0 43421 45956 17  5 78  0  0 2018-12-20 01:43:06
 2  0      0  28241    149   3199    0    0     0     0 43184 48989 18  6 76  0  0 2018-12-20 01:43:07
 3  0      0  28241    149   3199    0    0     0     0 43109 45672 16  6 78  0  0 2018-12-20 01:43:08
 3  0      0  28242    149   3199    0    0     0     0 43258 45435 18  5 77  0  0 2018-12-20 01:43:09
 3  0      0  28242    149   3199    0    0     0     0 43076 45622 17  6 77  0  0 2018-12-20 01:43:10
 3  0      0  28242    149   3199    0    0     0     0 42567 44842 16  5 78  0  0 2018-12-20 01:43:11
 1  0      0  28243    149   3199    0    0     0     0 43238 44725 17  5 78  0  0 2018-12-20 01:43:12
 3  0      0  28243    149   3199    0    0     0     0 43760 45581 17  5 78  0  0 2018-12-20 01:43:13
 2  0      0  28243    149   3199    0    0     0     0 42698 44432 17  5 78  0  0 2018-12-20 01:43:14
