procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EST
 0  0      0  19826     71  10532    0    0     0   230    1    3  1  0 98  0  0 2018-11-27 07:04:23
 0  0      0  19826     71  10532    0    0     0     0  495  885  0  0 100  0  0 2018-11-27 07:04:24
 0  0      0  19826     71  10532    0    0     0     0  385  758  0  0 100  0  0 2018-11-27 07:04:25
 0  0      0  19826     71  10532    0    0     0    68  421  742  0  0 100  0  0 2018-11-27 07:04:26
 1  0      0  19798     71  10561    0    0     0    68 6452 6874  5  2 93  1  0 2018-11-27 07:04:27
 1  0      0  19764     71  10597    0    0     0    12 25120 22755 11  5 85  0  0 2018-11-27 07:04:28
 4  0      0  19728     71  10633    0    0     0     0 40223 32000 16  7 77  0  0 2018-11-27 07:04:29
 3  0      0  19692     71  10668    0    0     0     0 58324 40618 15 11 75  0  0 2018-11-27 07:04:30
 4  0      0  19655     71  10704    0    0     0   132 64500 42724 17 10 72  0  0 2018-11-27 07:04:31
 3  0      0  19619     71  10741    0    0     0  3560 65935 42195 18 10 72  0  0 2018-11-27 07:04:32
 1  0      0  19581     71  10778    0    0     0     0 68483 42268 16 10 73  0  0 2018-11-27 07:04:33
 2  0      0  19545     71  10815    0    0     0     0 67225 42172 17 11 72  0  0 2018-11-27 07:04:34
 6  0      0  19508     71  10850    0    0     0     0 68621 42173 17 11 72  0  0 2018-11-27 07:04:35
 3  0      0  19472     71  10887    0    0     0    68 68719 42482 17 11 73  0  0 2018-11-27 07:04:36
 2  0      0  19435     71  10924    0    0     0     0 69337 42288 16 11 73  0  0 2018-11-27 07:04:37
 3  0      0  19399     71  10960    0    0     0     0 68548 41960 18 10 71  0  0 2018-11-27 07:04:38
 1  0      0  19361     71  10998    0    0     0     0 69388 42876 17 11 72  0  0 2018-11-27 07:04:39
 2  0      0  19324     71  11034    0    0     0    68 69487 42420 16 11 73  0  0 2018-11-27 07:04:40
 3  0      0  19287     71  11071    0    0     0    68 69631 42851 18  9 73  0  0 2018-11-27 07:04:41
 4  0      0  19251     71  11107    0    0     0     0 68173 41992 18 10 72  0  0 2018-11-27 07:04:42
 3  0      0  19215     71  11143    0    0     0     0 69382 42075 16 11 73  0  0 2018-11-27 07:04:43
 3  0      0  19178     71  11181    0    0     0     8 69442 42274 16 11 73  0  0 2018-11-27 07:04:44
 4  0      0  19141     71  11217    0    0     0     0 69091 42522 16 11 73  0  0 2018-11-27 07:04:45
 4  0      0  19105     71  11253    0    0     0    68 68275 42005 19 10 71  0  0 2018-11-27 07:04:46
 2  0      0  19069     71  11289    0    0     0     0 69132 42819 16 11 73  0  0 2018-11-27 07:04:47
 4  0      0  19031     71  11327    0    0     0     0 69444 42756 18 10 72  0  0 2018-11-27 07:04:48
 3  0      0  19001     71  11357    0    0     0 33644 59895 36282 15  9 74  2  0 2018-11-27 07:04:49
 3  0      0  18966     71  11392    0    0     0     0 68522 42465 18 10 71  0  0 2018-11-27 07:04:50
 2  0      0  18930     71  11427    0    0     0    68 69017 42188 17 10 73  0  0 2018-11-27 07:04:51
 5  0      0  18895     71  11463    0    0     0     0 69384 42291 17 10 73  0  0 2018-11-27 07:04:52
