2018-11-23 22:15:31, 48807 records sent, 9757.5 records/sec (4.76 MB/sec), 6.0 ms avg latency, 264.0 max latency.
2018-11-23 22:15:36, 48874 records sent, 9774.8 records/sec (4.77 MB/sec), 1.4 ms avg latency, 10.0 max latency.
2018-11-23 22:15:41, 48864 records sent, 9766.9 records/sec (4.77 MB/sec), 1.4 ms avg latency, 3.0 max latency.
2018-11-23 22:15:46, 48856 records sent, 9771.2 records/sec (4.77 MB/sec), 1.4 ms avg latency, 8.0 max latency.
2018-11-23 22:15:51, 48833 records sent, 9762.7 records/sec (4.77 MB/sec), 6.2 ms avg latency, 200.0 max latency.
2018-11-23 22:15:57, 47331 records sent, 8763.4 records/sec (4.28 MB/sec), 1.4 ms avg latency, 557.0 max latency.
2018-11-23 22:16:02, 54274 records sent, 10850.5 records/sec (5.30 MB/sec), 33.0 ms avg latency, 558.0 max latency.
2018-11-23 22:16:07, 48855 records sent, 9769.0 records/sec (4.77 MB/sec), 1.4 ms avg latency, 3.0 max latency.
2018-11-23 22:16:12, 48844 records sent, 9768.8 records/sec (4.77 MB/sec), 1.3 ms avg latency, 10.0 max latency.
2018-11-23 22:16:17, 48854 records sent, 9766.9 records/sec (4.77 MB/sec), 1.3 ms avg latency, 5.0 max latency.
2018-11-23 22:16:22, 48845 records sent, 9769.0 records/sec (4.77 MB/sec), 1.3 ms avg latency, 3.0 max latency.
2018-11-23 22:16:27, 48844 records sent, 9766.8 records/sec (4.77 MB/sec), 1.3 ms avg latency, 8.0 max latency.
2018-11-23 22:16:32, 48864 records sent, 9770.8 records/sec (4.77 MB/sec), 82.0 ms avg latency, 843.0 max latency.
2018-11-23 22:16:37, 48845 records sent, 9767.0 records/sec (4.77 MB/sec), 1.3 ms avg latency, 2.0 max latency.
2018-11-23 22:16:42, 48845 records sent, 9767.0 records/sec (4.77 MB/sec), 1.4 ms avg latency, 3.0 max latency.
2018-11-23 22:16:47, 48864 records sent, 9766.9 records/sec (4.77 MB/sec), 1.4 ms avg latency, 3.0 max latency.
2018-11-23 22:16:52, 48864 records sent, 9768.9 records/sec (4.77 MB/sec), 1.4 ms avg latency, 10.0 max latency.
2018-11-23 22:16:57, 48854 records sent, 9768.8 records/sec (4.77 MB/sec), 1.4 ms avg latency, 3.0 max latency.
2018-11-23 22:17:02, 48844 records sent, 9764.9 records/sec (4.77 MB/sec), 3.5 ms avg latency, 138.0 max latency.
2018-11-23 22:17:07, 48855 records sent, 9771.0 records/sec (4.77 MB/sec), 73.1 ms avg latency, 798.0 max latency.
2018-11-23 22:17:12, 48835 records sent, 9767.0 records/sec (4.77 MB/sec), 1.4 ms avg latency, 3.0 max latency.
2018-11-23 22:17:17, 48864 records sent, 9768.9 records/sec (4.77 MB/sec), 1.3 ms avg latency, 12.0 max latency.
2018-11-23 22:17:22, 48834 records sent, 9766.8 records/sec (4.77 MB/sec), 1.3 ms avg latency, 3.0 max latency.
2018-11-23 22:17:27, 48864 records sent, 9768.9 records/sec (4.77 MB/sec), 1.3 ms avg latency, 6.0 max latency.
2018-11-23 22:17:32, 48845 records sent, 9767.0 records/sec (4.77 MB/sec), 1.3 ms avg latency, 3.0 max latency.
2018-11-23 22:17:37, 48835 records sent, 9767.0 records/sec (4.77 MB/sec), 45.3 ms avg latency, 630.0 max latency.
2018-11-23 22:17:42, 48854 records sent, 9766.9 records/sec (4.77 MB/sec), 15.1 ms avg latency, 350.0 max latency.
2018-11-23 22:17:47, 48854 records sent, 9768.8 records/sec (4.77 MB/sec), 1.4 ms avg latency, 22.0 max latency.
