2018-11-24 20:53:37, 48814 records sent, 9762.8 records/sec (4.77 MB/sec), 2.4 ms avg latency, 229.0 max latency.
2018-11-24 20:53:42, 48828 records sent, 9765.6 records/sec (4.77 MB/sec), 6.2 ms avg latency, 204.0 max latency.
2018-11-24 20:53:47, 48884 records sent, 9772.9 records/sec (4.77 MB/sec), 1.4 ms avg latency, 5.0 max latency.
2018-11-24 20:53:52, 48854 records sent, 9768.8 records/sec (4.77 MB/sec), 1.3 ms avg latency, 3.0 max latency.
2018-11-24 20:53:57, 48845 records sent, 9765.1 records/sec (4.77 MB/sec), 1.3 ms avg latency, 18.0 max latency.
2018-11-24 20:54:02, 48844 records sent, 9766.8 records/sec (4.77 MB/sec), 1.4 ms avg latency, 2.0 max latency.
2018-11-24 20:54:07, 48856 records sent, 9767.3 records/sec (4.77 MB/sec), 3.6 ms avg latency, 137.0 max latency.
2018-11-24 20:54:12, 46929 records sent, 8656.9 records/sec (4.23 MB/sec), 1.4 ms avg latency, 618.0 max latency.
2018-11-24 20:54:17, 54860 records sent, 10972.0 records/sec (5.36 MB/sec), 40.8 ms avg latency, 619.0 max latency.
2018-11-24 20:54:22, 48864 records sent, 9768.9 records/sec (4.77 MB/sec), 1.4 ms avg latency, 14.0 max latency.
2018-11-24 20:54:27, 48864 records sent, 9768.9 records/sec (4.77 MB/sec), 1.4 ms avg latency, 3.0 max latency.
2018-11-24 20:54:32, 48844 records sent, 9766.8 records/sec (4.77 MB/sec), 1.4 ms avg latency, 3.0 max latency.
2018-11-24 20:54:37, 48845 records sent, 9769.0 records/sec (4.77 MB/sec), 1.4 ms avg latency, 7.0 max latency.
2018-11-24 20:54:42, 48845 records sent, 9767.0 records/sec (4.77 MB/sec), 1.4 ms avg latency, 5.0 max latency.
2018-11-24 20:54:47, 48873 records sent, 9772.6 records/sec (4.77 MB/sec), 97.8 ms avg latency, 917.0 max latency.
2018-11-24 20:54:52, 48855 records sent, 9767.1 records/sec (4.77 MB/sec), 1.4 ms avg latency, 16.0 max latency.
2018-11-24 20:54:57, 48854 records sent, 9766.9 records/sec (4.77 MB/sec), 1.4 ms avg latency, 3.0 max latency.
2018-11-24 20:55:02, 48844 records sent, 9766.8 records/sec (4.77 MB/sec), 1.3 ms avg latency, 6.0 max latency.
2018-11-24 20:55:07, 48845 records sent, 9767.0 records/sec (4.77 MB/sec), 1.4 ms avg latency, 3.0 max latency.
2018-11-24 20:55:12, 48835 records sent, 9767.0 records/sec (4.77 MB/sec), 1.4 ms avg latency, 4.0 max latency.
2018-11-24 20:55:17, 48864 records sent, 9768.9 records/sec (4.77 MB/sec), 1.4 ms avg latency, 15.0 max latency.
2018-11-24 20:55:22, 48854 records sent, 9768.8 records/sec (4.77 MB/sec), 103.2 ms avg latency, 946.0 max latency.
2018-11-24 20:55:27, 48864 records sent, 9768.9 records/sec (4.77 MB/sec), 1.4 ms avg latency, 8.0 max latency.
2018-11-24 20:55:32, 48835 records sent, 9765.0 records/sec (4.77 MB/sec), 1.3 ms avg latency, 2.0 max latency.
2018-11-24 20:55:37, 48835 records sent, 9767.0 records/sec (4.77 MB/sec), 1.4 ms avg latency, 14.0 max latency.
2018-11-24 20:55:42, 48864 records sent, 9768.9 records/sec (4.77 MB/sec), 1.4 ms avg latency, 2.0 max latency.
2018-11-24 20:55:47, 48854 records sent, 9764.9 records/sec (4.77 MB/sec), 1.4 ms avg latency, 15.0 max latency.
2018-11-24 20:55:52, 48845 records sent, 9769.0 records/sec (4.77 MB/sec), 1.4 ms avg latency, 8.0 max latency.
2018-11-24 20:55:57, 48844 records sent, 9764.9 records/sec (4.77 MB/sec), 1.4 ms avg latency, 2.0 max latency.
2018-11-24 20:56:02, 48845 records sent, 9767.0 records/sec (4.77 MB/sec), 1.4 ms avg latency, 6.0 max latency.
2018-11-24 20:56:07, 48844 records sent, 9766.8 records/sec (4.77 MB/sec), 1.4 ms avg latency, 3.0 max latency.
2018-11-24 20:56:12, 48836 records sent, 9767.2 records/sec (4.77 MB/sec), 94.0 ms avg latency, 896.0 max latency.
2018-11-24 20:56:17, 48853 records sent, 9766.7 records/sec (4.77 MB/sec), 1.4 ms avg latency, 6.0 max latency.
2018-11-24 20:56:22, 48845 records sent, 9767.0 records/sec (4.77 MB/sec), 1.4 ms avg latency, 4.0 max latency.
2018-11-24 20:56:27, 48854 records sent, 9768.8 records/sec (4.77 MB/sec), 1.4 ms avg latency, 3.0 max latency.
2018-11-24 20:56:32, 48854 records sent, 9766.9 records/sec (4.77 MB/sec), 1.4 ms avg latency, 3.0 max latency.
2018-11-24 20:56:37, 48845 records sent, 9767.0 records/sec (4.77 MB/sec), 1.4 ms avg latency, 14.0 max latency.
2018-11-24 20:56:42, 48845 records sent, 9767.0 records/sec (4.77 MB/sec), 1.4 ms avg latency, 15.0 max latency.
2018-11-24 20:56:47, 48854 records sent, 9768.8 records/sec (4.77 MB/sec), 85.8 ms avg latency, 867.0 max latency.
2018-11-24 20:56:52, 48825 records sent, 9765.0 records/sec (4.77 MB/sec), 1.3 ms avg latency, 2.0 max latency.
2018-11-24 20:56:57, 48864 records sent, 9768.9 records/sec (4.77 MB/sec), 1.4 ms avg latency, 7.0 max latency.
2018-11-24 20:57:02, 48844 records sent, 9764.9 records/sec (4.77 MB/sec), 1.4 ms avg latency, 7.0 max latency.
2018-11-24 20:57:07, 48845 records sent, 9765.1 records/sec (4.77 MB/sec), 1.4 ms avg latency, 18.0 max latency.
2018-11-24 20:57:12, 48864 records sent, 9768.9 records/sec (4.77 MB/sec), 1.4 ms avg latency, 3.0 max latency.
2018-11-24 20:57:17, 48825 records sent, 9765.0 records/sec (4.77 MB/sec), 1.3 ms avg latency, 2.0 max latency.
2018-11-24 20:57:22, 48854 records sent, 9764.9 records/sec (4.77 MB/sec), 109.6 ms avg latency, 978.0 max latency.
2018-11-24 20:57:27, 48855 records sent, 9767.1 records/sec (4.77 MB/sec), 1.4 ms avg latency, 7.0 max latency.
2018-11-24 20:57:32, 48844 records sent, 9768.8 records/sec (4.77 MB/sec), 1.4 ms avg latency, 3.0 max latency.
2018-11-24 20:57:37, 48845 records sent, 9767.0 records/sec (4.77 MB/sec), 1.4 ms avg latency, 14.0 max latency.
2018-11-24 20:57:42, 48844 records sent, 9764.9 records/sec (4.77 MB/sec), 1.4 ms avg latency, 3.0 max latency.
2018-11-24 20:57:47, 48854 records sent, 9768.8 records/sec (4.77 MB/sec), 1.4 ms avg latency, 2.0 max latency.
2018-11-24 20:57:52, 48835 records sent, 9765.0 records/sec (4.77 MB/sec), 1.3 ms avg latency, 7.0 max latency.
2018-11-24 20:57:58, 44616 records sent, 8065.1 records/sec (3.94 MB/sec), 1.4 ms avg latency, 966.0 max latency.
2018-11-24 20:58:03, 58258 records sent, 11651.6 records/sec (5.69 MB/sec), 90.6 ms avg latency, 967.0 max latency.
2018-11-24 20:58:08, 48835 records sent, 9767.0 records/sec (4.77 MB/sec), 1.4 ms avg latency, 15.0 max latency.
2018-11-24 20:58:13, 48845 records sent, 9765.1 records/sec (4.77 MB/sec), 1.4 ms avg latency, 3.0 max latency.
2018-11-24 20:58:18, 48825 records sent, 9765.0 records/sec (4.77 MB/sec), 1.4 ms avg latency, 12.0 max latency.
2018-11-24 20:58:23, 48844 records sent, 9768.8 records/sec (4.77 MB/sec), 1.4 ms avg latency, 3.0 max latency.
2018-11-24 20:58:28, 48835 records sent, 9765.0 records/sec (4.77 MB/sec), 1.4 ms avg latency, 8.0 max latency.
2018-11-24 20:58:34, 47546 records sent, 8060.0 records/sec (3.94 MB/sec), 1.4 ms avg latency, 1032.0 max latency.
2018-11-24 20:58:39, 58893 records sent, 11778.6 records/sec (5.75 MB/sec), 104.4 ms avg latency, 1032.0 max latency.
2018-11-24 20:58:44, 48834 records sent, 9766.8 records/sec (4.77 MB/sec), 1.4 ms avg latency, 7.0 max latency.
2018-11-24 20:58:49, 48835 records sent, 9765.0 records/sec (4.77 MB/sec), 1.4 ms avg latency, 2.0 max latency.
2018-11-24 20:58:54, 48845 records sent, 9765.1 records/sec (4.77 MB/sec), 1.4 ms avg latency, 2.0 max latency.
2018-11-24 20:58:59, 48854 records sent, 9768.8 records/sec (4.77 MB/sec), 1.4 ms avg latency, 6.0 max latency.
2018-11-24 20:59:04, 45505 records sent, 8646.2 records/sec (4.22 MB/sec), 1.4 ms avg latency, 604.0 max latency.
2018-11-24 20:59:09, 54723 records sent, 10944.6 records/sec (5.34 MB/sec), 38.3 ms avg latency, 605.0 max latency.
2018-11-24 20:59:14, 48845 records sent, 9769.0 records/sec (4.77 MB/sec), 1.4 ms avg latency, 3.0 max latency.
2018-11-24 20:59:19, 48844 records sent, 9764.9 records/sec (4.77 MB/sec), 1.4 ms avg latency, 6.0 max latency.
2018-11-24 20:59:24, 48845 records sent, 9767.0 records/sec (4.77 MB/sec), 1.4 ms avg latency, 2.0 max latency.
2018-11-24 20:59:29, 48834 records sent, 9764.8 records/sec (4.77 MB/sec), 1.4 ms avg latency, 2.0 max latency.
2018-11-24 20:59:32, 3515625 records sent, 9764.458690 records/sec (4.77 MB/sec), 12.61 ms avg latency, 1032.00 ms max latency, 1 ms 50th, 2 ms 95th, 523 ms 99th, 913 ms 99.9th.
