2018-12-20 02:26:03, id: test-022603-672, starting consumer #0
2018-12-20 02:26:03, id: test-022603-672, starting consumer #0, channel #0
2018-12-20 02:26:04, id: test-022603-672, time: 1.068s, received: 0.94 msg/s
2018-12-20 02:26:05, id: test-022603-672, time: 2.068s, received: 14597 msg/s
2018-12-20 02:26:06, id: test-022603-672, time: 3.068s, received: 14047 msg/s
2018-12-20 02:26:07, id: test-022603-672, time: 4.068s, received: 14539 msg/s
2018-12-20 02:26:08, id: test-022603-672, time: 5.068s, received: 14476 msg/s
2018-12-20 02:26:09, id: test-022603-672, time: 6.068s, received: 14164 msg/s
2018-12-20 02:26:10, id: test-022603-672, time: 7.068s, received: 14451 msg/s
2018-12-20 02:26:11, id: test-022603-672, time: 8.068s, received: 14336 msg/s
2018-12-20 02:26:12, id: test-022603-672, time: 9.068s, received: 14326 msg/s
2018-12-20 02:26:13, id: test-022603-672, time: 10.068s, received: 14420 msg/s
2018-12-20 02:26:14, id: test-022603-672, time: 11.068s, received: 14408 msg/s
2018-12-20 02:26:15, id: test-022603-672, time: 12.068s, received: 14160 msg/s
2018-12-20 02:26:16, id: test-022603-672, time: 13.068s, received: 14791 msg/s
2018-12-20 02:26:17, id: test-022603-672, time: 14.068s, received: 14423 msg/s
2018-12-20 02:26:18, id: test-022603-672, time: 15.068s, received: 14359 msg/s
2018-12-20 02:26:19, id: test-022603-672, time: 16.068s, received: 14609 msg/s
2018-12-20 02:26:20, id: test-022603-672, time: 17.068s, received: 14585 msg/s
2018-12-20 02:26:21, id: test-022603-672, time: 18.068s, received: 14337 msg/s
2018-12-20 02:26:22, id: test-022603-672, time: 19.068s, received: 13830 msg/s
2018-12-20 02:26:23, id: test-022603-672, time: 20.068s, received: 14414 msg/s
2018-12-20 02:26:24, id: test-022603-672, time: 21.068s, received: 14381 msg/s
2018-12-20 02:26:25, id: test-022603-672, time: 22.068s, received: 14342 msg/s
2018-12-20 02:26:26, id: test-022603-672, time: 23.068s, received: 14360 msg/s
2018-12-20 02:26:27, id: test-022603-672, time: 24.068s, received: 14296 msg/s
2018-12-20 02:26:28, id: test-022603-672, time: 25.068s, received: 14016 msg/s
2018-12-20 02:26:29, id: test-022603-672, time: 26.068s, received: 14336 msg/s
2018-12-20 02:26:30, id: test-022603-672, time: 27.080s, received: 14028 msg/s
2018-12-20 02:26:31, id: test-022603-672, time: 28.080s, received: 14274 msg/s
2018-12-20 02:26:32, id: test-022603-672, time: 29.080s, received: 14247 msg/s
2018-12-20 02:26:33, id: test-022603-672, time: 30.080s, received: 14339 msg/s
2018-12-20 02:26:34, id: test-022603-672, time: 31.080s, received: 14571 msg/s
2018-12-20 02:26:35, id: test-022603-672, time: 32.080s, received: 14643 msg/s
2018-12-20 02:26:36, id: test-022603-672, time: 33.080s, received: 14428 msg/s
2018-12-20 02:26:37, id: test-022603-672, time: 34.080s, received: 13866 msg/s
2018-12-20 02:26:38, id: test-022603-672, time: 35.080s, received: 14393 msg/s
2018-12-20 02:26:39, id: test-022603-672, time: 36.080s, received: 14097 msg/s
2018-12-20 02:26:40, id: test-022603-672, time: 37.080s, received: 14303 msg/s
2018-12-20 02:26:41, id: test-022603-672, time: 38.080s, received: 14096 msg/s
2018-12-20 02:26:42, id: test-022603-672, time: 39.080s, received: 14570 msg/s
2018-12-20 02:26:43, id: test-022603-672, time: 40.080s, received: 14476 msg/s
2018-12-20 02:26:44, id: test-022603-672, time: 41.080s, received: 14214 msg/s
2018-12-20 02:26:45, id: test-022603-672, time: 42.080s, received: 14707 msg/s
2018-12-20 02:26:46, id: test-022603-672, time: 43.080s, received: 14562 msg/s
2018-12-20 02:26:47, id: test-022603-672, time: 44.080s, received: 14491 msg/s
2018-12-20 02:26:48, id: test-022603-672, time: 45.080s, received: 14212 msg/s
2018-12-20 02:26:49, id: test-022603-672, time: 46.080s, received: 14305 msg/s
2018-12-20 02:26:50, id: test-022603-672, time: 47.080s, received: 14458 msg/s
2018-12-20 02:26:51, id: test-022603-672, time: 48.080s, received: 14287 msg/s
2018-12-20 02:26:52, id: test-022603-672, time: 49.080s, received: 14448 msg/s
2018-12-20 02:26:53, id: test-022603-672, time: 50.080s, received: 14401 msg/s
2018-12-20 02:26:54, id: test-022603-672, time: 51.080s, received: 14671 msg/s
2018-12-20 02:26:55, id: test-022603-672, time: 52.080s, received: 14017 msg/s
2018-12-20 02:26:56, id: test-022603-672, time: 53.080s, received: 14396 msg/s
2018-12-20 02:26:57, id: test-022603-672, time: 54.080s, received: 14434 msg/s
2018-12-20 02:26:58, id: test-022603-672, time: 55.080s, received: 14417 msg/s
2018-12-20 02:26:59, id: test-022603-672, time: 56.080s, received: 14421 msg/s
2018-12-20 02:27:00, id: test-022603-672, time: 57.080s, received: 14368 msg/s
2018-12-20 02:27:01, id: test-022603-672, time: 58.080s, received: 13695 msg/s
2018-12-20 02:27:02, id: test-022603-672, time: 59.080s, received: 14145 msg/s
2018-12-20 02:27:03, id: test-022603-672, time: 60.080s, received: 13921 msg/s
2018-12-20 02:27:04, id: test-022603-672, time: 61.080s, received: 14567 msg/s
