2018-12-11 22:53:38, id: test-225338-054, starting producer #0
2018-12-11 22:53:38, id: test-225338-054, starting producer #0, channel #0
2018-12-11 22:53:39, id: test-225338-054, time: 1.028s, sent: 20469 msg/s
2018-12-11 22:53:40, id: test-225338-054, time: 2.048s, sent: 24198 msg/s
2018-12-11 22:53:41, id: test-225338-054, time: 3.067s, sent: 20346 msg/s
2018-12-11 22:53:42, id: test-225338-054, time: 4.067s, sent: 22503 msg/s
2018-12-11 22:53:43, id: test-225338-054, time: 5.144s, sent: 18930 msg/s
2018-12-11 22:53:44, id: test-225338-054, time: 6.197s, sent: 20939 msg/s
2018-12-11 22:53:45, id: test-225338-054, time: 7.197s, sent: 21030 msg/s
2018-12-11 22:53:46, id: test-225338-054, time: 8.280s, sent: 20186 msg/s
2018-12-11 22:53:47, id: test-225338-054, time: 9.376s, sent: 20718 msg/s
2018-12-11 22:53:48, id: test-225338-054, time: 10.458s, sent: 20378 msg/s
2018-12-11 22:53:49, id: test-225338-054, time: 11.458s, sent: 21605 msg/s
2018-12-11 22:53:50, id: test-225338-054, time: 12.567s, sent: 19194 msg/s
2018-12-11 22:53:51, id: test-225338-054, time: 13.567s, sent: 20719 msg/s
2018-12-11 22:53:52, id: test-225338-054, time: 14.636s, sent: 20022 msg/s
2018-12-11 22:53:53, id: test-225338-054, time: 15.720s, sent: 20543 msg/s
2018-12-11 22:53:54, id: test-225338-054, time: 16.832s, sent: 20223 msg/s
2018-12-11 22:53:56, id: test-225338-054, time: 17.927s, sent: 20736 msg/s
2018-12-11 22:53:57, id: test-225338-054, time: 19.002s, sent: 20510 msg/s
2018-12-11 22:53:58, id: test-225338-054, time: 20.002s, sent: 20437 msg/s
2018-12-11 22:53:59, id: test-225338-054, time: 21.094s, sent: 20563 msg/s
2018-12-11 22:54:00, id: test-225338-054, time: 22.199s, sent: 19953 msg/s
2018-12-11 22:54:01, id: test-225338-054, time: 23.199s, sent: 20184 msg/s
2018-12-11 22:54:02, id: test-225338-054, time: 24.286s, sent: 20485 msg/s
2018-12-11 22:54:03, id: test-225338-054, time: 25.388s, sent: 20406 msg/s
2018-12-11 22:54:04, id: test-225338-054, time: 26.492s, sent: 20568 msg/s
2018-12-11 22:54:05, id: test-225338-054, time: 27.492s, sent: 21460 msg/s
2018-12-11 22:54:06, id: test-225338-054, time: 28.582s, sent: 19661 msg/s
2018-12-11 22:54:07, id: test-225338-054, time: 29.695s, sent: 20401 msg/s
2018-12-11 22:54:08, id: test-225338-054, time: 30.788s, sent: 20675 msg/s
2018-12-11 22:54:09, id: test-225338-054, time: 31.788s, sent: 20477 msg/s
2018-12-11 22:54:10, id: test-225338-054, time: 32.788s, sent: 21577 msg/s
2018-12-11 22:54:12, id: test-225338-054, time: 33.867s, sent: 19482 msg/s
2018-12-11 22:54:13, id: test-225338-054, time: 34.867s, sent: 22135 msg/s
2018-12-11 22:54:14, id: test-225338-054, time: 35.962s, sent: 18955 msg/s
2018-12-11 22:54:15, id: test-225338-054, time: 36.962s, sent: 20939 msg/s
2018-12-11 22:54:16, id: test-225338-054, time: 38.054s, sent: 20103 msg/s
2018-12-11 22:54:17, id: test-225338-054, time: 39.054s, sent: 21539 msg/s
2018-12-11 22:54:18, id: test-225338-054, time: 40.124s, sent: 19442 msg/s
2018-12-11 22:54:19, id: test-225338-054, time: 41.220s, sent: 20518 msg/s
2018-12-11 22:54:20, id: test-225338-054, time: 42.316s, sent: 20718 msg/s
2018-12-11 22:54:21, id: test-225338-054, time: 43.401s, sent: 20321 msg/s
2018-12-11 22:54:22, id: test-225338-054, time: 44.401s, sent: 22012 msg/s
2018-12-11 22:54:23, id: test-225338-054, time: 45.479s, sent: 19369 msg/s
2018-12-11 22:54:24, id: test-225338-054, time: 46.516s, sent: 21262 msg/s
2018-12-11 22:54:25, id: test-225338-054, time: 47.615s, sent: 20661 msg/s
2018-12-11 22:54:26, id: test-225338-054, time: 48.621s, sent: 20063 msg/s
2018-12-11 22:54:27, id: test-225338-054, time: 49.733s, sent: 20419 msg/s
2018-12-11 22:54:28, id: test-225338-054, time: 50.779s, sent: 21079 msg/s
2018-12-11 22:54:29, id: test-225338-054, time: 51.863s, sent: 20846 msg/s
2018-12-11 22:54:31, id: test-225338-054, time: 52.936s, sent: 20651 msg/s
2018-12-11 22:54:32, id: test-225338-054, time: 54.033s, sent: 20799 msg/s
2018-12-11 22:54:33, id: test-225338-054, time: 55.100s, sent: 20561 msg/s
2018-12-11 22:54:34, id: test-225338-054, time: 56.189s, sent: 20751 msg/s
2018-12-11 22:54:35, id: test-225338-054, time: 57.288s, sent: 20661 msg/s
2018-12-11 22:54:36, id: test-225338-054, time: 58.382s, sent: 20154 msg/s
2018-12-11 22:54:37, id: test-225338-054, time: 59.382s, sent: 20455 msg/s
2018-12-11 22:54:38, id: test-225338-054, time: 60.424s, sent: 20374 msg/s
2018-12-11 22:54:39, id: test-225338-054, time: 61.424s, sent: 22270 msg/s
2018-12-11 22:54:40, id: test-225338-054, time: 62.518s, sent: 18749 msg/s
2018-12-11 22:54:41, id: test-225338-054, time: 63.628s, sent: 20456 msg/s
2018-12-11 22:54:42, id: test-225338-054, time: 64.628s, sent: 20480 msg/s
2018-12-11 22:54:43, id: test-225338-054, time: 65.634s, sent: 19988 msg/s
2018-12-11 22:54:44, id: test-225338-054, time: 66.634s, sent: 20936 msg/s
2018-12-11 22:54:45, id: test-225338-054, time: 67.634s, sent: 20990 msg/s
2018-12-11 22:54:46, id: test-225338-054, time: 68.709s, sent: 18960 msg/s
2018-12-11 22:54:47, id: test-225338-054, time: 69.804s, sent: 20636 msg/s
2018-12-11 22:54:49, id: test-225338-054, time: 70.868s, sent: 20723 msg/s
2018-12-11 22:54:50, id: test-225338-054, time: 71.868s, sent: 22230 msg/s
2018-12-11 22:54:51, id: test-225338-054, time: 72.932s, sent: 18903 msg/s
2018-12-11 22:54:52, id: test-225338-054, time: 74.040s, sent: 20295 msg/s
2018-12-11 22:54:53, id: test-225338-054, time: 75.147s, sent: 20513 msg/s
2018-12-11 22:54:54, id: test-225338-054, time: 76.236s, sent: 20247 msg/s
2018-12-11 22:54:55, id: test-225338-054, time: 77.241s, sent: 20301 msg/s
2018-12-11 22:54:56, id: test-225338-054, time: 78.332s, sent: 20612 msg/s
2018-12-11 22:54:57, id: test-225338-054, time: 79.407s, sent: 20510 msg/s
2018-12-11 22:54:58, id: test-225338-054, time: 80.423s, sent: 19867 msg/s
2018-12-11 22:54:59, id: test-225338-054, time: 81.532s, sent: 20672 msg/s
2018-12-11 22:55:00, id: test-225338-054, time: 82.608s, sent: 20288 msg/s
2018-12-11 22:55:01, id: test-225338-054, time: 83.608s, sent: 20662 msg/s
2018-12-11 22:55:02, id: test-225338-054, time: 84.608s, sent: 21225 msg/s
2018-12-11 22:55:03, id: test-225338-054, time: 85.608s, sent: 20864 msg/s
2018-12-11 22:55:04, id: test-225338-054, time: 86.704s, sent: 18612 msg/s
2018-12-11 22:55:05, id: test-225338-054, time: 87.704s, sent: 22419 msg/s
2018-12-11 22:55:06, id: test-225338-054, time: 88.795s, sent: 18765 msg/s
2018-12-11 22:55:08, id: test-225338-054, time: 89.875s, sent: 21025 msg/s
2018-12-11 22:55:09, id: test-225338-054, time: 90.932s, sent: 20341 msg/s
2018-12-11 22:55:10, id: test-225338-054, time: 92.021s, sent: 20146 msg/s
2018-12-11 22:55:11, id: test-225338-054, time: 93.021s, sent: 20699 msg/s
2018-12-11 22:55:12, id: test-225338-054, time: 94.021s, sent: 20452 msg/s
2018-12-11 22:55:13, id: test-225338-054, time: 95.104s, sent: 19637 msg/s
2018-12-11 22:55:14, id: test-225338-054, time: 96.112s, sent: 20023 msg/s
2018-12-11 22:55:15, id: test-225338-054, time: 97.135s, sent: 19730 msg/s
2018-12-11 22:55:16, id: test-225338-054, time: 98.231s, sent: 20117 msg/s
2018-12-11 22:55:17, id: test-225338-054, time: 99.236s, sent: 20083 msg/s
2018-12-11 22:55:18, id: test-225338-054, time: 100.236s, sent: 22435 msg/s
2018-12-11 22:55:19, id: test-225338-054, time: 101.325s, sent: 18180 msg/s
2018-12-11 22:55:20, id: test-225338-054, time: 102.328s, sent: 20123 msg/s
2018-12-11 22:55:21, id: test-225338-054, time: 103.423s, sent: 20736 msg/s
2018-12-11 22:55:22, id: test-225338-054, time: 104.512s, sent: 20247 msg/s
2018-12-11 22:55:23, id: test-225338-054, time: 105.518s, sent: 20172 msg/s
2018-12-11 22:55:24, id: test-225338-054, time: 106.622s, sent: 20469 msg/s
2018-12-11 22:55:25, id: test-225338-054, time: 107.694s, sent: 20568 msg/s
2018-12-11 22:55:26, id: test-225338-054, time: 108.703s, sent: 20003 msg/s
2018-12-11 22:55:27, id: test-225338-054, time: 109.715s, sent: 19945 msg/s
2018-12-11 22:55:28, id: test-225338-054, time: 110.788s, sent: 20548 msg/s
2018-12-11 22:55:29, id: test-225338-054, time: 111.788s, sent: 21924 msg/s
2018-12-11 22:55:31, id: test-225338-054, time: 112.867s, sent: 18924 msg/s
2018-12-11 22:55:32, id: test-225338-054, time: 113.867s, sent: 21273 msg/s
2018-12-11 22:55:33, id: test-225338-054, time: 114.964s, sent: 19506 msg/s
2018-12-11 22:55:34, id: test-225338-054, time: 116.061s, sent: 20099 msg/s
2018-12-11 22:55:35, id: test-225338-054, time: 117.061s, sent: 21619 msg/s
2018-12-11 22:55:36, id: test-225338-054, time: 118.160s, sent: 19355 msg/s
2018-12-11 22:55:37, id: test-225338-054, time: 119.237s, sent: 20472 msg/s
2018-12-11 22:55:38, id: test-225338-054, time: 120.308s, sent: 20690 msg/s
2018-12-11 22:55:39, id: test-225338-054, time: 121.416s, sent: 20395 msg/s
2018-12-11 22:55:40, id: test-225338-054, time: 122.520s, sent: 20567 msg/s
2018-12-11 22:55:41, id: test-225338-054, time: 123.618s, sent: 20680 msg/s
2018-12-11 22:55:42, id: test-225338-054, time: 124.701s, sent: 20967 msg/s
2018-12-11 22:55:43, id: test-225338-054, time: 125.794s, sent: 20774 msg/s
2018-12-11 22:55:45, id: test-225338-054, time: 126.881s, sent: 20385 msg/s
2018-12-11 22:55:46, id: test-225338-054, time: 127.971s, sent: 20631 msg/s
2018-12-11 22:55:47, id: test-225338-054, time: 129.049s, sent: 20554 msg/s
2018-12-11 22:55:48, id: test-225338-054, time: 130.149s, sent: 20543 msg/s
2018-12-11 22:55:49, id: test-225338-054, time: 131.240s, sent: 20310 msg/s
2018-12-11 22:55:50, id: test-225338-054, time: 132.240s, sent: 20074 msg/s
2018-12-11 22:55:51, id: test-225338-054, time: 133.344s, sent: 20568 msg/s
2018-12-11 22:55:52, id: test-225338-054, time: 134.428s, sent: 20340 msg/s
2018-12-11 22:55:53, id: test-225338-054, time: 135.428s, sent: 21289 msg/s
2018-12-11 22:55:54, id: test-225338-054, time: 136.544s, sent: 19356 msg/s
2018-12-11 22:55:55, id: test-225338-054, time: 137.609s, sent: 20703 msg/s
2018-12-11 22:55:56, id: test-225338-054, time: 138.705s, sent: 20718 msg/s
2018-12-11 22:55:57, id: test-225338-054, time: 139.715s, sent: 20200 msg/s
2018-12-11 22:55:58, id: test-225338-054, time: 140.788s, sent: 20344 msg/s
2018-12-11 22:56:00, id: test-225338-054, time: 141.891s, sent: 20586 msg/s
2018-12-11 22:56:01, id: test-225338-054, time: 142.895s, sent: 20103 msg/s
2018-12-11 22:56:02, id: test-225338-054, time: 144.000s, sent: 20550 msg/s
2018-12-11 22:56:03, id: test-225338-054, time: 145.115s, sent: 20365 msg/s
2018-12-11 22:56:04, id: test-225338-054, time: 146.187s, sent: 20568 msg/s
2018-12-11 22:56:05, id: test-225338-054, time: 147.273s, sent: 20302 msg/s
2018-12-11 22:56:06, id: test-225338-054, time: 148.366s, sent: 20675 msg/s
2018-12-11 22:56:07, id: test-225338-054, time: 149.432s, sent: 20889 msg/s
2018-12-11 22:56:08, id: test-225338-054, time: 150.432s, sent: 20737 msg/s
2018-12-11 22:56:09, id: test-225338-054, time: 151.522s, sent: 20123 msg/s
2018-12-11 22:56:10, id: test-225338-054, time: 152.613s, sent: 20310 msg/s
2018-12-11 22:56:11, id: test-225338-054, time: 153.718s, sent: 20648 msg/s
2018-12-11 22:56:12, id: test-225338-054, time: 154.812s, sent: 20555 msg/s
2018-12-11 22:56:14, id: test-225338-054, time: 155.894s, sent: 20986 msg/s
2018-12-11 22:56:15, id: test-225338-054, time: 156.970s, sent: 20491 msg/s
2018-12-11 22:56:16, id: test-225338-054, time: 158.064s, sent: 20756 msg/s
2018-12-11 22:56:17, id: test-225338-054, time: 159.153s, sent: 20851 msg/s
2018-12-11 22:56:18, id: test-225338-054, time: 160.257s, sent: 20567 msg/s
2018-12-11 22:56:19, id: test-225338-054, time: 161.353s, sent: 20618 msg/s
2018-12-11 22:56:20, id: test-225338-054, time: 162.353s, sent: 21340 msg/s
2018-12-11 22:56:21, id: test-225338-054, time: 163.353s, sent: 21184 msg/s
2018-12-11 22:56:22, id: test-225338-054, time: 164.429s, sent: 19099 msg/s
2018-12-11 22:56:23, id: test-225338-054, time: 165.530s, sent: 20624 msg/s
2018-12-11 22:56:24, id: test-225338-054, time: 166.539s, sent: 20003 msg/s
2018-12-11 22:56:25, id: test-225338-054, time: 167.540s, sent: 20163 msg/s
2018-12-11 22:56:26, id: test-225338-054, time: 168.645s, sent: 20549 msg/s
2018-12-11 22:56:27, id: test-225338-054, time: 169.645s, sent: 20525 msg/s
2018-12-11 22:56:28, id: test-225338-054, time: 170.723s, sent: 20239 msg/s
2018-12-11 22:56:29, id: test-225338-054, time: 171.832s, sent: 20277 msg/s
2018-12-11 22:56:30, id: test-225338-054, time: 172.832s, sent: 22065 msg/s
2018-12-11 22:56:32, id: test-225338-054, time: 173.903s, sent: 18831 msg/s
2018-12-11 22:56:33, id: test-225338-054, time: 174.903s, sent: 21944 msg/s
2018-12-11 22:56:34, id: test-225338-054, time: 175.988s, sent: 19305 msg/s
2018-12-11 22:56:35, id: test-225338-054, time: 177.078s, sent: 20228 msg/s
2018-12-11 22:56:36, id: test-225338-054, time: 178.078s, sent: 20853 msg/s
2018-12-11 22:56:37, id: test-225338-054, time: 179.184s, sent: 19926 msg/s
2018-12-11 22:56:38, id: test-225338-054, time: 180.184s, sent: 21878 msg/s
2018-12-11 22:56:39, id: test-225338-054, time: 181.206s, sent: 18629 msg/s
2018-12-11 22:56:40, id: test-225338-054, time: 182.207s, sent: 21401 msg/s
2018-12-11 22:56:41, id: test-225338-054, time: 183.207s, sent: 21236 msg/s
2018-12-11 22:56:42, id: test-225338-054, time: 184.210s, sent: 17840 msg/s
2018-12-11 22:56:43, id: test-225338-054, time: 185.210s, sent: 20189 msg/s
2018-12-11 22:56:44, id: test-225338-054, time: 186.211s, sent: 20158 msg/s
2018-12-11 22:56:45, id: test-225338-054, time: 187.220s, sent: 19895 msg/s
2018-12-11 22:56:46, id: test-225338-054, time: 188.319s, sent: 20661 msg/s
2018-12-11 22:56:47, id: test-225338-054, time: 189.387s, sent: 20748 msg/s
2018-12-11 22:56:48, id: test-225338-054, time: 190.387s, sent: 22239 msg/s
2018-12-11 22:56:49, id: test-225338-054, time: 191.484s, sent: 18725 msg/s
2018-12-11 22:56:50, id: test-225338-054, time: 192.530s, sent: 21080 msg/s
2018-12-11 22:56:51, id: test-225338-054, time: 193.530s, sent: 22358 msg/s
2018-12-11 22:56:52, id: test-225338-054, time: 194.630s, sent: 18865 msg/s
2018-12-11 22:56:53, id: test-225338-054, time: 195.732s, sent: 19809 msg/s
2018-12-11 22:56:54, id: test-225338-054, time: 196.732s, sent: 21878 msg/s
2018-12-11 22:56:55, id: test-225338-054, time: 197.830s, sent: 19138 msg/s
2018-12-11 22:56:57, id: test-225338-054, time: 198.910s, sent: 20618 msg/s
2018-12-11 22:56:58, id: test-225338-054, time: 199.910s, sent: 22314 msg/s
2018-12-11 22:56:59, id: test-225338-054, time: 200.910s, sent: 19401 msg/s
2018-12-11 22:57:00, id: test-225338-054, time: 201.993s, sent: 19520 msg/s
2018-12-11 22:57:01, id: test-225338-054, time: 203.065s, sent: 21080 msg/s
2018-12-11 22:57:02, id: test-225338-054, time: 204.161s, sent: 20218 msg/s
2018-12-11 22:57:03, id: test-225338-054, time: 205.231s, sent: 20606 msg/s
2018-12-11 22:57:04, id: test-225338-054, time: 206.234s, sent: 20233 msg/s
2018-12-11 22:57:05, id: test-225338-054, time: 207.323s, sent: 20750 msg/s
2018-12-11 22:57:06, id: test-225338-054, time: 208.375s, sent: 20855 msg/s
2018-12-11 22:57:07, id: test-225338-054, time: 209.465s, sent: 20832 msg/s
2018-12-11 22:57:08, id: test-225338-054, time: 210.558s, sent: 20774 msg/s
2018-12-11 22:57:09, id: test-225338-054, time: 211.618s, sent: 21008 msg/s
2018-12-11 22:57:10, id: test-225338-054, time: 212.704s, sent: 20707 msg/s
2018-12-11 22:57:11, id: test-225338-054, time: 213.747s, sent: 21139 msg/s
2018-12-11 22:57:12, id: test-225338-054, time: 214.845s, sent: 20680 msg/s
2018-12-11 22:57:14, id: test-225338-054, time: 215.942s, sent: 20699 msg/s
2018-12-11 22:57:15, id: test-225338-054, time: 217.040s, sent: 20681 msg/s
2018-12-11 22:57:16, id: test-225338-054, time: 218.118s, sent: 20961 msg/s
2018-12-11 22:57:17, id: test-225338-054, time: 219.198s, sent: 20517 msg/s
2018-12-11 22:57:18, id: test-225338-054, time: 220.283s, sent: 20928 msg/s
2018-12-11 22:57:19, id: test-225338-054, time: 221.371s, sent: 20265 msg/s
2018-12-11 22:57:20, id: test-225338-054, time: 222.460s, sent: 20449 msg/s
2018-12-11 22:57:21, id: test-225338-054, time: 223.572s, sent: 20223 msg/s
2018-12-11 22:57:22, id: test-225338-054, time: 224.671s, sent: 20661 msg/s
2018-12-11 22:57:23, id: test-225338-054, time: 225.671s, sent: 20962 msg/s
2018-12-11 22:57:24, id: test-225338-054, time: 226.760s, sent: 19633 msg/s
2018-12-11 22:57:26, id: test-225338-054, time: 227.868s, sent: 20296 msg/s
2018-12-11 22:57:27, id: test-225338-054, time: 228.917s, sent: 21019 msg/s
2018-12-11 22:57:28, id: test-225338-054, time: 229.917s, sent: 21286 msg/s
2018-12-11 22:57:29, id: test-225338-054, time: 231.001s, sent: 20133 msg/s
2018-12-11 22:57:30, id: test-225338-054, time: 232.068s, sent: 20459 msg/s
2018-12-11 22:57:31, id: test-225338-054, time: 233.068s, sent: 22132 msg/s
2018-12-11 22:57:32, id: test-225338-054, time: 234.068s, sent: 19372 msg/s
2018-12-11 22:57:33, id: test-225338-054, time: 235.136s, sent: 19581 msg/s
2018-12-11 22:57:34, id: test-225338-054, time: 236.221s, sent: 20928 msg/s
2018-12-11 22:57:35, id: test-225338-054, time: 237.221s, sent: 20770 msg/s
2018-12-11 22:57:36, id: test-225338-054, time: 238.295s, sent: 20189 msg/s
2018-12-11 22:57:37, id: test-225338-054, time: 239.396s, sent: 20425 msg/s
2018-12-11 22:57:38, id: test-225338-054, time: 240.440s, sent: 20489 msg/s
2018-12-11 22:57:39, id: test-225338-054, time: 241.537s, sent: 20699 msg/s
2018-12-11 22:57:40, id: test-225338-054, time: 242.542s, sent: 20084 msg/s
2018-12-11 22:57:41, id: test-225338-054, time: 243.652s, sent: 20456 msg/s
2018-12-11 22:57:42, id: test-225338-054, time: 244.728s, sent: 21000 msg/s
2018-12-11 22:57:43, id: test-225338-054, time: 245.828s, sent: 20643 msg/s
2018-12-11 22:57:45, id: test-225338-054, time: 246.910s, sent: 20378 msg/s
2018-12-11 22:57:46, id: test-225338-054, time: 247.910s, sent: 20473 msg/s
2018-12-11 22:57:47, id: test-225338-054, time: 249.011s, sent: 20361 msg/s
2018-12-11 22:57:48, id: test-225338-054, time: 250.011s, sent: 22551 msg/s
2018-12-11 22:57:49, id: test-225338-054, time: 251.099s, sent: 18292 msg/s
2018-12-11 22:57:50, id: test-225338-054, time: 252.212s, sent: 20204 msg/s
2018-12-11 22:57:51, id: test-225338-054, time: 253.280s, sent: 20645 msg/s
2018-12-11 22:57:52, id: test-225338-054, time: 254.280s, sent: 20877 msg/s
2018-12-11 22:57:53, id: test-225338-054, time: 255.280s, sent: 20103 msg/s
2018-12-11 22:57:54, id: test-225338-054, time: 256.340s, sent: 20224 msg/s
2018-12-11 22:57:55, id: test-225338-054, time: 257.340s, sent: 21787 msg/s
2018-12-11 22:57:56, id: test-225338-054, time: 258.441s, sent: 19366 msg/s
2018-12-11 22:57:57, id: test-225338-054, time: 259.441s, sent: 21669 msg/s
2018-12-11 22:57:58, id: test-225338-054, time: 260.441s, sent: 19332 msg/s
2018-12-11 22:57:59, id: test-225338-054, time: 261.538s, sent: 19323 msg/s
2018-12-11 22:58:00, id: test-225338-054, time: 262.628s, sent: 20228 msg/s
2018-12-11 22:58:01, id: test-225338-054, time: 263.628s, sent: 21568 msg/s
