time, threadId, data.consumed.in.MB, MB.sec, data.consumed.in.nMsg, nMsg.sec, rebalance.time.ms, fetch.time.ms, fetch.MB.sec, fetch.nMsg.sec
2018-11-27 03:26:08:469, 0, 55.2344, 11.0469, 113120, 22624.0000, 17, 4983, 11.0846, 22701.1840
2018-11-27 03:26:13:469, 0, 116.0688, 12.1669, 237709, 24917.8000, 0, 5000, 12.1669, 24917.8000
2018-11-27 03:26:18:469, 0, 179.3706, 12.6604, 367351, 25928.4000, 0, 5000, 12.6604, 25928.4000
2018-11-27 03:26:23:469, 0, 242.9297, 12.7118, 497520, 26033.8000, 0, 5000, 12.7118, 26033.8000
2018-11-27 03:26:28:469, 0, 306.1860, 12.6513, 627069, 25909.8000, 0, 5000, 12.6513, 25909.8000
2018-11-27 03:26:33:469, 0, 370.1538, 12.7936, 758075, 26201.2000, 0, 5000, 12.7936, 26201.2000
2018-11-27 03:26:38:469, 0, 433.5615, 12.6815, 887934, 25971.8000, 0, 5000, 12.6815, 25971.8000
2018-11-27 03:26:43:469, 0, 497.5898, 12.8057, 1019064, 26226.0000, 0, 5000, 12.8057, 26226.0000
2018-11-27 03:26:48:469, 0, 561.5576, 12.7936, 1150070, 26201.2000, 0, 5000, 12.7936, 26201.2000
2018-11-27 03:26:53:469, 0, 624.7383, 12.6361, 1279464, 25878.8000, 0, 5000, 12.6361, 25878.8000
2018-11-27 03:26:58:469, 0, 689.2207, 12.8965, 1411524, 26412.0000, 0, 5000, 12.8965, 26412.0000
2018-11-27 03:27:03:469, 0, 753.5518, 12.8662, 1543274, 26350.0000, 0, 5000, 12.8662, 26350.0000
2018-11-27 03:27:08:469, 0, 820.8496, 13.4596, 1681100, 27565.2000, 0, 5000, 13.4596, 27565.2000
2018-11-27 03:27:13:470, 0, 884.6660, 12.7607, 1811796, 26133.9732, 0, 5001, 12.7607, 26133.9732
2018-11-27 03:27:18:470, 0, 948.6641, 12.7996, 1942864, 26213.6000, 0, 5000, 12.7996, 26213.6000
2018-11-27 03:27:23:471, 0, 1012.6621, 12.7970, 2073932, 26208.3583, 0, 5001, 12.7970, 26208.3583
2018-11-27 03:27:28:471, 0, 1076.4482, 12.7572, 2204566, 26126.8000, 0, 5000, 12.7572, 26126.8000
2018-11-27 03:27:33:471, 0, 1140.3706, 12.7845, 2335479, 26182.6000, 0, 5000, 12.7845, 26182.6000
2018-11-27 03:27:38:471, 0, 1204.2930, 12.7845, 2466392, 26182.6000, 0, 5000, 12.7845, 26182.6000
2018-11-27 03:27:43:471, 0, 1268.0034, 12.7421, 2596871, 26095.8000, 0, 5000, 12.7421, 26095.8000
2018-11-27 03:27:48:471, 0, 1331.6533, 12.7300, 2727226, 26071.0000, 0, 5000, 12.7300, 26071.0000
2018-11-27 03:27:53:471, 0, 1394.9551, 12.6604, 2856868, 25928.4000, 0, 5000, 12.6604, 25928.4000
2018-11-27 03:27:58:471, 0, 1458.9229, 12.7936, 2987874, 26201.2000, 0, 5000, 12.7936, 26201.2000
2018-11-27 03:28:03:471, 0, 1522.8755, 12.7905, 3118849, 26195.0000, 0, 5000, 12.7905, 26195.0000
2018-11-27 03:28:08:472, 0, 1586.7524, 12.7728, 3249669, 26158.7682, 0, 5001, 12.7728, 26158.7682
2018-11-27 03:28:13:472, 0, 1650.3115, 12.7118, 3379838, 26033.8000, 0, 5000, 12.7118, 26033.8000
2018-11-27 03:28:18:472, 0, 1714.6123, 12.8602, 3511526, 26337.6000, 0, 5000, 12.8602, 26337.6000
2018-11-27 03:28:23:472, 0, 1778.7012, 12.8178, 3642780, 26250.8000, 0, 5000, 12.8178, 26250.8000
2018-11-27 03:28:28:472, 0, 1842.9111, 12.8420, 3774282, 26300.4000, 0, 5000, 12.8420, 26300.4000
2018-11-27 03:28:33:472, 0, 1907.0303, 12.8238, 3905598, 26263.2000, 0, 5000, 12.8238, 26263.2000
2018-11-27 03:28:38:472, 0, 1970.8164, 12.7572, 4036232, 26126.8000, 0, 5000, 12.7572, 26126.8000
2018-11-27 03:28:43:472, 0, 2035.2383, 12.8844, 4168168, 26387.2000, 0, 5000, 12.8844, 26387.2000
2018-11-27 03:28:48:473, 0, 2099.6602, 12.8818, 4300104, 26381.9236, 0, 5001, 12.8818, 26381.9236
2018-11-27 03:28:53:473, 0, 2163.8096, 12.8299, 4431482, 26275.6000, 0, 5000, 12.8299, 26275.6000
2018-11-27 03:28:58:474, 0, 2227.4595, 12.7274, 4561837, 26065.7868, 0, 5001, 12.7274, 26065.7868
2018-11-27 03:29:03:474, 0, 2290.9126, 12.6906, 4691789, 25990.4000, 0, 5000, 12.6906, 25990.4000
2018-11-27 03:29:08:474, 0, 2354.8047, 12.7784, 4822640, 26170.2000, 0, 5000, 12.7784, 26170.2000
2018-11-27 03:29:13:474, 0, 2419.6050, 12.9601, 4955351, 26542.2000, 0, 5000, 12.9601, 26542.2000
2018-11-27 03:29:18:474, 0, 2483.5273, 12.7845, 5086264, 26182.6000, 0, 5000, 12.7845, 26182.6000
2018-11-27 03:29:23:474, 0, 2547.1924, 12.7330, 5216650, 26077.2000, 0, 5000, 12.7330, 26077.2000
2018-11-27 03:29:28:475, 0, 2611.4780, 12.8546, 5348307, 26326.1348, 0, 5001, 12.8546, 26326.1348
2018-11-27 03:29:33:475, 0, 2675.3247, 12.7693, 5479065, 26151.6000, 0, 5000, 12.7693, 26151.6000
2018-11-27 03:29:38:475, 0, 2739.5195, 12.8390, 5610536, 26294.2000, 0, 5000, 12.8390, 26294.2000
2018-11-27 03:29:43:475, 0, 2803.4873, 12.7936, 5741542, 26201.2000, 0, 5000, 12.7936, 26201.2000
2018-11-27 03:29:48:476, 0, 2867.7729, 12.8546, 5873199, 26326.1348, 0, 5001, 12.8546, 26326.1348
2018-11-27 03:29:53:476, 0, 2932.2100, 12.8874, 6005166, 26393.4000, 0, 5000, 12.8874, 26393.4000
2018-11-27 03:29:58:476, 0, 2996.3896, 12.8359, 6136606, 26288.0000, 0, 5000, 12.8359, 26288.0000
2018-11-27 03:30:03:476, 0, 3060.0850, 12.7391, 6267054, 26089.6000, 0, 5000, 12.7391, 26089.6000
2018-11-27 03:30:08:476, 0, 3124.1133, 12.8057, 6398184, 26226.0000, 0, 5000, 12.8057, 26226.0000
2018-11-27 03:30:13:477, 0, 3188.4595, 12.8667, 6529965, 26350.9298, 0, 5001, 12.8667, 26350.9298
2018-11-27 03:30:18:478, 0, 3252.8057, 12.8667, 6661746, 26350.9298, 0, 5001, 12.8667, 26350.9298
2018-11-27 03:30:23:478, 0, 3317.4092, 12.9207, 6794054, 26461.6000, 0, 5000, 12.9207, 26461.6000
2018-11-27 03:30:28:478, 0, 3382.0732, 12.9328, 6926486, 26486.4000, 0, 5000, 12.9328, 26486.4000
2018-11-27 03:30:33:478, 0, 3446.3438, 12.8541, 7058112, 26325.2000, 0, 5000, 12.8541, 26325.2000
2018-11-27 03:30:38:478, 0, 3510.6143, 12.8541, 7189738, 26325.2000, 0, 5000, 12.8541, 26325.2000
2018-11-27 03:30:43:479, 0, 3575.1724, 12.9090, 7321953, 26437.7125, 0, 5001, 12.9090, 26437.7125
2018-11-27 03:30:48:480, 0, 3640.0181, 12.9665, 7454757, 26555.4889, 0, 5001, 12.9665, 26555.4889
2018-11-27 03:30:53:481, 0, 3704.5610, 12.9060, 7586941, 26431.5137, 0, 5001, 12.9060, 26431.5137
2018-11-27 03:30:58:482, 0, 3769.0889, 12.9030, 7719094, 26425.3149, 0, 5001, 12.9030, 26425.3149
2018-11-27 03:31:03:482, 0, 3833.6167, 12.9056, 7851247, 26430.6000, 0, 5000, 12.9056, 26430.6000
2018-11-27 03:31:08:483, 0, 3898.5532, 12.9847, 7984237, 26592.6815, 0, 5001, 12.9847, 26592.6815
2018-11-27 03:31:13:483, 0, 3962.9600, 12.8813, 8116142, 26381.0000, 0, 5000, 12.8813, 26381.0000
2018-11-27 03:31:18:483, 0, 4027.3213, 12.8723, 8247954, 26362.4000, 0, 5000, 12.8723, 26362.4000
2018-11-27 03:31:23:483, 0, 4091.8794, 12.9116, 8380169, 26443.0000, 0, 5000, 12.9116, 26443.0000
