2018-12-14 20:17:00, id: test-201700-036, starting producer #0
2018-12-14 20:17:00, id: test-201700-036, starting producer #0, channel #0
2018-12-14 20:17:01, id: test-201700-036, time: 1.000s, sent: 16786 msg/s
2018-12-14 20:17:02, id: test-201700-036, time: 2.038s, sent: 15210 msg/s
2018-12-14 20:17:03, id: test-201700-036, time: 3.046s, sent: 15670 msg/s
2018-12-14 20:17:04, id: test-201700-036, time: 4.088s, sent: 15054 msg/s
2018-12-14 20:17:05, id: test-201700-036, time: 5.128s, sent: 15082 msg/s
2018-12-14 20:17:06, id: test-201700-036, time: 6.150s, sent: 15456 msg/s
2018-12-14 20:17:07, id: test-201700-036, time: 7.188s, sent: 15111 msg/s
2018-12-14 20:17:08, id: test-201700-036, time: 8.272s, sent: 15179 msg/s
2018-12-14 20:17:09, id: test-201700-036, time: 9.288s, sent: 14899 msg/s
2018-12-14 20:17:10, id: test-201700-036, time: 10.368s, sent: 15134 msg/s
2018-12-14 20:17:11, id: test-201700-036, time: 11.376s, sent: 15562 msg/s
2018-12-14 20:17:12, id: test-201700-036, time: 12.460s, sent: 14571 msg/s
2018-12-14 20:17:13, id: test-201700-036, time: 13.494s, sent: 15382 msg/s
2018-12-14 20:17:14, id: test-201700-036, time: 14.539s, sent: 15535 msg/s
2018-12-14 20:17:15, id: test-201700-036, time: 15.539s, sent: 15373 msg/s
2018-12-14 20:17:16, id: test-201700-036, time: 16.548s, sent: 14879 msg/s
2018-12-14 20:17:17, id: test-201700-036, time: 17.580s, sent: 15307 msg/s
2018-12-14 20:17:18, id: test-201700-036, time: 18.624s, sent: 15656 msg/s
2018-12-14 20:17:19, id: test-201700-036, time: 19.700s, sent: 15189 msg/s
2018-12-14 20:17:20, id: test-201700-036, time: 20.740s, sent: 15083 msg/s
2018-12-14 20:17:21, id: test-201700-036, time: 21.771s, sent: 15746 msg/s
2018-12-14 20:17:22, id: test-201700-036, time: 22.771s, sent: 15991 msg/s
2018-12-14 20:17:23, id: test-201700-036, time: 23.795s, sent: 14057 msg/s
2018-12-14 20:17:24, id: test-201700-036, time: 24.795s, sent: 15988 msg/s
2018-12-14 20:17:25, id: test-201700-036, time: 25.829s, sent: 15091 msg/s
2018-12-14 20:17:27, id: test-201700-036, time: 26.884s, sent: 15597 msg/s
2018-12-14 20:17:28, id: test-201700-036, time: 27.948s, sent: 15360 msg/s
2018-12-14 20:17:29, id: test-201700-036, time: 29.008s, sent: 15419 msg/s
2018-12-14 20:17:30, id: test-201700-036, time: 30.040s, sent: 15200 msg/s
2018-12-14 20:17:31, id: test-201700-036, time: 31.112s, sent: 15247 msg/s
2018-12-14 20:17:32, id: test-201700-036, time: 32.122s, sent: 15639 msg/s
2018-12-14 20:17:33, id: test-201700-036, time: 33.171s, sent: 15163 msg/s
2018-12-14 20:17:34, id: test-201700-036, time: 34.227s, sent: 15997 msg/s
2018-12-14 20:17:35, id: test-201700-036, time: 35.260s, sent: 15398 msg/s
2018-12-14 20:17:36, id: test-201700-036, time: 36.309s, sent: 15580 msg/s
