time, threadId, data.consumed.in.MB, MB.sec, data.consumed.in.nMsg, nMsg.sec, rebalance.time.ms, fetch.time.ms, fetch.MB.sec, fetch.nMsg.sec
2018-11-27 05:53:02:475, 0, 51.0566, 10.2093, 104564, 20908.6183, 17, 4984, 10.2441, 20979.9358
2018-11-27 05:53:07:475, 0, 107.2593, 11.2405, 219667, 23020.6000, 0, 5000, 11.2405, 23020.6000
2018-11-27 05:53:12:475, 0, 165.3843, 11.6250, 338707, 23808.0000, 0, 5000, 11.6250, 23808.0000
2018-11-27 05:53:17:475, 0, 221.7837, 11.2799, 454213, 23101.2000, 0, 5000, 11.2799, 23101.2000
2018-11-27 05:53:25:557, 0, 252.1479, 3.7570, 516399, 7694.3826, 0, 8082, 3.7570, 7694.3826
2018-11-27 05:53:30:557, 0, 311.4839, 11.8672, 637919, 24304.0000, 0, 5000, 11.8672, 24304.0000
2018-11-27 05:53:35:557, 0, 369.7148, 11.6462, 757176, 23851.4000, 0, 5000, 11.6462, 23851.4000
2018-11-27 05:53:40:558, 0, 426.9165, 11.4380, 874325, 23425.1150, 0, 5001, 11.4380, 23425.1150
2018-11-27 05:53:45:558, 0, 484.4966, 11.5160, 992249, 23584.8000, 0, 5000, 11.5160, 23584.8000
2018-11-27 05:53:50:558, 0, 542.3945, 11.5796, 1110824, 23715.0000, 0, 5000, 11.5796, 23715.0000
2018-11-27 05:53:55:559, 0, 600.3984, 11.5985, 1229616, 23753.6493, 0, 5001, 11.5985, 23753.6493
2018-11-27 05:54:00:559, 0, 657.9482, 11.5100, 1347478, 23572.4000, 0, 5000, 11.5100, 23572.4000
2018-11-27 05:54:05:560, 0, 715.8613, 11.5803, 1466084, 23716.4567, 0, 5001, 11.5803, 23716.4567
2018-11-27 05:54:10:560, 0, 773.5020, 11.5281, 1584132, 23609.6000, 0, 5000, 11.5281, 23609.6000
2018-11-27 05:54:15:560, 0, 831.2788, 11.5554, 1702459, 23665.4000, 0, 5000, 11.5554, 23665.4000
2018-11-27 05:54:20:561, 0, 888.6924, 11.4804, 1820042, 23511.8976, 0, 5001, 11.4804, 23511.8976
2018-11-27 05:54:25:561, 0, 945.8335, 11.4282, 1937067, 23405.0000, 0, 5000, 11.4282, 23405.0000
2018-11-27 05:54:30:562, 0, 1003.2622, 11.4834, 2054681, 23518.0964, 0, 5001, 11.4834, 23518.0964
2018-11-27 05:54:35:562, 0, 1060.9180, 11.5312, 2172760, 23615.8000, 0, 5000, 11.5312, 23615.8000
2018-11-27 05:54:40:563, 0, 1118.5737, 11.5288, 2290839, 23611.0778, 0, 5001, 11.5288, 23611.0778
2018-11-27 05:54:45:563, 0, 1176.4717, 11.5796, 2409414, 23715.0000, 0, 5000, 11.5796, 23715.0000
2018-11-27 05:54:50:564, 0, 1234.5361, 11.6106, 2528330, 23778.4443, 0, 5001, 11.6106, 23778.4443
2018-11-27 05:54:55:564, 0, 1292.2222, 11.5372, 2646471, 23628.2000, 0, 5000, 11.5372, 23628.2000
2018-11-27 05:55:00:564, 0, 1349.9536, 11.5463, 2764705, 23646.8000, 0, 5000, 11.5463, 23646.8000
2018-11-27 05:55:05:564, 0, 1407.7305, 11.5554, 2883032, 23665.4000, 0, 5000, 11.5554, 23665.4000
2018-11-27 05:55:10:564, 0, 1465.4316, 11.5402, 3001204, 23634.4000, 0, 5000, 11.5402, 23634.4000
2018-11-27 05:55:15:564, 0, 1523.2993, 11.5735, 3119717, 23702.6000, 0, 5000, 11.5735, 23702.6000
2018-11-27 05:55:20:564, 0, 1580.6826, 11.4767, 3237238, 23504.2000, 0, 5000, 11.4767, 23504.2000
2018-11-27 05:55:25:565, 0, 1638.1870, 11.4986, 3355007, 23549.0902, 0, 5001, 11.4986, 23549.0902
2018-11-27 05:55:30:566, 0, 1695.8276, 11.5258, 3473055, 23604.8790, 0, 5001, 11.5258, 23604.8790
2018-11-27 05:55:35:566, 0, 1753.8164, 11.5978, 3591816, 23752.2000, 0, 5000, 11.5978, 23752.2000
2018-11-27 05:55:40:566, 0, 1810.9727, 11.4313, 3708872, 23411.2000, 0, 5000, 11.4313, 23411.2000
2018-11-27 05:55:45:566, 0, 1868.5376, 11.5130, 3826765, 23578.6000, 0, 5000, 11.5130, 23578.6000
2018-11-27 05:55:50:566, 0, 1926.2690, 11.5463, 3944999, 23646.8000, 0, 5000, 11.5463, 23646.8000
2018-11-27 05:55:55:566, 0, 1983.7129, 11.4888, 4062644, 23529.0000, 0, 5000, 11.4888, 23529.0000
2018-11-27 05:56:00:566, 0, 2041.7622, 11.6099, 4181529, 23777.0000, 0, 5000, 11.6099, 23777.0000
2018-11-27 05:56:05:567, 0, 2099.1909, 11.4834, 4299143, 23518.0964, 0, 5001, 11.4834, 23518.0964
2018-11-27 05:56:10:567, 0, 2156.8921, 11.5402, 4417315, 23634.4000, 0, 5000, 11.5402, 23634.4000
2018-11-27 05:56:15:567, 0, 2214.2451, 11.4706, 4534774, 23491.8000, 0, 5000, 11.4706, 23491.8000
2018-11-27 05:56:20:567, 0, 2272.0674, 11.5645, 4653194, 23684.0000, 0, 5000, 11.5645, 23684.0000
2018-11-27 05:56:25:567, 0, 2329.9048, 11.5675, 4771645, 23690.2000, 0, 5000, 11.5675, 23690.2000
2018-11-27 05:56:30:567, 0, 2387.6665, 11.5523, 4889941, 23659.2000, 0, 5000, 11.5523, 23659.2000
2018-11-27 05:56:35:568, 0, 2445.1406, 11.4925, 5007648, 23536.6927, 0, 5001, 11.4925, 23536.6927
2018-11-27 05:56:40:568, 0, 2502.6147, 11.4948, 5125355, 23541.4000, 0, 5000, 11.4948, 23541.4000
2018-11-27 05:56:45:568, 0, 2560.6792, 11.6129, 5244271, 23783.2000, 0, 5000, 11.6129, 23783.2000
2018-11-27 05:56:50:569, 0, 2618.3652, 11.5349, 5362412, 23623.4753, 0, 5001, 11.5349, 23623.4753
2018-11-27 05:56:55:569, 0, 2675.7637, 11.4797, 5479964, 23510.4000, 0, 5000, 11.4797, 23510.4000
2018-11-27 05:57:00:570, 0, 2733.1772, 11.4804, 5597547, 23511.8976, 0, 5001, 11.4804, 23511.8976
