2018-12-11 23:43:17, id: test-234317-662, starting consumer #0
2018-12-11 23:43:17, id: test-234317-662, starting consumer #0, channel #0
2018-12-11 23:43:18, id: test-234317-662, time: 1.000s, received: 4608 msg/s
2018-12-11 23:43:19, id: test-234317-662, time: 2.000s, received: 20965 msg/s
2018-12-11 23:43:20, id: test-234317-662, time: 3.000s, received: 20804 msg/s
2018-12-11 23:43:21, id: test-234317-662, time: 4.000s, received: 21008 msg/s
2018-12-11 23:43:22, id: test-234317-662, time: 5.000s, received: 20664 msg/s
2018-12-11 23:43:23, id: test-234317-662, time: 6.000s, received: 20562 msg/s
2018-12-11 23:43:24, id: test-234317-662, time: 7.000s, received: 20498 msg/s
2018-12-11 23:43:25, id: test-234317-662, time: 8.000s, received: 20519 msg/s
2018-12-11 23:43:26, id: test-234317-662, time: 9.000s, received: 20901 msg/s
2018-12-11 23:43:27, id: test-234317-662, time: 10.000s, received: 20819 msg/s
2018-12-11 23:43:28, id: test-234317-662, time: 11.000s, received: 20646 msg/s
2018-12-11 23:43:29, id: test-234317-662, time: 12.000s, received: 20698 msg/s
2018-12-11 23:43:30, id: test-234317-662, time: 13.000s, received: 20172 msg/s
2018-12-11 23:43:31, id: test-234317-662, time: 14.000s, received: 20256 msg/s
2018-12-11 23:43:32, id: test-234317-662, time: 15.000s, received: 20847 msg/s
2018-12-11 23:43:33, id: test-234317-662, time: 16.000s, received: 20403 msg/s
2018-12-11 23:43:34, id: test-234317-662, time: 17.000s, received: 20333 msg/s
2018-12-11 23:43:35, id: test-234317-662, time: 18.000s, received: 20378 msg/s
2018-12-11 23:43:36, id: test-234317-662, time: 19.000s, received: 20458 msg/s
2018-12-11 23:43:37, id: test-234317-662, time: 20.000s, received: 20279 msg/s
2018-12-11 23:43:38, id: test-234317-662, time: 21.000s, received: 20395 msg/s
2018-12-11 23:43:39, id: test-234317-662, time: 22.000s, received: 20439 msg/s
2018-12-11 23:43:40, id: test-234317-662, time: 23.000s, received: 20541 msg/s
2018-12-11 23:43:41, id: test-234317-662, time: 24.000s, received: 20442 msg/s
2018-12-11 23:43:42, id: test-234317-662, time: 25.000s, received: 20578 msg/s
2018-12-11 23:43:43, id: test-234317-662, time: 26.000s, received: 20580 msg/s
2018-12-11 23:43:44, id: test-234317-662, time: 27.000s, received: 20703 msg/s
2018-12-11 23:43:45, id: test-234317-662, time: 28.002s, received: 20294 msg/s
2018-12-11 23:43:46, id: test-234317-662, time: 29.002s, received: 20584 msg/s
2018-12-11 23:43:47, id: test-234317-662, time: 30.002s, received: 20707 msg/s
2018-12-11 23:43:48, id: test-234317-662, time: 31.002s, received: 20345 msg/s
2018-12-11 23:43:49, id: test-234317-662, time: 32.002s, received: 20406 msg/s
2018-12-11 23:43:50, id: test-234317-662, time: 33.002s, received: 20466 msg/s
2018-12-11 23:43:51, id: test-234317-662, time: 34.002s, received: 20399 msg/s
2018-12-11 23:43:52, id: test-234317-662, time: 35.002s, received: 20726 msg/s
2018-12-11 23:43:53, id: test-234317-662, time: 36.002s, received: 20477 msg/s
2018-12-11 23:43:54, id: test-234317-662, time: 37.002s, received: 20778 msg/s
2018-12-11 23:43:55, id: test-234317-662, time: 38.002s, received: 20527 msg/s
2018-12-11 23:43:56, id: test-234317-662, time: 39.002s, received: 20844 msg/s
2018-12-11 23:43:57, id: test-234317-662, time: 40.002s, received: 20508 msg/s
2018-12-11 23:43:58, id: test-234317-662, time: 41.002s, received: 20622 msg/s
2018-12-11 23:43:59, id: test-234317-662, time: 42.002s, received: 20245 msg/s
2018-12-11 23:44:00, id: test-234317-662, time: 43.002s, received: 20613 msg/s
2018-12-11 23:44:01, id: test-234317-662, time: 44.002s, received: 20592 msg/s
2018-12-11 23:44:02, id: test-234317-662, time: 45.002s, received: 20763 msg/s
2018-12-11 23:44:03, id: test-234317-662, time: 46.002s, received: 20317 msg/s
2018-12-11 23:44:04, id: test-234317-662, time: 47.002s, received: 20711 msg/s
2018-12-11 23:44:05, id: test-234317-662, time: 48.002s, received: 20881 msg/s
2018-12-11 23:44:06, id: test-234317-662, time: 49.002s, received: 20300 msg/s
2018-12-11 23:44:07, id: test-234317-662, time: 50.002s, received: 20569 msg/s
2018-12-11 23:44:08, id: test-234317-662, time: 51.002s, received: 20588 msg/s
2018-12-11 23:44:09, id: test-234317-662, time: 52.002s, received: 20599 msg/s
2018-12-11 23:44:10, id: test-234317-662, time: 53.002s, received: 20327 msg/s
2018-12-11 23:44:11, id: test-234317-662, time: 54.002s, received: 20591 msg/s
2018-12-11 23:44:12, id: test-234317-662, time: 55.002s, received: 20229 msg/s
2018-12-11 23:44:13, id: test-234317-662, time: 56.002s, received: 20109 msg/s
2018-12-11 23:44:14, id: test-234317-662, time: 57.002s, received: 20101 msg/s
2018-12-11 23:44:15, id: test-234317-662, time: 58.002s, received: 19991 msg/s
2018-12-11 23:44:16, id: test-234317-662, time: 59.002s, received: 20277 msg/s
2018-12-11 23:44:17, id: test-234317-662, time: 60.002s, received: 20442 msg/s
2018-12-11 23:44:18, id: test-234317-662, time: 61.002s, received: 20559 msg/s
2018-12-11 23:44:19, id: test-234317-662, time: 62.002s, received: 20615 msg/s
2018-12-11 23:44:20, id: test-234317-662, time: 63.002s, received: 20742 msg/s
2018-12-11 23:44:21, id: test-234317-662, time: 64.002s, received: 20729 msg/s
2018-12-11 23:44:22, id: test-234317-662, time: 65.002s, received: 20692 msg/s
2018-12-11 23:44:23, id: test-234317-662, time: 66.002s, received: 20707 msg/s
2018-12-11 23:44:24, id: test-234317-662, time: 67.002s, received: 20743 msg/s
2018-12-11 23:44:25, id: test-234317-662, time: 68.002s, received: 20833 msg/s
