procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EST
 0  0      0  28275    149   3155    0    0     0     4    0    0  1  0 99  0  0 2018-12-19 18:33:16
 0  0      0  28277    149   3154    0    0     0     0  180  266  0  0 100  0  0 2018-12-19 18:33:17
 0  0      0  28277    149   3154    0    0     0   572  548  706  0  1 98  1  0 2018-12-19 18:33:18
 0  0      0  28278    149   3154    0    0     0     0   78  131  0  0 100  0  0 2018-12-19 18:33:19
 0  0      0  28279    149   3154    0    0     0     0  397  606  0  0 100  0  0 2018-12-19 18:33:20
 3  0      0  28267    149   3154    0    0     0     0 24052 31682 12  4 84  0  0 2018-12-19 18:33:21
 3  0      0  28268    149   3154    0    0     0     0 36177 47238 17  6 76  0  0 2018-12-19 18:33:22
 3  0      0  28264    149   3155    0    0     0     0 36305 45427 17  6 77  0  0 2018-12-19 18:33:23
 5  0      0  28269    149   3155    0    0     0     0 39920 48996 19  6 75  0  0 2018-12-19 18:33:24
 1  0      0  28273    149   3154    0    0     0     0 40199 47579 18  6 76  0  0 2018-12-19 18:33:25
 2  0      0  28270    149   3154    0    0     0     0 40477 47139 18  6 75  0  0 2018-12-19 18:33:26
 3  0      0  28267    149   3154    0    0     0     0 37440 46465 18  6 76  0  0 2018-12-19 18:33:27
 4  0      0  28267    149   3154    0    0     0     0 38438 47234 18  6 76  0  0 2018-12-19 18:33:28
 2  0      0  28267    149   3155    0    0     0     0 37791 46593 18  5 77  0  0 2018-12-19 18:33:29
 4  0      0  28270    149   3155    0    0     0     0 38207 46613 18  6 77  0  0 2018-12-19 18:33:30
 2  0      0  28270    149   3155    0    0     0     0 41256 48771 19  7 75  0  0 2018-12-19 18:33:31
 4  0      0  28267    149   3155    0    0     0     0 38887 46135 18  6 76  0  0 2018-12-19 18:33:32
 2  0      0  28271    149   3155    0    0     0     0 40300 48005 19  7 75  0  0 2018-12-19 18:33:33
 3  0      0  28269    149   3155    0    0     0     0 37794 47321 18  6 76  0  0 2018-12-19 18:33:34
 4  0      0  28270    149   3155    0    0     0     0 38200 48747 18  6 76  0  0 2018-12-19 18:33:35
 3  0      0  28270    149   3155    0    0     0     0 38950 48706 18  6 76  0  0 2018-12-19 18:33:36
 4  0      0  28270    149   3155    0    0     0     0 36094 45966 17  6 77  0  0 2018-12-19 18:33:37
 2  0      0  28271    149   3155    0    0     0     0 39298 46337 18  7 76  0  0 2018-12-19 18:33:38
 0  0      0  28267    149   3155    0    0     0     0 38556 46078 18  5 77  0  0 2018-12-19 18:33:39
 4  0      0  28266    149   3155    0    0     0     0 38837 48065 19  6 76  0  0 2018-12-19 18:33:40
 3  0      0  28268    149   3155    0    0     0     0 39549 47193 18  6 76  0  0 2018-12-19 18:33:41
 3  0      0  28270    149   3155    0    0     0     0 40553 48100 18  6 76  0  0 2018-12-19 18:33:42
