2018-12-21 21:46:43, id: test-214643-618, starting consumer #0
2018-12-21 21:46:43, id: test-214643-618, starting consumer #0, channel #0
2018-12-21 21:46:44, id: test-214643-618, time: 1.000s, received: 6237 msg/s
2018-12-21 21:46:45, id: test-214643-618, time: 2.000s, received: 16394 msg/s
2018-12-21 21:46:46, id: test-214643-618, time: 3.000s, received: 16206 msg/s
2018-12-21 21:46:47, id: test-214643-618, time: 4.000s, received: 16195 msg/s
2018-12-21 21:46:48, id: test-214643-618, time: 5.000s, received: 16086 msg/s
2018-12-21 21:46:49, id: test-214643-618, time: 6.000s, received: 16164 msg/s
2018-12-21 21:46:50, id: test-214643-618, time: 7.000s, received: 15978 msg/s
2018-12-21 21:46:51, id: test-214643-618, time: 8.000s, received: 15917 msg/s
2018-12-21 21:46:52, id: test-214643-618, time: 9.000s, received: 16209 msg/s
2018-12-21 21:46:53, id: test-214643-618, time: 10.000s, received: 16273 msg/s
2018-12-21 21:46:54, id: test-214643-618, time: 11.000s, received: 16508 msg/s
2018-12-21 21:46:55, id: test-214643-618, time: 12.000s, received: 16096 msg/s
2018-12-21 21:46:56, id: test-214643-618, time: 13.000s, received: 16417 msg/s
2018-12-21 21:46:57, id: test-214643-618, time: 14.000s, received: 16273 msg/s
2018-12-21 21:46:58, id: test-214643-618, time: 15.000s, received: 15978 msg/s
2018-12-21 21:46:59, id: test-214643-618, time: 16.000s, received: 16324 msg/s
2018-12-21 21:47:00, id: test-214643-618, time: 17.000s, received: 16031 msg/s
2018-12-21 21:47:01, id: test-214643-618, time: 18.000s, received: 16213 msg/s
2018-12-21 21:47:02, id: test-214643-618, time: 19.000s, received: 16224 msg/s
2018-12-21 21:47:03, id: test-214643-618, time: 20.000s, received: 16286 msg/s
2018-12-21 21:47:04, id: test-214643-618, time: 21.000s, received: 15990 msg/s
2018-12-21 21:47:05, id: test-214643-618, time: 22.000s, received: 16210 msg/s
