2018-11-24 21:06:59, 48798 records sent, 9757.6 records/sec (4.76 MB/sec), 4.7 ms avg latency, 263.0 max latency.
2018-11-24 21:07:04, 48844 records sent, 9768.8 records/sec (4.77 MB/sec), 1.4 ms avg latency, 7.0 max latency.
2018-11-24 21:07:09, 48874 records sent, 9770.9 records/sec (4.77 MB/sec), 11.0 ms avg latency, 289.0 max latency.
2018-11-24 21:07:14, 48854 records sent, 9766.9 records/sec (4.77 MB/sec), 1.4 ms avg latency, 16.0 max latency.
2018-11-24 21:07:19, 48835 records sent, 9767.0 records/sec (4.77 MB/sec), 1.4 ms avg latency, 11.0 max latency.
2018-11-24 21:07:24, 48874 records sent, 9768.9 records/sec (4.77 MB/sec), 1.4 ms avg latency, 4.0 max latency.
2018-11-24 21:07:29, 48854 records sent, 9768.8 records/sec (4.77 MB/sec), 1.5 ms avg latency, 11.0 max latency.
2018-11-24 21:07:34, 48845 records sent, 9767.0 records/sec (4.77 MB/sec), 54.1 ms avg latency, 674.0 max latency.
2018-11-24 21:07:39, 48864 records sent, 9768.9 records/sec (4.77 MB/sec), 8.0 ms avg latency, 232.0 max latency.
2018-11-24 21:07:44, 48835 records sent, 9767.0 records/sec (4.77 MB/sec), 1.4 ms avg latency, 4.0 max latency.
2018-11-24 21:07:49, 48854 records sent, 9768.8 records/sec (4.77 MB/sec), 1.4 ms avg latency, 4.0 max latency.
2018-11-24 21:07:54, 48852 records sent, 9770.4 records/sec (4.77 MB/sec), 1.5 ms avg latency, 11.0 max latency.
2018-11-24 21:07:59, 48837 records sent, 9765.4 records/sec (4.77 MB/sec), 1.4 ms avg latency, 5.0 max latency.
2018-11-24 21:08:04, 48854 records sent, 9766.9 records/sec (4.77 MB/sec), 1.4 ms avg latency, 4.0 max latency.
2018-11-24 21:08:09, 48855 records sent, 9769.0 records/sec (4.77 MB/sec), 86.2 ms avg latency, 846.0 max latency.
2018-11-24 21:08:14, 48844 records sent, 9768.8 records/sec (4.77 MB/sec), 1.5 ms avg latency, 3.0 max latency.
2018-11-24 21:08:19, 48845 records sent, 9765.1 records/sec (4.77 MB/sec), 1.4 ms avg latency, 9.0 max latency.
2018-11-24 21:08:24, 48844 records sent, 9766.8 records/sec (4.77 MB/sec), 1.5 ms avg latency, 13.0 max latency.
2018-11-24 21:08:29, 48854 records sent, 9766.9 records/sec (4.77 MB/sec), 1.4 ms avg latency, 3.0 max latency.
2018-11-24 21:08:34, 48835 records sent, 9767.0 records/sec (4.77 MB/sec), 1.4 ms avg latency, 11.0 max latency.
2018-11-24 21:08:39, 48874 records sent, 9768.9 records/sec (4.77 MB/sec), 53.2 ms avg latency, 663.0 max latency.
2018-11-24 21:08:44, 48845 records sent, 9769.0 records/sec (4.77 MB/sec), 10.4 ms avg latency, 273.0 max latency.
2018-11-24 21:08:49, 48854 records sent, 9766.9 records/sec (4.77 MB/sec), 1.4 ms avg latency, 3.0 max latency.
2018-11-24 21:08:54, 48854 records sent, 9766.9 records/sec (4.77 MB/sec), 1.4 ms avg latency, 5.0 max latency.
2018-11-24 21:08:59, 48854 records sent, 9766.9 records/sec (4.77 MB/sec), 1.4 ms avg latency, 3.0 max latency.
2018-11-24 21:09:04, 48856 records sent, 9771.2 records/sec (4.77 MB/sec), 1.4 ms avg latency, 12.0 max latency.
2018-11-24 21:09:09, 48833 records sent, 9762.7 records/sec (4.77 MB/sec), 2.6 ms avg latency, 108.0 max latency.
2018-11-24 21:09:14, 48865 records sent, 9769.1 records/sec (4.77 MB/sec), 50.3 ms avg latency, 658.0 max latency.
2018-11-24 21:09:19, 48844 records sent, 9768.8 records/sec (4.77 MB/sec), 1.4 ms avg latency, 3.0 max latency.
2018-11-24 21:09:24, 48854 records sent, 9768.8 records/sec (4.77 MB/sec), 1.4 ms avg latency, 3.0 max latency.
2018-11-24 21:09:29, 48834 records sent, 9766.8 records/sec (4.77 MB/sec), 1.4 ms avg latency, 2.0 max latency.
2018-11-24 21:09:34, 48836 records sent, 9765.2 records/sec (4.77 MB/sec), 1.4 ms avg latency, 13.0 max latency.
2018-11-24 21:09:39, 48854 records sent, 9768.8 records/sec (4.77 MB/sec), 1.4 ms avg latency, 3.0 max latency.
2018-11-24 21:09:44, 42146 records sent, 8164.7 records/sec (3.99 MB/sec), 1.4 ms avg latency, 848.0 max latency.
2018-11-24 21:09:49, 57125 records sent, 11418.1 records/sec (5.58 MB/sec), 73.3 ms avg latency, 849.0 max latency.
2018-11-24 21:09:54, 48854 records sent, 9766.9 records/sec (4.77 MB/sec), 1.4 ms avg latency, 3.0 max latency.
2018-11-24 21:09:59, 48835 records sent, 9767.0 records/sec (4.77 MB/sec), 1.4 ms avg latency, 13.0 max latency.
2018-11-24 21:10:04, 48855 records sent, 9769.0 records/sec (4.77 MB/sec), 1.4 ms avg latency, 2.0 max latency.
2018-11-24 21:10:09, 48825 records sent, 9765.0 records/sec (4.77 MB/sec), 1.5 ms avg latency, 3.0 max latency.
2018-11-24 21:10:14, 48092 records sent, 8720.2 records/sec (4.26 MB/sec), 1.5 ms avg latency, 593.0 max latency.
2018-11-24 21:10:19, 54635 records sent, 10922.6 records/sec (5.33 MB/sec), 51.0 ms avg latency, 594.0 max latency.
2018-11-24 21:10:24, 48845 records sent, 9767.0 records/sec (4.77 MB/sec), 1.4 ms avg latency, 14.0 max latency.
2018-11-24 21:10:29, 48844 records sent, 9766.8 records/sec (4.77 MB/sec), 1.4 ms avg latency, 13.0 max latency.
