time, threadId, data.consumed.in.MB, MB.sec, data.consumed.in.nMsg, nMsg.sec, rebalance.time.ms, fetch.time.ms, fetch.MB.sec, fetch.nMsg.sec
2018-11-24 21:07:00:043, 0, 22.8345, 4.5642, 46765, 9347.3916, 20, 4983, 4.5825, 9384.9087
2018-11-24 21:07:05:100, 0, 45.5830, 4.4984, 93354, 9212.7744, 0, 5057, 4.4984, 9212.7744
2018-11-24 21:07:10:103, 0, 70.8013, 5.0406, 145001, 10323.2061, 0, 5003, 5.0406, 10323.2061
2018-11-24 21:07:15:103, 0, 94.6465, 4.7690, 193836, 9767.0000, 0, 5000, 4.7690, 9767.0000
2018-11-24 21:07:20:103, 0, 118.4922, 4.7691, 242672, 9767.2000, 0, 5000, 4.7691, 9767.2000
2018-11-24 21:07:25:104, 0, 142.3320, 4.7670, 291496, 9762.8474, 0, 5001, 4.7670, 9762.8474
2018-11-24 21:07:30:107, 0, 166.1816, 4.7671, 340340, 9762.9422, 0, 5003, 4.7671, 9762.9422
2018-11-24 21:07:35:108, 0, 190.0317, 4.7691, 389185, 9767.0466, 0, 5001, 4.7691, 9767.0466
2018-11-24 21:07:40:108, 0, 213.8774, 4.7691, 438021, 9767.2000, 0, 5000, 4.7691, 9767.2000
2018-11-24 21:07:45:108, 0, 237.7124, 4.7670, 486835, 9762.8000, 0, 5000, 4.7670, 9762.8000
2018-11-24 21:07:50:108, 0, 261.5527, 4.7681, 535660, 9765.0000, 0, 5000, 4.7681, 9765.0000
2018-11-24 21:07:55:108, 0, 285.3882, 4.7671, 584475, 9763.0000, 0, 5000, 4.7671, 9763.0000
2018-11-24 21:08:00:109, 0, 309.2383, 4.7691, 633320, 9767.0466, 0, 5001, 4.7691, 9767.0466
2018-11-24 21:08:05:110, 0, 333.0786, 4.7671, 682145, 9763.0474, 0, 5001, 4.7671, 9763.0474
2018-11-24 21:08:10:110, 0, 356.9268, 4.7696, 730986, 9768.2000, 0, 5000, 4.7696, 9768.2000
2018-11-24 21:08:15:111, 0, 380.7686, 4.7674, 779814, 9763.6473, 0, 5001, 4.7674, 9763.6473
2018-11-24 21:08:20:111, 0, 404.6147, 4.7692, 828651, 9767.4000, 0, 5000, 4.7692, 9767.4000
2018-11-24 21:08:25:111, 0, 428.4541, 4.7679, 877474, 9764.6000, 0, 5000, 4.7679, 9764.6000
2018-11-24 21:08:30:113, 0, 452.2993, 4.7671, 926309, 9763.0948, 0, 5002, 4.7671, 9763.0948
2018-11-24 21:08:35:115, 0, 476.1489, 4.7680, 975153, 9764.8940, 0, 5002, 4.7680, 9764.8940
2018-11-24 21:08:40:116, 0, 499.9941, 4.7681, 1023988, 9765.0470, 0, 5001, 4.7681, 9765.0470
2018-11-24 21:08:45:116, 0, 523.8345, 4.7681, 1072813, 9765.0000, 0, 5000, 4.7681, 9765.0000
