2018-11-24 21:00:19, 48807 records sent, 9755.5 records/sec (4.76 MB/sec), 8.6 ms avg latency, 273.0 max latency.
2018-11-24 21:00:24, 48884 records sent, 9774.8 records/sec (4.77 MB/sec), 1.5 ms avg latency, 7.0 max latency.
2018-11-24 21:00:29, 48835 records sent, 9767.0 records/sec (4.77 MB/sec), 1.4 ms avg latency, 3.0 max latency.
2018-11-24 21:00:34, 48854 records sent, 9768.8 records/sec (4.77 MB/sec), 1.5 ms avg latency, 5.0 max latency.
2018-11-24 21:00:39, 48845 records sent, 9767.0 records/sec (4.77 MB/sec), 1.5 ms avg latency, 3.0 max latency.
2018-11-24 21:00:44, 48844 records sent, 9766.8 records/sec (4.77 MB/sec), 45.1 ms avg latency, 609.0 max latency.
2018-11-24 21:00:49, 48854 records sent, 9768.8 records/sec (4.77 MB/sec), 6.5 ms avg latency, 206.0 max latency.
2018-11-24 21:00:54, 48845 records sent, 9767.0 records/sec (4.77 MB/sec), 1.5 ms avg latency, 7.0 max latency.
2018-11-24 21:00:59, 48854 records sent, 9766.9 records/sec (4.77 MB/sec), 1.4 ms avg latency, 6.0 max latency.
2018-11-24 21:01:04, 48855 records sent, 9767.1 records/sec (4.77 MB/sec), 1.4 ms avg latency, 4.0 max latency.
2018-11-24 21:01:09, 48883 records sent, 9772.7 records/sec (4.77 MB/sec), 1.4 ms avg latency, 13.0 max latency.
2018-11-24 21:01:14, 48854 records sent, 9766.9 records/sec (4.77 MB/sec), 1.4 ms avg latency, 10.0 max latency.
2018-11-24 21:01:19, 48835 records sent, 9767.0 records/sec (4.77 MB/sec), 5.8 ms avg latency, 198.0 max latency.
2018-11-24 21:01:24, 48845 records sent, 9767.0 records/sec (4.77 MB/sec), 1.4 ms avg latency, 3.0 max latency.
2018-11-24 21:01:29, 48835 records sent, 9767.0 records/sec (4.77 MB/sec), 1.4 ms avg latency, 4.0 max latency.
2018-11-24 21:01:34, 48854 records sent, 9768.8 records/sec (4.77 MB/sec), 1.4 ms avg latency, 4.0 max latency.
2018-11-24 21:01:39, 48844 records sent, 9766.8 records/sec (4.77 MB/sec), 1.5 ms avg latency, 15.0 max latency.
2018-11-24 21:01:44, 48864 records sent, 9768.9 records/sec (4.77 MB/sec), 1.4 ms avg latency, 3.0 max latency.
2018-11-24 21:01:49, 48845 records sent, 9765.1 records/sec (4.77 MB/sec), 73.1 ms avg latency, 782.0 max latency.
2018-11-24 21:01:54, 48854 records sent, 9766.9 records/sec (4.77 MB/sec), 1.4 ms avg latency, 3.0 max latency.
2018-11-24 21:01:59, 48864 records sent, 9766.9 records/sec (4.77 MB/sec), 1.4 ms avg latency, 3.0 max latency.
2018-11-24 21:02:04, 48845 records sent, 9767.0 records/sec (4.77 MB/sec), 1.4 ms avg latency, 13.0 max latency.
2018-11-24 21:02:09, 48835 records sent, 9767.0 records/sec (4.77 MB/sec), 1.4 ms avg latency, 3.0 max latency.
2018-11-24 21:02:14, 48864 records sent, 9766.9 records/sec (4.77 MB/sec), 1.4 ms avg latency, 3.0 max latency.
2018-11-24 21:02:19, 42912 records sent, 8582.4 records/sec (4.19 MB/sec), 51.0 ms avg latency, 864.0 max latency.
2018-11-24 21:02:24, 54767 records sent, 10953.4 records/sec (5.35 MB/sec), 39.5 ms avg latency, 611.0 max latency.
2018-11-24 21:02:29, 48856 records sent, 9771.2 records/sec (4.77 MB/sec), 1.4 ms avg latency, 9.0 max latency.
2018-11-24 21:02:34, 48823 records sent, 9760.7 records/sec (4.77 MB/sec), 1.4 ms avg latency, 11.0 max latency.
2018-11-24 21:02:39, 48864 records sent, 9768.9 records/sec (4.77 MB/sec), 1.4 ms avg latency, 3.0 max latency.
2018-11-24 21:02:44, 48825 records sent, 9765.0 records/sec (4.77 MB/sec), 1.4 ms avg latency, 2.0 max latency.
2018-11-24 21:02:49, 48864 records sent, 9766.9 records/sec (4.77 MB/sec), 1.5 ms avg latency, 34.0 max latency.
2018-11-24 21:02:54, 48152 records sent, 8440.3 records/sec (4.12 MB/sec), 1.4 ms avg latency, 776.0 max latency.
2018-11-24 21:02:59, 56402 records sent, 11280.4 records/sec (5.51 MB/sec), 61.3 ms avg latency, 778.0 max latency.
2018-11-24 21:03:04, 48845 records sent, 9767.0 records/sec (4.77 MB/sec), 1.5 ms avg latency, 10.0 max latency.
2018-11-24 21:03:09, 48835 records sent, 9765.0 records/sec (4.77 MB/sec), 1.4 ms avg latency, 2.0 max latency.
2018-11-24 21:03:14, 48844 records sent, 9766.8 records/sec (4.77 MB/sec), 1.5 ms avg latency, 3.0 max latency.
2018-11-24 21:03:20, 48864 records sent, 9768.9 records/sec (4.77 MB/sec), 1.4 ms avg latency, 9.0 max latency.
2018-11-24 21:03:25, 48855 records sent, 9767.1 records/sec (4.77 MB/sec), 1.4 ms avg latency, 3.0 max latency.
2018-11-24 21:03:30, 48825 records sent, 9765.0 records/sec (4.77 MB/sec), 1.5 ms avg latency, 13.0 max latency.
2018-11-24 21:03:35, 48844 records sent, 9766.8 records/sec (4.77 MB/sec), 119.6 ms avg latency, 1018.0 max latency.
2018-11-24 21:03:40, 48854 records sent, 9766.9 records/sec (4.77 MB/sec), 1.4 ms avg latency, 7.0 max latency.
2018-11-24 21:03:45, 48845 records sent, 9767.0 records/sec (4.77 MB/sec), 1.4 ms avg latency, 12.0 max latency.
2018-11-24 21:03:50, 48854 records sent, 9766.9 records/sec (4.77 MB/sec), 1.4 ms avg latency, 2.0 max latency.
2018-11-24 21:03:55, 48825 records sent, 9765.0 records/sec (4.77 MB/sec), 1.4 ms avg latency, 2.0 max latency.
2018-11-24 21:04:00, 48845 records sent, 9769.0 records/sec (4.77 MB/sec), 1.4 ms avg latency, 12.0 max latency.
2018-11-24 21:04:05, 48834 records sent, 9764.8 records/sec (4.77 MB/sec), 1.4 ms avg latency, 7.0 max latency.
2018-11-24 21:04:10, 48865 records sent, 9769.1 records/sec (4.77 MB/sec), 1.5 ms avg latency, 2.0 max latency.
2018-11-24 21:04:15, 48844 records sent, 9764.9 records/sec (4.77 MB/sec), 5.8 ms avg latency, 193.0 max latency.
2018-11-24 21:04:20, 48835 records sent, 9767.0 records/sec (4.77 MB/sec), 8.2 ms avg latency, 238.0 max latency.
2018-11-24 21:04:25, 48854 records sent, 9768.8 records/sec (4.77 MB/sec), 1.4 ms avg latency, 12.0 max latency.
2018-11-24 21:04:30, 48854 records sent, 9764.9 records/sec (4.77 MB/sec), 1.4 ms avg latency, 7.0 max latency.
2018-11-24 21:04:35, 48855 records sent, 9767.1 records/sec (4.77 MB/sec), 1.4 ms avg latency, 3.0 max latency.
