time, threadId, data.consumed.in.MB, MB.sec, data.consumed.in.nMsg, nMsg.sec, rebalance.time.ms, fetch.time.ms, fetch.MB.sec, fetch.nMsg.sec
2018-11-23 22:55:21:871, 0, 68.6309, 13.7262, 140556, 28111.2000, 18, 4982, 13.7758, 28212.7660
2018-11-23 22:55:26:871, 0, 140.1304, 14.2999, 286987, 29286.2000, 0, 5000, 14.2999, 29286.2000
2018-11-23 22:55:31:871, 0, 211.6680, 14.3075, 433496, 29301.8000, 0, 5000, 14.3075, 29301.8000
2018-11-23 22:55:36:871, 0, 283.1890, 14.3042, 579971, 29295.0000, 0, 5000, 14.3042, 29295.0000
2018-11-23 22:55:41:871, 0, 354.7163, 14.3055, 726459, 29297.6000, 0, 5000, 14.3055, 29297.6000
2018-11-23 22:55:46:876, 0, 426.1782, 14.2781, 872813, 29241.5584, 0, 5005, 14.2781, 29241.5584
2018-11-23 22:55:52:981, 0, 470.9663, 7.3363, 964539, 15024.7338, 0, 6105, 7.3363, 15024.7338
2018-11-23 22:55:57:981, 0, 563.4907, 18.5049, 1154029, 37898.0000, 0, 5000, 18.5049, 37898.0000
2018-11-23 22:56:02:981, 0, 645.9087, 16.4836, 1322821, 33758.4000, 0, 5000, 16.4836, 33758.4000
2018-11-23 22:56:07:981, 0, 728.1948, 16.4572, 1491343, 33704.4000, 0, 5000, 16.4572, 33704.4000
2018-11-23 22:56:12:981, 0, 799.7261, 14.3063, 1637839, 29299.2000, 0, 5000, 14.3063, 29299.2000
2018-11-23 22:56:17:981, 0, 871.2568, 14.3062, 1784334, 29299.0000, 0, 5000, 14.3062, 29299.0000
2018-11-23 22:56:22:981, 0, 942.7813, 14.3049, 1930816, 29296.4000, 0, 5000, 14.3049, 29296.4000
2018-11-23 22:56:28:913, 0, 985.3730, 7.1800, 2018044, 14704.6527, 0, 5932, 7.1800, 14704.6527
2018-11-23 22:56:33:913, 0, 1078.4614, 18.6177, 2208689, 38129.0000, 0, 5000, 18.6177, 38129.0000
2018-11-23 22:56:38:913, 0, 1158.7949, 16.0667, 2373212, 32904.6000, 0, 5000, 16.0667, 32904.6000
2018-11-23 22:56:43:913, 0, 1242.1987, 16.6808, 2544023, 34162.2000, 0, 5000, 16.6808, 34162.2000
2018-11-23 22:56:48:913, 0, 1313.7314, 14.3065, 2690522, 29299.8000, 0, 5000, 14.3065, 29299.8000
2018-11-23 22:56:53:913, 0, 1385.2529, 14.3043, 2836998, 29295.2000, 0, 5000, 14.3043, 29295.2000
2018-11-23 22:56:58:913, 0, 1456.7759, 14.3046, 2983477, 29295.8000, 0, 5000, 14.3046, 29295.8000
2018-11-23 22:57:05:005, 0, 1500.0474, 7.1030, 3072097, 14546.9468, 0, 6092, 7.1030, 14546.9468
