time, threadId, data.consumed.in.MB, MB.sec, data.consumed.in.nMsg, nMsg.sec, rebalance.time.ms, fetch.time.ms, fetch.MB.sec, fetch.nMsg.sec
2018-11-27 02:15:25:321, 0, 62.5151, 12.5030, 128031, 25606.2000, 19, 4981, 12.5507, 25703.8747
2018-11-27 02:15:30:321, 0, 132.7192, 14.0408, 271809, 28755.6000, 0, 5000, 14.0408, 28755.6000
2018-11-27 02:15:36:491, 0, 173.9063, 6.6754, 356160, 13671.1507, 0, 6170, 6.6754, 13671.1507
2018-11-27 02:15:41:491, 0, 245.0942, 14.2376, 501953, 29158.6000, 0, 5000, 14.2376, 29158.6000
2018-11-27 02:15:46:491, 0, 316.2974, 14.2406, 647777, 29164.8000, 0, 5000, 14.2406, 29164.8000
2018-11-27 02:15:51:491, 0, 387.9697, 14.3345, 794562, 29357.0000, 0, 5000, 14.3345, 29357.0000
2018-11-27 02:15:56:491, 0, 460.9893, 14.6039, 944106, 29908.8000, 0, 5000, 14.6039, 29908.8000
2018-11-27 02:16:01:491, 0, 533.9937, 14.6009, 1093619, 29902.6000, 0, 5000, 14.6009, 29902.6000
2018-11-27 02:16:06:492, 0, 607.0737, 14.6131, 1243287, 29927.6145, 0, 5001, 14.6131, 29927.6145
2018-11-27 02:16:11:492, 0, 680.1235, 14.6100, 1392893, 29921.2000, 0, 5000, 14.6100, 29921.2000
2018-11-27 02:16:16:492, 0, 752.9160, 14.5585, 1541972, 29815.8000, 0, 5000, 14.5585, 29815.8000
2018-11-27 02:16:21:492, 0, 825.3755, 14.4919, 1690369, 29679.4000, 0, 5000, 14.4919, 29679.4000
2018-11-27 02:16:26:492, 0, 897.8804, 14.5010, 1838859, 29698.0000, 0, 5000, 14.5010, 29698.0000
2018-11-27 02:16:31:492, 0, 970.4761, 14.5191, 1987535, 29735.2000, 0, 5000, 14.5191, 29735.2000
2018-11-27 02:16:36:492, 0, 1043.4502, 14.5948, 2136986, 29890.2000, 0, 5000, 14.5948, 29890.2000
2018-11-27 02:16:41:492, 0, 1116.2578, 14.5615, 2286096, 29822.0000, 0, 5000, 14.5615, 29822.0000
2018-11-27 02:16:46:492, 0, 1188.7324, 14.4949, 2434524, 29685.6000, 0, 5000, 14.4949, 29685.6000
2018-11-27 02:16:51:492, 0, 1261.6914, 14.5918, 2583944, 29884.0000, 0, 5000, 14.5918, 29884.0000
2018-11-27 02:16:56:493, 0, 1334.5898, 14.5768, 2733240, 29853.2294, 0, 5001, 14.5768, 29853.2294
2018-11-27 02:17:01:493, 0, 1407.3066, 14.5434, 2882164, 29784.8000, 0, 5000, 14.5434, 29784.8000
2018-11-27 02:17:06:493, 0, 1479.8569, 14.5101, 3030747, 29716.6000, 0, 5000, 14.5101, 29716.6000
2018-11-27 02:17:11:493, 0, 1552.6191, 14.5524, 3179764, 29803.4000, 0, 5000, 14.5524, 29803.4000
2018-11-27 02:17:16:493, 0, 1625.8052, 14.6372, 3329649, 29977.0000, 0, 5000, 14.6372, 29977.0000
2018-11-27 02:17:21:493, 0, 1698.5977, 14.5585, 3478728, 29815.8000, 0, 5000, 14.5585, 29815.8000
2018-11-27 02:17:26:493, 0, 1771.7686, 14.6342, 3628582, 29970.8000, 0, 5000, 14.6342, 29970.8000
2018-11-27 02:17:31:493, 0, 1844.6216, 14.5706, 3777785, 29840.6000, 0, 5000, 14.5706, 29840.6000
2018-11-27 02:17:36:493, 0, 1917.8530, 14.6463, 3927763, 29995.6000, 0, 5000, 14.6463, 29995.6000
2018-11-27 02:17:41:493, 0, 1990.8726, 14.6039, 4077307, 29908.8000, 0, 5000, 14.6039, 29908.8000
2018-11-27 02:17:46:493, 0, 2064.3159, 14.6887, 4227719, 30082.4000, 0, 5000, 14.6887, 30082.4000
2018-11-27 02:17:51:493, 0, 2137.6836, 14.6735, 4377976, 30051.4000, 0, 5000, 14.6735, 30051.4000
2018-11-27 02:17:56:493, 0, 2210.3398, 14.5313, 4526776, 29760.0000, 0, 5000, 14.5313, 29760.0000
2018-11-27 02:18:01:493, 0, 2282.7236, 14.4768, 4675018, 29648.4000, 0, 5000, 14.4768, 29648.4000
