procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EST
 0  0      0  25906     61   5409    0    0     0    55    0    0  1  0 98  0  0 2018-12-15 21:24:30
 0  0      0  25906     61   5409    0    0     0   572  521  656  1  0 98  1  0 2018-12-15 21:24:31
 0  0      0  25906     61   5409    0    0     0     0  144  164  0  0 100  0  0 2018-12-15 21:24:32
 0  0      0  25909     61   5409    0    0     0     0  164  198  0  0 100  0  0 2018-12-15 21:24:33
 0  0      0  25911     61   5409    0    0     0   220  633 1109  1  0 98  1  0 2018-12-15 21:24:34
 4  0      0  25911     61   5409    0    0     0     0 28292 24178 15  4 81  0  0 2018-12-15 21:24:35
 4  0      0  25877     61   5409    0    0     0     0 44158 37615 25  6 69  0  0 2018-12-15 21:24:36
 3  0      0  25898     61   5409    0    0     0    72 43531 37296 25  6 69  0  0 2018-12-15 21:24:37
 0  0      0  25874     61   5409    0    0     0    72 38087 33201 22  6 72  0  0 2018-12-15 21:24:38
 4  0      0  25894     61   5409    0    0     0     0 41393 35659 23  6 70  0  0 2018-12-15 21:24:39
 4  0      0  25887     61   5409    0    0     0   148 39058 33320 22  5 72  1  0 2018-12-15 21:24:40
 3  0      0  25887     61   5410    0    0     0     0 44828 39127 26  7 67  0  0 2018-12-15 21:24:41
 6  0      0  25902     61   5410    0    0     0    76 43764 36930 25  7 68  0  0 2018-12-15 21:24:42
 5  0      0  25871     61   5410    0    0     0     0 44520 37707 26  7 67  0  0 2018-12-15 21:24:43
 4  0      0  25899     61   5409    0    0     0    72 35253 28976 20  5 74  0  0 2018-12-15 21:24:44
 3  0      0  25871     61   5409    0    0     0     0 43523 37796 24  7 69  0  0 2018-12-15 21:24:45
 3  0      0  25898     61   5409    0    0     0   144 34723 30268 18  6 75  1  0 2018-12-15 21:24:46
 2  0      0  25870     61   5409    0    0     0    12 43137 37347 25  7 69  0  0 2018-12-15 21:24:47
 0  0      0  25896     61   5409    0    0     0    76 36341 32132 19  6 74  0  0 2018-12-15 21:24:48
 4  0      0  25877     61   5409    0    0     0  3604 42567 36496 23  7 69  1  0 2018-12-15 21:24:49
 3  0      0  25891     61   5409    0    0     0     0 45608 39094 25  7 68  0  0 2018-12-15 21:24:50
 5  0      0  25894     61   5409    0    0     0    72 44097 37451 25  7 68  0  0 2018-12-15 21:24:51
 4  0      0  25877     61   5409    0    0     0     0 44304 39332 25  7 68  0  0 2018-12-15 21:24:52
 8  0      0  25902     61   5409    0    0     0    76 43724 38504 24  8 69  0  0 2018-12-15 21:24:53
 3  0      0  25874     61   5409    0    0     0     0 44145 39039 25  7 68  0  0 2018-12-15 21:24:54
 4  0      0  25891     61   5409    0    0     0    72 44569 38285 25  6 69  0  0 2018-12-15 21:24:55
 0  0      0  25874     61   5409    0    0     0    72 37316 32793 21  6 73  0  0 2018-12-15 21:24:56
 4  0      0  25890     61   5409    0    0     0    48 44154 38100 23  8 68  0  0 2018-12-15 21:24:57
 4  0      0  25884     61   5409    0    0     0    76 41911 35654 24  6 70  0  0 2018-12-15 21:24:58
 4  0      0  25883     61   5409    0    0     0     0 44454 39010 25  7 68  0  0 2018-12-15 21:24:59
 4  0      0  25900     61   5409    0    0     0    72 42416 35810 24  7 69  0  0 2018-12-15 21:25:00
 7  0      0  25867     61   5409    0    0     0     0 43103 37582 25  6 69  0  0 2018-12-15 21:25:01
 3  0      0  25895     61   5409    0    0     0    88 42533 36681 25  6 69  0  0 2018-12-15 21:25:02
 4  0      0  25877     61   5409    0    0     0    76 42702 36728 25  6 69  0  0 2018-12-15 21:25:03
 6  0      0  25883     61   5409    0    0     0     0 44667 38720 25  7 68  0  0 2018-12-15 21:25:04
 4  0      0  25895     61   5409    0    0     0    76 42584 36282 24  7 69  0  0 2018-12-15 21:25:05
 3  0      0  25881     61   5409    0    0     0     0 42671 37379 24  7 69  0  0 2018-12-15 21:25:06
 4  0      0  25894     61   5409    0    0     0   156 42160 36336 24  6 70  0  0 2018-12-15 21:25:07
 3  0      0  25872     61   5409    0    0     0     0 42078 37063 24  6 70  0  0 2018-12-15 21:25:08
 1  0      0  25888     61   5409    0    0     0    72 42921 38224 24  7 69  0  0 2018-12-15 21:25:09
 3  0      0  25873     61   5409    0    0     0   280 43611 37454 24  7 68  1  0 2018-12-15 21:25:10
 4  0      0  25882     61   5409    0    0     0     0 44065 38519 24  8 69  0  0 2018-12-15 21:25:11
 2  0      0  25900     61   5409    0    0     0    72 42356 37269 24  7 69  0  0 2018-12-15 21:25:12
 4  0      0  25875     61   5409    0    0     0     0 43233 42934 27  6 67  0  0 2018-12-15 21:25:13
 4  0      0  25900     61   5409    0    0     0    72 44465 38815 25  7 68  0  0 2018-12-15 21:25:14
 5  0      0  25872     61   5409    0    0     0    72 42329 36985 25  5 70  0  0 2018-12-15 21:25:15
 3  0      0  25893     61   5409    0    0     0     0 44131 39190 24  7 68  0  0 2018-12-15 21:25:16
 3  0      0  25884     61   5409    0    0     0    68 42939 36600 25  6 69  0  0 2018-12-15 21:25:17
 4  0      0  25884     61   5409    0    0     0     0 42748 36920 25  6 69  0  0 2018-12-15 21:25:18
 1  0      0  25898     61   5409    0    0     0    76 42455 36208 25  6 69  0  0 2018-12-15 21:25:19
 6  0      0  25870     61   5409    0    0     0  3336 42228 37697 25  6 69  0  0 2018-12-15 21:25:20
 4  0      0  25890     61   5409    0    0     0    72 43190 37345 25  6 69  0  0 2018-12-15 21:25:21
 5  0      0  25877     61   5409    0    0     0    72 43084 36388 24  7 69  0  0 2018-12-15 21:25:22
 4  0      0  25881     61   5410    0    0     0     0 44068 38823 25  7 68  0  0 2018-12-15 21:25:23
 3  0      0  25897     61   5410    0    0     0    76 41878 36729 24  7 69  0  0 2018-12-15 21:25:24
 5  0      0  25879     61   5410    0    0     0     0 43123 38719 25  7 68  0  0 2018-12-15 21:25:25
 4  0      0  25896     61   5409    0    0     0    72 42497 37297 24  7 69  0  0 2018-12-15 21:25:26
 7  0      0  25864     61   5409    0    0     0     0 41537 36375 23  7 70  0  0 2018-12-15 21:25:27
 1  0      0  25891     61   5409    0    0     0    72 42763 37596 24  6 69  0  0 2018-12-15 21:25:28
 0  0      0  25869     61   5409    0    0     0    76 37399 33771 21  6 73  0  0 2018-12-15 21:25:29
 4  0      0  25888     61   5409    0    0     0     0 42351 36992 24  7 70  0  0 2018-12-15 21:25:30
 5  0      0  25883     61   5409    0    0     0    72 42514 35887 24  6 70  0  0 2018-12-15 21:25:31
 6  0      0  25877     61   5409    0    0     0     0 44613 39802 25  6 69  0  0 2018-12-15 21:25:32
 3  0      0  25896     61   5409    0    0     0    80 42738 37354 25  6 69  0  0 2018-12-15 21:25:33
 5  0      0  25867     61   5409    0    0     0     0 44645 38733 25  7 69  0  0 2018-12-15 21:25:34
 6  0      0  25897     61   5409    0    0     0    76 42930 37549 24  7 69  0  0 2018-12-15 21:25:35
 2  0      0  25879     61   5409    0    0     0    72 42028 36534 23  7 70  0  0 2018-12-15 21:25:36
 6  0      0  25885     61   5409    0    0     0     0 43363 38110 25  7 69  0  0 2018-12-15 21:25:37
 4  0      0  25893     61   5410    0    0     0   160 41494 36332 23  7 70  1  0 2018-12-15 21:25:38
 2  0      0  25878     61   5410    0    0     0     0 43234 38873 25  7 68  0  0 2018-12-15 21:25:39
 4  0      0  25898     61   5410    0    0     0    76 43404 37715 24  7 69  0  0 2018-12-15 21:25:40
 3  0      0  25867     61   5410    0    0     0     0 44052 38499 25  7 69  0  0 2018-12-15 21:25:41
 4  0      0  25892     61   5410    0    0     0    68 43474 37992 24  7 69  0  0 2018-12-15 21:25:42
 0  0      0  25865     61   5410    0    0     0    72 36404 32424 21  5 74  0  0 2018-12-15 21:25:43
 4  0      0  25889     61   5410    0    0     0     0 42958 37377 24  7 69  0  0 2018-12-15 21:25:44
 7  0      0  25884     61   5410    0    0     0    72 42299 36315 24  7 69  0  0 2018-12-15 21:25:45
 6  0      0  25875     61   5410    0    0     0     0 42616 38293 24  6 69  0  0 2018-12-15 21:25:46
 4  0      0  25900     61   5410    0    0     0    72 42028 37377 25  6 69  0  0 2018-12-15 21:25:47
