time, threadId, data.consumed.in.MB, MB.sec, data.consumed.in.nMsg, nMsg.sec, rebalance.time.ms, fetch.time.ms, fetch.MB.sec, fetch.nMsg.sec
2018-11-27 19:51:23:375, 0, 23.5229, 4.7036, 48175, 9633.0734, 21, 4980, 4.7235, 9673.6948
2018-11-27 19:51:28:375, 0, 32.3325, 1.7619, 66217, 3608.4000, 0, 5000, 1.7619, 3608.4000
2018-11-27 19:51:33:378, 0, 47.3481, 3.0013, 96969, 6146.7120, 0, 5003, 3.0013, 6146.7120
2018-11-27 19:51:38:380, 0, 62.2427, 2.9777, 127473, 6098.3607, 0, 5002, 2.9777, 6098.3607
2018-11-27 19:51:43:382, 0, 77.1523, 2.9807, 158008, 6104.5582, 0, 5002, 2.9807, 6104.5582
2018-11-27 19:51:48:382, 0, 91.7744, 2.9244, 187954, 5989.2000, 0, 5000, 2.9244, 5989.2000
2018-11-27 19:51:53:385, 0, 106.7144, 2.9862, 218551, 6115.7306, 0, 5003, 2.9862, 6115.7306
2018-11-27 19:51:58:389, 0, 121.2910, 2.9130, 248404, 5965.8273, 0, 5004, 2.9130, 5965.8273
2018-11-27 19:52:05:231, 0, 133.9302, 1.8473, 274289, 3783.2505, 0, 6842, 1.8473, 3783.2505
2018-11-27 19:52:10:231, 0, 145.3735, 2.2887, 297725, 4687.2000, 0, 5000, 2.2887, 4687.2000
2018-11-27 19:52:15:237, 0, 156.6353, 2.2496, 320789, 4607.2713, 0, 5006, 2.2496, 4607.2713
2018-11-27 19:52:20:241, 0, 167.8062, 2.2324, 343667, 4571.9424, 0, 5004, 2.2324, 4571.9424
2018-11-27 19:52:25:244, 0, 179.2949, 2.2964, 367196, 4702.9782, 0, 5003, 2.2964, 4702.9782
2018-11-27 19:52:30:246, 0, 190.6475, 2.2696, 390446, 4648.1407, 0, 5002, 2.2696, 4648.1407
2018-11-27 19:52:35:247, 0, 201.6216, 2.1944, 412921, 4494.1012, 0, 5001, 2.1944, 4494.1012
2018-11-27 19:52:40:249, 0, 212.9287, 2.2605, 436078, 4629.5482, 0, 5002, 2.2605, 4629.5482
2018-11-27 19:52:45:252, 0, 224.1299, 2.2389, 459018, 4585.2489, 0, 5003, 2.2389, 4585.2489
2018-11-27 19:52:50:255, 0, 235.3311, 2.2389, 481958, 4585.2489, 0, 5003, 2.2389, 4585.2489
2018-11-27 19:52:55:257, 0, 246.4414, 2.2212, 504712, 4548.9804, 0, 5002, 2.2212, 4548.9804
2018-11-27 19:53:00:257, 0, 257.6123, 2.2342, 527590, 4575.6000, 0, 5000, 2.2342, 4575.6000
2018-11-27 19:53:05:260, 0, 268.8135, 2.2389, 550530, 4585.2489, 0, 5003, 2.2389, 4585.2489
2018-11-27 19:53:10:260, 0, 280.1357, 2.2645, 573718, 4637.6000, 0, 5000, 2.2645, 4637.6000
2018-11-27 19:53:15:264, 0, 291.6245, 2.2959, 597247, 4702.0384, 0, 5004, 2.2959, 4702.0384
2018-11-27 19:53:20:268, 0, 302.8711, 2.2475, 620280, 4602.9177, 0, 5004, 2.2475, 4602.9177
2018-11-27 19:53:25:272, 0, 314.4810, 2.3201, 644057, 4751.5987, 0, 5004, 2.3201, 4751.5987
2018-11-27 19:53:30:274, 0, 325.4702, 2.1970, 666563, 4499.4002, 0, 5002, 2.1970, 4499.4002
2018-11-27 19:53:35:274, 0, 336.9590, 2.2978, 690092, 4705.8000, 0, 5000, 2.2978, 4705.8000
2018-11-27 19:53:40:274, 0, 348.9170, 2.3916, 714582, 4898.0000, 0, 5000, 2.3916, 4898.0000
2018-11-27 19:53:45:277, 0, 366.8237, 3.5792, 751255, 7330.2019, 0, 5003, 3.5792, 7330.2019
2018-11-27 19:53:50:281, 0, 378.0854, 2.2505, 774319, 4609.1127, 0, 5004, 2.2505, 4609.1127
2018-11-27 19:53:55:284, 0, 389.2261, 2.2268, 797135, 4560.4637, 0, 5003, 2.2268, 4560.4637
2018-11-27 19:54:00:288, 0, 400.2456, 2.2021, 819703, 4509.9920, 0, 5004, 2.2021, 4509.9920
2018-11-27 19:54:05:291, 0, 411.0229, 2.1542, 841775, 4411.7529, 0, 5003, 2.1542, 4411.7529
2018-11-27 19:54:10:295, 0, 421.9214, 2.1779, 864095, 4460.4317, 0, 5004, 2.1779, 4460.4317
2018-11-27 19:54:15:300, 0, 433.0771, 2.2289, 886942, 4564.8352, 0, 5005, 2.2289, 4564.8352
2018-11-27 19:54:20:301, 0, 443.9302, 2.1702, 909169, 4444.5111, 0, 5001, 2.1702, 4444.5111
2018-11-27 19:54:25:301, 0, 454.9043, 2.1948, 931644, 4495.0000, 0, 5000, 2.1948, 4495.0000
2018-11-27 19:54:30:305, 0, 465.8936, 2.1961, 954150, 4497.6019, 0, 5004, 2.1961, 4497.6019
2018-11-27 19:54:35:306, 0, 476.6558, 2.1520, 976191, 4407.3185, 0, 5001, 2.1520, 4407.3185
2018-11-27 19:54:40:308, 0, 487.6299, 2.1939, 998666, 4493.2027, 0, 5002, 2.1939, 4493.2027
2018-11-27 19:54:45:313, 0, 498.4224, 2.1563, 1020769, 4416.1838, 0, 5005, 2.1563, 4416.1838
2018-11-27 19:54:50:314, 0, 509.4268, 2.2004, 1043306, 4506.4987, 0, 5001, 2.2004, 4506.4987
2018-11-27 19:54:55:315, 0, 520.1133, 2.1369, 1065192, 4376.3247, 0, 5001, 2.1369, 4376.3247
2018-11-27 19:55:00:315, 0, 530.8906, 2.1555, 1087264, 4414.4000, 0, 5000, 2.1555, 4414.4000
2018-11-27 19:55:05:315, 0, 541.5166, 2.1252, 1109026, 4352.4000, 0, 5000, 2.1252, 4352.4000
2018-11-27 19:55:10:318, 0, 552.3696, 2.1693, 1131253, 4442.7344, 0, 5003, 2.1693, 4442.7344
2018-11-27 19:55:15:325, 0, 563.0410, 2.1313, 1153108, 4364.8892, 0, 5007, 2.1313, 4364.8892
2018-11-27 19:55:20:333, 0, 573.9849, 2.1853, 1175521, 4475.4393, 0, 5008, 2.1853, 4475.4393
2018-11-27 19:55:25:338, 0, 584.9136, 2.1836, 1197903, 4471.9281, 0, 5005, 2.1836, 4471.9281
2018-11-27 19:55:30:341, 0, 595.7969, 2.1754, 1220192, 4455.1269, 0, 5003, 2.1754, 4455.1269
2018-11-27 19:55:35:341, 0, 606.6953, 2.1797, 1242512, 4464.0000, 0, 5000, 2.1797, 4464.0000
2018-11-27 19:55:40:346, 0, 617.8511, 2.2289, 1265359, 4564.8352, 0, 5005, 2.2289, 4564.8352
2018-11-27 19:55:45:348, 0, 628.6587, 2.1607, 1287493, 4425.0300, 0, 5002, 2.1607, 4425.0300
2018-11-27 19:55:50:351, 0, 639.6479, 2.1965, 1309999, 4498.5009, 0, 5003, 2.1965, 4498.5009
2018-11-27 19:55:55:354, 0, 650.2739, 2.1239, 1331761, 4349.7901, 0, 5003, 2.1239, 4349.7901
2018-11-27 19:56:00:354, 0, 661.1572, 2.1767, 1354050, 4457.8000, 0, 5000, 2.1767, 4457.8000
2018-11-27 19:56:05:355, 0, 672.0859, 2.1853, 1376432, 4475.5049, 0, 5001, 2.1853, 4475.5049
2018-11-27 19:56:10:357, 0, 683.3628, 2.2545, 1399527, 4617.1531, 0, 5002, 2.2545, 4617.1531
2018-11-27 19:56:15:357, 0, 694.3672, 2.2009, 1422064, 4507.4000, 0, 5000, 2.2009, 4507.4000
2018-11-27 19:56:20:363, 0, 705.0840, 2.1408, 1444012, 4384.3388, 0, 5006, 2.1408, 4384.3388
2018-11-27 19:56:25:368, 0, 715.8916, 2.1594, 1466146, 4422.3776, 0, 5005, 2.1594, 4422.3776
2018-11-27 19:56:30:374, 0, 727.0020, 2.2194, 1488900, 4545.3456, 0, 5006, 2.2194, 4545.3456
2018-11-27 19:56:35:381, 0, 738.0820, 2.2129, 1511592, 4532.0551, 0, 5007, 2.2129, 4532.0551
2018-11-27 19:56:40:386, 0, 748.9048, 2.1624, 1533757, 4428.5714, 0, 5005, 2.1624, 4428.5714
2018-11-27 19:56:45:389, 0, 759.8789, 2.1935, 1556232, 4492.3046, 0, 5003, 2.1935, 4492.3046
2018-11-27 19:56:50:397, 0, 770.5200, 2.1248, 1578025, 4351.6374, 0, 5008, 2.1248, 4351.6374
2018-11-27 19:56:55:401, 0, 781.4639, 2.1870, 1600438, 4479.0168, 0, 5004, 2.1870, 4479.0168
2018-11-27 19:57:00:407, 0, 792.2866, 2.1620, 1622603, 4427.6868, 0, 5006, 2.1620, 4427.6868
2018-11-27 19:57:05:410, 0, 803.5483, 2.2510, 1645667, 4610.0340, 0, 5003, 2.2510, 4610.0340
2018-11-27 19:57:10:411, 0, 814.6587, 2.2216, 1668421, 4549.8900, 0, 5001, 2.2216, 4549.8900
2018-11-27 19:57:15:414, 0, 825.6177, 2.1905, 1690865, 4486.1083, 0, 5003, 2.1905, 4486.1083
2018-11-27 19:57:20:416, 0, 836.5161, 2.1788, 1713185, 4462.2151, 0, 5002, 2.1788, 4462.2151
2018-11-27 19:57:25:417, 0, 847.3237, 2.1611, 1735319, 4425.9148, 0, 5001, 2.1611, 4425.9148
2018-11-27 19:57:30:417, 0, 858.1919, 2.1736, 1757577, 4451.6000, 0, 5000, 2.1736, 4451.6000
2018-11-27 19:57:35:422, 0, 869.4082, 2.2410, 1780548, 4589.6104, 0, 5005, 2.2410, 4589.6104
2018-11-27 19:57:40:426, 0, 880.1553, 2.1477, 1802558, 4398.4812, 0, 5004, 2.1477, 4398.4812
