2018-12-20 01:20:27, id: test-012027-166, starting consumer #0
2018-12-20 01:20:27, id: test-012027-166, starting consumer #0, channel #0
2018-12-20 01:20:28, id: test-012027-166, time: 1.067s, received: 0.94 msg/s
2018-12-20 01:20:29, id: test-012027-166, time: 2.067s, received: 7935 msg/s
2018-12-20 01:20:30, id: test-012027-166, time: 3.067s, received: 7814 msg/s
2018-12-20 01:20:31, id: test-012027-166, time: 4.067s, received: 7812 msg/s
2018-12-20 01:20:32, id: test-012027-166, time: 5.067s, received: 7805 msg/s
2018-12-20 01:20:33, id: test-012027-166, time: 6.067s, received: 7817 msg/s
2018-12-20 01:20:34, id: test-012027-166, time: 7.067s, received: 7814 msg/s
2018-12-20 01:20:35, id: test-012027-166, time: 8.067s, received: 7809 msg/s
2018-12-20 01:20:36, id: test-012027-166, time: 9.067s, received: 7812 msg/s
2018-12-20 01:20:37, id: test-012027-166, time: 10.067s, received: 7813 msg/s
2018-12-20 01:20:38, id: test-012027-166, time: 11.067s, received: 7814 msg/s
2018-12-20 01:20:39, id: test-012027-166, time: 12.067s, received: 7812 msg/s
2018-12-20 01:20:40, id: test-012027-166, time: 13.070s, received: 7765 msg/s
2018-12-20 01:20:41, id: test-012027-166, time: 14.070s, received: 7859 msg/s
2018-12-20 01:20:42, id: test-012027-166, time: 15.070s, received: 7809 msg/s
2018-12-20 01:20:43, id: test-012027-166, time: 16.070s, received: 7812 msg/s
2018-12-20 01:20:44, id: test-012027-166, time: 17.070s, received: 7815 msg/s
2018-12-20 01:20:45, id: test-012027-166, time: 18.070s, received: 7806 msg/s
2018-12-20 01:20:46, id: test-012027-166, time: 19.070s, received: 7814 msg/s
2018-12-20 01:20:47, id: test-012027-166, time: 20.070s, received: 7816 msg/s
2018-12-20 01:20:48, id: test-012027-166, time: 21.070s, received: 7812 msg/s
2018-12-20 01:20:49, id: test-012027-166, time: 22.070s, received: 7811 msg/s
2018-12-20 01:20:50, id: test-012027-166, time: 23.070s, received: 7813 msg/s
2018-12-20 01:20:51, id: test-012027-166, time: 24.070s, received: 7772 msg/s
2018-12-20 01:20:52, id: test-012027-166, time: 25.070s, received: 7852 msg/s
2018-12-20 01:20:53, id: test-012027-166, time: 26.070s, received: 7805 msg/s
2018-12-20 01:20:54, id: test-012027-166, time: 27.070s, received: 7815 msg/s
2018-12-20 01:20:55, id: test-012027-166, time: 28.070s, received: 7768 msg/s
2018-12-20 01:20:56, id: test-012027-166, time: 29.070s, received: 7857 msg/s
2018-12-20 01:20:57, id: test-012027-166, time: 30.070s, received: 7812 msg/s
2018-12-20 01:20:58, id: test-012027-166, time: 31.070s, received: 7814 msg/s
2018-12-20 01:20:59, id: test-012027-166, time: 32.070s, received: 7813 msg/s
2018-12-20 01:21:00, id: test-012027-166, time: 33.070s, received: 7812 msg/s
2018-12-20 01:21:01, id: test-012027-166, time: 34.070s, received: 7810 msg/s
2018-12-20 01:21:02, id: test-012027-166, time: 35.070s, received: 7806 msg/s
2018-12-20 01:21:03, id: test-012027-166, time: 36.070s, received: 7820 msg/s
2018-12-20 01:21:04, id: test-012027-166, time: 37.070s, received: 7812 msg/s
2018-12-20 01:21:05, id: test-012027-166, time: 38.070s, received: 7812 msg/s
2018-12-20 01:21:06, id: test-012027-166, time: 39.070s, received: 7811 msg/s
2018-12-20 01:21:07, id: test-012027-166, time: 40.070s, received: 7813 msg/s
2018-12-20 01:21:08, id: test-012027-166, time: 41.070s, received: 7809 msg/s
2018-12-20 01:21:09, id: test-012027-166, time: 42.070s, received: 7808 msg/s
2018-12-20 01:21:10, id: test-012027-166, time: 43.070s, received: 7813 msg/s
2018-12-20 01:21:11, id: test-012027-166, time: 44.070s, received: 7818 msg/s
2018-12-20 01:21:12, id: test-012027-166, time: 45.070s, received: 7812 msg/s
2018-12-20 01:21:13, id: test-012027-166, time: 46.070s, received: 7809 msg/s
2018-12-20 01:21:14, id: test-012027-166, time: 47.075s, received: 7682 msg/s
2018-12-20 01:21:15, id: test-012027-166, time: 48.075s, received: 7941 msg/s
2018-12-20 01:21:16, id: test-012027-166, time: 49.075s, received: 7816 msg/s
2018-12-20 01:21:17, id: test-012027-166, time: 50.075s, received: 7812 msg/s
2018-12-20 01:21:18, id: test-012027-166, time: 51.075s, received: 7810 msg/s
2018-12-20 01:21:19, id: test-012027-166, time: 52.086s, received: 7706 msg/s
