2018-12-13 05:02:25, id: test-050224-946, starting consumer #0
2018-12-13 05:02:25, id: test-050224-946, starting consumer #0, channel #0
2018-12-13 05:02:26, id: test-050224-946, time: 1.000s, received: 3233 msg/s
2018-12-13 05:02:27, id: test-050224-946, time: 2.002s, received: 7304 msg/s
2018-12-13 05:02:28, id: test-050224-946, time: 3.002s, received: 6587 msg/s
2018-12-13 05:02:29, id: test-050224-946, time: 4.002s, received: 7182 msg/s
2018-12-13 05:02:30, id: test-050224-946, time: 5.002s, received: 7081 msg/s
2018-12-13 05:02:31, id: test-050224-946, time: 6.003s, received: 6764 msg/s
2018-12-13 05:02:32, id: test-050224-946, time: 7.003s, received: 7178 msg/s
2018-12-13 05:02:33, id: test-050224-946, time: 8.006s, received: 7223 msg/s
2018-12-13 05:02:34, id: test-050224-946, time: 9.006s, received: 7101 msg/s
2018-12-13 05:02:35, id: test-050224-946, time: 10.006s, received: 7193 msg/s
2018-12-13 05:02:36, id: test-050224-946, time: 11.006s, received: 7370 msg/s
2018-12-13 05:02:37, id: test-050224-946, time: 12.006s, received: 7950 msg/s
2018-12-13 05:02:38, id: test-050224-946, time: 13.006s, received: 7735 msg/s
2018-12-13 05:02:39, id: test-050224-946, time: 14.006s, received: 8156 msg/s
2018-12-13 05:02:40, id: test-050224-946, time: 15.006s, received: 7833 msg/s
2018-12-13 05:02:41, id: test-050224-946, time: 16.006s, received: 7776 msg/s
2018-12-13 05:02:42, id: test-050224-946, time: 17.006s, received: 7040 msg/s
2018-12-13 05:02:43, id: test-050224-946, time: 18.006s, received: 7356 msg/s
2018-12-13 05:02:44, id: test-050224-946, time: 19.007s, received: 6953 msg/s
2018-12-13 05:02:45, id: test-050224-946, time: 20.007s, received: 6968 msg/s
2018-12-13 05:02:46, id: test-050224-946, time: 21.007s, received: 7498 msg/s
2018-12-13 05:02:47, id: test-050224-946, time: 22.007s, received: 7063 msg/s
2018-12-13 05:02:48, id: test-050224-946, time: 23.007s, received: 7147 msg/s
2018-12-13 05:02:49, id: test-050224-946, time: 24.007s, received: 6978 msg/s
2018-12-13 05:02:50, id: test-050224-946, time: 25.007s, received: 6980 msg/s
2018-12-13 05:02:51, id: test-050224-946, time: 26.007s, received: 7010 msg/s
2018-12-13 05:02:52, id: test-050224-946, time: 27.007s, received: 7049 msg/s
2018-12-13 05:02:53, id: test-050224-946, time: 28.007s, received: 6909 msg/s
2018-12-13 05:02:54, id: test-050224-946, time: 29.007s, received: 7302 msg/s
2018-12-13 05:02:55, id: test-050224-946, time: 30.007s, received: 7095 msg/s
2018-12-13 05:02:56, id: test-050224-946, time: 31.007s, received: 7119 msg/s
2018-12-13 05:02:57, id: test-050224-946, time: 32.007s, received: 7165 msg/s
2018-12-13 05:02:58, id: test-050224-946, time: 33.007s, received: 7051 msg/s
2018-12-13 05:02:59, id: test-050224-946, time: 34.007s, received: 7433 msg/s
2018-12-13 05:03:00, id: test-050224-946, time: 35.007s, received: 7207 msg/s
2018-12-13 05:03:01, id: test-050224-946, time: 36.007s, received: 7065 msg/s
2018-12-13 05:03:02, id: test-050224-946, time: 37.007s, received: 7357 msg/s
2018-12-13 05:03:03, id: test-050224-946, time: 38.007s, received: 7245 msg/s
2018-12-13 05:03:04, id: test-050224-946, time: 39.007s, received: 7049 msg/s
2018-12-13 05:03:05, id: test-050224-946, time: 40.007s, received: 6914 msg/s
2018-12-13 05:03:06, id: test-050224-946, time: 41.007s, received: 7176 msg/s
2018-12-13 05:03:07, id: test-050224-946, time: 42.010s, received: 6778 msg/s
2018-12-13 05:03:08, id: test-050224-946, time: 43.023s, received: 7108 msg/s
2018-12-13 05:03:09, id: test-050224-946, time: 44.023s, received: 7232 msg/s
2018-12-13 05:03:10, id: test-050224-946, time: 45.023s, received: 7260 msg/s
2018-12-13 05:03:11, id: test-050224-946, time: 46.023s, received: 7349 msg/s
2018-12-13 05:03:12, id: test-050224-946, time: 47.023s, received: 6969 msg/s
2018-12-13 05:03:13, id: test-050224-946, time: 48.023s, received: 7160 msg/s
2018-12-13 05:03:14, id: test-050224-946, time: 49.023s, received: 7278 msg/s
2018-12-13 05:03:15, id: test-050224-946, time: 50.023s, received: 7337 msg/s
2018-12-13 05:03:16, id: test-050224-946, time: 51.023s, received: 7160 msg/s
