time, threadId, data.consumed.in.MB, MB.sec, data.consumed.in.nMsg, nMsg.sec, rebalance.time.ms, fetch.time.ms, fetch.MB.sec, fetch.nMsg.sec
2018-11-27 20:37:28:726, 0, 13.0332, 2.6051, 26692, 5335.1989, 21, 4982, 2.6161, 5357.6877
2018-11-27 20:37:33:728, 0, 27.7007, 2.9323, 56731, 6005.3978, 0, 5002, 2.9323, 6005.3978
2018-11-27 20:37:38:731, 0, 42.6860, 2.9953, 87421, 6134.3194, 0, 5003, 2.9953, 6134.3194
2018-11-27 20:37:43:733, 0, 57.2627, 2.9142, 117274, 5968.2127, 0, 5002, 2.9142, 5968.2127
2018-11-27 20:37:48:735, 0, 72.0967, 2.9656, 147654, 6073.5706, 0, 5002, 2.9656, 6073.5706
2018-11-27 20:37:53:735, 0, 86.8550, 2.9517, 177879, 6045.0000, 0, 5000, 2.9517, 6045.0000
2018-11-27 20:37:58:738, 0, 93.6514, 1.3585, 191798, 2782.1307, 0, 5003, 1.3585, 2782.1307
2018-11-27 20:38:03:740, 0, 108.8789, 3.0443, 222984, 6234.7061, 0, 5002, 3.0443, 6234.7061
2018-11-27 20:38:08:744, 0, 124.4092, 3.1036, 254790, 6356.1151, 0, 5004, 3.1036, 6356.1151
2018-11-27 20:38:13:746, 0, 139.8032, 3.0776, 286317, 6302.8788, 0, 5002, 3.0776, 6302.8788
2018-11-27 20:38:18:746, 0, 155.1216, 3.0637, 317689, 6274.4000, 0, 5000, 3.0637, 6274.4000
2018-11-27 20:38:23:747, 0, 170.6519, 3.1054, 349495, 6359.9280, 0, 5001, 3.1054, 6359.9280
2018-11-27 20:38:28:753, 0, 185.9551, 3.0570, 380836, 6260.6872, 0, 5006, 3.0570, 6260.6872
2018-11-27 20:38:33:757, 0, 201.2734, 3.0612, 412208, 6269.3845, 0, 5004, 3.0612, 6269.3845
2018-11-27 20:38:38:758, 0, 216.6372, 3.0721, 443673, 6291.7417, 0, 5001, 3.0721, 6291.7417
2018-11-27 20:38:43:758, 0, 232.0161, 3.0758, 475169, 6299.2000, 0, 5000, 3.0758, 6299.2000
2018-11-27 20:38:48:759, 0, 247.3042, 3.0570, 506479, 6260.7479, 0, 5001, 3.0570, 6260.7479
