procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EST
 1  0      0  25714     61   5741    0    0     0    47    1    1  2  1 97  0  0 2018-12-22 01:48:23
 0  0      0  25715     61   5741    0    0     0   572  696  918  1  1 97  2  0 2018-12-22 01:48:24
 0  0      0  25717     61   5741    0    0     0     0  139  231  0  0 100  0  0 2018-12-22 01:48:25
 3  0      0  25717     61   5741    0    0     0   220 14205 15551 12  3 84  1  0 2018-12-22 01:48:26
 2  0      0  25692     61   5741    0    0     0  3240 22467 26138 17  6 76  1  0 2018-12-22 01:48:27
 3  0      0  25718     61   5741    0    0     0    68 22468 25393 19  5 75  0  0 2018-12-22 01:48:28
 3  0      0  25684     61   5741    0    0     0     0 21714 27752 20  5 76  0  0 2018-12-22 01:48:29
 1  0      0  25712     61   5741    0    0     0    76 21702 25406 19  5 76  0  0 2018-12-22 01:48:30
 3  0      0  25682     61   5741    0    0     0     0 20815 25970 19  4 77  0  0 2018-12-22 01:48:31
 4  0      0  25711     61   5741    0    0     0    68 22568 26258 19  5 75  0  0 2018-12-22 01:48:32
 3  0      0  25689     61   5741    0    0     0    72 21295 26639 19  5 76  0  0 2018-12-22 01:48:33
 3  0      0  25706     61   5741    0    0     0     0 23123 26805 20  5 75  0  0 2018-12-22 01:48:34
 3  0      0  25694     61   5741    0    0     0    72 22371 26525 19  6 75  0  0 2018-12-22 01:48:35
 4  0      0  25701     61   5741    0    0     0     0 22956 27810 20  5 75  0  0 2018-12-22 01:48:36
 4  0      0  25694     61   5741    0    0     0    72 22151 26259 19  5 76  0  0 2018-12-22 01:48:37
 2  0      0  25697     61   5741    0    0     0     0 21738 27365 19  5 75  0  0 2018-12-22 01:48:38
 3  0      0  25701     61   5741    0    0     0    80 22376 26719 19  5 76  0  0 2018-12-22 01:48:39
 3  0      0  25695     61   5741    0    0     0     0 22479 28239 20  5 76  0  0 2018-12-22 01:48:40
 2  0      0  25711     61   5741    0    0     0    72 23012 26769 19  5 76  0  0 2018-12-22 01:48:41
 1  0      0  25685     61   5741    0    0     0     0 22483 28028 19  5 76  0  0 2018-12-22 01:48:42
 4  0      0  25712     61   5741    0    0     0    72 22387 26445 19  5 76  0  0 2018-12-22 01:48:43
 3  0      0  25682     61   5741    0    0     0     0 20618 26444 19  5 76  0  0 2018-12-22 01:48:44
 4  0      0  25710     61   5741    0    0     0    76 21549 25678 19  5 76  0  0 2018-12-22 01:48:45
 3  0      0  25687     61   5741    0    0     0    72 20790 26384 19  5 76  0  0 2018-12-22 01:48:46
 3  0      0  25709     61   5741    0    0     0     0 21721 26080 20  5 75  0  0 2018-12-22 01:48:47
 2  0      0  25696     61   5741    0    0     0    72 21223 25957 19  5 76  0  0 2018-12-22 01:48:48
 3  0      0  25704     61   5741    0    0     0     0 21003 25877 19  5 76  0  0 2018-12-22 01:48:49
 4  0      0  25691     61   5741    0    0     0     0 20948 25350 19  5 76  0  0 2018-12-22 01:48:50
 3  0      0  25701     61   5741    0    0     0     0 21243 26778 19  5 76  0  0 2018-12-22 01:48:51
 2  0      0  25702     61   5741    0    0     0   112 21314 24704 19  5 76  0  0 2018-12-22 01:48:52
 3  0      0  25696     61   5741    0    0     0     0 21404 26678 19  5 76  0  0 2018-12-22 01:48:53
 2  0      0  25714     61   5741    0    0     0    72 21462 25568 19  5 76  0  0 2018-12-22 01:48:54
 3  0      0  25689     61   5741    0    0     0     0 21191 26457 20  5 75  0  0 2018-12-22 01:48:55
 2  0      0  25716     61   5741    0    0     0    80 21316 26589 19  5 75  0  0 2018-12-22 01:48:56
 3  0      0  25689     61   5741    0    0     0     0 21127 26786 19  5 76  0  0 2018-12-22 01:48:57
 3  0      0  25713     61   5741    0    0     0    88 21601 25476 19  5 75  0  0 2018-12-22 01:48:58
 0  1      0  25685     61   5741    0    0     0    72 20622 27130 19  5 76  0  0 2018-12-22 01:48:59
 3  0      0  25708     61   5741    0    0     0     0 21540 26484 19  5 75  0  0 2018-12-22 01:49:00
 3  0      0  25695     61   5741    0    0     0    76 20725 26494 19  5 76  0  0 2018-12-22 01:49:01
