2018-11-24 01:51:41, 341523 records sent, 68304.6 records/sec (33.35 MB/sec), 85.2 ms avg latency, 315.0 max latency.
2018-11-24 01:51:46, 342068 records sent, 68413.6 records/sec (33.41 MB/sec), 47.2 ms avg latency, 209.0 max latency.
2018-11-24 01:51:51, 240239 records sent, 48047.8 records/sec (23.46 MB/sec), 887.7 ms avg latency, 1839.0 max latency.
2018-11-24 01:51:56, 386384 records sent, 77276.8 records/sec (37.73 MB/sec), 821.0 ms avg latency, 867.0 max latency.
2018-11-24 01:52:01, 387376 records sent, 77475.2 records/sec (37.83 MB/sec), 452.1 ms avg latency, 823.0 max latency.
2018-11-24 01:52:06, 353150 records sent, 70630.0 records/sec (34.49 MB/sec), 35.6 ms avg latency, 174.0 max latency.
2018-11-24 01:52:11, 342195 records sent, 68439.0 records/sec (33.42 MB/sec), 2.5 ms avg latency, 19.0 max latency.
2018-11-24 01:52:16, 341871 records sent, 68374.2 records/sec (33.39 MB/sec), 2.6 ms avg latency, 22.0 max latency.
2018-11-24 01:52:21, 341736 records sent, 68347.2 records/sec (33.37 MB/sec), 2.3 ms avg latency, 10.0 max latency.
2018-11-24 01:52:26, 341978 records sent, 68395.6 records/sec (33.40 MB/sec), 2.5 ms avg latency, 20.0 max latency.
2018-11-24 01:52:31, 341876 records sent, 68375.2 records/sec (33.39 MB/sec), 2.2 ms avg latency, 18.0 max latency.
2018-11-24 01:52:36, 341879 records sent, 68375.8 records/sec (33.39 MB/sec), 2.3 ms avg latency, 20.0 max latency.
2018-11-24 01:52:41, 341840 records sent, 68368.0 records/sec (33.38 MB/sec), 2.3 ms avg latency, 17.0 max latency.
2018-11-24 01:52:46, 341848 records sent, 68369.6 records/sec (33.38 MB/sec), 2.1 ms avg latency, 19.0 max latency.
2018-11-24 01:52:51, 341797 records sent, 68359.4 records/sec (33.38 MB/sec), 2.3 ms avg latency, 17.0 max latency.
2018-11-24 01:52:56, 341919 records sent, 68383.8 records/sec (33.39 MB/sec), 3.1 ms avg latency, 16.0 max latency.
2018-11-24 01:53:01, 341932 records sent, 68386.4 records/sec (33.39 MB/sec), 2.6 ms avg latency, 9.0 max latency.
2018-11-24 01:53:06, 341873 records sent, 68374.6 records/sec (33.39 MB/sec), 2.3 ms avg latency, 18.0 max latency.
2018-11-24 01:53:11, 341800 records sent, 68360.0 records/sec (33.38 MB/sec), 2.0 ms avg latency, 17.0 max latency.
2018-11-24 01:53:16, 341983 records sent, 68396.6 records/sec (33.40 MB/sec), 2.2 ms avg latency, 17.0 max latency.
2018-11-24 01:53:21, 341828 records sent, 68365.6 records/sec (33.38 MB/sec), 2.2 ms avg latency, 13.0 max latency.
2018-11-24 01:53:26, 341834 records sent, 68366.8 records/sec (33.38 MB/sec), 2.1 ms avg latency, 16.0 max latency.
