procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EST
 0  0      0  28286    149   3105    0    0     0     4    1    0  1  0 99  0  0 2018-12-17 22:14:58
 0  0      0  28289    149   3105    0    0     0     0  196  253  0  0 100  0  0 2018-12-17 22:14:59
 0  0      0  28289    149   3105    0    0     0   572  435  565  0  0 98  1  0 2018-12-17 22:15:00
 0  0      0  28293    149   3105    0    0     0     0  778 3307  2  1 97  0  0 2018-12-17 22:15:01
 0  0      0  28295    149   3105    0    0     0     0  149  183  0  0 100  0  0 2018-12-17 22:15:02
 4  0      0  28295    149   3105    0    0     0   156  707 1004  1  0 99  0  0 2018-12-17 22:15:03
 3  0      0  28272    149   3105    0    0     0     0 38350 40138 19  6 75  0  0 2018-12-17 22:15:04
 4  0      0  28265    149   3105    0    0     0    68 33195 35466 17  4 78  0  0 2018-12-17 22:15:05
 2  0      0  28262    149   3105    0    0     0     0 36067 39999 18  6 75  0  0 2018-12-17 22:15:06
 3  0      0  28283    149   3105    0    0     0    72 34488 36981 17  6 77  0  0 2018-12-17 22:15:07
 2  0      0  28256    149   3105    0    0     0     0 34585 37248 18  6 77  0  0 2018-12-17 22:15:08
 3  0      0  28279    149   3106    0    0     0  7320 31363 31691 15  5 79  1  0 2018-12-17 22:15:09
 4  0      0  28250    149   3105    0    0     0     0 37320 38211 19  5 76  0  0 2018-12-17 22:15:10
 4  0      0  28271    149   3105    0    0     0   136 36423 37207 18  5 77  0  0 2018-12-17 22:15:11
 1  0      0  28253    149   3105    0    0     0  2772 35514 37390 18  5 76  1  0 2018-12-17 22:15:12
 4  0      0  28267    149   3105    0    0     0     0 39505 39236 20  6 75  0  0 2018-12-17 22:15:13
 4  0      0  28256    149   3105    0    0     0   144 35195 35501 16  5 78  0  0 2018-12-17 22:15:14
 5  0      0  28265    149   3105    0    0     0     0 38090 40318 19  6 76  0  0 2018-12-17 22:15:15
 2  0      0  28281    149   3105    0    0     0    76 37590 36568 18  5 77  0  0 2018-12-17 22:15:16
 3  0      0  28252    149   3105    0    0     0     0 33978 37822 17  6 77  0  0 2018-12-17 22:15:17
 1  0      0  28279    149   3105    0    0     0    68 34189 35970 17  5 77  0  0 2018-12-17 22:15:18
 3  0      0  28258    149   3105    0    0     0     0 36390 38108 18  5 77  0  0 2018-12-17 22:15:19
 3  0      0  28273    149   3105    0    0     0     0 36858 38873 18  6 77  0  0 2018-12-17 22:15:20
 2  0      0  28255    149   3106    0    0     0   416 31209 33106 16  5 79  0  0 2018-12-17 22:15:21
 4  0      0  28273    149   3106    0    0     0   372 38544 38369 17  6 77  0  0 2018-12-17 22:15:22
 4  0      0  28275    149   3105    0    0     0    72 36211 36976 17  6 77  0  0 2018-12-17 22:15:23
 4  0      0  28265    149   3105    0    0     0     0 36501 36022 18  5 77  0  0 2018-12-17 22:15:24
 3  0      0  28287    149   3105    0    0     0    72 36622 36990 17  6 77  0  0 2018-12-17 22:15:25
 3  0      0  28260    149   3105    0    0     0    44 37157 38000 18  6 77  0  0 2018-12-17 22:15:26
 3  0      0  28279    149   3105    0    0     0    76 34672 36507 17  5 78  0  0 2018-12-17 22:15:27
 3  0      0  28252    149   3105    0    0     0     0 34780 38251 17  6 78  0  0 2018-12-17 22:15:28
 3  0      0  28278    149   3105    0    0     0    72 35927 38107 18  5 76  0  0 2018-12-17 22:15:29
 2  0      0  28264    149   3105    0    0     0   152 34571 37592 18  5 76  0  0 2018-12-17 22:15:30
 3  0      0  28273    149   3105    0    0     0    20 36982 39737 19  6 75  0  0 2018-12-17 22:15:31
 4  0      0  28283    149   3105    0    0     0    76 34255 37637 18  5 77  0  0 2018-12-17 22:15:32
 1  0      0  28257    149   3105    0    0     0     0 35874 38085 17  6 77  0  0 2018-12-17 22:15:33
 3  0      0  28282    149   3105    0    0     0    76 33677 36050 17  6 76  0  0 2018-12-17 22:15:34
 1  0      0  28255    149   3105    0    0     0     0 35325 38897 18  5 77  0  0 2018-12-17 22:15:35
 4  0      0  28275    149   3105    0    0     0    72 35941 38278 18  5 77  0  0 2018-12-17 22:15:36
 0  0      0  28254    149   3105    0    0     0   340 32006 34187 17  5 78  0  0 2018-12-17 22:15:37
 3  0      0  28274    149   3106    0    0     0     0 34611 37438 18  5 76  0  0 2018-12-17 22:15:38
 2  1      0  28256    149   3106    0    0     0  8424 27154 31736 15  5 80  1  0 2018-12-17 22:15:39
 1  0      0  28273    149   3106    0    0     0     0 35968 39673 18  5 77  0  0 2018-12-17 22:15:40
 3  0      0  28276    149   3105    0    0     0    72 35315 36736 18  5 77  0  0 2018-12-17 22:15:41
 2  0      0  28266    149   3105    0    0     0     0 34051 37543 18  5 77  0  0 2018-12-17 22:15:42
 3  0      0  28279    149   3105    0    0     0  2232 32648 35430 16  5 78  1  0 2018-12-17 22:15:43
 4  0      0  28254    149   3105    0    0     0     0 35125 39227 18  6 76  0  0 2018-12-17 22:15:44
 3  0      0  28284    149   3106    0    0     0  8640 30180 31388 15  4 80  1  0 2018-12-17 22:15:45
 4  0      0  28256    149   3106    0    0     0     0 36638 38025 18  5 77  0  0 2018-12-17 22:15:46
 6  0      0  28278    149   3105    0    0     0    72 34180 36787 19  4 77  0  0 2018-12-17 22:15:47
 0  1      0  28252    149   3105    0    0     0    72 35315 37406 18  6 77  0  0 2018-12-17 22:15:48
 2  0      0  28273    149   3105    0    0     0     4 36415 38426 19  6 75  0  0 2018-12-17 22:15:49
 4  0      0  28263    149   3105    0    0     0    72 35855 37439 17  6 77  0  0 2018-12-17 22:15:50
 3  0      0  28265    149   3105    0    0     0     0 34677 39073 18  6 76  0  0 2018-12-17 22:15:51
 3  0      0  28272    149   3106    0    0     0   348 29800 31817 15  5 80  0  0 2018-12-17 22:15:52
 2  0      0  28262    149   3106    0    0     0     0 37956 38636 18  6 76  0  0 2018-12-17 22:15:53
 5  0      0  28284    149   3105    0    0     0    76 37032 36895 18  5 77  0  0 2018-12-17 22:15:54
 7  0      0  28258    149   3105    0    0     0     0 36547 37553 18  6 77  0  0 2018-12-17 22:15:55
 3  0      0  28280    149   3105    0    0     0    72 36005 36590 17  6 77  0  0 2018-12-17 22:15:56
 3  0      0  28255    149   3105    0    0     0    76 35285 37918 18  6 76  0  0 2018-12-17 22:15:57
 4  0      0  28272    149   3106    0    0     0     0 38513 40184 19  5 76  0  0 2018-12-17 22:15:58
 2  0      0  28270    149   3105    0    0     0    76 34438 37437 19  4 77  0  0 2018-12-17 22:15:59
 3  0      0  28264    149   3105    0    0     0     0 34676 37655 17  6 77  0  0 2018-12-17 22:16:00
 5  0      0  28232    149   3106    0    0     0  8424 29409 31697 15  5 79  1  0 2018-12-17 22:16:01
 2  0      0  28258    149   3105    0    0     0     0 36155 41410 19  7 75  0  0 2018-12-17 22:16:02
 3  0      0  28285    149   3105    0    0     0   104 35698 36988 18  6 76  0  0 2018-12-17 22:16:03
 0  0      0  28254    149   3105    0    0     0     0 35480 38435 18  5 77  0  0 2018-12-17 22:16:04
 1  0      0  28275    149   3105    0    0     0   108 35186 37397 18  6 76  0  0 2018-12-17 22:16:05
 4  0      0  28259    149   3105    0    0     0   480 34089 36316 17  5 77  1  0 2018-12-17 22:16:06
 3  0      0  28272    149   3105    0    0     0     0 36183 39666 19  6 75  0  0 2018-12-17 22:16:07
 4  0      0  28275    149   3105    0    0     0   168 35259 37158 18  5 76  0  0 2018-12-17 22:16:08
 3  0      0  28264    149   3105    0    0     0     0 37286 39620 19  6 76  0  0 2018-12-17 22:16:09
 3  0      0  28282    149   3105    0    0     0   140 34716 38031 18  6 76  0  0 2018-12-17 22:16:10
 3  0      0  28256    149   3105    0    0     0     0 34182 38123 18  6 77  0  0 2018-12-17 22:16:11
 1  0      0  28276    149   3105    0    0     0   136 36004 37178 18  6 76  0  0 2018-12-17 22:16:12
 1  0      0  28258    149   3105    0    0     0   136 32705 36121 17  5 77  0  0 2018-12-17 22:16:13
 3  0      0  28276    149   3105    0    0     0  2312 37521 39574 18  6 75  1  0 2018-12-17 22:16:14
 4  0      0  28262    149   3106    0    0     0    76 34333 36063 17  6 78  0  0 2018-12-17 22:16:15
 2  0      0  28267    149   3106    0    0     0     0 38132 39660 19  5 76  0  0 2018-12-17 22:16:16
 3  0      0  28288    149   3106    0    0     0    72 35628 37678 17  5 77  0  0 2018-12-17 22:16:17
 3  0      0  28263    149   3106    0    0     0     0 35438 38987 18  5 77  0  0 2018-12-17 22:16:18
 1  0      0  28281    149   3106    0    0     0    72 33708 36038 17  5 78  0  0 2018-12-17 22:16:19
 1  0      0  28255    149   3106    0    0     0     0 34882 37600 18  6 77  0  0 2018-12-17 22:16:20
 2  0      0  28280    149   3106    0    0     0    76 34381 36307 17  6 77  0  0 2018-12-17 22:16:21
 4  0      0  28258    149   3106    0    0     0    72 33419 37082 18  5 76  0  0 2018-12-17 22:16:22
 3  0      0  28280    149   3105    0    0     0     0 34974 37725 17  6 77  0  0 2018-12-17 22:16:23
 2  0      0  28267    149   3106    0    0     0    72 33450 36948 17  6 77  0  0 2018-12-17 22:16:24
 3  0      0  28272    149   3106    0    0     0     0 37938 39531 18  5 77  0  0 2018-12-17 22:16:25
 3  0      0  28288    149   3106    0    0     0    72 35265 37679 18  6 76  0  0 2018-12-17 22:16:26
 3  0      0  28257    149   3106    0    0     0     0 36595 39579 19  5 76  0  0 2018-12-17 22:16:27
 1  0      0  28281    149   3106    0    0     0    80 37112 38642 18  5 76  0  0 2018-12-17 22:16:28
 0  1      0  28256    149   3106    0    0     0    68 34935 38362 18  5 77  0  0 2018-12-17 22:16:29
 3  0      0  28274    149   3106    0    0     0     4 36350 37695 18  5 77  0  0 2018-12-17 22:16:30
 3  0      0  28261    149   3106    0    0     0    76 32853 35946 17  5 78  0  0 2018-12-17 22:16:31
 1  0      0  28267    149   3106    0    0     0     0 35406 39818 19  6 76  0  0 2018-12-17 22:16:32
 4  0      0  28275    149   3106    0    0     0    72 33518 37094 17  6 77  0  0 2018-12-17 22:16:33
 2  0      0  28262    149   3106    0    0     0     0 33455 36818 17  5 78  0  0 2018-12-17 22:16:34
 1  0      0  28288    149   3106    0    0     0  8292 28810 31282 15  5 80  1  0 2018-12-17 22:16:35
 4  0      0  28257    149   3106    0    0     0     0 36426 38612 19  5 76  0  0 2018-12-17 22:16:36
 4  0      0  28284    149   3106    0    0     0    76 34282 36706 17  5 77  0  0 2018-12-17 22:16:37
 2  0      0  28255    149   3106    0    0     0     0 35296 37513 19  5 76  0  0 2018-12-17 22:16:38
 3  0      0  28279    149   3106    0    0     0    72 34672 37669 18  5 76  0  0 2018-12-17 22:16:39
 4  0      0  28260    149   3106    0    0     0    72 35190 37709 18  5 77  0  0 2018-12-17 22:16:40
 2  0      0  28277    149   3106    0    0     0     0 36737 38553 17  6 77  0  0 2018-12-17 22:16:41
 3  0      0  28280    149   3106    0    0     0    76 32984 36233 17  5 78  0  0 2018-12-17 22:16:42
 4  0      0  28265    149   3106    0    0     0     0 34509 38880 19  6 76  0  0 2018-12-17 22:16:43
 3  0      0  28287    149   3106    0    0     0    72 34894 37625 18  6 76  0  0 2018-12-17 22:16:44
 5  0      0  28259    149   3106    0    0     0     0 34707 37471 18  5 76  0  0 2018-12-17 22:16:45
 4  0      0  28281    149   3106    0    0     0    72 34984 37088 18  5 76  0  0 2018-12-17 22:16:46
 2  0      0  28255    149   3106    0    0     0     0 36449 39917 19  6 76  0  0 2018-12-17 22:16:47
 3  0      0  28272    149   3106    0    0     0    76 36589 38488 17  6 76  0  0 2018-12-17 22:16:48
 4  1      0  28259    149   3106    0    0     0  2224 36808 38143 18  5 76  1  0 2018-12-17 22:16:49
 1  0      0  28268    149   3106    0    0     0     0 37678 39222 18  5 76  0  0 2018-12-17 22:16:50
