2018-11-24 21:13:39, 48808 records sent, 9761.6 records/sec (4.77 MB/sec), 3.7 ms avg latency, 258.0 max latency.
2018-11-24 21:13:44, 48903 records sent, 9776.7 records/sec (4.77 MB/sec), 1.4 ms avg latency, 10.0 max latency.
2018-11-24 21:13:49, 46754 records sent, 9183.7 records/sec (4.48 MB/sec), 1.4 ms avg latency, 305.0 max latency.
2018-11-24 21:13:54, 51833 records sent, 10362.5 records/sec (5.06 MB/sec), 11.9 ms avg latency, 308.0 max latency.
2018-11-24 21:13:59, 48854 records sent, 9766.9 records/sec (4.77 MB/sec), 1.4 ms avg latency, 12.0 max latency.
2018-11-24 21:14:04, 48864 records sent, 9768.9 records/sec (4.77 MB/sec), 1.3 ms avg latency, 6.0 max latency.
2018-11-24 21:14:09, 48864 records sent, 9768.9 records/sec (4.77 MB/sec), 1.4 ms avg latency, 3.0 max latency.
2018-11-24 21:14:14, 48835 records sent, 9765.0 records/sec (4.77 MB/sec), 1.4 ms avg latency, 2.0 max latency.
2018-11-24 21:14:19, 48835 records sent, 9767.0 records/sec (4.77 MB/sec), 1.4 ms avg latency, 4.0 max latency.
2018-11-24 21:14:24, 48835 records sent, 9767.0 records/sec (4.77 MB/sec), 86.4 ms avg latency, 852.0 max latency.
2018-11-24 21:14:29, 48854 records sent, 9768.8 records/sec (4.77 MB/sec), 1.4 ms avg latency, 14.0 max latency.
2018-11-24 21:14:34, 48856 records sent, 9767.3 records/sec (4.77 MB/sec), 1.4 ms avg latency, 3.0 max latency.
2018-11-24 21:14:39, 48843 records sent, 9768.6 records/sec (4.77 MB/sec), 1.4 ms avg latency, 2.0 max latency.
2018-11-24 21:14:44, 48835 records sent, 9767.0 records/sec (4.77 MB/sec), 1.4 ms avg latency, 3.0 max latency.
2018-11-24 21:14:49, 48864 records sent, 9766.9 records/sec (4.77 MB/sec), 1.3 ms avg latency, 2.0 max latency.
2018-11-24 21:14:54, 48844 records sent, 9766.8 records/sec (4.77 MB/sec), 1.4 ms avg latency, 15.0 max latency.
2018-11-24 21:14:59, 48855 records sent, 9769.0 records/sec (4.77 MB/sec), 123.3 ms avg latency, 1013.0 max latency.
2018-11-24 21:15:04, 48825 records sent, 9765.0 records/sec (4.77 MB/sec), 1.4 ms avg latency, 2.0 max latency.
2018-11-24 21:15:09, 48844 records sent, 9768.8 records/sec (4.77 MB/sec), 1.4 ms avg latency, 3.0 max latency.
2018-11-24 21:15:14, 48854 records sent, 9764.9 records/sec (4.77 MB/sec), 1.4 ms avg latency, 5.0 max latency.
2018-11-24 21:15:19, 48864 records sent, 9768.9 records/sec (4.77 MB/sec), 1.5 ms avg latency, 14.0 max latency.
2018-11-24 21:15:24, 48855 records sent, 9769.0 records/sec (4.77 MB/sec), 1.4 ms avg latency, 3.0 max latency.
2018-11-24 21:15:29, 48844 records sent, 9766.8 records/sec (4.77 MB/sec), 1.4 ms avg latency, 3.0 max latency.
2018-11-24 21:15:34, 48855 records sent, 9769.0 records/sec (4.77 MB/sec), 103.1 ms avg latency, 929.0 max latency.
2018-11-24 21:15:39, 48854 records sent, 9766.9 records/sec (4.77 MB/sec), 1.4 ms avg latency, 3.0 max latency.
2018-11-24 21:15:44, 48854 records sent, 9766.9 records/sec (4.77 MB/sec), 1.4 ms avg latency, 10.0 max latency.
2018-11-24 21:15:49, 48854 records sent, 9766.9 records/sec (4.77 MB/sec), 1.4 ms avg latency, 15.0 max latency.
2018-11-24 21:15:54, 48845 records sent, 9769.0 records/sec (4.77 MB/sec), 1.4 ms avg latency, 3.0 max latency.
2018-11-24 21:15:59, 48845 records sent, 9765.1 records/sec (4.77 MB/sec), 1.4 ms avg latency, 3.0 max latency.
2018-11-24 21:16:04, 48873 records sent, 9770.7 records/sec (4.77 MB/sec), 1.4 ms avg latency, 13.0 max latency.
2018-11-24 21:16:09, 48825 records sent, 9765.0 records/sec (4.77 MB/sec), 109.6 ms avg latency, 957.0 max latency.
2018-11-24 21:16:14, 48845 records sent, 9769.0 records/sec (4.77 MB/sec), 1.4 ms avg latency, 15.0 max latency.
2018-11-24 21:16:19, 48835 records sent, 9765.0 records/sec (4.77 MB/sec), 1.4 ms avg latency, 5.0 max latency.
2018-11-24 21:16:24, 48844 records sent, 9766.8 records/sec (4.77 MB/sec), 1.4 ms avg latency, 2.0 max latency.
2018-11-24 21:16:29, 48845 records sent, 9769.0 records/sec (4.77 MB/sec), 1.4 ms avg latency, 8.0 max latency.
2018-11-24 21:16:34, 48825 records sent, 9765.0 records/sec (4.77 MB/sec), 1.4 ms avg latency, 2.0 max latency.
2018-11-24 21:16:39, 48844 records sent, 9768.8 records/sec (4.77 MB/sec), 53.3 ms avg latency, 664.0 max latency.
2018-11-24 21:16:44, 48835 records sent, 9765.0 records/sec (4.77 MB/sec), 12.7 ms avg latency, 311.0 max latency.
2018-11-24 21:16:49, 48854 records sent, 9766.9 records/sec (4.77 MB/sec), 1.4 ms avg latency, 3.0 max latency.
2018-11-24 21:16:54, 48855 records sent, 9769.0 records/sec (4.77 MB/sec), 1.4 ms avg latency, 7.0 max latency.
2018-11-24 21:16:59, 48844 records sent, 9764.9 records/sec (4.77 MB/sec), 1.4 ms avg latency, 2.0 max latency.
2018-11-24 21:17:04, 48845 records sent, 9769.0 records/sec (4.77 MB/sec), 1.4 ms avg latency, 12.0 max latency.
2018-11-24 21:17:09, 48825 records sent, 9765.0 records/sec (4.77 MB/sec), 1.4 ms avg latency, 16.0 max latency.
2018-11-24 21:17:14, 48825 records sent, 9765.0 records/sec (4.77 MB/sec), 1.4 ms avg latency, 2.0 max latency.
2018-11-24 21:17:19, 48854 records sent, 9766.9 records/sec (4.77 MB/sec), 1.4 ms avg latency, 7.0 max latency.
2018-11-24 21:17:24, 48854 records sent, 9768.8 records/sec (4.77 MB/sec), 1.4 ms avg latency, 3.0 max latency.
2018-11-24 21:17:29, 48827 records sent, 9765.4 records/sec (4.77 MB/sec), 1.4 ms avg latency, 6.0 max latency.
2018-11-24 21:17:35, 47593 records sent, 8294.4 records/sec (4.05 MB/sec), 1.4 ms avg latency, 867.0 max latency.
2018-11-24 21:17:40, 57305 records sent, 11461.0 records/sec (5.60 MB/sec), 76.1 ms avg latency, 868.0 max latency.
2018-11-24 21:17:45, 48821 records sent, 9760.3 records/sec (4.77 MB/sec), 1.4 ms avg latency, 8.0 max latency.
2018-11-24 21:17:50, 48835 records sent, 9767.0 records/sec (4.77 MB/sec), 1.4 ms avg latency, 2.0 max latency.
2018-11-24 21:17:55, 48835 records sent, 9767.0 records/sec (4.77 MB/sec), 1.5 ms avg latency, 3.0 max latency.
2018-11-24 21:18:00, 48844 records sent, 9768.8 records/sec (4.77 MB/sec), 1.5 ms avg latency, 3.0 max latency.
2018-11-24 21:18:05, 48845 records sent, 9765.1 records/sec (4.77 MB/sec), 1.5 ms avg latency, 15.0 max latency.
