procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EST
 2  0      0  25852     61   5566    0    0     0    50    1    1  2  0 98  0  0 2018-12-19 16:56:12
 0  1      0  25852     61   5566    0    0     0   568  903 1830  1  0 97  2  0 2018-12-19 16:56:13
 0  0      0  25853     61   5566    0    0     0  1212 1068 2078  1  0 96  4  0 2018-12-19 16:56:14
 0  0      0  25854     61   5566    0    0     0     0  773 1720  0  0 99  0  0 2018-12-19 16:56:15
 0  0      0  25856     61   5566    0    0     0     0  737 1823  0  0 99  0  0 2018-12-19 16:56:16
 0  0      0  25856     61   5566    0    0     0    76 1087 2382  1  0 99  0  0 2018-12-19 16:56:17
 5  0      0  25849     61   5566    0    0     0     0 10787 11173  9  2 89  0  0 2018-12-19 16:56:18
 5  0      0  25834     61   5566    0    0     0     0 42942 39432 35  8 57  0  0 2018-12-19 16:56:19
 6  0      0  25838     61   5566    0    0     0     0 49007 43801 34  9 56  0  0 2018-12-19 16:56:20
 6  0      0  25835     61   5566    0    0     0     0 48310 42079 34  9 57  0  0 2018-12-19 16:56:21
 6  0      0  25834     61   5566    0    0     0     0 49543 43548 35  9 56  0  0 2018-12-19 16:56:22
 5  0      0  25837     61   5566    0    0     0    16 48815 43256 36  9 56  0  0 2018-12-19 16:56:23
 7  0      0  25836     61   5566    0    0     0     0 48671 42158 33  9 57  0  0 2018-12-19 16:56:24
 5  0      0  25835     61   5566    0    0     0     0 47482 42001 34  9 57  0  0 2018-12-19 16:56:25
 3  0      0  25833     61   5566    0    0     0     0 50958 44406 35  9 55  0  0 2018-12-19 16:56:26
 4  0      0  25835     61   5566    0    0     0     0 46886 42440 34  9 56  0  0 2018-12-19 16:56:27
 6  0      0  25837     61   5566    0    0     0     0 48016 42898 35  9 56  0  0 2018-12-19 16:56:28
 5  0      0  25835     61   5566    0    0     0     0 45988 41293 33  9 58  0  0 2018-12-19 16:56:29
 5  0      0  25834     61   5566    0    0     0     0 49901 43308 34 10 56  0  0 2018-12-19 16:56:30
 3  0      0  25835     61   5566    0    0     0     0 48252 43636 34  9 57  0  0 2018-12-19 16:56:31
 5  0      0  25833     61   5566    0    0     0     0 49749 43291 35 10 56  0  0 2018-12-19 16:56:32
 5  0      0  25834     61   5566    0    0     0     0 49665 44300 35  9 56  0  0 2018-12-19 16:56:33
 6  0      0  25838     61   5566    0    0     0     0 51116 45365 36  9 55  0  0 2018-12-19 16:56:34
 7  0      0  25840     61   5566    0    0     0     0 50058 44228 34 10 55  0  0 2018-12-19 16:56:35
 6  0      0  25836     61   5566    0    0     0     0 50385 44314 34 10 56  0  0 2018-12-19 16:56:36
 5  0      0  25837     61   5566    0    0     0     0 51801 44601 36 10 55  0  0 2018-12-19 16:56:37
 5  0      0  25834     61   5566    0    0     0     0 49829 42818 35  9 56  0  0 2018-12-19 16:56:38
 6  0      0  25835     61   5566    0    0     0     0 49216 42776 34 10 56  0  0 2018-12-19 16:56:39
 7  0      0  25835     61   5566    0    0     0     0 50733 43609 36  9 55  0  0 2018-12-19 16:56:40
 4  0      0  25833     61   5566    0    0     0  3464 46677 40109 33  9 57  0  0 2018-12-19 16:56:41
 6  0      0  25831     61   5566    0    0     0     0 47542 42509 34 10 56  0  0 2018-12-19 16:56:42
 5  0      0  25834     61   5566    0    0     0     0 50593 43871 34 10 56  0  0 2018-12-19 16:56:43
 7  0      0  25838     61   5566    0    0     0     0 50284 44850 35 10 55  0  0 2018-12-19 16:56:44
 5  0      0  25836     61   5566    0    0     0     0 51143 45178 35  9 56  0  0 2018-12-19 16:56:45
 5  0      0  25836     61   5566    0    0     0     0 50145 43801 36  9 55  0  0 2018-12-19 16:56:46
 3  0      0  25834     61   5566    0    0     0     0 49174 43323 35  8 56  0  0 2018-12-19 16:56:47
 7  0      0  25833     61   5566    0    0     0     0 48472 42150 35  9 57  0  0 2018-12-19 16:56:48
 5  0      0  25836     61   5566    0    0     0     0 49280 42841 37  9 55  0  0 2018-12-19 16:56:49
 5  0      0  25836     61   5566    0    0     0     0 48617 42664 35  9 56  0  0 2018-12-19 16:56:50
 5  0      0  25837     61   5566    0    0     0     0 49764 43758 33 10 57  0  0 2018-12-19 16:56:51
 7  0      0  25833     61   5566    0    0     0     0 47748 42525 33  9 57  0  0 2018-12-19 16:56:52
 5  0      0  25836     61   5566    0    0     0     0 49225 41971 35  8 57  0  0 2018-12-19 16:56:53
 5  0      0  25836     61   5566    0    0     0     0 51106 45063 36  9 55  0  0 2018-12-19 16:56:54
 5  0      0  25837     61   5566    0    0     0     0 52456 44597 34 10 55  0  0 2018-12-19 16:56:55
 5  0      0  25835     61   5566    0    0     0     0 50138 44168 35  8 57  0  0 2018-12-19 16:56:56
 6  0      0  25836     61   5566    0    0     0     0 51187 44019 35  9 57  0  0 2018-12-19 16:56:57
 6  0      0  25833     61   5566    0    0     0     0 48253 42056 34 10 57  0  0 2018-12-19 16:56:58
 5  0      0  25834     61   5566    0    0     0     0 49948 43220 34 10 57  0  0 2018-12-19 16:56:59
 5  0      0  25837     61   5566    0    0     0     0 50556 44150 35  9 56  0  0 2018-12-19 16:57:00
 4  0      0  25836     61   5566    0    0     0     0 50513 43322 35  9 56  0  0 2018-12-19 16:57:01
 6  0      0  25837     61   5566    0    0     0     0 51440 45029 35 10 55  0  0 2018-12-19 16:57:02
 5  0      0  25833     61   5566    0    0     0     0 49105 43288 34  8 57  0  0 2018-12-19 16:57:03
 6  0      0  25837     61   5566    0    0     0     0 49361 43683 35  9 55  0  0 2018-12-19 16:57:04
 1  0      0  25835     61   5566    0    0     0     0 48800 43182 35  9 56  0  0 2018-12-19 16:57:05
 5  0      0  25837     61   5566    0    0     0     0 48443 42977 35  9 57  0  0 2018-12-19 16:57:06
 6  0      0  25835     61   5566    0    0     0     0 49676 43769 35  9 56  0  0 2018-12-19 16:57:07
 6  0      0  25834     61   5566    0    0     0     0 49134 42981 35  9 56  0  0 2018-12-19 16:57:08
 5  0      0  25830     61   5566    0    0     0     0 49778 43994 34  9 56  0  0 2018-12-19 16:57:09
 5  0      0  25837     61   5566    0    0     0     0 48444 43533 34 10 56  0  0 2018-12-19 16:57:10
 5  0      0  25839     61   5566    0    0     0     0 49092 48670 37 10 54  0  0 2018-12-19 16:57:11
 5  0      0  25835     61   5566    0    0     0     0 48431 41484 34 10 57  0  0 2018-12-19 16:57:12
 5  0      0  25838     61   5566    0    0     0     0 51400 44687 36  9 55  0  0 2018-12-19 16:57:13
 6  0      0  25838     61   5566    0    0     0     0 49403 42419 35  9 56  0  0 2018-12-19 16:57:14
 6  0      0  25836     61   5566    0    0     0     0 48516 42899 33  9 58  0  0 2018-12-19 16:57:15
 5  0      0  25836     61   5566    0    0     0     0 50399 43571 34  9 57  0  0 2018-12-19 16:57:16
 4  0      0  25837     61   5566    0    0     0     0 51592 44293 36  9 55  0  0 2018-12-19 16:57:17
 4  0      0  25837     61   5566    0    0     0     0 53330 46356 36  9 55  0  0 2018-12-19 16:57:18
 5  0      0  25837     61   5566    0    0     0     0 51577 44722 35 10 55  0  0 2018-12-19 16:57:19
 4  0      0  25835     61   5566    0    0     0     0 51570 43941 35  9 56  0  0 2018-12-19 16:57:20
 5  0      0  25834     61   5566    0    0     0     0 49687 43101 33  9 57  0  0 2018-12-19 16:57:21
 5  0      0  25837     61   5566    0    0     0     0 52341 44100 35  9 56  0  0 2018-12-19 16:57:22
 6  0      0  25834     61   5566    0    0     0     0 50038 42903 33 10 57  0  0 2018-12-19 16:57:23
 6  0      0  25836     61   5566    0    0     0     0 49375 42944 35  9 56  0  0 2018-12-19 16:57:24
 5  0      0  25838     61   5566    0    0     0     0 48711 42981 34 10 57  0  0 2018-12-19 16:57:25
 7  0      0  25839     61   5566    0    0     0     0 52071 44572 34 10 57  0  0 2018-12-19 16:57:26
 7  0      0  25836     61   5566    0    0     0     0 49865 43254 34  9 57  0  0 2018-12-19 16:57:27
 7  0      0  25834     61   5566    0    0     0     0 51088 44716 34 10 56  0  0 2018-12-19 16:57:28
 0  0      0  25835     61   5566    0    0     0     0 50663 44086 34 10 57  0  0 2018-12-19 16:57:29
 5  0      0  25837     61   5566    0    0     0     0 51408 44479 36  8 55  0  0 2018-12-19 16:57:30
 6  0      0  25836     61   5566    0    0     0     0 49549 43737 36  9 56  0  0 2018-12-19 16:57:31
 2  0      0  25835     61   5566    0    0     0     0 49546 43879 34 10 56  0  0 2018-12-19 16:57:32
 5  0      0  25833     61   5566    0    0     0     0 50417 42730 34  9 57  0  0 2018-12-19 16:57:33
 5  0      0  25836     61   5566    0    0     0     0 48972 42329 33  9 57  0  0 2018-12-19 16:57:34
 7  0      0  25837     61   5566    0    0     0     0 48156 41263 34  9 57  0  0 2018-12-19 16:57:35
 6  0      0  25836     61   5566    0    0     0     0 48824 42930 36  8 56  0  0 2018-12-19 16:57:36
 5  0      0  25838     61   5566    0    0     0     0 51025 43589 36  8 56  0  0 2018-12-19 16:57:37
 5  0      0  25836     61   5566    0    0     0     0 49015 41809 33 11 56  0  0 2018-12-19 16:57:38
 6  0      0  25832     61   5566    0    0     0     0 50287 44761 36  9 55  0  0 2018-12-19 16:57:39
 5  0      0  25835     61   5566    0    0     0     0 47635 41186 34  9 57  0  0 2018-12-19 16:57:40
 0  0      0  25835     61   5566    0    0     0     0 49625 42618 34 10 56  0  0 2018-12-19 16:57:41
 5  0      0  25836     61   5566    0    0     0     0 50376 42455 34 10 56  0  0 2018-12-19 16:57:42
 6  0      0  25835     61   5566    0    0     0     0 49269 42461 34 10 56  0  0 2018-12-19 16:57:43
 5  0      0  25834     61   5566    0    0     0     0 49218 42467 35  8 57  0  0 2018-12-19 16:57:44
 6  0      0  25837     61   5566    0    0     0     0 49713 42882 35  9 56  0  0 2018-12-19 16:57:45
 5  0      0  25838     61   5566    0    0     0     0 52176 45749 35 10 54  0  0 2018-12-19 16:57:46
 5  0      0  25838     61   5566    0    0     0     0 51051 44341 35 10 55  0  0 2018-12-19 16:57:47
 5  0      0  25835     61   5566    0    0     0     0 49554 43977 34 10 56  0  0 2018-12-19 16:57:48
 6  0      0  25838     61   5566    0    0     0     0 51517 43987 36  9 55  0  0 2018-12-19 16:57:49
 2  0      0  25836     61   5566    0    0     0     0 50801 43558 36  9 55  0  0 2018-12-19 16:57:50
 5  0      0  25835     61   5566    0    0     0     0 47544 41044 35  8 56  0  0 2018-12-19 16:57:51
 6  0      0  25833     61   5566    0    0     0     0 48242 42672 34  9 57  0  0 2018-12-19 16:57:52
 1  0      0  25834     61   5566    0    0     0     0 49615 42808 36  9 55  0  0 2018-12-19 16:57:53
 5  0      0  25831     61   5566    0    0     0     0 46840 41613 32  9 58  0  0 2018-12-19 16:57:54
