2018-12-17 23:37:01, id: test-233701-398, starting consumer #0
2018-12-17 23:37:01, id: test-233701-398, starting consumer #0, channel #0
2018-12-17 23:37:02, id: test-233701-398, time: 1.008s, received: 0.99 msg/s
2018-12-17 23:37:03, id: test-233701-398, time: 2.008s, received: 6260 msg/s
2018-12-17 23:37:04, id: test-233701-398, time: 3.008s, received: 6192 msg/s
2018-12-17 23:37:05, id: test-233701-398, time: 4.008s, received: 6311 msg/s
2018-12-17 23:37:06, id: test-233701-398, time: 5.008s, received: 6037 msg/s
2018-12-17 23:37:07, id: test-233701-398, time: 6.008s, received: 6248 msg/s
2018-12-17 23:37:08, id: test-233701-398, time: 7.008s, received: 4972 msg/s
2018-12-17 23:37:09, id: test-233701-398, time: 8.008s, received: 6258 msg/s
2018-12-17 23:37:10, id: test-233701-398, time: 9.018s, received: 6061 msg/s
2018-12-17 23:37:11, id: test-233701-398, time: 10.030s, received: 6147 msg/s
2018-12-17 23:37:12, id: test-233701-398, time: 11.030s, received: 6297 msg/s
2018-12-17 23:37:13, id: test-233701-398, time: 12.030s, received: 6055 msg/s
2018-12-17 23:37:14, id: test-233701-398, time: 13.030s, received: 6083 msg/s
2018-12-17 23:37:15, id: test-233701-398, time: 14.030s, received: 5860 msg/s
2018-12-17 23:37:16, id: test-233701-398, time: 15.030s, received: 6179 msg/s
2018-12-17 23:37:17, id: test-233701-398, time: 16.030s, received: 5311 msg/s
2018-12-17 23:37:18, id: test-233701-398, time: 17.030s, received: 6414 msg/s
2018-12-17 23:37:19, id: test-233701-398, time: 18.030s, received: 5306 msg/s
2018-12-17 23:37:20, id: test-233701-398, time: 19.030s, received: 6627 msg/s
2018-12-17 23:37:21, id: test-233701-398, time: 20.030s, received: 5766 msg/s
2018-12-17 23:37:22, id: test-233701-398, time: 21.030s, received: 6253 msg/s
2018-12-17 23:37:23, id: test-233701-398, time: 22.031s, received: 6368 msg/s
2018-12-17 23:37:24, id: test-233701-398, time: 23.031s, received: 5934 msg/s
2018-12-17 23:37:25, id: test-233701-398, time: 24.034s, received: 6100 msg/s
2018-12-17 23:37:26, id: test-233701-398, time: 25.034s, received: 6023 msg/s
2018-12-17 23:37:27, id: test-233701-398, time: 26.037s, received: 6158 msg/s
2018-12-17 23:37:28, id: test-233701-398, time: 27.037s, received: 6188 msg/s
2018-12-17 23:37:29, id: test-233701-398, time: 28.037s, received: 6199 msg/s
2018-12-17 23:37:30, id: test-233701-398, time: 29.037s, received: 6163 msg/s
2018-12-17 23:37:31, id: test-233701-398, time: 30.037s, received: 6167 msg/s
2018-12-17 23:37:32, id: test-233701-398, time: 31.037s, received: 6172 msg/s
2018-12-17 23:37:33, id: test-233701-398, time: 32.037s, received: 6096 msg/s
2018-12-17 23:37:34, id: test-233701-398, time: 33.037s, received: 6157 msg/s
2018-12-17 23:37:35, id: test-233701-398, time: 34.037s, received: 6088 msg/s
2018-12-17 23:37:36, id: test-233701-398, time: 35.037s, received: 6239 msg/s
2018-12-17 23:37:37, id: test-233701-398, time: 36.038s, received: 5984 msg/s
2018-12-17 23:37:38, id: test-233701-398, time: 37.038s, received: 6142 msg/s
2018-12-17 23:37:39, id: test-233701-398, time: 38.038s, received: 6173 msg/s
2018-12-17 23:37:40, id: test-233701-398, time: 39.045s, received: 6182 msg/s
2018-12-17 23:37:41, id: test-233701-398, time: 40.045s, received: 6347 msg/s
2018-12-17 23:37:42, id: test-233701-398, time: 41.046s, received: 6296 msg/s
2018-12-17 23:37:43, id: test-233701-398, time: 42.046s, received: 6127 msg/s
2018-12-17 23:37:44, id: test-233701-398, time: 43.046s, received: 6056 msg/s
2018-12-17 23:37:45, id: test-233701-398, time: 44.046s, received: 6112 msg/s
2018-12-17 23:37:46, id: test-233701-398, time: 45.046s, received: 6301 msg/s
2018-12-17 23:37:47, id: test-233701-398, time: 46.046s, received: 6149 msg/s
2018-12-17 23:37:48, id: test-233701-398, time: 47.046s, received: 6248 msg/s
2018-12-17 23:37:49, id: test-233701-398, time: 48.046s, received: 5252 msg/s
2018-12-17 23:37:50, id: test-233701-398, time: 49.046s, received: 6425 msg/s
2018-12-17 23:37:51, id: test-233701-398, time: 50.046s, received: 6067 msg/s
2018-12-17 23:37:52, id: test-233701-398, time: 51.046s, received: 6107 msg/s
2018-12-17 23:37:53, id: test-233701-398, time: 52.046s, received: 6191 msg/s
2018-12-17 23:37:54, id: test-233701-398, time: 53.057s, received: 6048 msg/s
2018-12-17 23:37:55, id: test-233701-398, time: 54.057s, received: 6367 msg/s
2018-12-17 23:37:56, id: test-233701-398, time: 55.057s, received: 6092 msg/s
2018-12-17 23:37:57, id: test-233701-398, time: 56.057s, received: 6108 msg/s
2018-12-17 23:37:58, id: test-233701-398, time: 57.058s, received: 6122 msg/s
2018-12-17 23:37:59, id: test-233701-398, time: 58.058s, received: 6104 msg/s
2018-12-17 23:38:00, id: test-233701-398, time: 59.058s, received: 5498 msg/s
2018-12-17 23:38:01, id: test-233701-398, time: 60.062s, received: 6239 msg/s
2018-12-17 23:38:02, id: test-233701-398, time: 61.063s, received: 6220 msg/s
2018-12-17 23:38:03, id: test-233701-398, time: 62.063s, received: 6327 msg/s
2018-12-17 23:38:04, id: test-233701-398, time: 63.063s, received: 6462 msg/s
2018-12-17 23:38:05, id: test-233701-398, time: 64.063s, received: 5416 msg/s
2018-12-17 23:38:06, id: test-233701-398, time: 65.063s, received: 6496 msg/s
2018-12-17 23:38:07, id: test-233701-398, time: 66.063s, received: 6007 msg/s
2018-12-17 23:38:08, id: test-233701-398, time: 67.063s, received: 6269 msg/s
2018-12-17 23:38:09, id: test-233701-398, time: 68.064s, received: 5977 msg/s
2018-12-17 23:38:10, id: test-233701-398, time: 69.064s, received: 6319 msg/s
