procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EST
 0  0      0  25473     61   5810    0    0     0    49    1    0  2  0 98  0  0 2018-12-19 20:36:01
 0  1      0  25473     61   5810    0    0     0   572 2318 7299  1  0 97  2  0 2018-12-19 20:36:02
 0  0      0  25472     61   5810    0    0     0     0 2406 7074  1  1 98  0  0 2018-12-19 20:36:03
 0  0      0  25474     61   5810    0    0     0     0 2070 6188  1  0 99  0  0 2018-12-19 20:36:04
 0  0      0  25475     61   5810    0    0     0     0 2133 6378  1  1 99  0  0 2018-12-19 20:36:05
 0  0      0  25476     61   5810    0    0     0    72 2486 7441  1  1 98  0  0 2018-12-19 20:36:06
 5  0      0  25463     61   5810    0    0     0     0 21362 20915 13  4 84  0  0 2018-12-19 20:36:07
 4  0      0  25450     61   5810    0    0     0     0 58363 45140 35  9 56  0  0 2018-12-19 20:36:08
 5  0      0  25452     61   5810    0    0     0     0 62669 47171 35  9 56  0  0 2018-12-19 20:36:09
 6  0      0  25453     61   5810    0    0     0     0 64974 48011 35 10 56  0  0 2018-12-19 20:36:10
 6  0      0  25453     61   5810    0    0     0     0 64334 47544 34  9 57  0  0 2018-12-19 20:36:11
 2  0      0  25454     61   5810    0    0     0     0 63853 47598 34 10 56  0  0 2018-12-19 20:36:12
 5  0      0  25451     61   5810    0    0     0     0 65020 49009 34 10 56  0  0 2018-12-19 20:36:13
 5  0      0  25452     61   5810    0    0     0     0 66373 48422 35  9 56  0  0 2018-12-19 20:36:14
 4  0      0  25454     61   5810    0    0     0     0 64817 48030 35  9 56  0  0 2018-12-19 20:36:15
 2  0      0  25453     61   5810    0    0     0     0 64959 48128 34 10 56  0  0 2018-12-19 20:36:16
 7  0      0  25452     61   5810    0    0     0     0 63567 47454 33  9 58  0  0 2018-12-19 20:36:17
 5  0      0  25453     61   5810    0    0     0     0 63101 47204 33 10 57  0  0 2018-12-19 20:36:18
 6  0      0  25456     61   5810    0    0     0     0 67210 49318 35  9 56  0  0 2018-12-19 20:36:19
 5  0      0  25453     61   5810    0    0     0     0 66123 48967 35 10 55  0  0 2018-12-19 20:36:20
 2  0      0  25456     61   5810    0    0     0     0 63320 48248 33  9 58  0  0 2018-12-19 20:36:21
 0  0      0  25457     61   5810    0    0     0     0 65269 48612 35  9 56  0  0 2018-12-19 20:36:22
 6  0      0  25453     61   5810    0    0     0     0 63468 47439 34  9 57  0  0 2018-12-19 20:36:23
 7  0      0  25452     61   5810    0    0     0    12 65771 49450 35 10 55  0  0 2018-12-19 20:36:24
 6  0      0  25452     61   5810    0    0     0  3496 64363 48859 35 10 55  0  0 2018-12-19 20:36:25
 5  0      0  25453     61   5809    0    0     0     0 64715 48868 34 10 55  0  0 2018-12-19 20:36:26
 5  0      0  25453     61   5810    0    0     0     0 64275 49481 36  9 55  0  0 2018-12-19 20:36:27
 6  0      0  25453     61   5810    0    0     0     0 62360 48034 35  9 56  0  0 2018-12-19 20:36:28
 5  0      0  25452     61   5810    0    0     0    56 63287 49295 34 10 56  0  0 2018-12-19 20:36:29
 5  0      0  25455     61   5810    0    0     0     0 65055 48984 35 10 55  0  0 2018-12-19 20:36:30
 4  0      0  25455     61   5810    0    0     0     0 62108 48443 34 10 56  0  0 2018-12-19 20:36:31
 5  0      0  25453     61   5810    0    0     0     0 63358 49652 35  9 56  0  0 2018-12-19 20:36:32
 6  0      0  25453     61   5810    0    0     0     0 65323 50181 35 10 55  0  0 2018-12-19 20:36:33
 7  0      0  25455     61   5810    0    0     0     0 64711 49621 37  9 54  0  0 2018-12-19 20:36:34
 2  0      0  25451     61   5810    0    0     0     0 65117 51455 35 10 54  0  0 2018-12-19 20:36:35
 6  0      0  25451     61   5810    0    0     0     0 62084 47753 35  9 56  0  0 2018-12-19 20:36:36
 5  0      0  25451     61   5810    0    0     0     0 63468 50314 35  9 56  0  0 2018-12-19 20:36:37
 6  0      0  25452     61   5810    0    0     0     0 63143 49749 35  9 56  0  0 2018-12-19 20:36:38
 5  0      0  25452     61   5810    0    0     0     0 65899 50843 36  9 55  0  0 2018-12-19 20:36:39
 8  0      0  25452     61   5810    0    0     0     0 64463 49974 34  9 56  0  0 2018-12-19 20:36:40
 5  0      0  25452     61   5810    0    0     0     0 64768 50421 36 10 54  0  0 2018-12-19 20:36:41
 1  0      0  25448     61   5810    0    0     0     0 61348 48306 33 10 57  0  0 2018-12-19 20:36:42
 7  0      0  25450     61   5810    0    0     0     0 61322 48289 33 10 57  0  0 2018-12-19 20:36:43
 5  0      0  25453     61   5810    0    0     0     0 63260 49340 36  9 55  0  0 2018-12-19 20:36:44
 5  0      0  25455     61   5810    0    0     0     0 64399 49242 35  9 56  0  0 2018-12-19 20:36:45
 6  0      0  25454     61   5810    0    0     0     0 61440 48403 35  9 56  0  0 2018-12-19 20:36:46
 5  0      0  25451     61   5810    0    0     0     0 59672 47260 34  9 57  0  0 2018-12-19 20:36:47
 6  0      0  25450     61   5810    0    0     0     0 64965 50170 35 10 55  0  0 2018-12-19 20:36:48
 6  0      0  25451     61   5810    0    0     0     0 62293 49039 35 10 56  0  0 2018-12-19 20:36:49
 7  0      0  25453     61   5810    0    0     0     0 62086 48541 35  9 56  0  0 2018-12-19 20:36:50
 5  0      0  25455     61   5810    0    0     0     0 62698 48360 36  8 55  0  0 2018-12-19 20:36:51
 5  0      0  25454     61   5810    0    0     0     0 63273 48971 36  9 55  0  0 2018-12-19 20:36:52
 5  0      0  25454     61   5810    0    0     0     0 63599 48983 35 10 55  0  0 2018-12-19 20:36:53
 5  0      0  25453     61   5810    0    0     0     0 65609 56006 39  9 52  0  0 2018-12-19 20:36:54
