2018-12-19 20:36:06, id: test-203606-472, starting producer #0
2018-12-19 20:36:06, id: test-203606-472, starting producer #0, channel #0
2018-12-19 20:36:07, id: test-203606-472, time: 1.049s, sent: 14064 msg/s
2018-12-19 20:36:08, id: test-203606-472, time: 2.101s, sent: 16475 msg/s
2018-12-19 20:36:09, id: test-203606-472, time: 3.181s, sent: 14118 msg/s
2018-12-19 20:36:10, id: test-203606-472, time: 4.285s, sent: 13512 msg/s
2018-12-19 20:36:11, id: test-203606-472, time: 5.361s, sent: 14069 msg/s
2018-12-19 20:36:12, id: test-203606-472, time: 6.445s, sent: 14065 msg/s
2018-12-19 20:36:14, id: test-203606-472, time: 7.509s, sent: 14330 msg/s
2018-12-19 20:36:15, id: test-203606-472, time: 8.581s, sent: 14122 msg/s
2018-12-19 20:36:16, id: test-203606-472, time: 9.681s, sent: 13661 msg/s
2018-12-19 20:36:17, id: test-203606-472, time: 10.801s, sent: 13418 msg/s
2018-12-19 20:36:18, id: test-203606-472, time: 11.925s, sent: 13467 msg/s
2018-12-19 20:36:19, id: test-203606-472, time: 12.969s, sent: 14605 msg/s
2018-12-19 20:36:20, id: test-203606-472, time: 14.089s, sent: 13516 msg/s
2018-12-19 20:36:21, id: test-203606-472, time: 15.179s, sent: 13687 msg/s
2018-12-19 20:36:22, id: test-203606-472, time: 16.297s, sent: 13540 msg/s
2018-12-19 20:36:23, id: test-203606-472, time: 17.373s, sent: 14068 msg/s
2018-12-19 20:36:25, id: test-203606-472, time: 18.449s, sent: 14068 msg/s
2018-12-19 20:36:26, id: test-203606-472, time: 19.530s, sent: 14003 msg/s
2018-12-19 20:36:27, id: test-203606-472, time: 20.629s, sent: 13774 msg/s
2018-12-19 20:36:28, id: test-203606-472, time: 21.753s, sent: 13468 msg/s
2018-12-19 20:36:29, id: test-203606-472, time: 22.865s, sent: 13712 msg/s
2018-12-19 20:36:30, id: test-203606-472, time: 23.971s, sent: 13587 msg/s
2018-12-19 20:36:31, id: test-203606-472, time: 25.068s, sent: 13799 msg/s
2018-12-19 20:36:32, id: test-203606-472, time: 26.137s, sent: 14263 msg/s
2018-12-19 20:36:33, id: test-203606-472, time: 27.209s, sent: 13916 msg/s
2018-12-19 20:36:34, id: test-203606-472, time: 28.272s, sent: 14344 msg/s
2018-12-19 20:36:35, id: test-203606-472, time: 29.345s, sent: 14005 msg/s
2018-12-19 20:36:37, id: test-203606-472, time: 30.461s, sent: 13564 msg/s
