procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EST
 0  0      0  28262    149   3170    0    0     0     4    1    0  1  0 99  0  0 2018-12-19 20:36:01
 0  0      0  28263    149   3170    0    0     0     0  211  277  0  0 100  0  0 2018-12-19 20:36:02
 0  0      0  28264    149   3170    0    0     0  3456  563  747  0  0 97  3  0 2018-12-19 20:36:03
 0  0      0  28264    149   3170    0    0     0     0  196  205  0  0 100  0  0 2018-12-19 20:36:04
 0  0      0  28265    149   3170    0    0     0     0   94  143  0  0 100  0  0 2018-12-19 20:36:05
 3  0      0  28265    149   3170    0    0     0     0 2611 3001  1  1 98  0  0 2018-12-19 20:36:06
 1  0      0  28248    149   3170    0    0     0     0 42336 53204 21  6 73  0  0 2018-12-19 20:36:07
 4  0      0  28254    149   3170    0    0     0     0 42163 50245 18  6 76  0  0 2018-12-19 20:36:08
 3  0      0  28254    149   3170    0    0     0     0 42411 50801 19  6 75  0  0 2018-12-19 20:36:09
 3  0      0  28251    149   3170    0    0     0     0 41080 49205 18  6 76  0  0 2018-12-19 20:36:10
 4  0      0  28253    149   3170    0    0     0     0 42248 49864 19  5 76  0  0 2018-12-19 20:36:11
 2  0      0  28252    149   3170    0    0     0     0 42729 50738 18  6 76  0  0 2018-12-19 20:36:12
 3  0      0  28252    149   3170    0    0     0     0 42896 51068 19  6 75  0  0 2018-12-19 20:36:13
 4  0      0  28253    149   3170    0    0     0     0 42564 50817 18  6 75  0  0 2018-12-19 20:36:14
 3  0      0  28253    149   3170    0    0     0     0 41871 49992 17  7 76  0  0 2018-12-19 20:36:15
 3  0      0  28254    149   3170    0    0     0     0 42391 49504 18  6 76  0  0 2018-12-19 20:36:16
 3  0      0  28249    149   3170    0    0     0     0 41684 49015 17  7 76  0  0 2018-12-19 20:36:17
 3  0      0  28250    149   3170    0    0     0     0 40973 49373 17  7 76  0  0 2018-12-19 20:36:18
 2  0      0  28249    149   3170    0    0     0     0 42183 51437 18  6 76  0  0 2018-12-19 20:36:19
 3  0      0  28252    149   3170    0    0     0     0 41594 49869 19  6 75  0  0 2018-12-19 20:36:20
 3  0      0  28253    149   3170    0    0     0     0 40785 48887 18  5 76  0  0 2018-12-19 20:36:21
 4  0      0  28252    149   3170    0    0     0     0 42223 49993 18  7 75  0  0 2018-12-19 20:36:22
 1  0      0  28253    149   3170    0    0     0     0 42346 50957 19  6 75  0  0 2018-12-19 20:36:23
 2  0      0  28256    149   3170    0    0     0     0 41564 50195 18  6 76  0  0 2018-12-19 20:36:24
 3  0      0  28255    149   3170    0    0     0     0 42255 50948 18  7 75  0  0 2018-12-19 20:36:25
 7  0      0  28255    149   3170    0    0     0     0 41719 50213 18  6 76  0  0 2018-12-19 20:36:26
 4  0      0  28253    149   3170    0    0     0     0 40734 48995 17  7 76  0  0 2018-12-19 20:36:27
 3  0      0  28253    149   3170    0    0     0    44 41996 49040 18  6 76  0  0 2018-12-19 20:36:28
 3  0      0  28256    149   3170    0    0     0     0 41567 48947 18  6 76  0  0 2018-12-19 20:36:29
 3  0      0  28256    149   3170    0    0     0     0 41987 49735 19  6 75  0  0 2018-12-19 20:36:30
 1  0      0  28254    149   3170    0    0     0     0 41462 49676 18  7 75  0  0 2018-12-19 20:36:31
 3  0      0  28256    149   3170    0    0     0     0 42428 51429 18  6 75  0  0 2018-12-19 20:36:32
 4  0      0  28256    149   3170    0    0     0    20 42297 50376 18  6 75  0  0 2018-12-19 20:36:33
 2  0      0  28257    149   3170    0    0     0  2440 43613 51394 18  7 75  0  0 2018-12-19 20:36:34
 4  0      0  28256    149   3170    0    0     0     0 42009 50585 19  6 75  0  0 2018-12-19 20:36:35
 3  0      0  28254    149   3170    0    0     0     0 41657 49710 19  6 76  0  0 2018-12-19 20:36:36
 2  0      0  28254    149   3170    0    0     0     0 40958 50031 18  6 76  0  0 2018-12-19 20:36:37
 3  0      0  28255    149   3170    0    0     0     0 42747 50956 19  6 75  0  0 2018-12-19 20:36:38
 3  0      0  28254    149   3170    0    0     0     0 41284 49065 18  6 76  0  0 2018-12-19 20:36:39
 1  0      0  28251    149   3170    0    0     0     0 42389 50700 18  6 75  0  0 2018-12-19 20:36:40
 4  0      0  28249    149   3170    0    0     0     0 41691 49941 18  6 76  0  0 2018-12-19 20:36:41
 4  0      0  28253    149   3170    0    0     0     0 41738 48763 18  6 76  0  0 2018-12-19 20:36:42
 3  0      0  28254    149   3170    0    0     0     0 41915 49942 18  6 76  0  0 2018-12-19 20:36:43
 3  0      0  28256    149   3170    0    0     0     0 42147 50863 19  6 75  0  0 2018-12-19 20:36:44
 3  0      0  28253    149   3170    0    0     0     0 40602 48090 17  6 77  0  0 2018-12-19 20:36:45
 3  0      0  28254    149   3170    0    0     0     0 41225 49716 17  6 76  0  0 2018-12-19 20:36:46
 3  0      0  28254    149   3170    0    0     0     0 41295 50832 18  6 76  0  0 2018-12-19 20:36:47
 2  0      0  28251    149   3170    0    0     0     0 40752 49623 19  6 76  0  0 2018-12-19 20:36:48
 4  0      0  28252    149   3170    0    0     0     0 41882 51286 19  6 75  0  0 2018-12-19 20:36:49
 4  0      0  28252    149   3170    0    0     0     0 41065 48787 18  6 76  0  0 2018-12-19 20:36:50
 3  0      0  28253    149   3170    0    0     0     0 42454 50559 19  6 76  0  0 2018-12-19 20:36:51
 0  0      0  28254    149   3170    0    0     0     0 40930 49623 18  6 76  0  0 2018-12-19 20:36:52
 3  0      0  28257    149   3170    0    0     0     0 43307 50725 18  6 76  0  0 2018-12-19 20:36:53
 2  0      0  28256    149   3170    0    0     0     0 43145 50963 19  6 75  0  0 2018-12-19 20:36:54
 2  0      0  28258    149   3170    0    0     0     0 43152 51702 19  6 75  0  0 2018-12-19 20:36:55
 1  0      0  28256    149   3170    0    0     0     0 42583 50185 19  6 76  0  0 2018-12-19 20:36:56
 2  0      0  28253    149   3170    0    0     0     0 42497 50284 18  7 76  0  0 2018-12-19 20:36:57
 3  0      0  28258    149   3170    0    0     0     0 42985 50720 18  7 75  0  0 2018-12-19 20:36:58
 5  0      0  28253    149   3170    0    0     0     0 41578 49741 18  6 76  0  0 2018-12-19 20:36:59
 3  0      0  28255    149   3170    0    0     0     0 43598 51753 19  6 75  0  0 2018-12-19 20:37:00
 3  0      0  28253    149   3170    0    0     0     0 42264 49750 18  6 75  0  0 2018-12-19 20:37:01
 4  0      0  28254    149   3170    0    0     0     0 42834 50498 19  6 75  0  0 2018-12-19 20:37:02
 3  0      0  28255    149   3170    0    0     0     0 42383 51329 18  6 76  0  0 2018-12-19 20:37:03
