time, threadId, data.consumed.in.MB, MB.sec, data.consumed.in.nMsg, nMsg.sec, rebalance.time.ms, fetch.time.ms, fetch.MB.sec, fetch.nMsg.sec
2018-11-23 23:43:37:195, 0, 68.5879, 13.7176, 140468, 28093.6000, 16, 4984, 13.7616, 28183.7881
2018-11-23 23:43:42:195, 0, 145.1548, 15.3134, 297277, 31361.8000, 0, 5000, 15.3134, 31361.8000
2018-11-23 23:43:47:195, 0, 232.2021, 17.4095, 475550, 35654.6000, 0, 5000, 17.4095, 35654.6000
2018-11-23 23:43:52:195, 0, 316.0674, 16.7730, 647306, 34351.2000, 0, 5000, 16.7730, 34351.2000
2018-11-23 23:43:57:195, 0, 404.4526, 17.6771, 828319, 36202.6000, 0, 5000, 17.6771, 36202.6000
2018-11-23 23:44:02:202, 0, 491.5903, 17.4032, 1006777, 35641.7016, 0, 5007, 17.4032, 35641.7016
2018-11-23 23:44:07:202, 0, 576.4160, 16.9651, 1180500, 34744.6000, 0, 5000, 16.9651, 34744.6000
2018-11-23 23:44:12:202, 0, 601.4712, 5.0110, 1231813, 10262.6000, 0, 5000, 5.0110, 10262.6000
2018-11-23 23:44:17:202, 0, 692.9873, 18.3032, 1419238, 37485.0000, 0, 5000, 18.3032, 37485.0000
2018-11-23 23:44:22:202, 0, 792.2539, 19.8533, 1622536, 40659.6000, 0, 5000, 19.8533, 40659.6000
2018-11-23 23:44:27:202, 0, 883.4121, 18.2316, 1809228, 37338.4000, 0, 5000, 18.2316, 37338.4000
2018-11-23 23:44:32:202, 0, 970.3276, 17.3831, 1987231, 35600.6000, 0, 5000, 17.3831, 35600.6000
2018-11-23 23:44:37:202, 0, 1057.2266, 17.3798, 2165200, 35593.8000, 0, 5000, 17.3798, 35593.8000
2018-11-23 23:44:42:202, 0, 1142.8042, 17.1155, 2340463, 35052.6000, 0, 5000, 17.1155, 35052.6000
2018-11-23 23:44:47:202, 0, 1230.0952, 17.4582, 2519235, 35754.4000, 0, 5000, 17.4582, 35754.4000
2018-11-23 23:44:52:202, 0, 1316.2261, 17.2262, 2695631, 35279.2000, 0, 5000, 17.2262, 35279.2000
2018-11-23 23:44:57:644, 0, 1377.2754, 11.2182, 2820660, 22974.8254, 0, 5442, 11.2182, 22974.8254
2018-11-23 23:45:02:644, 0, 1469.9331, 18.5315, 3010423, 37952.6000, 0, 5000, 18.5315, 37952.6000
2018-11-23 23:45:07:644, 0, 1553.8896, 16.7913, 3182366, 34388.6000, 0, 5000, 16.7913, 34388.6000
2018-11-23 23:45:12:644, 0, 1647.0103, 18.6241, 3373077, 38142.2000, 0, 5000, 18.6241, 38142.2000
2018-11-23 23:45:17:644, 0, 1736.5166, 17.9013, 3556386, 36661.8000, 0, 5000, 17.9013, 36661.8000
2018-11-23 23:45:22:644, 0, 1819.8970, 16.6761, 3727149, 34152.6000, 0, 5000, 16.6761, 34152.6000
2018-11-23 23:45:27:644, 0, 1903.7114, 16.7629, 3898801, 34330.4000, 0, 5000, 16.7629, 34330.4000
2018-11-23 23:45:32:644, 0, 1986.9897, 16.6557, 4069355, 34110.8000, 0, 5000, 16.6557, 34110.8000
2018-11-23 23:45:37:644, 0, 2074.9102, 17.5841, 4249416, 36012.2000, 0, 5000, 17.5841, 36012.2000
2018-11-23 23:45:42:644, 0, 2157.6675, 16.5515, 4418903, 33897.4000, 0, 5000, 16.5515, 33897.4000
2018-11-23 23:45:47:644, 0, 2237.9517, 16.0568, 4583325, 32884.4000, 0, 5000, 16.0568, 32884.4000
2018-11-23 23:45:54:791, 0, 2315.4883, 10.8488, 4742120, 22218.4133, 0, 7147, 10.8488, 22218.4133
2018-11-23 23:45:59:791, 0, 2403.1831, 17.5390, 4921719, 35919.8000, 0, 5000, 17.5390, 35919.8000
2018-11-23 23:46:04:791, 0, 2487.3652, 16.8364, 5094124, 34481.0000, 0, 5000, 16.8364, 34481.0000
2018-11-23 23:46:09:791, 0, 2571.8696, 16.9009, 5267189, 34613.0000, 0, 5000, 16.9009, 34613.0000
2018-11-23 23:46:14:791, 0, 2659.7432, 17.5747, 5447154, 35993.0000, 0, 5000, 17.5747, 35993.0000
2018-11-23 23:46:19:791, 0, 2755.9219, 19.2357, 5644128, 39394.8000, 0, 5000, 19.2357, 39394.8000
2018-11-23 23:46:24:791, 0, 2845.1250, 17.8406, 5826816, 36537.6000, 0, 5000, 17.8406, 36537.6000
2018-11-23 23:46:29:791, 0, 2928.9297, 16.7609, 5998448, 34326.4000, 0, 5000, 16.7609, 34326.4000
2018-11-23 23:46:34:791, 0, 3013.2827, 16.8706, 6171203, 34551.0000, 0, 5000, 16.8706, 34551.0000
2018-11-23 23:46:39:791, 0, 3099.4214, 17.2277, 6347615, 35282.4000, 0, 5000, 17.2277, 35282.4000
2018-11-23 23:46:46:118, 0, 3152.4414, 8.3800, 6456200, 17162.1622, 0, 6327, 8.3800, 17162.1622
2018-11-23 23:46:51:118, 0, 3238.6221, 17.2361, 6632698, 35299.6000, 0, 5000, 17.2361, 35299.6000
2018-11-23 23:46:56:118, 0, 3323.3223, 16.9400, 6806164, 34693.2000, 0, 5000, 16.9400, 34693.2000
2018-11-23 23:47:01:118, 0, 3408.9536, 17.1263, 6981537, 35074.6000, 0, 5000, 17.1263, 35074.6000
2018-11-23 23:47:06:118, 0, 3493.7954, 16.9684, 7155293, 34751.2000, 0, 5000, 16.9684, 34751.2000
2018-11-23 23:47:11:118, 0, 3576.8750, 16.6159, 7325440, 34029.4000, 0, 5000, 16.6159, 34029.4000
2018-11-23 23:47:16:118, 0, 3668.2183, 18.2687, 7512511, 37414.2000, 0, 5000, 18.2687, 37414.2000
2018-11-23 23:47:21:118, 0, 3762.8379, 18.9239, 7706292, 38756.2000, 0, 5000, 18.9239, 38756.2000
2018-11-23 23:47:26:118, 0, 3846.9473, 16.8219, 7878548, 34451.2000, 0, 5000, 16.8219, 34451.2000
2018-11-23 23:47:31:118, 0, 3932.7275, 17.1561, 8054226, 35135.6000, 0, 5000, 17.1561, 35135.6000
2018-11-23 23:47:37:490, 0, 3989.3447, 8.8853, 8170178, 18197.1124, 0, 6372, 8.8853, 18197.1124
2018-11-23 23:47:42:490, 0, 4076.7534, 17.4817, 8349191, 35802.6000, 0, 5000, 17.4817, 35802.6000
2018-11-23 23:47:47:490, 0, 4161.9155, 17.0324, 8523603, 34882.4000, 0, 5000, 17.0324, 34882.4000
2018-11-23 23:47:52:490, 0, 4246.9321, 17.0033, 8697717, 34822.8000, 0, 5000, 17.0033, 34822.8000
2018-11-23 23:47:57:490, 0, 4330.4888, 16.7113, 8868841, 34224.8000, 0, 5000, 16.7113, 34224.8000
2018-11-23 23:48:02:490, 0, 4415.0938, 16.9210, 9042112, 34654.2000, 0, 5000, 16.9210, 34654.2000
2018-11-23 23:48:07:490, 0, 4497.7192, 16.5251, 9211329, 33843.4000, 0, 5000, 16.5251, 33843.4000
2018-11-23 23:48:12:490, 0, 4580.7173, 16.5996, 9381309, 33996.0000, 0, 5000, 16.5996, 33996.0000
2018-11-23 23:48:17:490, 0, 4672.3320, 18.3229, 9568936, 37525.4000, 0, 5000, 18.3229, 37525.4000
