procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EST
 0  0      0  27967     73   3435    0    0     0   108    1    0  2  1 97  0  0 2018-12-19 18:45:30
 0  1      0  27966     73   3435    0    0     0   568  310  359  0  0 98  2  0 2018-12-19 18:45:31
 0  0      0  27966     73   3436    0    0     0  2904  465  538  0  0 98  1  0 2018-12-19 18:45:32
 0  0      0  27966     73   3436    0    0     0     0   87  149  0  0 100  0  0 2018-12-19 18:45:33
 0  0      0  27967     73   3436    0    0     0     0  354  520  0  0 100  0  0 2018-12-19 18:45:34
 3  0      0  27959     73   3436    0    0     0     0 16882 23920  9  4 88  0  0 2018-12-19 18:45:35
 5  0      0  27962     73   3436    0    0     0     0 35053 48387 19  6 76  0  0 2018-12-19 18:45:36
 3  0      0  27963     73   3436    0    0     0     0 34242 46983 18  6 76  0  0 2018-12-19 18:45:37
 4  0      0  27962     73   3436    0    0     0     0 34940 48271 18  7 75  0  0 2018-12-19 18:45:38
 5  0      0  27963     73   3436    0    0     0     0 36165 49085 19  6 75  0  0 2018-12-19 18:45:39
 3  0      0  27963     73   3436    0    0     0     0 34667 48066 18  6 76  0  0 2018-12-19 18:45:40
 4  0      0  27961     73   3436    0    0     0     0 34667 48330 19  6 75  0  0 2018-12-19 18:45:41
 5  0      0  27958     73   3436    0    0     0     0 34287 46141 18  6 76  0  0 2018-12-19 18:45:42
 2  0      0  27959     73   3436    0    0     0     0 34659 46978 18  6 76  0  0 2018-12-19 18:45:43
 3  0      0  27960     73   3436    0    0     0     0 34743 47244 18  6 76  0  0 2018-12-19 18:45:44
 3  0      0  27961     73   3436    0    0     0     0 35376 48566 19  6 75  0  0 2018-12-19 18:45:45
 3  0      0  27961     73   3436    0    0     0     0 34836 47093 18  6 76  0  0 2018-12-19 18:45:46
 3  0      0  27962     73   3436    0    0     0     0 35843 48542 18  7 75  0  0 2018-12-19 18:45:47
 1  0      0  27963     73   3436    0    0     0     0 34964 47951 18  7 76  0  0 2018-12-19 18:45:48
 2  0      0  27963     73   3436    0    0     0     0 36089 48796 18  7 75  0  0 2018-12-19 18:45:49
 4  0      0  27961     73   3436    0    0     0     0 34889 47048 17  7 76  0  0 2018-12-19 18:45:50
 3  0      0  27964     73   3436    0    0     0     0 35377 47907 18  6 76  0  0 2018-12-19 18:45:51
 3  0      0  27963     73   3436    0    0     0     0 34978 47426 18  7 75  0  0 2018-12-19 18:45:52
 5  0      0  27958     73   3436    0    0     0     0 35421 47689 18  6 76  0  0 2018-12-19 18:45:53
 3  0      0  27960     73   3436    0    0     0     0 34968 48864 18  6 76  0  0 2018-12-19 18:45:54
 3  0      0  27962     73   3436    0    0     0     0 34740 47659 18  6 76  0  0 2018-12-19 18:45:55
 2  0      0  27963     73   3436    0    0     0     0 35969 49402 18  6 76  0  0 2018-12-19 18:45:56
 2  0      0  27964     73   3436    0    0     0     0 36894 48045 19  6 75  0  0 2018-12-19 18:45:57
 4  0      0  27963     73   3436    0    0     0    16 35143 47803 19  6 75  0  0 2018-12-19 18:45:58
 3  0      0  27962     73   3436    0    0     0     0 33791 48664 19  7 74  0  0 2018-12-19 18:45:59
 3  0      0  27961     73   3436    0    0     0     0 34588 47306 18  6 75  0  0 2018-12-19 18:46:00
 3  0      0  27960     73   3436    0    0     0     0 33910 46518 18  6 77  0  0 2018-12-19 18:46:01
 2  0      0  27957     73   3436    0    0     0     0 34902 47740 18  6 76  0  0 2018-12-19 18:46:02
 3  0      0  27961     73   3436    0    0     0     0 35394 48962 19  6 75  0  0 2018-12-19 18:46:03
 4  0      0  27959     73   3436    0    0     0     0 35102 47362 18  6 76  0  0 2018-12-19 18:46:04
 4  0      0  27960     73   3436    0    0     0     0 33970 47263 18  6 76  0  0 2018-12-19 18:46:05
 2  0      0  27963     73   3436    0    0     0     0 34576 47271 18  6 76  0  0 2018-12-19 18:46:06
 2  0      0  27962     73   3436    0    0     0     0 34461 47897 19  6 75  0  0 2018-12-19 18:46:07
 4  0      0  27962     73   3436    0    0     0     0 34683 47411 19  6 75  0  0 2018-12-19 18:46:08
 3  0      0  27960     73   3436    0    0     0     0 34369 47652 18  5 77  0  0 2018-12-19 18:46:09
 4  0      0  27961     73   3436    0    0     0     0 34729 47661 19  6 75  0  0 2018-12-19 18:46:10
 4  0      0  27963     73   3436    0    0     0     0 34091 48110 18  6 76  0  0 2018-12-19 18:46:11
 2  0      0  27962     73   3436    0    0     0     0 34857 47565 18  6 76  0  0 2018-12-19 18:46:12
 2  0      0  27960     73   3436    0    0     0     0 34270 48154 19  6 75  0  0 2018-12-19 18:46:13
 3  0      0  27960     73   3436    0    0     0     0 34656 47075 18  5 76  0  0 2018-12-19 18:46:14
 2  0      0  27958     73   3436    0    0     0     0 34218 47453 18  6 75  0  0 2018-12-19 18:46:15
 3  0      0  27959     73   3436    0    0     0     0 33276 46637 18  5 77  0  0 2018-12-19 18:46:16
 3  0      0  27962     73   3436    0    0     0     0 34873 48535 18  6 76  0  0 2018-12-19 18:46:17
 2  0      0  27959     73   3436    0    0     0     0 34337 47870 18  7 75  0  0 2018-12-19 18:46:18
 3  0      0  27956     73   3436    0    0     0     0 33639 46389 18  6 76  0  0 2018-12-19 18:46:19
 4  0      0  27959     73   3436    0    0     0     0 35426 48174 18  6 76  0  0 2018-12-19 18:46:20
 3  0      0  27959     73   3436    0    0     0     0 33619 45947 18  6 76  0  0 2018-12-19 18:46:21
 3  0      0  27959     73   3436    0    0     0     0 34430 48317 19  5 75  0  0 2018-12-19 18:46:22
 1  0      0  27961     73   3436    0    0     0     0 33302 46373 18  6 76  0  0 2018-12-19 18:46:23
 3  0      0  27960     73   3436    0    0     0     0 34649 47034 18  6 76  0  0 2018-12-19 18:46:24
 4  0      0  27960     73   3436    0    0     0     0 34380 48193 19  5 75  0  0 2018-12-19 18:46:25
 3  0      0  27961     73   3436    0    0     0     0 34709 47683 18  6 76  0  0 2018-12-19 18:46:26
 3  0      0  27960     73   3436    0    0     0     0 33789 46478 19  5 76  0  0 2018-12-19 18:46:27
 6  0      0  27961     73   3436    0    0     0     0 34302 47580 18  5 76  0  0 2018-12-19 18:46:28
 5  0      0  27959     73   3436    0    0     0     0 33897 46036 18  6 76  0  0 2018-12-19 18:46:29
 2  0      0  27960     73   3436    0    0     0  2536 34136 47348 18  6 76  1  0 2018-12-19 18:46:30
 5  0      0  27962     73   3436    0    0     0     0 35098 48095 19  6 75  0  0 2018-12-19 18:46:31
 2  0      0  27962     73   3436    0    0     0     0 34553 48156 19  5 75  0  0 2018-12-19 18:46:32
 3  0      0  27959     73   3436    0    0     0     0 33328 46923 18  6 76  0  0 2018-12-19 18:46:33
 3  0      0  27959     73   3436    0    0     0     0 33840 46940 19  6 76  0  0 2018-12-19 18:46:34
 3  0      0  27960     73   3436    0    0     0     0 34124 46846 19  5 76  0  0 2018-12-19 18:46:35
 3  0      0  27961     73   3436    0    0     0     0 34063 46169 18  6 76  0  0 2018-12-19 18:46:36
 2  0      0  27963     73   3436    0    0     0     0 35677 47483 18  7 75  0  0 2018-12-19 18:46:37
 3  0      0  27962     73   3436    0    0     0     0 34724 47209 18  6 76  0  0 2018-12-19 18:46:38
 2  0      0  27959     73   3436    0    0     0     0 34396 46903 18  6 76  0  0 2018-12-19 18:46:39
 3  0      0  27957     73   3436    0    0     0     0 34896 47166 18  6 76  0  0 2018-12-19 18:46:40
 2  0      0  27960     73   3436    0    0     0     0 33964 47281 18  6 76  0  0 2018-12-19 18:46:41
 2  0      0  27958     73   3436    0    0     0     0 34025 47698 18  6 76  0  0 2018-12-19 18:46:42
 3  0      0  27959     73   3436    0    0     0     0 34010 46354 18  6 76  0  0 2018-12-19 18:46:43
 3  0      0  27963     73   3436    0    0     0     0 34547 48386 19  6 75  0  0 2018-12-19 18:46:44
 2  0      0  27961     73   3436    0    0     0     0 34145 47998 18  5 76  0  0 2018-12-19 18:46:45
 3  0      0  27962     73   3436    0    0     0     0 34774 48442 18  6 75  0  0 2018-12-19 18:46:46
 4  0      0  27962     73   3436    0    0     0     0 34852 47789 19  7 75  0  0 2018-12-19 18:46:47
 3  0      0  27964     73   3436    0    0     0     0 36179 48847 19  6 75  0  0 2018-12-19 18:46:48
 3  0      0  27958     73   3436    0    0     0     0 34714 46897 18  6 76  0  0 2018-12-19 18:46:49
 4  0      0  27958     73   3436    0    0     0     0 33621 46288 18  6 76  0  0 2018-12-19 18:46:50
 3  0      0  27961     73   3436    0    0     0     0 35371 48837 19  6 75  0  0 2018-12-19 18:46:51
 3  0      0  27962     73   3436    0    0     0     0 34752 47279 18  6 76  0  0 2018-12-19 18:46:52
 4  0      0  27958     73   3436    0    0     0     0 34230 47539 18  6 76  0  0 2018-12-19 18:46:53
 5  0      0  27961     73   3436    0    0     0     0 34865 48442 19  6 75  0  0 2018-12-19 18:46:54
 3  0      0  27962     73   3436    0    0     0     0 34144 46850 18  7 76  0  0 2018-12-19 18:46:55
 2  0      0  27961     73   3436    0    0     0     0 34671 48312 18  6 75  0  0 2018-12-19 18:46:56
 5  0      0  27960     73   3436    0    0     0     0 34563 48120 19  6 75  0  0 2018-12-19 18:46:57
 4  0      0  27958     73   3436    0    0     0     0 33632 46503 18  5 77  0  0 2018-12-19 18:46:58
 4  0      0  27942     73   3436    0    0     0     0 34139 48315 20  6 74  0  0 2018-12-19 18:46:59
 2  0      0  27960     73   3436    0    0     0     0 34705 49665 20  6 74  0  0 2018-12-19 18:47:00
