2018-11-24 21:20:19, 48788 records sent, 9757.6 records/sec (4.76 MB/sec), 6.9 ms avg latency, 284.0 max latency.
2018-11-24 21:20:24, 48844 records sent, 9768.8 records/sec (4.77 MB/sec), 8.3 ms avg latency, 239.0 max latency.
2018-11-24 21:20:29, 48874 records sent, 9770.9 records/sec (4.77 MB/sec), 1.4 ms avg latency, 3.0 max latency.
2018-11-24 21:20:34, 48855 records sent, 9767.1 records/sec (4.77 MB/sec), 1.5 ms avg latency, 25.0 max latency.
2018-11-24 21:20:39, 48854 records sent, 9768.8 records/sec (4.77 MB/sec), 1.5 ms avg latency, 5.0 max latency.
2018-11-24 21:20:44, 48854 records sent, 9768.8 records/sec (4.77 MB/sec), 1.4 ms avg latency, 9.0 max latency.
2018-11-24 21:20:49, 48845 records sent, 9765.1 records/sec (4.77 MB/sec), 1.4 ms avg latency, 3.0 max latency.
2018-11-24 21:20:55, 46569 records sent, 8445.6 records/sec (4.12 MB/sec), 1.4 ms avg latency, 749.0 max latency.
2018-11-24 21:21:00, 56139 records sent, 11225.6 records/sec (5.48 MB/sec), 80.9 ms avg latency, 889.0 max latency.
2018-11-24 21:21:05, 48864 records sent, 9770.8 records/sec (4.77 MB/sec), 1.4 ms avg latency, 21.0 max latency.
2018-11-24 21:21:10, 48854 records sent, 9766.9 records/sec (4.77 MB/sec), 1.4 ms avg latency, 14.0 max latency.
2018-11-24 21:21:15, 48856 records sent, 9771.2 records/sec (4.77 MB/sec), 1.4 ms avg latency, 3.0 max latency.
2018-11-24 21:21:20, 48833 records sent, 9762.7 records/sec (4.77 MB/sec), 1.4 ms avg latency, 3.0 max latency.
2018-11-24 21:21:25, 48855 records sent, 9769.0 records/sec (4.77 MB/sec), 1.4 ms avg latency, 7.0 max latency.
2018-11-24 21:21:30, 48854 records sent, 9766.9 records/sec (4.77 MB/sec), 1.4 ms avg latency, 8.0 max latency.
2018-11-24 21:21:35, 48874 records sent, 9770.9 records/sec (4.77 MB/sec), 77.0 ms avg latency, 805.0 max latency.
2018-11-24 21:21:40, 48864 records sent, 9768.9 records/sec (4.77 MB/sec), 1.3 ms avg latency, 4.0 max latency.
2018-11-24 21:21:45, 48864 records sent, 9766.9 records/sec (4.77 MB/sec), 1.4 ms avg latency, 4.0 max latency.
2018-11-24 21:21:50, 48844 records sent, 9768.8 records/sec (4.77 MB/sec), 1.4 ms avg latency, 3.0 max latency.
2018-11-24 21:21:55, 48845 records sent, 9765.1 records/sec (4.77 MB/sec), 1.4 ms avg latency, 12.0 max latency.
2018-11-24 21:22:00, 48856 records sent, 9771.2 records/sec (4.77 MB/sec), 1.4 ms avg latency, 3.0 max latency.
2018-11-24 21:22:05, 48843 records sent, 9762.7 records/sec (4.77 MB/sec), 3.4 ms avg latency, 135.0 max latency.
2018-11-24 21:22:10, 48854 records sent, 9763.0 records/sec (4.77 MB/sec), 70.0 ms avg latency, 755.0 max latency.
2018-11-24 21:22:15, 48874 records sent, 9774.8 records/sec (4.77 MB/sec), 1.4 ms avg latency, 7.0 max latency.
2018-11-24 21:22:20, 48864 records sent, 9768.9 records/sec (4.77 MB/sec), 1.4 ms avg latency, 9.0 max latency.
2018-11-24 21:22:25, 48844 records sent, 9764.9 records/sec (4.77 MB/sec), 1.4 ms avg latency, 2.0 max latency.
2018-11-24 21:22:30, 48855 records sent, 9769.0 records/sec (4.77 MB/sec), 1.4 ms avg latency, 14.0 max latency.
2018-11-24 21:22:35, 48844 records sent, 9766.8 records/sec (4.77 MB/sec), 1.4 ms avg latency, 3.0 max latency.
2018-11-24 21:22:40, 48835 records sent, 9767.0 records/sec (4.77 MB/sec), 1.3 ms avg latency, 3.0 max latency.
2018-11-24 21:22:45, 48854 records sent, 9764.9 records/sec (4.77 MB/sec), 111.0 ms avg latency, 963.0 max latency.
2018-11-24 21:22:50, 48855 records sent, 9769.0 records/sec (4.77 MB/sec), 1.4 ms avg latency, 5.0 max latency.
2018-11-24 21:22:55, 48854 records sent, 9766.9 records/sec (4.77 MB/sec), 1.4 ms avg latency, 2.0 max latency.
2018-11-24 21:23:00, 48854 records sent, 9764.9 records/sec (4.77 MB/sec), 1.4 ms avg latency, 15.0 max latency.
2018-11-24 21:23:05, 48845 records sent, 9769.0 records/sec (4.77 MB/sec), 1.4 ms avg latency, 3.0 max latency.
2018-11-24 21:23:10, 48844 records sent, 9764.9 records/sec (4.77 MB/sec), 1.3 ms avg latency, 7.0 max latency.
2018-11-24 21:23:15, 48835 records sent, 9767.0 records/sec (4.77 MB/sec), 1.4 ms avg latency, 3.0 max latency.
2018-11-24 21:23:20, 48835 records sent, 9767.0 records/sec (4.77 MB/sec), 111.7 ms avg latency, 985.0 max latency.
2018-11-24 21:23:25, 48844 records sent, 9766.8 records/sec (4.77 MB/sec), 1.4 ms avg latency, 2.0 max latency.
2018-11-24 21:23:30, 48865 records sent, 9769.1 records/sec (4.77 MB/sec), 1.4 ms avg latency, 20.0 max latency.
2018-11-24 21:23:35, 48834 records sent, 9764.8 records/sec (4.77 MB/sec), 1.4 ms avg latency, 9.0 max latency.
2018-11-24 21:23:40, 48864 records sent, 9768.9 records/sec (4.77 MB/sec), 1.4 ms avg latency, 2.0 max latency.
2018-11-24 21:23:45, 48825 records sent, 9765.0 records/sec (4.77 MB/sec), 1.3 ms avg latency, 14.0 max latency.
2018-11-24 21:23:50, 48845 records sent, 9767.0 records/sec (4.77 MB/sec), 1.4 ms avg latency, 4.0 max latency.
2018-11-24 21:23:55, 48844 records sent, 9768.8 records/sec (4.77 MB/sec), 1.4 ms avg latency, 14.0 max latency.
