procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EST
 0  0      0  19540     71  10813    0    0     0   242    2    2  1  1 98  0  0 2018-11-27 21:22:27
 0  0      0  19541     71  10814    0    0     0  1216  480  819  0  0 96  4  0 2018-11-27 21:22:28
 0  0      0  19541     71  10814    0    0     0     0  208  484  0  0 100  0  0 2018-11-27 21:22:29
 0  0      0  19541     71  10814    0    0     0     4  178  391  0  0 100  0  0 2018-11-27 21:22:30
 0  0      0  19541     71  10814    0    0     0    68  185  379  0  0 100  0  0 2018-11-27 21:22:31
 1  0      0  19511     71  10844    0    0     0    68 6602 6704  5  2 93  0  0 2018-11-27 21:22:32
 2  0      0  19478     71  10878    0    0     0   340 18704 18114  9  5 86  1  0 2018-11-27 21:22:33
 1  0      0  19445     71  10912    0    0     0   632 34420 30959 13  8 78  1  0 2018-11-27 21:22:34
 2  1      0  19409     71  10947    0    0     0   200 55712 37935 15 10 74  0  0 2018-11-27 21:22:35
 4  0      0  19375     71  10982    0    0     0   104 73702 39655 17 10 73  0  0 2018-11-27 21:22:36
 4  0      0  19351     71  11006    0    0     0   232 77575 38656 14 11 75  0  0 2018-11-27 21:22:37
 4  0      0  19328     71  11028    0    0     0     0 77154 38447 15 11 75  0  0 2018-11-27 21:22:38
 2  0      0  19311     71  11046    0    0     0     0 77477 38366 14 11 75  0  0 2018-11-27 21:22:39
 4  0      0  19294     71  11063    0    0     0   164 77120 36998 16  9 74  0  0 2018-11-27 21:22:40
 2  0      0  19278     71  11078    0    0     0   172 78035 37270 15 11 75  0  0 2018-11-27 21:22:41
 3  0      0  19263     71  11093    0    0     0     0 78019 37077 16  9 75  0  0 2018-11-27 21:22:42
 3  1      0  19248     71  11109    0    0     0   632 78210 37614 15 10 74  1  0 2018-11-27 21:22:43
 1  0      0  19234     71  11123    0    0     0  2308 77507 37438 16 11 70  3  0 2018-11-27 21:22:44
 1  0      0  19220     71  11137    0    0     0     0 77851 36941 14 11 76  0  0 2018-11-27 21:22:45
 3  0      0  19206     71  11151    0    0     0  5148 77960 37408 16 10 73  1  0 2018-11-27 21:22:46
 2  0      0  19191     71  11166    0    0     0     0 77090 37077 16  9 74  0  0 2018-11-27 21:22:47
 4  0      0  19177     71  11181    0    0     0     0 78071 37122 15 10 74  0  0 2018-11-27 21:22:48
 2  0      0  19162     71  11195    0    0     0     0 78021 37309 15 11 75  0  0 2018-11-27 21:22:49
 2  0      0  19147     71  11210    0    0     0     0 77999 37243 15 10 75  0  0 2018-11-27 21:22:50
 1  0      0  19133     71  11224    0    0     0    68 76874 36447 17 10 74  0  0 2018-11-27 21:22:51
 2  0      0  19119     71  11239    0    0     0     0 78216 37307 15 11 75  0  0 2018-11-27 21:22:52
 5  0      0  19104     71  11253    0    0     0     0 77901 36781 16 10 74  0  0 2018-11-27 21:22:53
 0  0      0  19090     71  11267    0    0     0     0 76781 36814 16 10 74  0  0 2018-11-27 21:22:54
 2  0      0  19074     71  11282    0    0     0     0 77695 36826 15 10 75  0  0 2018-11-27 21:22:55
 2  0      0  19059     71  11297    0    0     0   236 77685 37186 15 10 74  0  0 2018-11-27 21:22:56
 2  0      0  19045     71  11312    0    0     0     0 77573 36611 15 10 75  0  0 2018-11-27 21:22:57
