time, threadId, data.consumed.in.MB, MB.sec, data.consumed.in.nMsg, nMsg.sec, rebalance.time.ms, fetch.time.ms, fetch.MB.sec, fetch.nMsg.sec
2018-11-27 21:22:40:234, 0, 13.7295, 2.7426, 28118, 5616.8598, 20, 4986, 2.7536, 5639.3903
2018-11-27 21:22:45:239, 0, 24.5220, 2.1563, 50221, 4416.1838, 0, 5005, 2.1563, 4416.1838
2018-11-27 21:22:50:244, 0, 34.6333, 2.0202, 70929, 4137.4625, 0, 5005, 2.0202, 4137.4625
2018-11-27 21:22:55:247, 0, 45.3804, 2.1481, 92939, 4399.3604, 0, 5003, 2.1481, 4399.3604
2018-11-27 21:23:00:247, 0, 55.8096, 2.0858, 114298, 4271.8000, 0, 5000, 2.0858, 4271.8000
2018-11-27 21:23:05:253, 0, 65.6938, 1.9745, 134541, 4043.7475, 0, 5006, 1.9745, 4043.7475
2018-11-27 21:23:10:253, 0, 70.0835, 0.8779, 143531, 1798.0000, 0, 5000, 0.8779, 1798.0000
2018-11-27 21:23:15:258, 0, 78.8325, 1.7481, 161449, 3580.0200, 0, 5005, 1.7481, 3580.0200
2018-11-27 21:23:20:265, 0, 87.6572, 1.7625, 179522, 3609.5466, 0, 5007, 1.7625, 3609.5466
2018-11-27 21:23:25:274, 0, 96.5425, 1.7739, 197719, 3632.8609, 0, 5009, 1.7739, 3632.8609
2018-11-27 21:23:30:274, 0, 105.3218, 1.7559, 215699, 3596.0000, 0, 5000, 1.7559, 3596.0000
2018-11-27 21:23:35:275, 0, 114.1768, 1.7706, 233834, 3626.2747, 0, 5001, 1.7706, 3626.2747
2018-11-27 21:23:40:283, 0, 120.4434, 1.2513, 246668, 2562.6997, 0, 5008, 1.2513, 2562.6997
2018-11-27 21:23:45:285, 0, 129.1924, 1.7491, 264586, 3582.1671, 0, 5002, 1.7491, 3582.1671
2018-11-27 21:23:50:290, 0, 137.8506, 1.7299, 282318, 3542.8571, 0, 5005, 1.7299, 3542.8571
2018-11-27 21:23:55:292, 0, 146.7964, 1.7884, 300639, 3662.7349, 0, 5002, 1.7884, 3662.7349
2018-11-27 21:24:00:292, 0, 155.6362, 1.7680, 318743, 3620.8000, 0, 5000, 1.7680, 3620.8000
2018-11-27 21:24:05:298, 0, 164.5063, 1.7719, 336909, 3628.8454, 0, 5006, 1.7719, 3628.8454
2018-11-27 21:24:10:300, 0, 173.3765, 1.7733, 355075, 3631.7473, 0, 5002, 1.7733, 3631.7473
2018-11-27 21:24:15:303, 0, 182.3071, 1.7851, 373365, 3655.8065, 0, 5003, 1.7851, 3655.8065
2018-11-27 21:24:20:303, 0, 191.0864, 1.7559, 391345, 3596.0000, 0, 5000, 1.7559, 3596.0000
2018-11-27 21:24:25:308, 0, 199.9263, 1.7662, 409449, 3617.1828, 0, 5005, 1.7662, 3617.1828
2018-11-27 21:24:30:308, 0, 208.7207, 1.7589, 427460, 3602.2000, 0, 5000, 1.7589, 3602.2000
2018-11-27 21:24:35:308, 0, 217.5303, 1.7619, 445502, 3608.4000, 0, 5000, 1.7619, 3608.4000
2018-11-27 21:24:40:314, 0, 226.4004, 1.7719, 463668, 3628.8454, 0, 5006, 1.7719, 3628.8454
2018-11-27 21:24:45:317, 0, 235.7095, 1.8607, 482733, 3810.7136, 0, 5003, 1.8607, 3810.7136
2018-11-27 21:24:50:321, 0, 247.6069, 2.3776, 507099, 4869.3046, 0, 5004, 2.3776, 4869.3046
2018-11-27 21:24:55:328, 0, 256.5527, 1.7867, 525420, 3659.0773, 0, 5007, 1.7867, 3659.0773
2018-11-27 21:25:00:333, 0, 265.5288, 1.7934, 543803, 3672.9271, 0, 5005, 1.7934, 3672.9271
2018-11-27 21:25:05:337, 0, 274.5200, 1.7968, 562217, 3679.8561, 0, 5004, 1.7968, 3679.8561
2018-11-27 21:25:10:338, 0, 283.4507, 1.7858, 580507, 3657.2685, 0, 5001, 1.7858, 3657.2685
2018-11-27 21:25:15:338, 0, 292.4419, 1.7982, 598921, 3682.8000, 0, 5000, 1.7982, 3682.8000
2018-11-27 21:25:20:344, 0, 301.3726, 1.7840, 617211, 3653.6157, 0, 5006, 1.7840, 3653.6157
2018-11-27 21:25:25:351, 0, 310.3184, 1.7867, 635532, 3659.0773, 0, 5007, 1.7867, 3659.0773
2018-11-27 21:25:30:358, 0, 319.3247, 1.7988, 653977, 3683.8426, 0, 5007, 1.7988, 3683.8426
2018-11-27 21:25:35:360, 0, 328.3462, 1.8036, 672453, 3693.7225, 0, 5002, 1.8036, 3693.7225
2018-11-27 21:25:40:368, 0, 337.3374, 1.7954, 690867, 3676.9169, 0, 5008, 1.7954, 3676.9169
2018-11-27 21:25:45:377, 0, 346.2983, 1.7890, 709219, 3663.8052, 0, 5009, 1.7890, 3663.8052
2018-11-27 21:25:50:380, 0, 355.3198, 1.8032, 727695, 3692.9842, 0, 5003, 1.8032, 3692.9842
2018-11-27 21:25:55:389, 0, 364.2354, 1.7799, 745954, 3645.2386, 0, 5009, 1.7799, 3645.2386
2018-11-27 21:26:00:396, 0, 373.2266, 1.7957, 764368, 3677.6513, 0, 5007, 1.7957, 3677.6513
2018-11-27 21:26:05:399, 0, 382.2026, 1.7941, 782751, 3674.3954, 0, 5003, 1.7941, 3674.3954
2018-11-27 21:26:10:399, 0, 391.1182, 1.7831, 801010, 3651.8000, 0, 5000, 1.7831, 3651.8000
2018-11-27 21:26:15:400, 0, 400.0186, 1.7797, 819238, 3644.8710, 0, 5001, 1.7797, 3644.8710
2018-11-27 21:26:20:403, 0, 408.9492, 1.7851, 837528, 3655.8065, 0, 5003, 1.7851, 3655.8065
2018-11-27 21:26:25:403, 0, 417.9253, 1.7952, 855911, 3676.6000, 0, 5000, 1.7952, 3676.6000
2018-11-27 21:26:30:411, 0, 426.9619, 1.8044, 874418, 3695.4872, 0, 5008, 1.8044, 3695.4872
2018-11-27 21:26:35:418, 0, 435.9683, 1.7988, 892863, 3683.8426, 0, 5007, 1.7988, 3683.8426
2018-11-27 21:26:40:418, 0, 444.8989, 1.7861, 911153, 3658.0000, 0, 5000, 1.7861, 3658.0000
2018-11-27 21:26:45:420, 0, 453.8901, 1.7975, 929567, 3681.3275, 0, 5002, 1.7975, 3681.3275
2018-11-27 21:26:50:422, 0, 462.8511, 1.7915, 947919, 3668.9324, 0, 5002, 1.7915, 3668.9324
2018-11-27 21:26:55:430, 0, 471.9331, 1.8135, 966519, 3714.0575, 0, 5008, 1.8135, 3714.0575
2018-11-27 21:27:00:430, 0, 480.8940, 1.7922, 984871, 3670.4000, 0, 5000, 1.7922, 3670.4000
2018-11-27 21:27:05:432, 0, 489.9307, 1.8066, 1003378, 3699.9200, 0, 5002, 1.8066, 3699.9200
2018-11-27 21:27:10:437, 0, 498.9370, 1.7995, 1021823, 3685.3147, 0, 5005, 1.7995, 3685.3147
2018-11-27 21:27:15:442, 0, 507.9585, 1.8025, 1040299, 3691.5085, 0, 5005, 1.8025, 3691.5085
2018-11-27 21:27:20:448, 0, 516.9497, 1.7961, 1058713, 3678.3859, 0, 5006, 1.7961, 3678.3859
2018-11-27 21:27:25:450, 0, 525.9561, 1.8005, 1077158, 3687.5250, 0, 5002, 1.8005, 3687.5250
2018-11-27 21:27:30:458, 0, 534.9321, 1.7923, 1095541, 3670.7268, 0, 5008, 1.7923, 3670.7268
2018-11-27 21:27:35:463, 0, 543.9233, 1.7964, 1113955, 3679.1209, 0, 5005, 1.7964, 3679.1209
2018-11-27 21:27:40:463, 0, 552.8691, 1.7892, 1132276, 3664.2000, 0, 5000, 1.7892, 3664.2000
2018-11-27 21:27:45:471, 0, 561.8755, 1.7984, 1150721, 3683.1070, 0, 5008, 1.7984, 3683.1070
2018-11-27 21:27:50:471, 0, 570.8364, 1.7922, 1169073, 3670.4000, 0, 5000, 1.7922, 3670.4000
2018-11-27 21:27:55:476, 0, 579.8730, 1.8055, 1187580, 3697.7023, 0, 5005, 1.8055, 3697.7023
2018-11-27 21:28:01:491, 0, 588.0620, 1.3614, 1204351, 2788.1962, 0, 6015, 1.3614, 2788.1962
2018-11-27 21:28:06:494, 0, 596.9624, 1.7790, 1222579, 3643.4140, 0, 5003, 1.7790, 3643.4140
2018-11-27 21:28:11:501, 0, 605.8931, 1.7836, 1240869, 3652.8860, 0, 5007, 1.7836, 3652.8860
2018-11-27 21:28:16:503, 0, 614.7480, 1.7703, 1259004, 3625.5498, 0, 5002, 1.7703, 3625.5498
2018-11-27 21:28:21:507, 0, 623.6636, 1.7817, 1277263, 3648.8809, 0, 5004, 1.7817, 3648.8809
2018-11-27 21:28:26:514, 0, 632.5791, 1.7806, 1295522, 3646.6946, 0, 5007, 1.7806, 3646.6946
2018-11-27 21:28:31:522, 0, 641.4341, 1.7682, 1313657, 3621.2061, 0, 5008, 1.7682, 3621.2061
2018-11-27 21:28:36:522, 0, 650.2739, 1.7680, 1331761, 3620.8000, 0, 5000, 1.7680, 3620.8000
2018-11-27 21:28:41:524, 0, 659.1743, 1.7794, 1349989, 3644.1423, 0, 5002, 1.7794, 3644.1423
2018-11-27 21:28:46:525, 0, 668.1353, 1.7918, 1368341, 3669.6661, 0, 5001, 1.7918, 3669.6661
2018-11-27 21:28:51:532, 0, 676.9902, 1.7685, 1386476, 3621.9293, 0, 5007, 1.7685, 3621.9293
2018-11-27 21:28:56:537, 0, 685.9209, 1.7843, 1404766, 3654.3457, 0, 5005, 1.7843, 3654.3457
2018-11-27 21:29:01:543, 0, 694.7607, 1.7658, 1422870, 3616.4602, 0, 5006, 1.7658, 3616.4602
2018-11-27 21:29:06:547, 0, 703.6460, 1.7756, 1441067, 3636.4908, 0, 5004, 1.7756, 3636.4908
2018-11-27 21:29:11:549, 0, 712.5464, 1.7794, 1459295, 3644.1423, 0, 5002, 1.7794, 3644.1423
2018-11-27 21:29:16:554, 0, 721.4014, 1.7692, 1477430, 3623.3766, 0, 5005, 1.7692, 3623.3766
2018-11-27 21:29:21:554, 0, 730.2261, 1.7649, 1495503, 3614.6000, 0, 5000, 1.7649, 3614.6000
2018-11-27 21:29:26:562, 0, 739.1719, 1.7863, 1513824, 3658.3466, 0, 5008, 1.7863, 3658.3466
2018-11-27 21:29:31:565, 0, 748.0723, 1.7790, 1532052, 3643.4140, 0, 5003, 1.7790, 3643.4140
2018-11-27 21:29:36:572, 0, 756.9575, 1.7746, 1550249, 3634.3120, 0, 5007, 1.7746, 3634.3120
2018-11-27 21:29:41:580, 0, 765.9336, 1.7923, 1568632, 3670.7268, 0, 5008, 1.7923, 3670.7268
2018-11-27 21:29:46:584, 0, 774.8643, 1.7847, 1586922, 3655.0759, 0, 5004, 1.7847, 3655.0759
2018-11-27 21:29:51:591, 0, 783.8857, 1.8018, 1605398, 3690.0340, 0, 5007, 1.8018, 3690.0340
2018-11-27 21:29:56:594, 0, 792.8315, 1.7881, 1623719, 3662.0028, 0, 5003, 1.7881, 3662.0028
2018-11-27 21:30:01:600, 0, 801.7471, 1.7810, 1641978, 3647.4231, 0, 5006, 1.7810, 3647.4231
2018-11-27 21:30:06:608, 0, 810.6626, 1.7803, 1660237, 3645.9665, 0, 5008, 1.7803, 3645.9665
2018-11-27 21:30:11:610, 0, 819.6235, 1.7915, 1678589, 3668.9324, 0, 5002, 1.7915, 3668.9324
2018-11-27 21:30:16:618, 0, 828.6147, 1.7954, 1697003, 3676.9169, 0, 5008, 1.7954, 3676.9169
2018-11-27 21:30:21:625, 0, 837.5908, 1.7927, 1715386, 3671.4600, 0, 5007, 1.7927, 3671.4600
