time, threadId, data.consumed.in.MB, MB.sec, data.consumed.in.nMsg, nMsg.sec, rebalance.time.ms, fetch.time.ms, fetch.MB.sec, fetch.nMsg.sec
2018-11-27 21:22:41:390, 0, 9.8696, 1.9731, 20213, 4040.9836, 26, 4976, 1.9834, 4062.0981
2018-11-27 21:22:46:394, 0, 18.6338, 1.7514, 38162, 3586.9305, 0, 5004, 1.7514, 3586.9305
2018-11-27 21:22:51:395, 0, 27.4736, 1.7676, 56266, 3620.0760, 0, 5001, 1.7676, 3620.0760
2018-11-27 21:22:56:402, 0, 36.2983, 1.7625, 74339, 3609.5466, 0, 5007, 1.7625, 3609.5466
2018-11-27 21:23:01:404, 0, 44.9868, 1.7370, 92133, 3557.3770, 0, 5002, 1.7370, 3557.3770
2018-11-27 21:23:06:408, 0, 53.8267, 1.7666, 110237, 3617.9057, 0, 5004, 1.7666, 3617.9057
2018-11-27 21:23:11:413, 0, 57.6714, 0.7682, 118111, 1573.2268, 0, 5005, 0.7682, 1573.2268
2018-11-27 21:23:16:419, 0, 66.4810, 1.7598, 136153, 3604.0751, 0, 5006, 1.7598, 3604.0751
2018-11-27 21:23:21:423, 0, 75.2905, 1.7605, 154195, 3605.5156, 0, 5004, 1.7605, 3605.5156
2018-11-27 21:23:26:427, 0, 84.0850, 1.7575, 172206, 3599.3205, 0, 5004, 1.7575, 3599.3205
2018-11-27 21:23:31:427, 0, 92.9097, 1.7649, 190279, 3614.6000, 0, 5000, 1.7649, 3614.6000
2018-11-27 21:23:36:428, 0, 101.7192, 1.7616, 208321, 3607.6785, 0, 5001, 1.7616, 3607.6785
2018-11-27 21:23:41:432, 0, 108.0161, 1.2584, 221217, 2577.1383, 0, 5004, 1.2584, 2577.1383
2018-11-27 21:23:46:433, 0, 116.7349, 1.7434, 239073, 3570.4859, 0, 5001, 1.7434, 3570.4859
2018-11-27 21:23:51:435, 0, 125.4688, 1.7461, 256960, 3575.9696, 0, 5002, 1.7461, 3575.9696
2018-11-27 21:23:56:435, 0, 134.3540, 1.7771, 275157, 3639.4000, 0, 5000, 1.7771, 3639.4000
2018-11-27 21:24:01:438, 0, 143.2544, 1.7790, 293385, 3643.4140, 0, 5003, 1.7790, 3643.4140
2018-11-27 21:24:06:445, 0, 152.1396, 1.7746, 311582, 3634.3120, 0, 5007, 1.7746, 3634.3120
2018-11-27 21:24:11:448, 0, 161.0400, 1.7790, 329810, 3643.4140, 0, 5003, 1.7790, 3643.4140
2018-11-27 21:24:16:451, 0, 169.9102, 1.7730, 347976, 3631.0214, 0, 5003, 1.7730, 3631.0214
2018-11-27 21:24:21:451, 0, 178.7651, 1.7710, 366111, 3627.0000, 0, 5000, 1.7710, 3627.0000
2018-11-27 21:24:26:457, 0, 187.6353, 1.7719, 384277, 3628.8454, 0, 5006, 1.7719, 3628.8454
2018-11-27 21:24:31:459, 0, 196.4902, 1.7703, 402412, 3625.5498, 0, 5002, 1.7703, 3625.5498
2018-11-27 21:24:36:459, 0, 205.4209, 1.7861, 420702, 3658.0000, 0, 5000, 1.7861, 3658.0000
2018-11-27 21:24:41:460, 0, 214.2759, 1.7706, 438837, 3626.2747, 0, 5001, 1.7706, 3626.2747
2018-11-27 21:24:46:464, 0, 224.0542, 1.9541, 458863, 4001.9984, 0, 5004, 1.9541, 4001.9984
2018-11-27 21:24:51:469, 0, 233.5449, 1.8962, 478300, 3883.5165, 0, 5005, 1.8962, 3883.5165
2018-11-27 21:24:56:474, 0, 242.5361, 1.7964, 496714, 3679.1209, 0, 5005, 1.7964, 3679.1209
2018-11-27 21:25:01:477, 0, 251.5273, 1.7972, 515128, 3680.5916, 0, 5003, 1.7972, 3680.5916
2018-11-27 21:25:06:482, 0, 260.5186, 1.7964, 533542, 3679.1209, 0, 5005, 1.7964, 3679.1209
2018-11-27 21:25:11:486, 0, 269.4492, 1.7847, 551832, 3655.0759, 0, 5004, 1.7847, 3655.0759
2018-11-27 21:25:16:493, 0, 278.4404, 1.7957, 570246, 3677.6513, 0, 5007, 1.7957, 3677.6513
2018-11-27 21:25:21:501, 0, 287.4014, 1.7893, 588598, 3664.5367, 0, 5008, 1.7893, 3664.5367
2018-11-27 21:25:26:504, 0, 296.3623, 1.7911, 606950, 3668.1991, 0, 5003, 1.7911, 3668.1991
2018-11-27 21:25:31:511, 0, 305.2930, 1.7836, 625240, 3652.8860, 0, 5007, 1.7836, 3652.8860
2018-11-27 21:25:36:517, 0, 314.2842, 1.7961, 643654, 3678.3859, 0, 5006, 1.7961, 3678.3859
2018-11-27 21:25:41:517, 0, 323.2754, 1.7982, 662068, 3682.8000, 0, 5000, 1.7982, 3682.8000
2018-11-27 21:25:46:522, 0, 332.2515, 1.7934, 680451, 3672.9271, 0, 5005, 1.7934, 3672.9271
2018-11-27 21:25:51:529, 0, 341.2275, 1.7927, 698834, 3671.4600, 0, 5007, 1.7927, 3671.4600
2018-11-27 21:25:56:533, 0, 350.1885, 1.7908, 717186, 3667.4660, 0, 5004, 1.7908, 3667.4660
2018-11-27 21:26:01:540, 0, 359.1948, 1.7988, 735631, 3683.8426, 0, 5007, 1.7988, 3683.8426
2018-11-27 21:26:06:543, 0, 368.1406, 1.7881, 753952, 3662.0028, 0, 5003, 1.7881, 3662.0028
2018-11-27 21:26:11:544, 0, 377.1318, 1.7979, 772366, 3682.0636, 0, 5001, 1.7979, 3682.0636
2018-11-27 21:26:16:547, 0, 386.0776, 1.7881, 790687, 3662.0028, 0, 5003, 1.7881, 3662.0028
2018-11-27 21:26:21:548, 0, 395.0840, 1.8009, 809132, 3688.2623, 0, 5001, 1.8009, 3688.2623
2018-11-27 21:26:26:553, 0, 404.0601, 1.7934, 827515, 3672.9271, 0, 5005, 1.7934, 3672.9271
2018-11-27 21:26:31:561, 0, 413.0513, 1.7954, 845929, 3676.9169, 0, 5008, 1.7954, 3676.9169
2018-11-27 21:26:36:561, 0, 422.0728, 1.8043, 864405, 3695.2000, 0, 5000, 1.8043, 3695.2000
2018-11-27 21:26:41:567, 0, 431.0640, 1.7961, 882819, 3678.3859, 0, 5006, 1.7961, 3678.3859
2018-11-27 21:26:46:570, 0, 439.9946, 1.7851, 901109, 3655.8065, 0, 5003, 1.7851, 3655.8065
2018-11-27 21:26:51:589, 0, 449.0313, 1.8005, 919616, 3687.3879, 0, 5019, 1.8005, 3687.3879
2018-11-27 21:26:56:594, 0, 458.0376, 1.7995, 938061, 3685.3147, 0, 5005, 1.7995, 3685.3147
2018-11-27 21:27:01:595, 0, 467.0591, 1.8039, 956537, 3694.4611, 0, 5001, 1.8039, 3694.4611
2018-11-27 21:27:06:596, 0, 476.0352, 1.7949, 974920, 3675.8648, 0, 5001, 1.7949, 3675.8648
2018-11-27 21:27:11:599, 0, 485.0415, 1.8002, 993365, 3686.7879, 0, 5003, 1.8002, 3686.7879
2018-11-27 21:27:16:603, 0, 494.0024, 1.7908, 1011717, 3667.4660, 0, 5004, 1.7908, 3667.4660
2018-11-27 21:27:21:610, 0, 502.9785, 1.7927, 1030100, 3671.4600, 0, 5007, 1.7927, 3671.4600
2018-11-27 21:27:26:614, 0, 511.9243, 1.7877, 1048421, 3661.2710, 0, 5004, 1.7877, 3661.2710
2018-11-27 21:27:31:617, 0, 520.8853, 1.7911, 1066773, 3668.1991, 0, 5003, 1.7911, 3668.1991
2018-11-27 21:27:36:617, 0, 529.8613, 1.7952, 1085156, 3676.6000, 0, 5000, 1.7952, 3676.6000
2018-11-27 21:27:41:617, 0, 538.8374, 1.7952, 1103539, 3676.6000, 0, 5000, 1.7952, 3676.6000
2018-11-27 21:27:46:622, 0, 547.8135, 1.7934, 1121922, 3672.9271, 0, 5005, 1.7934, 3672.9271
2018-11-27 21:27:51:627, 0, 556.7744, 1.7904, 1140274, 3666.7333, 0, 5005, 1.7904, 3666.7333
2018-11-27 21:27:56:634, 0, 565.7202, 1.7867, 1158595, 3659.0773, 0, 5007, 1.7867, 3659.0773
2018-11-27 21:28:01:640, 0, 572.1079, 1.2760, 1171677, 2613.2641, 0, 5006, 1.2760, 2613.2641
2018-11-27 21:28:06:644, 0, 581.1445, 1.8059, 1190184, 3698.4412, 0, 5004, 1.8059, 3698.4412
2018-11-27 21:28:11:646, 0, 590.1509, 1.8005, 1208629, 3687.5250, 0, 5002, 1.8005, 3687.5250
2018-11-27 21:28:16:651, 0, 599.2026, 1.8085, 1227167, 3703.8961, 0, 5005, 1.8085, 3703.8961
2018-11-27 21:28:21:653, 0, 608.2847, 1.8157, 1245767, 3718.5126, 0, 5002, 1.8157, 3718.5126
2018-11-27 21:28:26:660, 0, 617.4424, 1.8290, 1264522, 3745.7559, 0, 5007, 1.8290, 3745.7559
2018-11-27 21:28:31:663, 0, 626.4487, 1.8002, 1282967, 3686.7879, 0, 5003, 1.8002, 3686.7879
2018-11-27 21:28:36:668, 0, 635.4551, 1.7995, 1301412, 3685.3147, 0, 5005, 1.7995, 3685.3147
2018-11-27 21:28:41:669, 0, 644.4614, 1.8009, 1319857, 3688.2623, 0, 5001, 1.8009, 3688.2623
2018-11-27 21:28:46:670, 0, 653.5737, 1.8221, 1338519, 3731.6537, 0, 5001, 1.8221, 3731.6537
2018-11-27 21:28:51:676, 0, 662.5649, 1.7961, 1356933, 3678.3859, 0, 5006, 1.7961, 3678.3859
2018-11-27 21:28:56:682, 0, 671.6621, 1.8173, 1375564, 3721.7339, 0, 5006, 1.8173, 3721.7339
2018-11-27 21:29:01:690, 0, 680.7744, 1.8195, 1394226, 3726.4377, 0, 5008, 1.8195, 3726.4377
2018-11-27 21:29:06:695, 0, 689.7505, 1.7934, 1412609, 3672.9271, 0, 5005, 1.7934, 3672.9271
2018-11-27 21:29:11:703, 0, 698.9385, 1.8347, 1431426, 3757.3882, 0, 5008, 1.8347, 3757.3882
2018-11-27 21:29:16:705, 0, 707.9751, 1.8066, 1449933, 3699.9200, 0, 5002, 1.8066, 3699.9200
2018-11-27 21:29:21:709, 0, 716.9966, 1.8029, 1468409, 3692.2462, 0, 5004, 1.8029, 3692.2462
2018-11-27 21:29:26:712, 0, 726.1392, 1.8274, 1487133, 3742.5545, 0, 5003, 1.8274, 3742.5545
2018-11-27 21:29:31:719, 0, 735.2212, 1.8139, 1505733, 3714.7993, 0, 5007, 1.8139, 3714.7993
2018-11-27 21:29:36:720, 0, 744.2578, 1.8070, 1524240, 3700.6599, 0, 5001, 1.8070, 3700.6599
2018-11-27 21:29:41:727, 0, 753.4609, 1.8381, 1543088, 3764.3299, 0, 5007, 1.8381, 3764.3299
2018-11-27 21:29:46:733, 0, 762.6338, 1.8324, 1561874, 3752.6968, 0, 5006, 1.8324, 3752.6968
2018-11-27 21:29:51:740, 0, 771.8218, 1.8350, 1580691, 3758.1386, 0, 5007, 1.8350, 3758.1386
2018-11-27 21:29:56:748, 0, 780.9946, 1.8316, 1599477, 3751.1981, 0, 5008, 1.8316, 3751.1981
2018-11-27 21:30:01:753, 0, 790.1372, 1.8267, 1618201, 3741.0589, 0, 5005, 1.8267, 3741.0589
2018-11-27 21:30:06:758, 0, 799.1436, 1.7995, 1636646, 3685.3147, 0, 5005, 1.7995, 3685.3147
2018-11-27 21:30:11:764, 0, 808.3164, 1.8324, 1655432, 3752.6968, 0, 5006, 1.8324, 3752.6968
2018-11-27 21:30:16:765, 0, 817.5952, 1.8554, 1674435, 3799.8400, 0, 5001, 1.8554, 3799.8400
2018-11-27 21:30:21:768, 0, 826.8135, 1.8425, 1693314, 3773.5359, 0, 5003, 1.8425, 3773.5359
2018-11-27 21:30:26:771, 0, 835.9409, 1.8244, 1712007, 3736.3582, 0, 5003, 1.8244, 3736.3582
2018-11-27 21:30:31:776, 0, 845.0835, 1.8267, 1730731, 3741.0589, 0, 5005, 1.8267, 3741.0589
2018-11-27 21:30:36:784, 0, 854.2412, 1.8286, 1749486, 3745.0080, 0, 5008, 1.8286, 3745.0080
2018-11-27 21:30:41:786, 0, 863.4443, 1.8399, 1768334, 3768.0928, 0, 5002, 1.8399, 3768.0928
2018-11-27 21:30:46:788, 0, 872.5264, 1.8157, 1786934, 3718.5126, 0, 5002, 1.8157, 3718.5126
2018-11-27 21:30:51:793, 0, 881.5933, 1.8116, 1805503, 3710.0899, 0, 5005, 1.8116, 3710.0899
2018-11-27 21:30:56:793, 0, 890.6904, 1.8194, 1824134, 3726.2000, 0, 5000, 1.8194, 3726.2000
2018-11-27 21:31:01:796, 0, 899.8936, 1.8395, 1842982, 3767.3396, 0, 5003, 1.8395, 3767.3396
2018-11-27 21:31:06:804, 0, 908.9453, 1.8075, 1861520, 3701.6773, 0, 5008, 1.8075, 3701.6773
