time, threadId, data.consumed.in.MB, MB.sec, data.consumed.in.nMsg, nMsg.sec, rebalance.time.ms, fetch.time.ms, fetch.MB.sec, fetch.nMsg.sec
2018-11-25 12:40:08:951, 0, 64.2563, 12.8513, 131597, 26319.4000, 17, 4983, 12.8951, 26409.1913
2018-11-25 12:40:13:951, 0, 134.5869, 14.0661, 275634, 28807.4000, 0, 5000, 14.0661, 28807.4000
2018-11-25 12:40:18:951, 0, 199.5635, 12.9953, 408706, 26614.4000, 0, 5000, 12.9953, 26614.4000
2018-11-25 12:40:23:951, 0, 257.0405, 11.4954, 526419, 23542.6000, 0, 5000, 11.4954, 23542.6000
2018-11-25 12:40:28:951, 0, 325.0449, 13.6009, 665692, 27854.6000, 0, 5000, 13.6009, 27854.6000
2018-11-25 12:40:33:951, 0, 400.1885, 15.0287, 819586, 30778.8000, 0, 5000, 15.0287, 30778.8000
2018-11-25 12:40:38:951, 0, 473.7515, 14.7126, 970243, 30131.4000, 0, 5000, 14.7126, 30131.4000
2018-11-25 12:40:43:951, 0, 547.5552, 14.7607, 1121393, 30230.0000, 0, 5000, 14.7607, 30230.0000
2018-11-25 12:40:48:951, 0, 626.2578, 15.7405, 1282576, 32236.6000, 0, 5000, 15.7405, 32236.6000
2018-11-25 12:40:53:951, 0, 672.1348, 9.1754, 1376532, 18791.2000, 0, 5000, 9.1754, 18791.2000
2018-11-25 12:40:58:951, 0, 706.4668, 6.8664, 1446844, 14062.4000, 0, 5000, 6.8664, 14062.4000
2018-11-25 12:41:03:951, 0, 789.3521, 16.5771, 1616593, 33949.8000, 0, 5000, 16.5771, 33949.8000
2018-11-25 12:41:08:951, 0, 860.1650, 14.1626, 1761618, 29005.0000, 0, 5000, 14.1626, 29005.0000
2018-11-25 12:41:13:951, 0, 936.0850, 15.1840, 1917102, 31096.8000, 0, 5000, 15.1840, 31096.8000
2018-11-25 12:41:18:951, 0, 1015.6475, 15.9125, 2080046, 32588.8000, 0, 5000, 15.9125, 32588.8000
2018-11-25 12:41:23:951, 0, 1095.8521, 16.0409, 2244305, 32851.8000, 0, 5000, 16.0409, 32851.8000
2018-11-25 12:41:28:951, 0, 1174.9438, 15.8184, 2406285, 32396.0000, 0, 5000, 15.8184, 32396.0000
2018-11-25 12:41:33:951, 0, 1253.0425, 15.6197, 2566231, 31989.2000, 0, 5000, 15.6197, 31989.2000
2018-11-25 12:41:38:951, 0, 1329.4023, 15.2720, 2722616, 31277.0000, 0, 5000, 15.2720, 31277.0000
2018-11-25 12:41:43:951, 0, 1406.7788, 15.4753, 2881083, 31693.4000, 0, 5000, 15.4753, 31693.4000
2018-11-25 12:41:49:781, 0, 1457.0884, 8.6294, 2984117, 17673.0703, 0, 5830, 8.6294, 17673.0703
2018-11-25 12:41:54:781, 0, 1534.1953, 15.4214, 3142032, 31583.0000, 0, 5000, 15.4214, 31583.0000
2018-11-25 12:41:59:781, 0, 1609.0889, 14.9787, 3295414, 30676.4000, 0, 5000, 14.9787, 30676.4000
2018-11-25 12:42:04:781, 0, 1684.0752, 14.9973, 3448986, 30714.4000, 0, 5000, 14.9973, 30714.4000
2018-11-25 12:42:09:781, 0, 1764.1528, 16.0155, 3612985, 32799.8000, 0, 5000, 16.0155, 32799.8000
2018-11-25 12:42:14:781, 0, 1842.1572, 15.6009, 3772738, 31950.6000, 0, 5000, 15.6009, 31950.6000
2018-11-25 12:42:19:781, 0, 1919.2896, 15.4265, 3930705, 31593.4000, 0, 5000, 15.4265, 31593.4000
2018-11-25 12:42:24:847, 0, 1955.0317, 7.0553, 4003905, 14449.2696, 0, 5066, 7.0553, 14449.2696
2018-11-25 12:42:29:847, 0, 2028.3066, 14.6550, 4153972, 30013.4000, 0, 5000, 14.6550, 30013.4000
2018-11-25 12:42:34:847, 0, 2105.9795, 15.5346, 4313046, 31814.8000, 0, 5000, 15.5346, 31814.8000
2018-11-25 12:42:39:847, 0, 2177.2988, 14.2639, 4459108, 29212.4000, 0, 5000, 14.2639, 29212.4000
2018-11-25 12:42:44:847, 0, 2251.0137, 14.7430, 4610076, 30193.6000, 0, 5000, 14.7430, 30193.6000
2018-11-25 12:42:49:847, 0, 2326.2188, 15.0410, 4764096, 30804.0000, 0, 5000, 15.0410, 30804.0000
2018-11-25 12:42:54:847, 0, 2403.8013, 15.5165, 4922985, 31777.8000, 0, 5000, 15.5165, 31777.8000
2018-11-25 12:43:00:848, 0, 2482.2222, 13.0680, 5083591, 26763.2061, 0, 6001, 13.0680, 26763.2061
2018-11-25 12:43:05:848, 0, 2542.5693, 12.0694, 5207182, 24718.2000, 0, 5000, 12.0694, 24718.2000
2018-11-25 12:43:10:848, 0, 2624.3223, 16.3506, 5374612, 33486.0000, 0, 5000, 16.3506, 33486.0000
2018-11-25 12:43:15:848, 0, 2700.2964, 15.1948, 5530207, 31119.0000, 0, 5000, 15.1948, 31119.0000
2018-11-25 12:43:20:848, 0, 2777.5659, 15.4539, 5688455, 31649.6000, 0, 5000, 15.4539, 31649.6000
2018-11-25 12:43:25:848, 0, 2855.3877, 15.5644, 5847834, 31875.8000, 0, 5000, 15.5644, 31875.8000
2018-11-25 12:43:30:848, 0, 2932.2183, 15.3661, 6005183, 31469.8000, 0, 5000, 15.3661, 31469.8000
2018-11-25 12:43:35:848, 0, 3011.5884, 15.8740, 6167733, 32510.0000, 0, 5000, 15.8740, 32510.0000
2018-11-25 12:43:40:848, 0, 3088.0635, 15.2950, 6324354, 31324.2000, 0, 5000, 15.2950, 31324.2000
2018-11-25 12:43:45:848, 0, 3165.3989, 15.4671, 6482737, 31676.6000, 0, 5000, 15.4671, 31676.6000
2018-11-25 12:43:50:848, 0, 3237.2354, 14.3673, 6629858, 29424.2000, 0, 5000, 14.3673, 29424.2000
2018-11-25 12:43:55:848, 0, 3310.2920, 14.6113, 6779478, 29924.0000, 0, 5000, 14.6113, 29924.0000
2018-11-25 12:44:00:848, 0, 3385.6904, 15.0797, 6933894, 30883.2000, 0, 5000, 15.0797, 30883.2000
2018-11-25 12:44:08:121, 0, 3452.2930, 9.1575, 7070296, 18754.5717, 0, 7273, 9.1575, 18754.5717
2018-11-25 12:44:13:121, 0, 3512.4985, 12.0411, 7193597, 24660.2000, 0, 5000, 12.0411, 24660.2000
2018-11-25 12:44:18:121, 0, 3593.0728, 16.1148, 7358613, 33003.2000, 0, 5000, 16.1148, 33003.2000
2018-11-25 12:44:23:121, 0, 3671.9561, 15.7767, 7520166, 32310.6000, 0, 5000, 15.7767, 32310.6000
2018-11-25 12:44:28:121, 0, 3749.0425, 15.4173, 7678039, 31574.6000, 0, 5000, 15.4173, 31574.6000
2018-11-25 12:44:33:121, 0, 3825.9570, 15.3829, 7835560, 31504.2000, 0, 5000, 15.3829, 31504.2000
2018-11-25 12:44:38:121, 0, 3896.2705, 14.0627, 7979562, 28800.4000, 0, 5000, 14.0627, 28800.4000
2018-11-25 12:44:45:079, 0, 3955.9175, 8.5724, 8101719, 17556.3380, 0, 6958, 8.5724, 17556.3380
2018-11-25 12:44:50:079, 0, 4033.3979, 15.4961, 8260399, 31736.0000, 0, 5000, 15.4961, 31736.0000
2018-11-25 12:44:55:079, 0, 4112.4692, 15.8143, 8422337, 32387.6000, 0, 5000, 15.8143, 32387.6000
2018-11-25 12:45:00:079, 0, 4190.2002, 15.5462, 8581530, 31838.6000, 0, 5000, 15.5462, 31838.6000
2018-11-25 12:45:05:079, 0, 4268.4756, 15.6551, 8741838, 32061.6000, 0, 5000, 15.6551, 32061.6000
2018-11-25 12:45:10:079, 0, 4345.0195, 15.3088, 8898600, 31352.4000, 0, 5000, 15.3088, 31352.4000
2018-11-25 12:45:15:079, 0, 4422.1650, 15.4291, 9056594, 31598.8000, 0, 5000, 15.4291, 31598.8000
2018-11-25 12:45:21:108, 0, 4477.6772, 9.2075, 9170283, 18857.0244, 0, 6029, 9.2075, 18857.0244
2018-11-25 12:45:26:108, 0, 4551.8037, 14.8253, 9322094, 30362.2000, 0, 5000, 14.8253, 30362.2000
2018-11-25 12:45:31:108, 0, 4629.5972, 15.5587, 9481415, 31864.2000, 0, 5000, 15.5587, 31864.2000
2018-11-25 12:45:36:108, 0, 4706.5483, 15.3902, 9639011, 31519.2000, 0, 5000, 15.3902, 31519.2000
2018-11-25 12:45:41:108, 0, 4781.8550, 15.0613, 9793239, 30845.6000, 0, 5000, 15.0613, 30845.6000
2018-11-25 12:45:46:108, 0, 4854.5806, 14.5451, 9942181, 29788.4000, 0, 5000, 14.5451, 29788.4000
2018-11-25 12:45:51:108, 0, 4933.2573, 15.7354, 10103311, 32226.0000, 0, 5000, 15.7354, 32226.0000
2018-11-25 12:45:56:277, 0, 4991.8081, 11.3273, 10223223, 23198.2975, 0, 5169, 11.3273, 23198.2975
2018-11-25 12:46:01:277, 0, 5068.1924, 15.2769, 10379658, 31287.0000, 0, 5000, 15.2769, 31287.0000
WARNING: Exiting before consuming the expected number of messages: timeout (30000 ms) exceeded. You can use the --timeout option to increase the timeout.
