2018-12-24 21:01:30, id: test-210130-073, starting producer #0
2018-12-24 21:01:30, id: test-210130-073, starting producer #0, channel #0
2018-12-24 21:01:31, id: test-210130-073, time: 1.022s, sent: 14807 msg/s
2018-12-24 21:01:32, id: test-210130-073, time: 2.045s, sent: 17049 msg/s
2018-12-24 21:01:33, id: test-210130-073, time: 3.087s, sent: 15580 msg/s
2018-12-24 21:01:34, id: test-210130-073, time: 4.093s, sent: 16247 msg/s
2018-12-24 21:01:35, id: test-210130-073, time: 5.165s, sent: 15348 msg/s
2018-12-24 21:01:36, id: test-210130-073, time: 6.194s, sent: 15884 msg/s
2018-12-24 21:01:37, id: test-210130-073, time: 7.227s, sent: 15292 msg/s
2018-12-24 21:01:38, id: test-210130-073, time: 8.272s, sent: 15640 msg/s
2018-12-24 21:01:39, id: test-210130-073, time: 9.295s, sent: 16085 msg/s
2018-12-24 21:01:40, id: test-210130-073, time: 10.302s, sent: 16231 msg/s
2018-12-24 21:01:41, id: test-210130-073, time: 11.319s, sent: 16178 msg/s
2018-12-24 21:01:42, id: test-210130-073, time: 12.403s, sent: 16191 msg/s
2018-12-24 21:01:43, id: test-210130-073, time: 13.408s, sent: 16372 msg/s
2018-12-24 21:01:44, id: test-210130-073, time: 14.451s, sent: 16302 msg/s
2018-12-24 21:01:45, id: test-210130-073, time: 15.467s, sent: 16087 msg/s
2018-12-24 21:01:46, id: test-210130-073, time: 16.504s, sent: 15867 msg/s
2018-12-24 21:01:47, id: test-210130-073, time: 17.513s, sent: 16199 msg/s
2018-12-24 21:01:48, id: test-210130-073, time: 18.516s, sent: 16296 msg/s
2018-12-24 21:01:49, id: test-210130-073, time: 19.611s, sent: 16128 msg/s
2018-12-24 21:01:50, id: test-210130-073, time: 20.651s, sent: 15821 msg/s
2018-12-24 21:01:51, id: test-210130-073, time: 21.708s, sent: 15463 msg/s
2018-12-24 21:01:52, id: test-210130-073, time: 22.739s, sent: 15960 msg/s
2018-12-24 21:01:53, id: test-210130-073, time: 23.739s, sent: 16476 msg/s
2018-12-24 21:01:54, id: test-210130-073, time: 24.739s, sent: 15965 msg/s
2018-12-24 21:01:55, id: test-210130-073, time: 25.771s, sent: 14909 msg/s
2018-12-24 21:01:56, id: test-210130-073, time: 26.776s, sent: 16262 msg/s
2018-12-24 21:01:57, id: test-210130-073, time: 27.799s, sent: 15441 msg/s
2018-12-24 21:01:58, id: test-210130-073, time: 28.837s, sent: 16380 msg/s
2018-12-24 21:02:00, id: test-210130-073, time: 29.875s, sent: 15217 msg/s
2018-12-24 21:02:01, id: test-210130-073, time: 30.917s, sent: 15686 msg/s
2018-12-24 21:02:02, id: test-210130-073, time: 31.983s, sent: 15950 msg/s
2018-12-24 21:02:03, id: test-210130-073, time: 33.007s, sent: 16069 msg/s
2018-12-24 21:02:04, id: test-210130-073, time: 34.076s, sent: 16521 msg/s
2018-12-24 21:02:05, id: test-210130-073, time: 35.103s, sent: 15380 msg/s
2018-12-24 21:02:06, id: test-210130-073, time: 36.140s, sent: 15761 msg/s
2018-12-24 21:02:07, id: test-210130-073, time: 37.178s, sent: 15746 msg/s
2018-12-24 21:02:08, id: test-210130-073, time: 38.187s, sent: 16307 msg/s
2018-12-24 21:02:09, id: test-210130-073, time: 39.237s, sent: 15566 msg/s
2018-12-24 21:02:10, id: test-210130-073, time: 40.241s, sent: 15842 msg/s
2018-12-24 21:02:11, id: test-210130-073, time: 41.275s, sent: 15913 msg/s
2018-12-24 21:02:12, id: test-210130-073, time: 42.354s, sent: 15758 msg/s
2018-12-24 21:02:13, id: test-210130-073, time: 43.384s, sent: 15868 msg/s
2018-12-24 21:02:14, id: test-210130-073, time: 44.384s, sent: 16093 msg/s
2018-12-24 21:02:15, id: test-210130-073, time: 45.486s, sent: 15756 msg/s
2018-12-24 21:02:16, id: test-210130-073, time: 46.523s, sent: 15761 msg/s
2018-12-24 21:02:17, id: test-210130-073, time: 47.552s, sent: 15777 msg/s
2018-12-24 21:02:18, id: test-210130-073, time: 48.591s, sent: 15731 msg/s
2018-12-24 21:02:19, id: test-210130-073, time: 49.656s, sent: 16171 msg/s
2018-12-24 21:02:20, id: test-210130-073, time: 50.694s, sent: 15640 msg/s
2018-12-24 21:02:21, id: test-210130-073, time: 51.741s, sent: 15611 msg/s
2018-12-24 21:02:22, id: test-210130-073, time: 52.746s, sent: 16372 msg/s
2018-12-24 21:02:23, id: test-210130-073, time: 53.792s, sent: 14997 msg/s
