procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EST
 1  0      0  30264      4   1321    0    0    11    24    1  310 25  5 70  0  0 2018-12-24 21:01:26
 0  0      0  30266      4   1322    0    0     0   572  768  827  0  0 97  2  0 2018-12-24 21:01:27
 0  0      0  30267      4   1322    0    0     0    72  338  507  1  0 99  0  0 2018-12-24 21:01:28
 0  0      0  30270      4   1322    0    0     0   220  981 4200  3  1 95  1  0 2018-12-24 21:01:29
12  0      0  30246      4   1322    0    0     0    72 19933 13981 13  3 84  0  0 2018-12-24 21:01:30
11  0      0  30216      4   1322    0    0     0     0 128717 84296 72 14 14  0  0 2018-12-24 21:01:31
11  0      0  30220      4   1322    0    0     0     0 175176 95447 80 16  4  0  0 2018-12-24 21:01:32
12  0      0  30224      4   1322    0    0     0     0 182110 98318 81 15  4  0  0 2018-12-24 21:01:33
13  0      0  30227      4   1322    0    0     0     0 173739 94721 80 16  4  0  0 2018-12-24 21:01:34
13  0      0  30229      4   1322    0    0     0     0 173638 94845 80 16  4  0  0 2018-12-24 21:01:35
10  0      0  30233      4   1322    0    0     0     0 178018 95923 79 16  4  0  0 2018-12-24 21:01:36
13  0      0  30233      4   1322    0    0     0     0 180927 97054 79 17  3  0  0 2018-12-24 21:01:37
12  0      0  30236      4   1322    0    0     0     0 169308 92798 80 16  4  0  0 2018-12-24 21:01:38
12  0      0  30236      4   1322    0    0     0    64 171098 92698 80 16  4  0  0 2018-12-24 21:01:39
12  0      0  30238      4   1322    0    0     0     0 162607 88818 82 15  3  0  0 2018-12-24 21:01:40
10  0      0  30240      4   1322    0    0     0     0 157026 88227 81 15  4  0  0 2018-12-24 21:01:41
13  0      0  30240      4   1322    0    0     0     0 156057 87778 80 17  3  0  0 2018-12-24 21:01:42
11  0      0  30241      4   1322    0    0     0     0 154547 86528 81 16  4  0  0 2018-12-24 21:01:43
13  0      0  30241      4   1322    0    0     0     0 162199 88421 82 15  3  0  0 2018-12-24 21:01:44
12  0      0  30245      4   1322    0    0     0     0 166980 90256 81 15  3  0  0 2018-12-24 21:01:45
12  0      0  30245      4   1322    0    0     0     0 163752 89369 82 15  4  0  0 2018-12-24 21:01:46
 9  0      0  30247      4   1322    0    0     0     0 162605 88862 80 17  4  0  0 2018-12-24 21:01:47
12  0      0  30250      4   1322    0    0     0     0 165832 89219 81 16  3  0  0 2018-12-24 21:01:48
11  0      0  30250      4   1322    0    0     0     0 167562 90138 81 16  3  0  0 2018-12-24 21:01:49
12  0      0  30252      4   1322    0    0     0     0 160079 90335 81 15  4  0  0 2018-12-24 21:01:50
11  0      0  30252      4   1322    0    0     0     0 164888 92298 78 17  5  0  0 2018-12-24 21:01:51
10  0      0  30252      4   1322    0    0     0     0 166254 91913 80 17  4  0  0 2018-12-24 21:01:52
12  0      0  30254      4   1322    0    0     0     0 174325 95245 80 16  4  0  0 2018-12-24 21:01:53
12  0      0  30255      4   1322    0    0     0     0 168164 92606 79 16  4  0  0 2018-12-24 21:01:54
13  0      0  30256      4   1322    0    0     0     0 169530 94213 80 16  4  0  0 2018-12-24 21:01:55
11  0      0  30255      4   1322    0    0     0     0 166819 92089 81 16  4  0  0 2018-12-24 21:01:56
12  0      0  30255      4   1322    0    0     0  2536 171358 93653 80 16  4  0  0 2018-12-24 21:01:57
13  0      0  30258      4   1322    0    0     0     0 165974 91069 81 16  4  0  0 2018-12-24 21:01:58
12  0      0  30256      4   1322    0    0     0     0 166772 92427 80 16  4  0  0 2018-12-24 21:01:59
11  0      0  30258      4   1322    0    0     0     0 170931 94298 80 16  4  0  0 2018-12-24 21:02:00
10  0      0  30258      4   1322    0    0     0     0 168976 92369 81 15  4  0  0 2018-12-24 21:02:01
12  0      0  30259      4   1322    0    0     0     0 168508 92504 81 15  4  0  0 2018-12-24 21:02:02
11  0      0  30257      4   1322    0    0     0     0 164207 91853 81 16  3  0  0 2018-12-24 21:02:03
12  0      0  30260      4   1322    0    0     0     0 171307 93170 81 16  3  0  0 2018-12-24 21:02:04
11  0      0  30257      4   1322    0    0     0     0 172657 95427 80 16  4  0  0 2018-12-24 21:02:05
11  0      0  30258      4   1322    0    0     0     0 176335 94608 81 15  3  0  0 2018-12-24 21:02:06
12  0      0  30260      4   1322    0    0     0     0 170367 91873 81 16  4  0  0 2018-12-24 21:02:07
12  0      0  30259      4   1322    0    0     0     0 165215 90841 81 16  3  0  0 2018-12-24 21:02:08
12  0      0  30258      4   1322    0    0     0     0 172192 93149 81 15  4  0  0 2018-12-24 21:02:09
12  0      0  30259      4   1322    0    0     0     0 169152 92443 80 16  4  0  0 2018-12-24 21:02:10
10  0      0  30258      4   1322    0    0     0     0 169167 91233 81 16  4  0  0 2018-12-24 21:02:11
12  0      0  30258      4   1322    0    0     0     0 167140 91822 80 16  4  0  0 2018-12-24 21:02:12
11  0      0  30258      4   1322    0    0     0     0 165712 90598 80 17  4  0  0 2018-12-24 21:02:13
13  0      0  30262      4   1322    0    0     0     0 162325 90559 80 16  4  0  0 2018-12-24 21:02:14
11  0      0  30259      4   1322    0    0     0     0 167107 92195 81 16  4  0  0 2018-12-24 21:02:15
10  0      0  30259      4   1322    0    0     0     0 165792 91342 81 15  4  0  0 2018-12-24 21:02:16
10  0      0  30259      4   1322    0    0     0     0 162927 90678 81 15  4  0  0 2018-12-24 21:02:17
13  0      0  30259      4   1322    0    0     0     0 164652 90618 80 17  4  0  0 2018-12-24 21:02:18
12  0      0  30260      4   1322    0    0     0     0 165706 91272 80 16  4  0  0 2018-12-24 21:02:19
 6  0      0  30261      4   1322    0    0     0     0 167087 90801 81 15  3  0  0 2018-12-24 21:02:20
12  0      0  30262      4   1322    0    0     0     0 158823 89950 79 17  4  0  0 2018-12-24 21:02:21
