procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EST
 0  0      0  19861     71  10498    0    0     0   207    3    2  1  0 99  0  0 2018-11-26 22:51:21
 0  0      0  19861     71  10498    0    0     0     0  477  793  0  0 100  0  0 2018-11-26 22:51:22
 1  0      0  19853     71  10506    0    0     0   100  460  788  0  0 100  0  0 2018-11-26 22:51:23
 1  0      0  19819     71  10540    0    0     0     0 9886 10323  5  3 92  0  0 2018-11-26 22:51:24
 1  0      0  19787     71  10573    0    0     0     0 8919 9541  6  3 91  0  0 2018-11-26 22:51:25
 1  0      0  19753     71  10608    0    0     0   104 9041 9827  6  3 91  0  0 2018-11-26 22:51:26
 1  0      0  19718     71  10643    0    0     0     0 9281 9951  6  3 91  0  0 2018-11-26 22:51:27
 1  0      0  19684     71  10677    0    0     0  5736 9326 9825  6  3 91  1  0 2018-11-26 22:51:28
 1  0      0  19650     71  10712    0    0     0     0 8840 9803  6  3 92  0  0 2018-11-26 22:51:29
 1  0      0  19615     71  10746    0    0     0     0 8903 9869  6  3 91  0  0 2018-11-26 22:51:30
 1  0      0  19582     71  10780    0    0     0    68 9204 9989  6  4 90  0  0 2018-11-26 22:51:31
 1  1      0  19541     71  10820    0    0     0 297468 10130 11432  6  5 83  7  0 2018-11-26 22:51:32
 1  1      0  19508     71  10854    0    0     0 196576 9064 9802  6  3 85  7  0 2018-11-26 22:51:33
 1  0      0  19476     71  10886    0    0     0 95192 8795 9557  5  3 88  4  0 2018-11-26 22:51:34
 1  0      0  19440     71  10921    0    0     0     0 9322 10171  6  3 91  0  0 2018-11-26 22:51:35
 1  0      0  19404     71  10958    0    0     0    68 9733 10450  6  2 91  0  0 2018-11-26 22:51:36
 1  0      0  19370     71  10992    0    0     0     0 8978 9579  6  3 91  0  0 2018-11-26 22:51:37
 1  0      0  19337     71  11025    0    0     0     0 8875 9581  6  3 91  0  0 2018-11-26 22:51:38
 1  0      0  19302     71  11061    0    0     0     0 9364 10268  7  3 90  0  0 2018-11-26 22:51:39
 1  0      0  19268     71  11095    0    0     0    68 8742 9837  5  3 91  0  0 2018-11-26 22:51:40
 1  0      0  19234     71  11129    0    0     0    68 9098 9714  5  3 91  0  0 2018-11-26 22:51:41
 1  0      0  19199     71  11164    0    0     0     0 9500 9968  6  3 91  0  0 2018-11-26 22:51:42
 1  0      0  19164     71  11196    0    0     0     0 8528 9183  5  4 91  0  0 2018-11-26 22:51:43
 2  0      0  19132     71  11228    0    0     0     0 8421 9050  6  3 91  0  0 2018-11-26 22:51:44
 1  0      0  19099     71  11260    0    0     0     0 8879 9279  5  4 91  0  0 2018-11-26 22:51:45
 1  0      0  19068     71  11292    0    0     0    68 8518 9223  5  4 91  0  0 2018-11-26 22:51:46
 1  0      0  19033     71  11327    0    0     0    24 9298 10050  6  3 91  0  0 2018-11-26 22:51:47
 1  0      0  18999     71  11361    0    0     0     0 9458 9759  5  3 92  0  0 2018-11-26 22:51:48
 1  0      0  18964     71  11396    0    0     0     0 9214 9892  6  3 91  0  0 2018-11-26 22:51:49
 1  0      0  18929     71  11432    0    0     0     0 9359 10293  6  3 91  0  0 2018-11-26 22:51:50
 1  0      0  18893     71  11467    0    0     0    68 9068 10096  5  3 91  0  0 2018-11-26 22:51:51
 2  0      0  18859     71  11502    0    0     0     0 8695 9767  5  3 91  0  0 2018-11-26 22:51:52
 1  1      0  18821     71  11540    0    0     0 176136 9944 10456  6  5 89  1  0 2018-11-26 22:51:53
 1  1      0  18785     71  11577    0    0     0 163840 10224 10386  5  4 83  8  0 2018-11-26 22:51:54
 2  0      0  18749     71  11613    0    0     0 188416 9738 10389  6  4 83  7  0 2018-11-26 22:51:55
 1  2      0  18714     71  11648    0    0     0 160768 9606 10176  6  3 82  9  0 2018-11-26 22:51:56
 1  4      0  18674     71  11688    0    0     0 326516 10725 11057  6  4 82  8  0 2018-11-26 22:51:57
 1  3      0  18637     71  11725    0    0     0 39612 9499 10512  6  3 67 24  0 2018-11-26 22:51:58
 1  1      0  18598     71  11765    0    0     0   748 10488 11691  6  3 76 16  0 2018-11-26 22:51:59
 1  0      0  18561     71  11801    0    0     0   132 9209 10536  6  3 91  0  0 2018-11-26 22:52:00
 1  0      0  18520     71  11843    0    0     0   100 10849 11788  6  3 91  0  0 2018-11-26 22:52:01
 2  0      0  18485     71  11878    0    0     0     0 9310 9963  6  3 91  0  0 2018-11-26 22:52:02
 1  0      0  18450     71  11914    0    0     0     0 8983 10326  7  3 90  0  0 2018-11-26 22:52:03
 1  0      0  18410     71  11953    0    0     0     0 10103 11009  6  3 91  0  0 2018-11-26 22:52:04
 1  0      0  18375     71  11989    0    0     0     0 9290 10308  6  3 91  0  0 2018-11-26 22:52:05
 1  0      0  18337     71  12027    0    0     0   132 10077 10832  6  3 91  0  0 2018-11-26 22:52:06
 1  0      0  18300     71  12064    0    0     0     0 9662 10133  5  4 91  0  0 2018-11-26 22:52:07
 1  0      0  18265     71  12099    0    0     0     0 9051 9989  6  4 91  0  0 2018-11-26 22:52:08
 1  0      0  18231     71  12133    0    0     0     0 8825 9584  6  3 91  0  0 2018-11-26 22:52:09
 2  0      0  18192     71  12171    0    0     0     0 10325 11020  7  3 90  0  0 2018-11-26 22:52:10
 1  0      0  18158     71  12203    0    0     0   132 8338 9235  5  4 91  0  0 2018-11-26 22:52:11
 1  0      0  18124     71  12236    0    0     0     0 8840 9360  5  3 91  0  0 2018-11-26 22:52:12
 1  0      0  18091     71  12269    0    0     0     0 9037 9439  6  3 91  0  0 2018-11-26 22:52:13
 1  0      0  18057     71  12303    0    0     0     0 8935 9624  5  4 91  0  0 2018-11-26 22:52:14
 1  0      0  18023     71  12338    0    0     0     0 8927 10024  6  3 91  0  0 2018-11-26 22:52:15
 1  0      0  17983     71  12377    0    0     0   100 10073 11175  6  3 91  0  0 2018-11-26 22:52:16
 1  0      0  17947     71  12414    0    0     0     0 9661 10444  5  4 91  0  0 2018-11-26 22:52:17
 1  0      0  17908     71  12453    0    0     0     0 9974 11063  6  3 91  0  0 2018-11-26 22:52:18
 2  0      0  24857     71   5504    0    0     0     0 13087 13883  6 10 84  0  0 2018-11-26 22:52:19
 1  0      0  26609     71   3752    0    0     0     0 9580 10745  6  5 90  0  0 2018-11-26 22:52:20
 2  1      0  26573     71   3788    0    0     0 209004 8650 9788  6  4 88  2  0 2018-11-26 22:52:21
 1  1      0  26539     71   3823    0    0     0 163840 9208 9844  6  3 84  7  0 2018-11-26 22:52:22
 1  1      0  26503     71   3858    0    0     0 184320 9622 10230  6  4 84  7  0 2018-11-26 22:52:23
 1  2      0  26467     71   3894    0    0     0 295776 9099 9932  6  4 82  8  0 2018-11-26 22:52:24
 1  2      0  26432     71   3929    0    0     0 153600 9190 10090  6  3 76 15  0 2018-11-26 22:52:25
 1  3      0  26400     71   3962    0    0     0 48988 9152 9840  6  3 75 16  0 2018-11-26 22:52:26
 1  1      0  26360     71   4002    0    0     0    12 10651 12649  6  3 83  9  0 2018-11-26 22:52:27
 1  0      0  26328     71   4034    0    0     0  1132 8780 9351  6  3 90  2  0 2018-11-26 22:52:28
