2018-11-25 12:06:32, 97599 records sent, 19512.0 records/sec (9.53 MB/sec), 7.1 ms avg latency, 266.0 max latency.
2018-11-25 12:06:37, 97811 records sent, 19554.4 records/sec (9.55 MB/sec), 18.8 ms avg latency, 346.0 max latency.
2018-11-25 12:06:42, 97681 records sent, 19536.2 records/sec (9.54 MB/sec), 1.6 ms avg latency, 18.0 max latency.
2018-11-25 12:06:47, 97704 records sent, 19536.9 records/sec (9.54 MB/sec), 1.6 ms avg latency, 13.0 max latency.
2018-11-25 12:06:52, 97717 records sent, 19539.5 records/sec (9.54 MB/sec), 1.6 ms avg latency, 3.0 max latency.
2018-11-25 12:06:57, 97680 records sent, 19536.0 records/sec (9.54 MB/sec), 1.6 ms avg latency, 13.0 max latency.
2018-11-25 12:07:02, 97708 records sent, 19537.7 records/sec (9.54 MB/sec), 1.6 ms avg latency, 7.0 max latency.
2018-11-25 12:07:07, 97694 records sent, 19538.8 records/sec (9.54 MB/sec), 474.8 ms avg latency, 1865.0 max latency.
2018-11-25 12:07:12, 97714 records sent, 19538.9 records/sec (9.54 MB/sec), 1.5 ms avg latency, 15.0 max latency.
2018-11-25 12:07:17, 97717 records sent, 19543.4 records/sec (9.54 MB/sec), 1.6 ms avg latency, 4.0 max latency.
2018-11-25 12:07:22, 97671 records sent, 19534.2 records/sec (9.54 MB/sec), 1.5 ms avg latency, 11.0 max latency.
2018-11-25 12:07:27, 97713 records sent, 19534.8 records/sec (9.54 MB/sec), 1.6 ms avg latency, 14.0 max latency.
2018-11-25 12:07:32, 97735 records sent, 19539.2 records/sec (9.54 MB/sec), 1.6 ms avg latency, 8.0 max latency.
2018-11-25 12:07:37, 97712 records sent, 19542.4 records/sec (9.54 MB/sec), 1.6 ms avg latency, 15.0 max latency.
2018-11-25 12:07:42, 60460 records sent, 11911.0 records/sec (5.82 MB/sec), 1.6 ms avg latency, 1983.0 max latency.
2018-11-25 12:07:47, 136374 records sent, 27269.3 records/sec (13.32 MB/sec), 380.7 ms avg latency, 1984.0 max latency.
2018-11-25 12:07:52, 97715 records sent, 19535.2 records/sec (9.54 MB/sec), 1.6 ms avg latency, 16.0 max latency.
2018-11-25 12:07:57, 97712 records sent, 19538.5 records/sec (9.54 MB/sec), 1.5 ms avg latency, 7.0 max latency.
2018-11-25 12:08:02, 97717 records sent, 19543.4 records/sec (9.54 MB/sec), 1.5 ms avg latency, 15.0 max latency.
2018-11-25 12:08:07, 97671 records sent, 19526.4 records/sec (9.53 MB/sec), 1.5 ms avg latency, 3.0 max latency.
2018-11-25 12:08:12, 97674 records sent, 19534.8 records/sec (9.54 MB/sec), 1.6 ms avg latency, 15.0 max latency.
2018-11-25 12:08:17, 97699 records sent, 19535.9 records/sec (9.54 MB/sec), 1.5 ms avg latency, 16.0 max latency.
