time, threadId, data.consumed.in.MB, MB.sec, data.consumed.in.nMsg, nMsg.sec, rebalance.time.ms, fetch.time.ms, fetch.MB.sec, fetch.nMsg.sec
2018-11-27 02:48:47:287, 0, 58.7158, 11.7432, 120250, 24050.0000, 14, 4986, 11.7761, 24117.5291
2018-11-27 02:48:52:288, 0, 123.5615, 12.9665, 253054, 26555.4889, 0, 5001, 12.9665, 26555.4889
2018-11-27 02:48:57:288, 0, 192.2065, 13.7290, 393639, 28117.0000, 0, 5000, 13.7290, 28117.0000
2018-11-27 02:49:02:288, 0, 260.2461, 13.6079, 532984, 27869.0000, 0, 5000, 13.6079, 27869.0000
2018-11-27 02:49:07:288, 0, 327.2563, 13.4021, 670221, 27447.4000, 0, 5000, 13.4021, 27447.4000
2018-11-27 02:49:12:288, 0, 394.3423, 13.4172, 807613, 27478.4000, 0, 5000, 13.4172, 27478.4000
2018-11-27 02:49:17:288, 0, 461.2769, 13.3869, 944695, 27416.4000, 0, 5000, 13.3869, 27416.4000
2018-11-27 02:49:22:288, 0, 527.7573, 13.2961, 1080847, 27230.4000, 0, 5000, 13.2961, 27230.4000
2018-11-27 02:49:27:288, 0, 594.2378, 13.2961, 1216999, 27230.4000, 0, 5000, 13.2961, 27230.4000
2018-11-27 02:49:32:289, 0, 661.5205, 13.4539, 1354794, 27553.4893, 0, 5001, 13.4539, 27553.4893
2018-11-27 02:49:37:289, 0, 729.8779, 13.6715, 1494790, 27999.2000, 0, 5000, 13.6715, 27999.2000
2018-11-27 02:49:42:289, 0, 797.2212, 13.4687, 1632709, 27583.8000, 0, 5000, 13.4687, 27583.8000
2018-11-27 02:49:47:289, 0, 865.0488, 13.5655, 1771620, 27782.2000, 0, 5000, 13.5655, 27782.2000
2018-11-27 02:49:52:289, 0, 932.2559, 13.4414, 1909260, 27528.0000, 0, 5000, 13.4414, 27528.0000
2018-11-27 02:49:57:289, 0, 999.6748, 13.4838, 2047334, 27614.8000, 0, 5000, 13.4838, 27614.8000
2018-11-27 02:50:02:289, 0, 1066.8213, 13.4293, 2184850, 27503.2000, 0, 5000, 13.4293, 27503.2000
2018-11-27 02:50:07:289, 0, 1134.2100, 13.4777, 2322862, 27602.4000, 0, 5000, 13.4777, 27602.4000
2018-11-27 02:50:12:289, 0, 1201.3564, 13.4293, 2460378, 27503.2000, 0, 5000, 13.4293, 27503.2000
2018-11-27 02:50:17:289, 0, 1269.0024, 13.5292, 2598917, 27707.8000, 0, 5000, 13.5292, 27707.8000
