2018-12-12 00:16:10, id: test-001610-172, starting producer #0
2018-12-12 00:16:10, id: test-001610-172, starting producer #0, channel #0
2018-12-12 00:16:11, id: test-001610-172, time: 1.006s, sent: 21248 msg/s
2018-12-12 00:16:12, id: test-001610-172, time: 2.006s, sent: 22911 msg/s
2018-12-12 00:16:13, id: test-001610-172, time: 3.032s, sent: 19046 msg/s
2018-12-12 00:16:14, id: test-001610-172, time: 4.032s, sent: 21270 msg/s
2018-12-12 00:16:15, id: test-001610-172, time: 5.064s, sent: 20313 msg/s
2018-12-12 00:16:16, id: test-001610-172, time: 6.125s, sent: 19747 msg/s
2018-12-12 00:16:17, id: test-001610-172, time: 7.144s, sent: 21529 msg/s
2018-12-12 00:16:18, id: test-001610-172, time: 8.210s, sent: 20066 msg/s
2018-12-12 00:16:19, id: test-001610-172, time: 9.244s, sent: 20794 msg/s
2018-12-12 00:16:20, id: test-001610-172, time: 10.286s, sent: 20527 msg/s
2018-12-12 00:16:21, id: test-001610-172, time: 11.307s, sent: 20951 msg/s
2018-12-12 00:16:22, id: test-001610-172, time: 12.345s, sent: 20713 msg/s
2018-12-12 00:16:23, id: test-001610-172, time: 13.399s, sent: 20295 msg/s
2018-12-12 00:16:24, id: test-001610-172, time: 14.441s, sent: 20528 msg/s
2018-12-12 00:16:25, id: test-001610-172, time: 15.499s, sent: 20321 msg/s
2018-12-12 00:16:26, id: test-001610-172, time: 16.544s, sent: 20469 msg/s
2018-12-12 00:16:27, id: test-001610-172, time: 17.615s, sent: 19972 msg/s
2018-12-12 00:16:28, id: test-001610-172, time: 18.663s, sent: 20516 msg/s
2018-12-12 00:16:29, id: test-001610-172, time: 19.702s, sent: 20588 msg/s
2018-12-12 00:16:31, id: test-001610-172, time: 20.771s, sent: 20112 msg/s
2018-12-12 00:16:32, id: test-001610-172, time: 21.807s, sent: 20647 msg/s
2018-12-12 00:16:33, id: test-001610-172, time: 22.823s, sent: 21054 msg/s
2018-12-12 00:16:34, id: test-001610-172, time: 23.863s, sent: 20568 msg/s
2018-12-12 00:16:35, id: test-001610-172, time: 24.953s, sent: 19926 msg/s
2018-12-12 00:16:36, id: test-001610-172, time: 26.027s, sent: 21551 msg/s
2018-12-12 00:16:37, id: test-001610-172, time: 27.081s, sent: 20295 msg/s
2018-12-12 00:16:38, id: test-001610-172, time: 28.081s, sent: 21674 msg/s
2018-12-12 00:16:39, id: test-001610-172, time: 29.081s, sent: 21139 msg/s
2018-12-12 00:16:40, id: test-001610-172, time: 30.086s, sent: 19507 msg/s
2018-12-12 00:16:41, id: test-001610-172, time: 31.086s, sent: 20994 msg/s
2018-12-12 00:16:42, id: test-001610-172, time: 32.099s, sent: 19667 msg/s
2018-12-12 00:16:43, id: test-001610-172, time: 33.142s, sent: 20613 msg/s
2018-12-12 00:16:44, id: test-001610-172, time: 34.193s, sent: 20979 msg/s
2018-12-12 00:16:45, id: test-001610-172, time: 35.250s, sent: 19822 msg/s
2018-12-12 00:16:46, id: test-001610-172, time: 36.268s, sent: 20797 msg/s
2018-12-12 00:16:47, id: test-001610-172, time: 37.337s, sent: 20728 msg/s
2018-12-12 00:16:48, id: test-001610-172, time: 38.391s, sent: 20295 msg/s
2018-12-12 00:16:49, id: test-001610-172, time: 39.395s, sent: 20758 msg/s
2018-12-12 00:16:50, id: test-001610-172, time: 40.463s, sent: 20645 msg/s
2018-12-12 00:16:51, id: test-001610-172, time: 41.516s, sent: 20314 msg/s
2018-12-12 00:16:52, id: test-001610-172, time: 42.558s, sent: 20213 msg/s
2018-12-12 00:16:53, id: test-001610-172, time: 43.587s, sent: 21214 msg/s
2018-12-12 00:16:54, id: test-001610-172, time: 44.639s, sent: 20332 msg/s
2018-12-12 00:16:55, id: test-001610-172, time: 45.689s, sent: 20477 msg/s
