procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EST
 0  0      0  28351     73   3117    0    0     0   120    0    1  2  1 97  0  0 2018-12-15 21:50:56
 0  0      0  28353     73   3117    0    0     0   504  673  853  1  0 98  1  0 2018-12-15 21:50:57
 0  0      0  28354     73   3117    0    0     0     0   77  116  0  0 100  0  0 2018-12-15 21:50:58
 0  0      0  28356     73   3117    0    0     0   152  329  493  0  0 99  0  0 2018-12-15 21:50:59
 3  0      0  28353     73   3117    0    0     0     0 18441 25570 12  4 85  0  0 2018-12-15 21:51:00
 3  0      0  28329     73   3117    0    0     0     0 25550 37332 18  4 78  0  0 2018-12-15 21:51:01
 3  0      0  28345     73   3117    0    0     0    72 25653 37536 17  5 78  0  0 2018-12-15 21:51:02
 1  0      0  28331     73   3117    0    0     0    72 24807 35948 16  5 79  0  0 2018-12-15 21:51:03
 3  0      0  28336     73   3117    0    0     0     0 26265 37882 18  4 78  0  0 2018-12-15 21:51:04
 3  0      0  28354     73   3117    0    0     0   140 25425 36775 16  4 79  1  0 2018-12-15 21:51:05
 2  0      0  28323     73   3117    0    0     0     0 25097 36125 16  4 79  0  0 2018-12-15 21:51:06
 3  0      0  28350     73   3117    0    0     0    76 26403 37894 17  5 78  0  0 2018-12-15 21:51:07
 5  0      0  28325     73   3117    0    0     0    76 24244 36277 16  4 79  0  0 2018-12-15 21:51:08
 3  0      0  28338     73   3117    0    0     0     0 26962 38733 17  5 78  0  0 2018-12-15 21:51:09
 3  0      0  28346     73   3117    0    0     0    72 26685 38696 17  5 77  0  0 2018-12-15 21:51:10
 4  0      0  28323     73   3117    0    0     0     0 25817 37353 17  4 79  0  0 2018-12-15 21:51:11
 2  0      0  28349     73   3117    0    0     0    80 25916 36664 17  5 78  0  0 2018-12-15 21:51:12
 2  0      0  28326     73   3117    0    0     0     0 26826 37707 16  5 79  0  0 2018-12-15 21:51:13
 5  0      0  28340     73   3117    0    0     0    72 27126 38006 17  5 78  0  0 2018-12-15 21:51:14
 2  0      0  28337     73   3117    0    0     0    72 26003 37931 17  5 78  0  0 2018-12-15 21:51:15
 2  0      0  28328     73   3117    0    0     0     0 26726 39334 17  5 78  0  0 2018-12-15 21:51:16
 3  0      0  28354     73   3117    0    0     0    76 25344 36660 15  5 79  0  0 2018-12-15 21:51:17
 2  0      0  28326     73   3117    0    0     0     0 27178 38972 17  5 78  0  0 2018-12-15 21:51:18
 1  0      0  28347     73   3117    0    0     0  2704 24159 34799 15  5 79  1  0 2018-12-15 21:51:19
 1  0      0  28334     73   3117    0    0     0    76 25093 35911 17  4 79  0  0 2018-12-15 21:51:20
 1  0      0  28340     73   3117    0    0     0     0 26357 37605 17  5 78  0  0 2018-12-15 21:51:21
 3  0      0  28353     73   3117    0    0     0    72 25867 36752 16  5 78  0  0 2018-12-15 21:51:22
 2  0      0  28327     73   3117    0    0     0     0 25896 37756 16  6 78  0  0 2018-12-15 21:51:23
 3  0      0  28329     73   3117    0    0     0  8304 22270 31854 14  4 82  1  0 2018-12-15 21:51:24
 4  0      0  28326     73   3117    0    0     0     0 25812 37458 16  4 79  0  0 2018-12-15 21:51:25
 1  0      0  28344     73   3117    0    0     0    76 27167 38827 17  4 78  0  0 2018-12-15 21:51:26
 3  0      0  28324     73   3117    0    0     0   136 24950 36490 17  4 79  0  0 2018-12-15 21:51:27
 2  0      0  28336     73   3117    0    0     0     0 26806 38631 18  4 79  0  0 2018-12-15 21:51:28
 3  0      0  28354     73   3117    0    0     0    72 25833 36218 16  4 79  0  0 2018-12-15 21:51:29
 2  0      0  28326     73   3117    0    0     0     0 25943 38308 16  5 79  0  0 2018-12-15 21:51:30
 0  0      0  28343     73   3117    0    0     0    72 26119 37071 16  4 79  0  0 2018-12-15 21:51:31
 2  0      0  28318     73   3117    0    0     0    88 28957 36107 15  5 80  0  0 2018-12-15 21:51:32
 2  0      0  28340     73   3117    0    0     0     0 27661 38522 16  6 78  0  0 2018-12-15 21:51:33
 4  0      0  28341     73   3117    0    0     0  8452 23104 32164 14  5 81  1  0 2018-12-15 21:51:34
 3  0      0  28330     73   3117    0    0     0     0 26217 38806 18  4 78  0  0 2018-12-15 21:51:35
 3  0      0  28353     73   3117    0    0     0   140 26156 37607 17  5 78  0  0 2018-12-15 21:51:36
 2  0      0  28327     73   3117    0    0     0     0 25843 38011 16  5 78  0  0 2018-12-15 21:51:37
 3  0      0  28337     73   3117    0    0     0   136 26185 36913 16  5 79  0  0 2018-12-15 21:51:38
 3  0      0  28332     73   3117    0    0     0   108 25751 37108 16  5 79  0  0 2018-12-15 21:51:39
 2  0      0  28337     73   3117    0    0     0     0 26517 38820 17  4 79  0  0 2018-12-15 21:51:40
 3  0      0  28353     73   3117    0    0     0   136 26335 37248 16  5 78  0  0 2018-12-15 21:51:41
 4  0      0  28325     73   3117    0    0     0     0 24981 36563 17  4 79  0  0 2018-12-15 21:51:42
 3  0      0  28344     73   3117    0    0     0   140 25857 37946 17  5 78  0  0 2018-12-15 21:51:43
 3  0      0  28336     73   3117    0    0     0   104 25805 39349 18  5 76  0  0 2018-12-15 21:51:44
 4  0      0  28334     73   3117    0    0     0     0 26564 38514 17  5 78  0  0 2018-12-15 21:51:45
 2  0      0  28353     73   3117    0    0     0   168 25600 36452 17  4 79  0  0 2018-12-15 21:51:46
 2  0      0  28324     73   3117    0    0     0     0 25558 37094 16  4 79  0  0 2018-12-15 21:51:47
 1  0      0  28349     73   3117    0    0     0   176 26387 37802 16  5 78  0  0 2018-12-15 21:51:48
 1  0      0  28323     73   3117    0    0     0  2696 26321 37409 17  5 78  1  0 2018-12-15 21:51:49
 3  0      0  28334     73   3117    0    0     0    72 27157 38620 18  5 77  0  0 2018-12-15 21:51:50
 3  0      0  28350     73   3117    0    0     0    72 26077 37642 16  4 79  0  0 2018-12-15 21:51:51
 5  0      0  28329     73   3117    0    0     0     0 26792 38328 17  4 79  0  0 2018-12-15 21:51:52
 1  0      0  28352     73   3117    0    0     0    76 26445 36404 17  5 78  0  0 2018-12-15 21:51:53
 2  0      0  28328     73   3117    0    0     0     0 26588 37713 17  5 78  0  0 2018-12-15 21:51:54
 3  0      0  28342     73   3117    0    0     0    72 26464 37189 17  5 78  0  0 2018-12-15 21:51:55
 3  0      0  28340     73   3117    0    0     0    72 26273 35962 17  4 79  0  0 2018-12-15 21:51:56
 3  0      0  28336     73   3117    0    0     0     0 26142 38407 16  5 79  0  0 2018-12-15 21:51:57
 2  0      0  28356     73   3117    0    0     0    76 24787 35324 16  5 79  0  0 2018-12-15 21:51:58
 2  0      0  28327     73   3117    0    0     0     0 25404 37525 17  4 79  0  0 2018-12-15 21:51:59
 3  0      0  28352     73   3117    0    0     0    72 26218 37282 16  5 78  0  0 2018-12-15 21:52:00
 3  0      0  28333     73   3117    0    0     0    72 24721 37325 16  4 79  0  0 2018-12-15 21:52:01
