time, threadId, data.consumed.in.MB, MB.sec, data.consumed.in.nMsg, nMsg.sec, rebalance.time.ms, fetch.time.ms, fetch.MB.sec, fetch.nMsg.sec
2018-11-27 22:58:42:941, 0, 26.9893, 5.3957, 55274, 11050.3798, 13, 4989, 5.4098, 11079.1742
2018-11-27 22:58:47:948, 0, 35.3447, 1.6688, 72386, 3417.6153, 0, 5007, 1.6688, 3417.6153
2018-11-27 22:58:52:948, 0, 43.0796, 1.5470, 88227, 3168.2000, 0, 5000, 1.5470, 3168.2000
2018-11-27 22:58:57:949, 0, 50.7690, 1.5376, 103975, 3148.9702, 0, 5001, 1.5376, 3148.9702
2018-11-27 22:59:02:951, 0, 58.1709, 1.4798, 119134, 3030.5878, 0, 5002, 1.4798, 3030.5878
2018-11-27 22:59:09:167, 0, 63.5596, 0.8669, 130170, 1775.4183, 0, 6216, 0.8669, 1775.4183
2018-11-27 22:59:14:167, 0, 71.1431, 1.5167, 145701, 3106.2000, 0, 5000, 1.5167, 3106.2000
2018-11-27 22:59:19:176, 0, 78.8174, 1.5321, 161418, 3137.7520, 0, 5009, 1.5321, 3137.7520
2018-11-27 22:59:24:183, 0, 86.4917, 1.5327, 177135, 3139.0054, 0, 5007, 1.5327, 3139.0054
2018-11-27 22:59:29:184, 0, 94.1660, 1.5346, 192852, 3142.7714, 0, 5001, 1.5346, 3142.7714
2018-11-27 22:59:34:186, 0, 101.8857, 1.5433, 208662, 3160.7357, 0, 5002, 1.5433, 3160.7357
2018-11-27 22:59:39:192, 0, 109.5601, 1.5330, 224379, 3139.6324, 0, 5006, 1.5330, 3139.6324
2018-11-27 22:59:45:073, 0, 114.7520, 0.8828, 235012, 1808.0258, 0, 5881, 0.8828, 1808.0258
2018-11-27 22:59:50:080, 0, 122.4414, 1.5357, 250760, 3145.1967, 0, 5007, 1.5357, 3145.1967
2018-11-27 22:59:55:086, 0, 130.1006, 1.5300, 266446, 3133.4399, 0, 5006, 1.5300, 3133.4399
2018-11-27 23:00:00:090, 0, 137.7749, 1.5336, 282163, 3140.8873, 0, 5004, 1.5336, 3140.8873
2018-11-27 23:00:05:096, 0, 145.4341, 1.5300, 297849, 3133.4399, 0, 5006, 1.5300, 3133.4399
2018-11-27 23:00:10:105, 0, 153.1084, 1.5321, 313566, 3137.7520, 0, 5009, 1.5321, 3137.7520
2018-11-27 23:00:15:107, 0, 160.7676, 1.5312, 329252, 3135.9456, 0, 5002, 1.5312, 3135.9456
2018-11-27 23:00:20:108, 0, 168.4570, 1.5376, 345000, 3148.9702, 0, 5001, 1.5376, 3148.9702
2018-11-27 23:00:25:114, 0, 176.1011, 1.5270, 360655, 3127.2473, 0, 5006, 1.5270, 3127.2473
2018-11-27 23:00:30:119, 0, 183.7451, 1.5273, 376310, 3127.8721, 0, 5005, 1.5273, 3127.8721
2018-11-27 23:00:35:119, 0, 191.3589, 1.5228, 391903, 3118.6000, 0, 5000, 1.5228, 3118.6000
2018-11-27 23:00:40:125, 0, 199.0181, 1.5300, 407589, 3133.4399, 0, 5006, 1.5300, 3133.4399
2018-11-27 23:00:45:131, 0, 206.6772, 1.5300, 423275, 3133.4399, 0, 5006, 1.5300, 3133.4399
2018-11-27 23:00:50:138, 0, 214.3516, 1.5327, 438992, 3139.0054, 0, 5007, 1.5327, 3139.0054
2018-11-27 23:00:55:139, 0, 222.0107, 1.5315, 454678, 3136.5727, 0, 5001, 1.5315, 3136.5727
2018-11-27 23:01:02:373, 0, 229.2764, 1.0044, 469558, 2056.9533, 0, 7234, 1.0044, 2056.9533
2018-11-27 23:01:07:375, 0, 236.9507, 1.5342, 485275, 3142.1431, 0, 5002, 1.5342, 3142.1431
2018-11-27 23:01:12:378, 0, 244.6401, 1.5370, 501023, 3147.7114, 0, 5003, 1.5370, 3147.7114
2018-11-27 23:01:17:385, 0, 252.3145, 1.5327, 516740, 3139.0054, 0, 5007, 1.5327, 3139.0054
2018-11-27 23:01:22:386, 0, 259.9888, 1.5346, 532457, 3142.7714, 0, 5001, 1.5346, 3142.7714
2018-11-27 23:01:27:393, 0, 267.6631, 1.5327, 548174, 3139.0054, 0, 5007, 1.5327, 3139.0054
2018-11-27 23:01:32:402, 0, 275.3677, 1.5381, 563953, 3150.1298, 0, 5009, 1.5381, 3150.1298
2018-11-27 23:01:37:405, 0, 283.0420, 1.5339, 579670, 3141.5151, 0, 5003, 1.5339, 3141.5151
2018-11-27 23:01:42:408, 0, 290.3076, 1.4523, 594550, 2974.2155, 0, 5003, 1.4523, 2974.2155
2018-11-27 23:01:47:410, 0, 297.9214, 1.5221, 610143, 3117.3531, 0, 5002, 1.5221, 3117.3531
2018-11-27 23:01:52:414, 0, 305.5654, 1.5276, 625798, 3128.4972, 0, 5004, 1.5276, 3128.4972
2018-11-27 23:01:57:418, 0, 313.2397, 1.5336, 641515, 3140.8873, 0, 5004, 1.5336, 3140.8873
2018-11-27 23:02:02:424, 0, 320.9141, 1.5330, 657232, 3139.6324, 0, 5006, 1.5330, 3139.6324
2018-11-27 23:02:07:424, 0, 328.5884, 1.5349, 672949, 3143.4000, 0, 5000, 1.5349, 3143.4000
2018-11-27 23:02:12:431, 0, 336.2627, 1.5327, 688666, 3139.0054, 0, 5007, 1.5327, 3139.0054
2018-11-27 23:02:17:436, 0, 343.9370, 1.5333, 704383, 3140.2597, 0, 5005, 1.5333, 3140.2597
2018-11-27 23:02:22:445, 0, 351.6416, 1.5381, 720162, 3150.1298, 0, 5009, 1.5381, 3150.1298
2018-11-27 23:02:27:452, 0, 359.2402, 1.5176, 735724, 3108.0487, 0, 5007, 1.5176, 3108.0487
2018-11-27 23:02:32:457, 0, 366.8994, 1.5303, 751410, 3134.0659, 0, 5005, 1.5303, 3134.0659
2018-11-27 23:02:37:467, 0, 374.5737, 1.5318, 767127, 3137.1257, 0, 5010, 1.5318, 3137.1257
2018-11-27 23:02:42:473, 0, 382.2480, 1.5330, 782844, 3139.6324, 0, 5006, 1.5330, 3139.6324
2018-11-27 23:02:47:481, 0, 389.9375, 1.5354, 798592, 3144.5687, 0, 5008, 1.5354, 3144.5687
2018-11-27 23:02:52:481, 0, 397.5967, 1.5318, 814278, 3137.2000, 0, 5000, 1.5318, 3137.2000
2018-11-27 23:02:57:484, 0, 405.2861, 1.5370, 830026, 3147.7114, 0, 5003, 1.5370, 3147.7114
2018-11-27 23:03:02:489, 0, 412.9756, 1.5364, 845774, 3146.4535, 0, 5005, 1.5364, 3146.4535
2018-11-27 23:03:07:490, 0, 420.5742, 1.5194, 861336, 3111.7776, 0, 5001, 1.5194, 3111.7776
2018-11-27 23:03:12:493, 0, 428.2485, 1.5339, 877053, 3141.5151, 0, 5003, 1.5339, 3141.5151
2018-11-27 23:03:17:499, 0, 435.9229, 1.5330, 892770, 3139.6324, 0, 5006, 1.5330, 3139.6324
2018-11-27 23:03:22:506, 0, 443.5972, 1.5327, 908487, 3139.0054, 0, 5007, 1.5327, 3139.0054
2018-11-27 23:03:27:511, 0, 451.2563, 1.5303, 924173, 3134.0659, 0, 5005, 1.5303, 3134.0659
2018-11-27 23:03:32:519, 0, 458.9307, 1.5324, 939890, 3138.3786, 0, 5008, 1.5324, 3138.3786
2018-11-27 23:03:37:521, 0, 466.6050, 1.5342, 955607, 3142.1431, 0, 5002, 1.5342, 3142.1431
2018-11-27 23:03:42:522, 0, 474.1733, 1.5134, 971107, 3099.3801, 0, 5001, 1.5134, 3099.3801
2018-11-27 23:03:47:524, 0, 481.8628, 1.5373, 986855, 3148.3407, 0, 5002, 1.5373, 3148.3407
2018-11-27 23:03:52:532, 0, 489.5522, 1.5354, 1002603, 3144.5687, 0, 5008, 1.5354, 3144.5687
2018-11-27 23:03:57:538, 0, 497.2114, 1.5300, 1018289, 3133.4399, 0, 5006, 1.5300, 3133.4399
2018-11-27 23:04:02:539, 0, 504.8706, 1.5315, 1033975, 3136.5727, 0, 5001, 1.5315, 3136.5727
2018-11-27 23:04:07:544, 0, 512.5449, 1.5333, 1049692, 3140.2597, 0, 5005, 1.5333, 3140.2597
2018-11-27 23:04:12:552, 0, 520.2344, 1.5354, 1065440, 3144.5687, 0, 5008, 1.5354, 3144.5687
2018-11-27 23:04:17:556, 0, 527.9087, 1.5336, 1081157, 3140.8873, 0, 5004, 1.5336, 3140.8873
2018-11-27 23:04:22:557, 0, 535.5830, 1.5346, 1096874, 3142.7714, 0, 5001, 1.5346, 3142.7714
2018-11-27 23:04:27:557, 0, 543.1968, 1.5228, 1112467, 3118.6000, 0, 5000, 1.5228, 3118.6000
2018-11-27 23:04:32:557, 0, 550.8711, 1.5349, 1128184, 3143.4000, 0, 5000, 1.5349, 3143.4000
2018-11-27 23:04:37:560, 0, 558.5454, 1.5339, 1143901, 3141.5151, 0, 5003, 1.5339, 3141.5151
2018-11-27 23:04:42:567, 0, 566.2197, 1.5327, 1159618, 3139.0054, 0, 5007, 1.5327, 3139.0054
2018-11-27 23:04:47:573, 0, 573.8940, 1.5330, 1175335, 3139.6324, 0, 5006, 1.5330, 3139.6324
2018-11-27 23:04:52:576, 0, 581.5684, 1.5339, 1191052, 3141.5151, 0, 5003, 1.5339, 3141.5151
2018-11-27 23:04:57:582, 0, 589.2427, 1.5330, 1206769, 3139.6324, 0, 5006, 1.5330, 3139.6324
2018-11-27 23:05:02:588, 0, 596.8716, 1.5240, 1222393, 3121.0547, 0, 5006, 1.5240, 3121.0547
2018-11-27 23:05:07:589, 0, 604.5156, 1.5285, 1238048, 3130.3739, 0, 5001, 1.5285, 3130.3739
2018-11-27 23:05:12:594, 0, 612.1899, 1.5333, 1253765, 3140.2597, 0, 5005, 1.5333, 3140.2597
2018-11-27 23:05:17:599, 0, 619.8794, 1.5364, 1269513, 3146.4535, 0, 5005, 1.5364, 3146.4535
2018-11-27 23:05:22:607, 0, 627.5537, 1.5324, 1285230, 3138.3786, 0, 5008, 1.5324, 3138.3786
2018-11-27 23:05:27:612, 0, 635.2432, 1.5364, 1300978, 3146.4535, 0, 5005, 1.5364, 3146.4535
2018-11-27 23:05:32:617, 0, 642.9175, 1.5333, 1316695, 3140.2597, 0, 5005, 1.5333, 3140.2597
2018-11-27 23:05:37:625, 0, 650.6069, 1.5354, 1332443, 3144.5687, 0, 5008, 1.5354, 3144.5687
2018-11-27 23:05:42:634, 0, 658.2964, 1.5351, 1348191, 3143.9409, 0, 5009, 1.5351, 3143.9409
2018-11-27 23:05:47:637, 0, 665.9707, 1.5339, 1363908, 3141.5151, 0, 5003, 1.5339, 3141.5151
2018-11-27 23:05:52:642, 0, 672.4341, 1.2914, 1377145, 2644.7552, 0, 5005, 1.2914, 2644.7552
2018-11-27 23:05:57:651, 0, 680.1235, 1.5351, 1392893, 3143.9409, 0, 5009, 1.5351, 3143.9409
2018-11-27 23:06:02:654, 0, 687.7827, 1.5309, 1408579, 3135.3188, 0, 5003, 1.5309, 3135.3188
2018-11-27 23:06:07:657, 0, 695.4722, 1.5370, 1424327, 3147.7114, 0, 5003, 1.5370, 3147.7114
2018-11-27 23:06:12:658, 0, 703.1465, 1.5346, 1440044, 3142.7714, 0, 5001, 1.5346, 3142.7714
2018-11-27 23:06:17:662, 0, 710.8208, 1.5336, 1455761, 3140.8873, 0, 5004, 1.5336, 3140.8873
2018-11-27 23:06:22:664, 0, 718.5103, 1.5373, 1471509, 3148.3407, 0, 5002, 1.5373, 3148.3407
