time, threadId, data.consumed.in.MB, MB.sec, data.consumed.in.nMsg, nMsg.sec, rebalance.time.ms, fetch.time.ms, fetch.MB.sec, fetch.nMsg.sec
2018-11-27 22:58:45:745, 0, 17.4229, 3.4839, 35682, 7134.9730, 18, 4983, 3.4965, 7160.7465
2018-11-27 22:58:50:747, 0, 34.3911, 3.3923, 70433, 6947.4210, 0, 5002, 3.3923, 6947.4210
2018-11-27 22:58:55:749, 0, 52.0859, 3.5375, 106672, 7244.9020, 0, 5002, 3.5375, 7244.9020
2018-11-27 22:59:00:749, 0, 69.7656, 3.5359, 142880, 7241.6000, 0, 5000, 3.5359, 7241.6000
2018-11-27 22:59:05:749, 0, 86.6885, 3.3846, 177538, 6931.6000, 0, 5000, 3.3846, 6931.6000
2018-11-27 22:59:10:753, 0, 95.1650, 1.6940, 194898, 3469.2246, 0, 5004, 1.6940, 3469.2246
2018-11-27 22:59:15:753, 0, 113.0415, 3.5753, 231509, 7322.2000, 0, 5000, 3.5753, 7322.2000
2018-11-27 22:59:20:754, 0, 130.8120, 3.5534, 267903, 7277.3445, 0, 5001, 3.5534, 7277.3445
2018-11-27 22:59:25:754, 0, 148.5977, 3.5571, 304328, 7285.0000, 0, 5000, 3.5571, 7285.0000
2018-11-27 22:59:30:754, 0, 166.5801, 3.5965, 341156, 7365.6000, 0, 5000, 3.5965, 7365.6000
2018-11-27 22:59:35:756, 0, 184.5625, 3.5950, 377984, 7362.6549, 0, 5002, 3.5950, 7362.6549
2018-11-27 22:59:40:758, 0, 202.6357, 3.6132, 414998, 7399.8401, 0, 5002, 3.6132, 7399.8401
2018-11-27 22:59:45:758, 0, 211.7783, 1.8285, 433722, 3744.8000, 0, 5000, 1.8285, 3744.8000
2018-11-27 22:59:50:760, 0, 230.3813, 3.7191, 471821, 7616.7533, 0, 5002, 3.7191, 7616.7533
2018-11-27 22:59:55:760, 0, 248.5454, 3.6328, 509021, 7440.0000, 0, 5000, 3.6328, 7440.0000
