procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EST
 0  0      0  28590     71   1764    0    0     0   238    1    3  1  1 98  0  0 2018-11-27 13:30:35
 0  0      0  28591     71   1763    0    0     0    68  299  562  0  0 100  0  0 2018-11-27 13:30:36
 0  0      0  28591     71   1763    0    0     0     0  158  322  0  0 100  0  0 2018-11-27 13:30:37
 1  0      0  28584     71   1771    0    0     0  2188  334  530  0  0 99  1  0 2018-11-27 13:30:38
 1  0      0  28556     71   1800    0    0     0     0 7912 8161  5  3 92  0  0 2018-11-27 13:30:39
 3  0      0  28526     71   1831    0    0     0    68 20503 18743 10  5 85  0  0 2018-11-27 13:30:40
 3  0      0  28494     71   1863    0    0     0    68 33609 28726 14  8 78  0  0 2018-11-27 13:30:41
 3  0      0  28456     71   1901    0    0     0     0 52056 37247 16 10 75  0  0 2018-11-27 13:30:42
 2  0      0  28417     71   1941    0    0     0     0 59132 40223 16 10 74  0  0 2018-11-27 13:30:43
 2  0      0  28381     71   1976    0    0     0     0 71118 41771 17  9 73  0  0 2018-11-27 13:30:44
 3  0      0  28345     71   2012    0    0     0     0 75623 43492 15 11 74  0  0 2018-11-27 13:30:45
 2  0      0  28314     71   2043    0    0     0    68 74830 42765 16 10 74  0  0 2018-11-27 13:30:46
 3  0      0  28284     71   2072    0    0     0     0 76664 41509 15 11 74  0  0 2018-11-27 13:30:47
 2  0      0  28259     71   2097    0    0     0 33192 77252 40697 16 10 74  1  0 2018-11-27 13:30:48
 4  0      0  28230     71   2126    0    0     0     0 77218 41372 16 10 74  0  0 2018-11-27 13:30:49
 2  0      0  28201     71   2155    0    0     0     0 76251 41013 17 10 73  0  0 2018-11-27 13:30:50
 2  0      0  28173     71   2184    0    0     0    68 77305 42182 16 10 74  0  0 2018-11-27 13:30:51
 6  0      0  28144     71   2212    0    0     0     0 77306 41697 15 11 74  0  0 2018-11-27 13:30:52
 0  2      0  28129     71   2227    0    0     0 192480 36378 19751  8  6 76  9  0 2018-11-27 13:30:53
 0  2      0  28130     71   2226    0    0     0 206840  654  356  0  0 84 16  0 2018-11-27 13:30:54
 3  0      0  28124     71   2232    0    0     0 32488 20817 11645  4  3 87  6  0 2018-11-27 13:30:55
 5  0      0  28095     71   2261    0    0     0    68 76782 41897 15  9 76  0  0 2018-11-27 13:30:56
 4  0      0  28066     71   2289    0    0     0     0 76047 41000 17 10 73  0  0 2018-11-27 13:30:57
 7  0      0  28037     71   2319    0    0     0     0 76947 41218 15 10 74  0  0 2018-11-27 13:30:58
 4  0      0  28009     71   2347    0    0     0     0 76947 41691 16 10 74  0  0 2018-11-27 13:30:59
 5  0      0  27980     71   2375    0    0     0     0 77092 41867 17 10 74  0  0 2018-11-27 13:31:00
 6  0      0  27952     71   2404    0    0     0    68 76169 41382 18 10 72  0  0 2018-11-27 13:31:01
 3  0      0  27922     71   2433    0    0     0     0 77256 41834 15 10 75  0  0 2018-11-27 13:31:02
 2  0      0  27894     71   2461    0    0     0     4 77194 41173 16 10 74  0  0 2018-11-27 13:31:03
 4  0      0  27866     71   2489    0    0     0     0 77327 41398 16 10 74  0  0 2018-11-27 13:31:04
 5  0      0  27838     71   2517    0    0     0     0 76144 40794 16 10 74  0  0 2018-11-27 13:31:05
 2  0      0  27809     71   2546    0    0     0    68 77176 41460 16 10 73  0  0 2018-11-27 13:31:06
 3  0      0  27780     71   2575    0    0     0     0 76894 41448 16 10 74  0  0 2018-11-27 13:31:07
 2  0      0  27752     71   2603    0    0     0     0 77026 41627 16 10 74  0  0 2018-11-27 13:31:08
11  0      0  27724     71   2632    0    0     0  4488 76891 41688 16 10 73  1  0 2018-11-27 13:31:09
 8  0      0  27696     71   2659    0    0     0     0 76269 41072 17 10 73  0  0 2018-11-27 13:31:10
 3  0      0  27667     71   2688    0    0     0    68 77153 41378 16 10 74  0  0 2018-11-27 13:31:11
 4  0      0  27639     71   2716    0    0     0     0 77191 41990 15 10 75  0  0 2018-11-27 13:31:12
 4  0      0  27610     71   2745    0    0     0     0 77091 41619 15 11 74  0  0 2018-11-27 13:31:13
 3  0      0  27583     71   2773    0    0     0     0 76145 41308 16 10 74  0  0 2018-11-27 13:31:14
 4  1      0  27553     71   2802    0    0     0 149512 77262 41410 16 11 72  1  0 2018-11-27 13:31:15
 7  2      0  27524     71   2832    0    0     0 190528 77377 40613 16 11 65  8  0 2018-11-27 13:31:16
 3  2      0  27495     71   2860    0    0     0 210944 77400 40642 16 11 63 10  0 2018-11-27 13:31:17
 3  2      0  27467     71   2888    0    0     0 33040 76242 40774 16 11 63 11  0 2018-11-27 13:31:18
 5  0      0  27438     71   2916    0    0     0  2172 77056 40699 16 10 71  3  0 2018-11-27 13:31:19
 2  0      0  27411     71   2945    0    0     0     0 77029 40177 15 11 74  0  0 2018-11-27 13:31:20
 3  0      0  27381     71   2974    0    0     0   132 77182 40888 15 10 74  0  0 2018-11-27 13:31:21
 1  0      0  27353     71   3002    0    0     0     0 76068 39877 17 10 74  0  0 2018-11-27 13:31:22
 2  0      0  27325     71   3030    0    0     0     0 77278 40023 16 10 74  0  0 2018-11-27 13:31:23
 4  0      0  27296     71   3059    0    0     0    88 76837 40062 15 10 75  0  0 2018-11-27 13:31:24
 3  0      0  27267     71   3089    0    0     0     0 76816 40150 16 10 74  0  0 2018-11-27 13:31:25
 2  0      0  27239     71   3117    0    0     0   100 75987 39893 16 10 73  0  0 2018-11-27 13:31:26
 1  0      0  27210     71   3146    0    0     0     0 76848 40015 16  9 75  0  0 2018-11-27 13:31:27
 1  0      0  27181     71   3174    0    0     0     0 76941 39916 16 10 74  0  0 2018-11-27 13:31:28
 4  0      0  27153     71   3202    0    0     0     0 76989 40145 15 10 74  0  0 2018-11-27 13:31:29
 2  0      0  27125     71   3231    0    0     0     0 76219 40438 17  9 73  0  0 2018-11-27 13:31:30
 1  0      0  27096     71   3259    0    0     0   100 77086 39987 16 10 74  0  0 2018-11-27 13:31:31
 1  0      0  27067     71   3289    0    0     0     0 77199 40216 16 10 74  0  0 2018-11-27 13:31:32
 2  0      0  27039     71   3318    0    0     0     0 77124 40775 16  9 74  0  0 2018-11-27 13:31:33
 2  0      0  27010     71   3346    0    0     0    12 77181 40588 15 11 74  0  0 2018-11-27 13:31:34
 2  0      0  26981     71   3374    0    0     0     0 76370 39798 17 11 72  0  0 2018-11-27 13:31:35
 3  0      0  26952     71   3403    0    0     0   100 77063 40319 16 11 73  0  0 2018-11-27 13:31:36
 1  0      0  26925     71   3431    0    0     0     0 76938 40197 15 11 74  0  0 2018-11-27 13:31:37
 4  0      0  26896     71   3459    0    0     0     0 77227 40064 15 10 75  0  0 2018-11-27 13:31:38
 1  0      0  26867     71   3488    0    0     0     0 75959 40266 17 10 73  0  0 2018-11-27 13:31:39
 7  0      0  26838     71   3518    0    0     0  5328 77086 40835 16 10 74  1  0 2018-11-27 13:31:40
 5  0      0  26809     71   3547    0    0     0    68 77021 40348 16  9 75  0  0 2018-11-27 13:31:41
 3  0      0  26780     71   3575    0    0     0     0 77075 39872 16 11 73  0  0 2018-11-27 13:31:42
 4  0      0  26753     71   3602    0    0     0     0 76206 39541 17 10 73  0  0 2018-11-27 13:31:43
 4  0      0  26724     71   3631    0    0     0     0 77069 39848 16 10 74  0  0 2018-11-27 13:31:44
 3  0      0  26696     71   3660    0    0     0     0 76977 40116 16 10 74  0  0 2018-11-27 13:31:45
 4  0      0  26667     71   3688    0    0     0    68 77118 40496 16 10 73  0  0 2018-11-27 13:31:46
 3  0      0  26638     71   3717    0    0     0     0 76205 39996 16 10 74  0  0 2018-11-27 13:31:47
 6  0      0  26610     71   3745    0    0     0     0 77061 39977 16 10 74  0  0 2018-11-27 13:31:48
 4  2      0  26581     71   3772    0    0     0 166780 78214 40165 15 12 71  1  0 2018-11-27 13:31:49
 2  2      0  26578     71   3777    0    0     0 163864 78090 35407 12 10 64 13  0 2018-11-27 13:31:50
 0  2      0  26579     71   3776    0    0     0 163876 77771 34648 12  8 66 14  0 2018-11-27 13:31:51
 3  2      0  26580     71   3775    0    0     0 163872 76729 34159 13  8 65 14  0 2018-11-27 13:31:52
 2  2      0  26581     71   3774    0    0     0 196592 77490 33966 13  8 65 15  0 2018-11-27 13:31:53
 4  1      0  26582     71   3773    0    0     0 144900 77385 34250 13  8 67 13  0 2018-11-27 13:31:54
 4  0      0  26574     71   3781    0    0     0    32 77547 36768 13  9 73  5  0 2018-11-27 13:31:55
 3  0      0  26545     71   3810    0    0     0    68 77088 40069 16 10 74  0  0 2018-11-27 13:31:56
 1  0      0  26516     71   3839    0    0     0 52132 77239 40646 16 10 71  3  0 2018-11-27 13:31:57
 2  0      0  26488     71   3868    0    0     0     0 76355 40180 17 10 73  0  0 2018-11-27 13:31:58
 4  0      0  26459     71   3897    0    0     0     0 77021 40390 16 10 74  0  0 2018-11-27 13:31:59
 1  0      0  26430     71   3926    0    0     0    40 77138 39965 16 10 74  0  0 2018-11-27 13:32:00
 2  0      0  26401     71   3955    0    0     0   132 77115 39786 16  9 74  0  0 2018-11-27 13:32:01
 2  0      0  26373     71   3983    0    0     0     0 76269 40040 18 10 73  0  0 2018-11-27 13:32:02
 4  0      0  26343     71   4011    0    0     0     0 77400 40385 15 10 75  0  0 2018-11-27 13:32:03
 3  0      0  26316     71   4040    0    0     0     0 77347 40536 16 10 74  0  0 2018-11-27 13:32:04
