2018-12-15 17:28:44, id: test-172844-418, starting producer #0
2018-12-15 17:28:44, id: test-172844-418, starting producer #0, channel #0
2018-12-15 17:28:45, id: test-172844-418, time: 1.000s, sent: 8171 msg/s
2018-12-15 17:28:46, id: test-172844-418, time: 2.075s, sent: 9596 msg/s
2018-12-15 17:28:47, id: test-172844-418, time: 3.254s, sent: 6594 msg/s
2018-12-15 17:28:48, id: test-172844-418, time: 4.387s, sent: 6669 msg/s
2018-12-15 17:28:49, id: test-172844-418, time: 5.491s, sent: 6249 msg/s
2018-12-15 17:28:51, id: test-172844-418, time: 6.663s, sent: 7007 msg/s
2018-12-15 17:28:52, id: test-172844-418, time: 7.759s, sent: 6895 msg/s
2018-12-15 17:28:53, id: test-172844-418, time: 8.759s, sent: 7642 msg/s
2018-12-15 17:28:54, id: test-172844-418, time: 9.819s, sent: 5394 msg/s
2018-12-15 17:28:55, id: test-172844-418, time: 10.831s, sent: 6276 msg/s
2018-12-15 17:28:56, id: test-172844-418, time: 11.875s, sent: 6084 msg/s
2018-12-15 17:28:57, id: test-172844-418, time: 12.987s, sent: 6204 msg/s
2018-12-15 17:28:58, id: test-172844-418, time: 14.007s, sent: 6656 msg/s
2018-12-15 17:28:59, id: test-172844-418, time: 15.123s, sent: 6181 msg/s
2018-12-15 17:29:00, id: test-172844-418, time: 16.132s, sent: 6837 msg/s
2018-12-15 17:29:01, id: test-172844-418, time: 17.183s, sent: 6043 msg/s
2018-12-15 17:29:02, id: test-172844-418, time: 18.463s, sent: 6417 msg/s
2018-12-15 17:29:04, id: test-172844-418, time: 19.615s, sent: 5893 msg/s
2018-12-15 17:29:05, id: test-172844-418, time: 20.903s, sent: 6037 msg/s
2018-12-15 17:29:06, id: test-172844-418, time: 22.143s, sent: 6623 msg/s
2018-12-15 17:29:07, id: test-172844-418, time: 23.239s, sent: 6295 msg/s
2018-12-15 17:29:08, id: test-172844-418, time: 24.343s, sent: 6149 msg/s
2018-12-15 17:29:09, id: test-172844-418, time: 25.343s, sent: 8265 msg/s
2018-12-15 17:29:10, id: test-172844-418, time: 26.403s, sent: 4807 msg/s
2018-12-15 17:29:11, id: test-172844-418, time: 27.403s, sent: 7793 msg/s
2018-12-15 17:29:13, id: test-172844-418, time: 28.507s, sent: 4844 msg/s
2018-12-15 17:29:14, id: test-172844-418, time: 29.532s, sent: 6624 msg/s
2018-12-15 17:29:15, id: test-172844-418, time: 30.583s, sent: 6147 msg/s
2018-12-15 17:29:16, id: test-172844-418, time: 31.615s, sent: 6579 msg/s
2018-12-15 17:29:17, id: test-172844-418, time: 32.645s, sent: 6698 msg/s
2018-12-15 17:29:18, id: test-172844-418, time: 33.931s, sent: 6387 msg/s
2018-12-15 17:29:19, id: test-172844-418, time: 34.947s, sent: 6790 msg/s
2018-12-15 17:29:20, id: test-172844-418, time: 36.015s, sent: 6049 msg/s
2018-12-15 17:29:21, id: test-172844-418, time: 37.019s, sent: 6762 msg/s
2018-12-15 17:29:22, id: test-172844-418, time: 38.055s, sent: 6660 msg/s
2018-12-15 17:29:23, id: test-172844-418, time: 39.263s, sent: 6436 msg/s
2018-12-15 17:29:24, id: test-172844-418, time: 40.355s, sent: 6117 msg/s
