2018-12-14 19:11:04, id: test-191103-927, starting consumer #0
2018-12-14 19:11:04, id: test-191103-927, starting consumer #0, channel #0
2018-12-14 19:11:05, id: test-191103-927, time: 1.013s, received: 0.99 msg/s
2018-12-14 19:11:06, id: test-191103-927, time: 2.013s, received: 15664 msg/s
2018-12-14 19:11:07, id: test-191103-927, time: 3.013s, received: 15138 msg/s
2018-12-14 19:11:08, id: test-191103-927, time: 4.013s, received: 14848 msg/s
2018-12-14 19:11:09, id: test-191103-927, time: 5.013s, received: 15193 msg/s
2018-12-14 19:11:10, id: test-191103-927, time: 6.013s, received: 15088 msg/s
2018-12-14 19:11:11, id: test-191103-927, time: 7.013s, received: 14911 msg/s
2018-12-14 19:11:12, id: test-191103-927, time: 8.013s, received: 14675 msg/s
2018-12-14 19:11:13, id: test-191103-927, time: 9.013s, received: 15089 msg/s
2018-12-14 19:11:14, id: test-191103-927, time: 10.013s, received: 14634 msg/s
2018-12-14 19:11:15, id: test-191103-927, time: 11.013s, received: 15171 msg/s
2018-12-14 19:11:16, id: test-191103-927, time: 12.013s, received: 15114 msg/s
2018-12-14 19:11:17, id: test-191103-927, time: 13.013s, received: 14959 msg/s
2018-12-14 19:11:18, id: test-191103-927, time: 14.013s, received: 15014 msg/s
2018-12-14 19:11:19, id: test-191103-927, time: 15.013s, received: 15140 msg/s
2018-12-14 19:11:20, id: test-191103-927, time: 16.013s, received: 15058 msg/s
2018-12-14 19:11:21, id: test-191103-927, time: 17.013s, received: 15649 msg/s
2018-12-14 19:11:22, id: test-191103-927, time: 18.013s, received: 15658 msg/s
2018-12-14 19:11:23, id: test-191103-927, time: 19.013s, received: 15347 msg/s
2018-12-14 19:11:24, id: test-191103-927, time: 20.013s, received: 14957 msg/s
2018-12-14 19:11:25, id: test-191103-927, time: 21.013s, received: 14910 msg/s
2018-12-14 19:11:26, id: test-191103-927, time: 22.013s, received: 15068 msg/s
2018-12-14 19:11:27, id: test-191103-927, time: 23.013s, received: 15067 msg/s
2018-12-14 19:11:28, id: test-191103-927, time: 24.013s, received: 15207 msg/s
2018-12-14 19:11:29, id: test-191103-927, time: 25.013s, received: 14220 msg/s
2018-12-14 19:11:30, id: test-191103-927, time: 26.013s, received: 14838 msg/s
2018-12-14 19:11:31, id: test-191103-927, time: 27.013s, received: 14970 msg/s
2018-12-14 19:11:32, id: test-191103-927, time: 28.013s, received: 15086 msg/s
2018-12-14 19:11:33, id: test-191103-927, time: 29.013s, received: 14880 msg/s
2018-12-14 19:11:34, id: test-191103-927, time: 30.013s, received: 14695 msg/s
2018-12-14 19:11:35, id: test-191103-927, time: 31.013s, received: 15356 msg/s
2018-12-14 19:11:36, id: test-191103-927, time: 32.013s, received: 15155 msg/s
2018-12-14 19:11:37, id: test-191103-927, time: 33.013s, received: 15478 msg/s
2018-12-14 19:11:38, id: test-191103-927, time: 34.013s, received: 14940 msg/s
2018-12-14 19:11:39, id: test-191103-927, time: 35.013s, received: 15294 msg/s
2018-12-14 19:11:40, id: test-191103-927, time: 36.013s, received: 15126 msg/s
2018-12-14 19:11:41, id: test-191103-927, time: 37.013s, received: 15271 msg/s
2018-12-14 19:11:42, id: test-191103-927, time: 38.013s, received: 15020 msg/s
2018-12-14 19:11:43, id: test-191103-927, time: 39.013s, received: 14910 msg/s
2018-12-14 19:11:44, id: test-191103-927, time: 40.013s, received: 15200 msg/s
2018-12-14 19:11:45, id: test-191103-927, time: 41.013s, received: 14567 msg/s
2018-12-14 19:11:46, id: test-191103-927, time: 42.013s, received: 15081 msg/s
2018-12-14 19:11:47, id: test-191103-927, time: 43.013s, received: 15303 msg/s
2018-12-14 19:11:48, id: test-191103-927, time: 44.013s, received: 15251 msg/s
2018-12-14 19:11:49, id: test-191103-927, time: 45.013s, received: 14711 msg/s
2018-12-14 19:11:50, id: test-191103-927, time: 46.013s, received: 15072 msg/s
2018-12-14 19:11:51, id: test-191103-927, time: 47.013s, received: 15340 msg/s
2018-12-14 19:11:52, id: test-191103-927, time: 48.013s, received: 15079 msg/s
2018-12-14 19:11:53, id: test-191103-927, time: 49.013s, received: 15248 msg/s
2018-12-14 19:11:54, id: test-191103-927, time: 50.013s, received: 15441 msg/s
2018-12-14 19:11:55, id: test-191103-927, time: 51.013s, received: 15393 msg/s
2018-12-14 19:11:56, id: test-191103-927, time: 52.013s, received: 14378 msg/s
2018-12-14 19:11:57, id: test-191103-927, time: 53.013s, received: 14812 msg/s
2018-12-14 19:11:58, id: test-191103-927, time: 54.013s, received: 15299 msg/s
2018-12-14 19:11:59, id: test-191103-927, time: 55.013s, received: 15294 msg/s
2018-12-14 19:12:00, id: test-191103-927, time: 56.013s, received: 14876 msg/s
2018-12-14 19:12:01, id: test-191103-927, time: 57.013s, received: 15585 msg/s
2018-12-14 19:12:02, id: test-191103-927, time: 58.013s, received: 15113 msg/s
2018-12-14 19:12:03, id: test-191103-927, time: 59.015s, received: 15394 msg/s
2018-12-14 19:12:04, id: test-191103-927, time: 60.015s, received: 15299 msg/s
2018-12-14 19:12:05, id: test-191103-927, time: 61.015s, received: 14750 msg/s
2018-12-14 19:12:06, id: test-191103-927, time: 62.015s, received: 15336 msg/s
2018-12-14 19:12:07, id: test-191103-927, time: 63.015s, received: 14853 msg/s
2018-12-14 19:12:08, id: test-191103-927, time: 64.015s, received: 15022 msg/s
2018-12-14 19:12:09, id: test-191103-927, time: 65.015s, received: 15379 msg/s
2018-12-14 19:12:10, id: test-191103-927, time: 66.015s, received: 14811 msg/s
2018-12-14 19:12:11, id: test-191103-927, time: 67.015s, received: 14986 msg/s
2018-12-14 19:12:12, id: test-191103-927, time: 68.015s, received: 15074 msg/s
2018-12-14 19:12:13, id: test-191103-927, time: 69.015s, received: 15348 msg/s
2018-12-14 19:12:14, id: test-191103-927, time: 70.015s, received: 15237 msg/s
2018-12-14 19:12:15, id: test-191103-927, time: 71.015s, received: 15276 msg/s
2018-12-14 19:12:16, id: test-191103-927, time: 72.015s, received: 15212 msg/s
2018-12-14 19:12:17, id: test-191103-927, time: 73.015s, received: 15448 msg/s
2018-12-14 19:12:18, id: test-191103-927, time: 74.015s, received: 15049 msg/s
2018-12-14 19:12:19, id: test-191103-927, time: 75.015s, received: 15140 msg/s
2018-12-14 19:12:20, id: test-191103-927, time: 76.015s, received: 15260 msg/s
2018-12-14 19:12:21, id: test-191103-927, time: 77.015s, received: 15279 msg/s
2018-12-14 19:12:22, id: test-191103-927, time: 78.015s, received: 15331 msg/s
2018-12-14 19:12:23, id: test-191103-927, time: 79.015s, received: 14902 msg/s
2018-12-14 19:12:24, id: test-191103-927, time: 80.015s, received: 14901 msg/s
2018-12-14 19:12:25, id: test-191103-927, time: 81.015s, received: 14962 msg/s
2018-12-14 19:12:26, id: test-191103-927, time: 82.015s, received: 15218 msg/s
2018-12-14 19:12:27, id: test-191103-927, time: 83.015s, received: 15359 msg/s
2018-12-14 19:12:28, id: test-191103-927, time: 84.015s, received: 15247 msg/s
2018-12-14 19:12:29, id: test-191103-927, time: 85.015s, received: 14942 msg/s
2018-12-14 19:12:30, id: test-191103-927, time: 86.015s, received: 15139 msg/s
2018-12-14 19:12:31, id: test-191103-927, time: 87.015s, received: 14957 msg/s
2018-12-14 19:12:32, id: test-191103-927, time: 88.015s, received: 15226 msg/s
2018-12-14 19:12:33, id: test-191103-927, time: 89.015s, received: 15384 msg/s
2018-12-14 19:12:34, id: test-191103-927, time: 90.015s, received: 15085 msg/s
2018-12-14 19:12:35, id: test-191103-927, time: 91.015s, received: 14933 msg/s
2018-12-14 19:12:36, id: test-191103-927, time: 92.015s, received: 14998 msg/s
2018-12-14 19:12:37, id: test-191103-927, time: 93.015s, received: 15304 msg/s
2018-12-14 19:12:38, id: test-191103-927, time: 94.015s, received: 15288 msg/s
2018-12-14 19:12:39, id: test-191103-927, time: 95.015s, received: 15472 msg/s
2018-12-14 19:12:40, id: test-191103-927, time: 96.015s, received: 15422 msg/s
2018-12-14 19:12:41, id: test-191103-927, time: 97.015s, received: 15811 msg/s
2018-12-14 19:12:42, id: test-191103-927, time: 98.015s, received: 14855 msg/s
2018-12-14 19:12:43, id: test-191103-927, time: 99.015s, received: 14639 msg/s
2018-12-14 19:12:44, id: test-191103-927, time: 100.015s, received: 15419 msg/s
