time, threadId, data.consumed.in.MB, MB.sec, data.consumed.in.nMsg, nMsg.sec, rebalance.time.ms, fetch.time.ms, fetch.MB.sec, fetch.nMsg.sec
2018-11-27 01:26:18:453, 0, 72.4448, 14.4890, 148367, 29673.4000, 18, 4982, 14.5413, 29780.6102
2018-11-27 01:26:23:453, 0, 151.5947, 15.8300, 310466, 32419.8000, 0, 5000, 15.8300, 32419.8000
2018-11-27 01:26:28:454, 0, 233.0151, 16.2808, 477215, 33343.1314, 0, 5001, 16.2808, 33343.1314
2018-11-27 01:26:33:454, 0, 314.0420, 16.2054, 643158, 33188.6000, 0, 5000, 16.2054, 33188.6000
2018-11-27 01:26:38:454, 0, 395.3564, 16.2629, 809690, 33306.4000, 0, 5000, 16.2629, 33306.4000
2018-11-27 01:26:43:454, 0, 477.1401, 16.3567, 977183, 33498.6000, 0, 5000, 16.3567, 33498.6000
2018-11-27 01:26:48:454, 0, 559.2871, 16.4294, 1145420, 33647.4000, 0, 5000, 16.4294, 33647.4000
2018-11-27 01:26:53:454, 0, 642.1304, 16.5687, 1315083, 33932.6000, 0, 5000, 16.5687, 33932.6000
2018-11-27 01:26:58:454, 0, 724.4741, 16.4688, 1483723, 33728.0000, 0, 5000, 16.4688, 33728.0000
2018-11-27 01:27:03:454, 0, 808.7856, 16.8623, 1656393, 34534.0000, 0, 5000, 16.8623, 34534.0000
2018-11-27 01:27:08:454, 0, 890.9780, 16.4385, 1824723, 33666.0000, 0, 5000, 16.4385, 33666.0000
2018-11-27 01:27:13:454, 0, 973.8818, 16.5808, 1994510, 33957.4000, 0, 5000, 16.5808, 33957.4000
2018-11-27 01:27:18:454, 0, 1057.6182, 16.7473, 2166002, 34298.4000, 0, 5000, 16.7473, 34298.4000
2018-11-27 01:27:23:454, 0, 1140.7188, 16.6201, 2336192, 34038.0000, 0, 5000, 16.6201, 34038.0000
2018-11-27 01:27:28:454, 0, 1224.0615, 16.6686, 2506878, 34137.2000, 0, 5000, 16.6686, 34137.2000
2018-11-27 01:27:33:454, 0, 1306.8140, 16.5505, 2676355, 33895.4000, 0, 5000, 16.5505, 33895.4000
2018-11-27 01:27:38:454, 0, 1388.9155, 16.4203, 2844499, 33628.8000, 0, 5000, 16.4203, 33628.8000
2018-11-27 01:27:43:454, 0, 1471.6528, 16.5475, 3013945, 33889.2000, 0, 5000, 16.5475, 33889.2000
2018-11-27 01:27:48:454, 0, 1554.0723, 16.4839, 3182740, 33759.0000, 0, 5000, 16.4839, 33759.0000
2018-11-27 01:27:53:454, 0, 1636.5674, 16.4990, 3351690, 33790.0000, 0, 5000, 16.4990, 33790.0000
2018-11-27 01:27:58:454, 0, 1719.1836, 16.5232, 3520888, 33839.6000, 0, 5000, 16.5232, 33839.6000
2018-11-27 01:28:03:454, 0, 1801.7393, 16.5111, 3689962, 33814.8000, 0, 5000, 16.5111, 33814.8000
