2018-11-24 22:07:05, 146397 records sent, 29279.4 records/sec (14.30 MB/sec), 7.6 ms avg latency, 251.0 max latency.
2018-11-24 22:07:10, 146594 records sent, 29312.9 records/sec (14.31 MB/sec), 1.7 ms avg latency, 18.0 max latency.
2018-11-24 22:07:15, 139127 records sent, 25551.3 records/sec (12.48 MB/sec), 1.7 ms avg latency, 699.0 max latency.
2018-11-24 22:07:21, 150998 records sent, 27767.2 records/sec (13.56 MB/sec), 79.8 ms avg latency, 984.0 max latency.
2018-11-24 22:07:26, 175330 records sent, 35059.0 records/sec (17.12 MB/sec), 133.8 ms avg latency, 986.0 max latency.
2018-11-24 22:07:31, 146568 records sent, 29307.7 records/sec (14.31 MB/sec), 1.7 ms avg latency, 18.0 max latency.
2018-11-24 22:07:36, 146568 records sent, 29307.7 records/sec (14.31 MB/sec), 1.7 ms avg latency, 7.0 max latency.
2018-11-24 22:07:41, 146542 records sent, 29308.4 records/sec (14.31 MB/sec), 1.8 ms avg latency, 19.0 max latency.
2018-11-24 22:07:46, 146476 records sent, 29295.2 records/sec (14.30 MB/sec), 1.7 ms avg latency, 6.0 max latency.
2018-11-24 22:07:51, 146510 records sent, 29302.0 records/sec (14.31 MB/sec), 1.8 ms avg latency, 18.0 max latency.
2018-11-24 22:07:59, 144546 records sent, 18343.4 records/sec (8.96 MB/sec), 1.7 ms avg latency, 2949.0 max latency.
2018-11-24 22:08:04, 232928 records sent, 46585.6 records/sec (22.75 MB/sec), 836.8 ms avg latency, 2953.0 max latency.
2018-11-24 22:08:09, 146543 records sent, 29296.9 records/sec (14.31 MB/sec), 1.7 ms avg latency, 19.0 max latency.
2018-11-24 22:08:14, 146510 records sent, 29302.0 records/sec (14.31 MB/sec), 38.1 ms avg latency, 459.0 max latency.
2018-11-24 22:08:19, 146539 records sent, 29307.8 records/sec (14.31 MB/sec), 1.7 ms avg latency, 19.0 max latency.
2018-11-24 22:08:24, 146479 records sent, 29295.8 records/sec (14.30 MB/sec), 1.7 ms avg latency, 5.0 max latency.
2018-11-24 22:08:29, 146541 records sent, 29308.2 records/sec (14.31 MB/sec), 1.8 ms avg latency, 20.0 max latency.
2018-11-24 22:08:34, 146500 records sent, 29300.0 records/sec (14.31 MB/sec), 1.7 ms avg latency, 6.0 max latency.
2018-11-24 22:08:39, 146546 records sent, 29303.3 records/sec (14.31 MB/sec), 1.7 ms avg latency, 19.0 max latency.
2018-11-24 22:08:45, 95448 records sent, 15662.6 records/sec (7.65 MB/sec), 1.9 ms avg latency, 2839.0 max latency.
2018-11-24 22:08:50, 229623 records sent, 45924.6 records/sec (22.42 MB/sec), 802.8 ms avg latency, 2841.0 max latency.
2018-11-24 22:08:55, 146536 records sent, 29301.3 records/sec (14.31 MB/sec), 1.7 ms avg latency, 3.0 max latency.
2018-11-24 22:09:00, 146593 records sent, 29306.9 records/sec (14.31 MB/sec), 1.8 ms avg latency, 19.0 max latency.
2018-11-24 22:09:05, 146513 records sent, 29302.6 records/sec (14.31 MB/sec), 1.6 ms avg latency, 5.0 max latency.
2018-11-24 22:09:10, 146539 records sent, 29307.8 records/sec (14.31 MB/sec), 1.7 ms avg latency, 4.0 max latency.
2018-11-24 22:09:15, 146509 records sent, 29301.8 records/sec (14.31 MB/sec), 1.8 ms avg latency, 21.0 max latency.
2018-11-24 22:09:21, 98435 records sent, 15508.9 records/sec (7.57 MB/sec), 1.7 ms avg latency, 2990.0 max latency.
2018-11-24 22:09:26, 234104 records sent, 46811.4 records/sec (22.86 MB/sec), 861.0 ms avg latency, 2992.0 max latency.
2018-11-24 22:09:31, 146509 records sent, 29295.9 records/sec (14.30 MB/sec), 1.7 ms avg latency, 6.0 max latency.
2018-11-24 22:09:36, 146539 records sent, 29307.8 records/sec (14.31 MB/sec), 1.9 ms avg latency, 29.0 max latency.
2018-11-24 22:09:41, 146480 records sent, 29296.0 records/sec (14.30 MB/sec), 1.6 ms avg latency, 6.0 max latency.
2018-11-24 22:09:46, 146568 records sent, 29307.7 records/sec (14.31 MB/sec), 1.7 ms avg latency, 14.0 max latency.
2018-11-24 22:09:51, 146568 records sent, 29307.7 records/sec (14.31 MB/sec), 1.7 ms avg latency, 5.0 max latency.
2018-11-24 22:09:57, 87362 records sent, 14692.6 records/sec (7.17 MB/sec), 1.9 ms avg latency, 2969.0 max latency.
2018-11-24 22:10:02, 233458 records sent, 46682.3 records/sec (22.79 MB/sec), 776.5 ms avg latency, 2971.0 max latency.
2018-11-24 22:10:07, 146568 records sent, 29307.7 records/sec (14.31 MB/sec), 1.7 ms avg latency, 3.0 max latency.
2018-11-24 22:10:12, 146510 records sent, 29302.0 records/sec (14.31 MB/sec), 1.7 ms avg latency, 14.0 max latency.
2018-11-24 22:10:17, 146567 records sent, 29307.5 records/sec (14.31 MB/sec), 1.7 ms avg latency, 7.0 max latency.
2018-11-24 22:10:22, 146497 records sent, 29299.4 records/sec (14.31 MB/sec), 1.7 ms avg latency, 16.0 max latency.
2018-11-24 22:10:27, 146493 records sent, 29298.6 records/sec (14.31 MB/sec), 1.7 ms avg latency, 4.0 max latency.
2018-11-24 22:10:32, 146538 records sent, 29301.7 records/sec (14.31 MB/sec), 1.7 ms avg latency, 16.0 max latency.
2018-11-24 22:10:37, 146539 records sent, 29301.9 records/sec (14.31 MB/sec), 1.7 ms avg latency, 7.0 max latency.
2018-11-24 22:10:42, 146509 records sent, 29301.8 records/sec (14.31 MB/sec), 1.7 ms avg latency, 3.0 max latency.
2018-11-24 22:10:47, 146555 records sent, 29305.1 records/sec (14.31 MB/sec), 1.7 ms avg latency, 17.0 max latency.
2018-11-24 22:10:52, 146523 records sent, 29298.7 records/sec (14.31 MB/sec), 1.7 ms avg latency, 3.0 max latency.
2018-11-24 22:10:57, 146509 records sent, 29295.9 records/sec (14.30 MB/sec), 1.8 ms avg latency, 17.0 max latency.
2018-11-24 22:11:02, 146540 records sent, 29308.0 records/sec (14.31 MB/sec), 1.6 ms avg latency, 11.0 max latency.
2018-11-24 22:11:07, 93303 records sent, 18645.7 records/sec (9.10 MB/sec), 1513.6 ms avg latency, 2876.0 max latency.
2018-11-24 22:11:12, 199803 records sent, 39960.6 records/sec (19.51 MB/sec), 326.2 ms avg latency, 1823.0 max latency.
2018-11-24 22:11:17, 146508 records sent, 29295.7 records/sec (14.30 MB/sec), 1.7 ms avg latency, 15.0 max latency.
2018-11-24 22:11:22, 146511 records sent, 29302.2 records/sec (14.31 MB/sec), 1.6 ms avg latency, 6.0 max latency.
2018-11-24 22:11:27, 146507 records sent, 29295.5 records/sec (14.30 MB/sec), 1.7 ms avg latency, 5.0 max latency.
2018-11-24 22:11:32, 146542 records sent, 29308.4 records/sec (14.31 MB/sec), 1.7 ms avg latency, 16.0 max latency.
2018-11-24 22:11:37, 146504 records sent, 29300.8 records/sec (14.31 MB/sec), 1.7 ms avg latency, 7.0 max latency.
2018-11-24 22:11:42, 60440 records sent, 11878.9 records/sec (5.80 MB/sec), 1.8 ms avg latency, 3027.0 max latency.
2018-11-24 22:11:47, 235131 records sent, 47026.2 records/sec (22.96 MB/sec), 891.9 ms avg latency, 3028.0 max latency.
2018-11-24 22:11:52, 146508 records sent, 29301.6 records/sec (14.31 MB/sec), 1.7 ms avg latency, 15.0 max latency.
2018-11-24 22:11:57, 146568 records sent, 29301.9 records/sec (14.31 MB/sec), 1.7 ms avg latency, 3.0 max latency.
