procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EST
 0  0      0  19844     71  10513    0    0     0   227    3    1  1  0 99  0  0 2018-11-27 05:04:22
 0  0      0  19845     71  10513    0    0     0     0  506  769  0  0 100  0  0 2018-11-27 05:04:23
 1  0      0  19845     71  10513    0    0     0     0  343  648  0  0 100  0  0 2018-11-27 05:04:24
 0  0      0  19845     71  10513    0    0     0     0  389  789  0  0 100  0  0 2018-11-27 05:04:25
 2  0      0  19814     71  10545    0    0     0   148 7882 8239  5  3 92  0  0 2018-11-27 05:04:26
 2  0      0  19782     71  10578    0    0     0     0 24671 22916 10  6 84  0  0 2018-11-27 05:04:27
 3  0      0  19744     71  10616    0    0     0     0 36489 31521 13  8 79  0  0 2018-11-27 05:04:28
 1  0      0  19701     71  10659    0    0     0     0 47453 37895 15  8 77  0  0 2018-11-27 05:04:29
 3  0      0  19663     71  10698    0    0     0     0 55845 39955 17  8 75  0  0 2018-11-27 05:04:30
 3  0      0  19624     71  10736    0    0     0    68 62479 41911 17  9 75  0  0 2018-11-27 05:04:31
 2  0      0  19580     71  10780    0    0     0     0 63444 42427 14 10 76  0  0 2018-11-27 05:04:32
 4  0      0  19537     71  10823    0    0     0     0 62576 42513 16 10 74  0  0 2018-11-27 05:04:33
 3  0      0  19495     71  10864    0    0     0     0 63202 42756 15 10 75  0  0 2018-11-27 05:04:34
 3  0      0  19454     71  10906    0    0     0     0 63333 42614 15 10 76  0  0 2018-11-27 05:04:35
 2  0      0  19415     71  10945    0    0     0    80 62703 42352 17 10 73  0  0 2018-11-27 05:04:36
 2  0      0  19372     71  10988    0    0     0  3400 63995 42701 15 11 73  1  0 2018-11-27 05:04:37
 1  0      0  19330     71  11030    0    0     0     0 64643 42402 16  9 75  0  0 2018-11-27 05:04:38
 3  0      0  19289     71  11071    0    0     0     0 64261 42880 16  9 75  0  0 2018-11-27 05:04:39
 4  0      0  19247     71  11113    0    0     0    68 63975 42686 17  9 73  0  0 2018-11-27 05:04:40
 4  0      0  19206     71  11153    0    0     0    76 64410 43382 16 10 74  0  0 2018-11-27 05:04:41
