2018-11-25 15:36:23, 341383 records sent, 68276.6 records/sec (33.34 MB/sec), 181.9 ms avg latency, 335.0 max latency.
2018-11-25 15:36:28, 333563 records sent, 66712.6 records/sec (32.57 MB/sec), 43.4 ms avg latency, 176.0 max latency.
2018-11-25 15:36:34, 265648 records sent, 42964.3 records/sec (20.98 MB/sec), 38.7 ms avg latency, 2427.0 max latency.
2018-11-25 15:36:39, 393206 records sent, 78641.2 records/sec (38.40 MB/sec), 1053.6 ms avg latency, 2428.0 max latency.
2018-11-25 15:36:44, 384183 records sent, 76836.6 records/sec (37.52 MB/sec), 833.0 ms avg latency, 903.0 max latency.
2018-11-25 15:36:49, 386539 records sent, 77307.8 records/sec (37.75 MB/sec), 649.9 ms avg latency, 857.0 max latency.
2018-11-25 15:36:54, 360871 records sent, 72174.2 records/sec (35.24 MB/sec), 253.8 ms avg latency, 404.0 max latency.
2018-11-25 15:36:59, 350005 records sent, 70001.0 records/sec (34.18 MB/sec), 19.6 ms avg latency, 124.0 max latency.
2018-11-25 15:37:04, 341944 records sent, 68388.8 records/sec (33.39 MB/sec), 3.5 ms avg latency, 10.0 max latency.
2018-11-25 15:37:09, 341835 records sent, 68367.0 records/sec (33.38 MB/sec), 3.2 ms avg latency, 24.0 max latency.
2018-11-25 15:37:14, 341998 records sent, 68399.6 records/sec (33.40 MB/sec), 3.0 ms avg latency, 27.0 max latency.
2018-11-25 15:37:19, 341821 records sent, 68364.2 records/sec (33.38 MB/sec), 3.1 ms avg latency, 24.0 max latency.
2018-11-25 15:37:24, 254270 records sent, 50854.0 records/sec (24.83 MB/sec), 51.2 ms avg latency, 1296.0 max latency.
2018-11-25 15:37:29, 375162 records sent, 75032.4 records/sec (36.64 MB/sec), 902.6 ms avg latency, 1288.0 max latency.
2018-11-25 15:37:34, 389949 records sent, 77989.8 records/sec (38.08 MB/sec), 400.9 ms avg latency, 800.0 max latency.
2018-11-25 15:37:39, 348197 records sent, 69639.4 records/sec (34.00 MB/sec), 19.0 ms avg latency, 97.0 max latency.
2018-11-25 15:37:44, 341837 records sent, 68367.4 records/sec (33.38 MB/sec), 2.9 ms avg latency, 21.0 max latency.
2018-11-25 15:37:49, 341586 records sent, 68317.2 records/sec (33.36 MB/sec), 3.3 ms avg latency, 23.0 max latency.
2018-11-25 15:37:54, 341603 records sent, 68320.6 records/sec (33.36 MB/sec), 3.5 ms avg latency, 13.0 max latency.
2018-11-25 15:37:59, 342351 records sent, 68470.2 records/sec (33.43 MB/sec), 3.5 ms avg latency, 23.0 max latency.
2018-11-25 15:38:04, 341945 records sent, 68389.0 records/sec (33.39 MB/sec), 3.3 ms avg latency, 19.0 max latency.
2018-11-25 15:38:09, 341746 records sent, 68349.2 records/sec (33.37 MB/sec), 2.7 ms avg latency, 16.0 max latency.
2018-11-25 15:38:14, 341879 records sent, 68375.8 records/sec (33.39 MB/sec), 3.2 ms avg latency, 8.0 max latency.
2018-11-25 15:38:19, 341783 records sent, 68356.6 records/sec (33.38 MB/sec), 3.5 ms avg latency, 18.0 max latency.
2018-11-25 15:38:24, 341858 records sent, 68371.6 records/sec (33.38 MB/sec), 3.0 ms avg latency, 17.0 max latency.
2018-11-25 15:38:29, 341814 records sent, 68362.8 records/sec (33.38 MB/sec), 3.3 ms avg latency, 16.0 max latency.
2018-11-25 15:38:34, 341869 records sent, 68373.8 records/sec (33.39 MB/sec), 3.8 ms avg latency, 19.0 max latency.
2018-11-25 15:38:39, 341982 records sent, 68396.4 records/sec (33.40 MB/sec), 2.8 ms avg latency, 15.0 max latency.
2018-11-25 15:38:44, 341808 records sent, 68361.6 records/sec (33.38 MB/sec), 2.6 ms avg latency, 16.0 max latency.
2018-11-25 15:38:49, 341897 records sent, 68379.4 records/sec (33.39 MB/sec), 2.7 ms avg latency, 26.0 max latency.
2018-11-25 15:38:54, 341743 records sent, 68348.6 records/sec (33.37 MB/sec), 2.9 ms avg latency, 17.0 max latency.
2018-11-25 15:38:59, 341874 records sent, 68374.8 records/sec (33.39 MB/sec), 3.2 ms avg latency, 16.0 max latency.
2018-11-25 15:39:04, 341877 records sent, 68375.4 records/sec (33.39 MB/sec), 3.2 ms avg latency, 11.0 max latency.
2018-11-25 15:39:09, 341830 records sent, 68366.0 records/sec (33.38 MB/sec), 2.4 ms avg latency, 18.0 max latency.
2018-11-25 15:39:14, 341892 records sent, 68378.4 records/sec (33.39 MB/sec), 2.6 ms avg latency, 17.0 max latency.
2018-11-25 15:39:19, 341832 records sent, 68366.4 records/sec (33.38 MB/sec), 3.0 ms avg latency, 16.0 max latency.
2018-11-25 15:39:24, 341862 records sent, 68372.4 records/sec (33.38 MB/sec), 2.9 ms avg latency, 16.0 max latency.
2018-11-25 15:39:29, 341904 records sent, 68380.8 records/sec (33.39 MB/sec), 2.9 ms avg latency, 18.0 max latency.
2018-11-25 15:39:34, 341866 records sent, 68373.2 records/sec (33.39 MB/sec), 2.9 ms avg latency, 21.0 max latency.
2018-11-25 15:39:39, 341838 records sent, 68367.6 records/sec (33.38 MB/sec), 3.6 ms avg latency, 20.0 max latency.
2018-11-25 15:39:44, 341702 records sent, 68340.4 records/sec (33.37 MB/sec), 3.4 ms avg latency, 21.0 max latency.
2018-11-25 15:39:49, 341951 records sent, 68390.2 records/sec (33.39 MB/sec), 2.7 ms avg latency, 16.0 max latency.
2018-11-25 15:39:54, 341754 records sent, 68350.8 records/sec (33.37 MB/sec), 3.1 ms avg latency, 15.0 max latency.
2018-11-25 15:39:59, 342017 records sent, 68403.4 records/sec (33.40 MB/sec), 2.4 ms avg latency, 16.0 max latency.
2018-11-25 15:40:04, 341890 records sent, 68378.0 records/sec (33.39 MB/sec), 2.7 ms avg latency, 15.0 max latency.
2018-11-25 15:40:09, 341740 records sent, 68348.0 records/sec (33.37 MB/sec), 2.3 ms avg latency, 17.0 max latency.
2018-11-25 15:40:14, 341880 records sent, 68376.0 records/sec (33.39 MB/sec), 3.2 ms avg latency, 17.0 max latency.
2018-11-25 15:40:19, 341850 records sent, 68370.0 records/sec (33.38 MB/sec), 3.1 ms avg latency, 16.0 max latency.
2018-11-25 15:40:24, 341822 records sent, 68364.4 records/sec (33.38 MB/sec), 2.8 ms avg latency, 18.0 max latency.
2018-11-25 15:40:29, 341847 records sent, 68369.4 records/sec (33.38 MB/sec), 2.7 ms avg latency, 16.0 max latency.
2018-11-25 15:40:34, 341789 records sent, 68357.8 records/sec (33.38 MB/sec), 2.8 ms avg latency, 17.0 max latency.
2018-11-25 15:40:39, 340723 records sent, 68144.6 records/sec (33.27 MB/sec), 3.5 ms avg latency, 32.0 max latency.
2018-11-25 15:40:44, 342933 records sent, 68586.6 records/sec (33.49 MB/sec), 2.9 ms avg latency, 27.0 max latency.
2018-11-25 15:40:49, 341902 records sent, 68380.4 records/sec (33.39 MB/sec), 3.0 ms avg latency, 17.0 max latency.
2018-11-25 15:40:54, 341854 records sent, 68370.8 records/sec (33.38 MB/sec), 3.1 ms avg latency, 16.0 max latency.
2018-11-25 15:40:59, 341780 records sent, 68356.0 records/sec (33.38 MB/sec), 2.7 ms avg latency, 16.0 max latency.
2018-11-25 15:41:04, 341789 records sent, 68357.8 records/sec (33.38 MB/sec), 3.0 ms avg latency, 8.0 max latency.
2018-11-25 15:41:09, 341865 records sent, 68373.0 records/sec (33.39 MB/sec), 3.4 ms avg latency, 20.0 max latency.
2018-11-25 15:41:14, 341921 records sent, 68384.2 records/sec (33.39 MB/sec), 2.7 ms avg latency, 17.0 max latency.
2018-11-25 15:41:19, 341862 records sent, 68372.4 records/sec (33.38 MB/sec), 3.0 ms avg latency, 27.0 max latency.
2018-11-25 15:41:24, 321405 records sent, 64281.0 records/sec (31.39 MB/sec), 36.1 ms avg latency, 375.0 max latency.
2018-11-25 15:41:29, 362199 records sent, 72439.8 records/sec (35.37 MB/sec), 35.6 ms avg latency, 301.0 max latency.
2018-11-25 15:41:34, 341830 records sent, 68366.0 records/sec (33.38 MB/sec), 2.5 ms avg latency, 21.0 max latency.
2018-11-25 15:41:39, 341702 records sent, 68340.4 records/sec (33.37 MB/sec), 2.7 ms avg latency, 18.0 max latency.
2018-11-25 15:41:44, 341876 records sent, 68375.2 records/sec (33.39 MB/sec), 2.9 ms avg latency, 19.0 max latency.
2018-11-25 15:41:49, 341840 records sent, 68368.0 records/sec (33.38 MB/sec), 3.1 ms avg latency, 17.0 max latency.
2018-11-25 15:41:54, 341806 records sent, 68361.2 records/sec (33.38 MB/sec), 2.7 ms avg latency, 8.0 max latency.
2018-11-25 15:41:59, 341776 records sent, 68355.2 records/sec (33.38 MB/sec), 3.3 ms avg latency, 18.0 max latency.
2018-11-25 15:42:04, 341856 records sent, 68371.2 records/sec (33.38 MB/sec), 2.9 ms avg latency, 19.0 max latency.
2018-11-25 15:42:09, 341661 records sent, 68332.2 records/sec (33.37 MB/sec), 2.9 ms avg latency, 17.0 max latency.
2018-11-25 15:42:14, 341389 records sent, 68277.8 records/sec (33.34 MB/sec), 2.9 ms avg latency, 18.0 max latency.
2018-11-25 15:42:18, 24609375 records sent, 68355.577468 records/sec (33.38 MB/sec), 71.88 ms avg latency, 2428.00 ms max latency, 3 ms 50th, 776 ms 95th, 869 ms 99th, 2385 ms 99.9th.
