time, threadId, data.consumed.in.MB, MB.sec, data.consumed.in.nMsg, nMsg.sec, rebalance.time.ms, fetch.time.ms, fetch.MB.sec, fetch.nMsg.sec
2018-11-27 01:54:41:738, 0, 68.9785, 13.7957, 141268, 28253.6000, 18, 4982, 13.8455, 28355.6804
2018-11-27 01:54:46:738, 0, 142.1494, 14.6342, 291122, 29970.8000, 0, 5000, 14.6342, 29970.8000
2018-11-27 01:54:51:738, 0, 216.5615, 14.8824, 443518, 30479.2000, 0, 5000, 14.8824, 30479.2000
2018-11-27 01:54:56:738, 0, 237.1777, 4.1232, 485740, 8444.4000, 0, 5000, 4.1232, 8444.4000
2018-11-27 01:55:01:738, 0, 310.9087, 14.7462, 636741, 30200.2000, 0, 5000, 14.7462, 30200.2000
2018-11-27 01:55:06:745, 0, 385.5176, 14.9009, 789540, 30517.0761, 0, 5007, 14.9009, 30517.0761
2018-11-27 01:55:11:745, 0, 460.7471, 15.0459, 943610, 30814.0000, 0, 5000, 15.0459, 30814.0000
2018-11-27 01:55:16:745, 0, 535.9312, 15.0368, 1097587, 30795.4000, 0, 5000, 15.0368, 30795.4000
2018-11-27 01:55:21:745, 0, 611.2363, 15.0610, 1251812, 30845.0000, 0, 5000, 15.0610, 30845.0000
2018-11-27 01:55:26:746, 0, 686.0571, 14.9612, 1405045, 30640.4719, 0, 5001, 14.9612, 30640.4719
2018-11-27 01:55:31:746, 0, 760.9536, 14.9793, 1558433, 30677.6000, 0, 5000, 14.9793, 30677.6000
2018-11-27 01:55:36:746, 0, 785.4600, 4.9013, 1608622, 10037.8000, 0, 5000, 4.9013, 10037.8000
2018-11-27 01:55:41:746, 0, 860.3867, 14.9854, 1762072, 30690.0000, 0, 5000, 14.9854, 30690.0000
2018-11-27 01:55:46:746, 0, 935.5405, 15.0308, 1915987, 30783.0000, 0, 5000, 15.0308, 30783.0000
2018-11-27 01:55:51:746, 0, 1010.3765, 14.9672, 2069251, 30652.8000, 0, 5000, 14.9672, 30652.8000
2018-11-27 01:55:56:747, 0, 1084.2437, 14.7705, 2220531, 30249.9500, 0, 5001, 14.7705, 30249.9500
2018-11-27 01:56:01:748, 0, 1158.9282, 14.9339, 2373485, 30584.6831, 0, 5001, 14.9339, 30584.6831
2018-11-27 01:56:06:748, 0, 1233.7642, 14.9672, 2526749, 30652.8000, 0, 5000, 14.9672, 30652.8000
2018-11-27 01:56:11:748, 0, 1308.4033, 14.9278, 2679610, 30572.2000, 0, 5000, 14.9278, 30572.2000
2018-11-27 01:56:16:748, 0, 1382.7246, 14.8643, 2831820, 30442.0000, 0, 5000, 14.8643, 30442.0000
2018-11-27 01:56:21:748, 0, 1457.6816, 14.9914, 2985332, 30702.4000, 0, 5000, 14.9914, 30702.4000
2018-11-27 01:56:26:748, 0, 1532.3662, 14.9369, 3138286, 30590.8000, 0, 5000, 14.9369, 30590.8000
2018-11-27 01:56:31:748, 0, 1606.7935, 14.8854, 3290713, 30485.4000, 0, 5000, 14.8854, 30485.4000
2018-11-27 01:56:36:748, 0, 1681.4629, 14.9339, 3443636, 30584.6000, 0, 5000, 14.9339, 30584.6000
2018-11-27 01:56:41:749, 0, 1755.8750, 14.8794, 3596032, 30473.1054, 0, 5001, 14.8794, 30473.1054
2018-11-27 01:56:46:750, 0, 1830.7563, 14.9733, 3749389, 30665.2669, 0, 5001, 14.9733, 30665.2669
2018-11-27 01:56:51:750, 0, 1905.6831, 14.9854, 3902839, 30690.0000, 0, 5000, 14.9854, 30690.0000
2018-11-27 01:56:56:750, 0, 1980.2314, 14.9097, 4055514, 30535.0000, 0, 5000, 14.9097, 30535.0000
2018-11-27 01:57:01:750, 0, 2054.9766, 14.9490, 4208592, 30615.6000, 0, 5000, 14.9490, 30615.6000
2018-11-27 01:57:06:751, 0, 2129.2827, 14.8583, 4360771, 30429.7141, 0, 5001, 14.8583, 30429.7141
2018-11-27 01:57:11:751, 0, 2204.5728, 15.0580, 4514965, 30838.8000, 0, 5000, 15.0580, 30838.8000
2018-11-27 01:57:16:751, 0, 2279.1514, 14.9157, 4667702, 30547.4000, 0, 5000, 14.9157, 30547.4000
2018-11-27 01:57:21:751, 0, 2354.0327, 14.9763, 4821059, 30671.4000, 0, 5000, 14.9763, 30671.4000
2018-11-27 01:57:26:751, 0, 2428.7021, 14.9339, 4973982, 30584.6000, 0, 5000, 14.9339, 30584.6000
2018-11-27 01:57:31:751, 0, 2503.2505, 14.9097, 5126657, 30535.0000, 0, 5000, 14.9097, 30535.0000
2018-11-27 01:57:36:751, 0, 2578.3438, 15.0187, 5280448, 30758.2000, 0, 5000, 15.0187, 30758.2000
2018-11-27 01:57:41:752, 0, 2652.9678, 14.9218, 5433278, 30559.8880, 0, 5001, 14.9218, 30559.8880
2018-11-27 01:57:46:752, 0, 2727.5615, 14.9188, 5586046, 30553.6000, 0, 5000, 14.9188, 30553.6000
2018-11-27 01:57:51:752, 0, 2802.0493, 14.8976, 5738597, 30510.2000, 0, 5000, 14.8976, 30510.2000
2018-11-27 01:57:56:752, 0, 2876.7642, 14.9430, 5891613, 30603.2000, 0, 5000, 14.9430, 30603.2000
2018-11-27 01:58:01:752, 0, 2951.5093, 14.9490, 6044691, 30615.6000, 0, 5000, 14.9490, 30615.6000
2018-11-27 01:58:06:752, 0, 3026.0879, 14.9157, 6197428, 30547.4000, 0, 5000, 14.9157, 30547.4000
2018-11-27 01:58:11:752, 0, 3100.7876, 14.9399, 6350413, 30597.0000, 0, 5000, 14.9399, 30597.0000
2018-11-27 01:58:16:752, 0, 3175.7900, 15.0005, 6504018, 30721.0000, 0, 5000, 15.0005, 30721.0000
2018-11-27 01:58:21:752, 0, 3250.2930, 14.9006, 6656600, 30516.4000, 0, 5000, 14.9006, 30516.4000
2018-11-27 01:58:26:753, 0, 3325.0532, 14.9491, 6809709, 30615.6769, 0, 5001, 14.9491, 30615.6769
2018-11-27 01:58:31:753, 0, 3399.5713, 14.9036, 6962322, 30522.6000, 0, 5000, 14.9036, 30522.6000
2018-11-27 01:58:36:754, 0, 3474.5132, 14.9854, 7115803, 30690.0620, 0, 5001, 14.9854, 30690.0620
2018-11-27 01:58:41:754, 0, 3549.2129, 14.9399, 7268788, 30597.0000, 0, 5000, 14.9399, 30597.0000
2018-11-27 01:58:46:754, 0, 3624.4272, 15.0429, 7422827, 30807.8000, 0, 5000, 15.0429, 30807.8000
2018-11-27 01:58:51:754, 0, 3699.4902, 15.0126, 7576556, 30745.8000, 0, 5000, 15.0126, 30745.8000
2018-11-27 01:58:56:754, 0, 3774.3867, 14.9793, 7729944, 30677.6000, 0, 5000, 14.9793, 30677.6000
2018-11-27 01:59:01:754, 0, 3849.6162, 15.0459, 7884014, 30814.0000, 0, 5000, 15.0459, 30814.0000
2018-11-27 01:59:06:754, 0, 3924.0737, 14.8915, 8036503, 30497.8000, 0, 5000, 14.8915, 30497.8000
2018-11-27 01:59:11:754, 0, 3999.2578, 15.0368, 8190480, 30795.4000, 0, 5000, 15.0368, 30795.4000
2018-11-27 01:59:16:754, 0, 4073.9121, 14.9309, 8343372, 30578.4000, 0, 5000, 14.9309, 30578.4000
2018-11-27 01:59:21:754, 0, 4149.1265, 15.0429, 8497411, 30807.8000, 0, 5000, 15.0429, 30807.8000
2018-11-27 01:59:26:754, 0, 4223.9170, 14.9581, 8650582, 30634.2000, 0, 5000, 14.9581, 30634.2000
2018-11-27 01:59:31:754, 0, 4298.9648, 15.0096, 8804280, 30739.6000, 0, 5000, 15.0096, 30739.6000
2018-11-27 01:59:36:754, 0, 4373.8462, 14.9763, 8957637, 30671.4000, 0, 5000, 14.9763, 30671.4000
2018-11-27 01:59:41:754, 0, 4450.5894, 15.3486, 9114807, 31434.0000, 0, 5000, 15.3486, 31434.0000
2018-11-27 01:59:46:754, 0, 4526.8027, 15.2427, 9270892, 31217.0000, 0, 5000, 15.2427, 31217.0000
2018-11-27 01:59:51:754, 0, 4601.6538, 14.9702, 9424187, 30659.0000, 0, 5000, 14.9702, 30659.0000
2018-11-27 01:59:56:755, 0, 4676.7925, 15.0247, 9578071, 30770.6459, 0, 5001, 15.0247, 30770.6459
2018-11-27 02:00:01:755, 0, 4751.7192, 14.9854, 9731521, 30690.0000, 0, 5000, 14.9854, 30690.0000
2018-11-27 02:00:06:755, 0, 4826.7520, 15.0065, 9885188, 30733.4000, 0, 5000, 15.0065, 30733.4000
2018-11-27 02:00:11:755, 0, 4901.0884, 14.8673, 10037429, 30448.2000, 0, 5000, 14.8673, 30448.2000
2018-11-27 02:00:16:756, 0, 4975.5459, 14.8885, 10189918, 30491.7017, 0, 5001, 14.8885, 30491.7017
2018-11-27 02:00:21:756, 0, 5050.5332, 14.9975, 10343492, 30714.8000, 0, 5000, 14.9975, 30714.8000
