procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EST
 0  0      0  19845     71  10513    0    0     0   226    2    0  1  0 99  0  0 2018-11-27 04:36:07
 0  0      0  19846     71  10513    0    0     0     0  440  762  0  0 100  0  0 2018-11-27 04:36:08
 0  0      0  19846     71  10513    0    0     0     0  373  778  0  0 100  0  0 2018-11-27 04:36:09
 0  0      0  19846     71  10513    0    0     0     0  373  754  0  0 100  0  0 2018-11-27 04:36:10
 1  0      0  19827     71  10532    0    0     0   136 2990 4106  3  1 96  0  0 2018-11-27 04:36:11
 1  0      0  19795     71  10565    0    0     0     0 13304 16619  9  5 86  0  0 2018-11-27 04:36:12
 0  2      0  19769     71  10591    0    0     0 72136 13927 16515  7  4 84  5  0 2018-11-27 04:36:13
 2  0      0  19733     71  10626    0    0     0     0 31317 30499 12  7 80  0  0 2018-11-27 04:36:14
 3  0      0  19695     71  10665    0    0     0     0 41166 37526 15  9 76  0  0 2018-11-27 04:36:15
 4  0      0  19657     71  10704    0    0     0    68 48116 40370 17 10 74  0  0 2018-11-27 04:36:16
 2  0      0  19614     71  10746    0    0     0     0 58109 42743 16 11 74  0  0 2018-11-27 04:36:17
 4  0      0  19574     71  10785    0    0     0     0 56669 42140 17 10 73  0  0 2018-11-27 04:36:18
 1  0      0  19534     71  10826    0    0     0     0 58838 42511 16 10 74  0  0 2018-11-27 04:36:19
 5  0      0  19493     71  10867    0    0     0     0 58706 42716 16  9 74  0  0 2018-11-27 04:36:20
 2  0      0  19454     71  10907    0    0     0    68 57651 42112 18 10 72  0  0 2018-11-27 04:36:21
 5  0      0  19411     71  10949    0    0     0     0 59863 42601 16 11 74  0  0 2018-11-27 04:36:22
 4  0      0  19368     71  10992    0    0     0     0 59866 42676 16 10 74  0  0 2018-11-27 04:36:23
 1  0      0  19327     71  11033    0    0     0     0 59820 42739 16 10 74  0  0 2018-11-27 04:36:24
 3  0      0  19288     71  11072    0    0     0     0 58733 41886 18  8 74  0  0 2018-11-27 04:36:25
 4  0      0  19246     71  11113    0    0     0    68 59673 42180 15 10 75  0  0 2018-11-27 04:36:26
 2  0      0  19205     71  11154    0    0     0     0 59220 42166 16 10 74  0  0 2018-11-27 04:36:27
 5  0      0  19164     71  11196    0    0     0     0 58507 42218 16 10 74  0  0 2018-11-27 04:36:28
 4  0      0  19122     71  11238    0    0     0     0 59546 42165 16 10 74  0  0 2018-11-27 04:36:29
 2  0      0  19082     71  11278    0    0     0     0 59679 42372 16 10 74  0  0 2018-11-27 04:36:30
 2  0      0  19041     71  11319    0    0     0  4460 59419 42694 15 10 73  1  0 2018-11-27 04:36:31
 3  0      0  19001     71  11359    0    0     0     0 59321 41921 18  9 73  0  0 2018-11-27 04:36:32
 2  0      0  18961     71  11398    0    0     0     0 60155 42191 16 10 74  0  0 2018-11-27 04:36:33
 3  0      0  18919     71  11440    0    0     0     0 59750 42600 16 11 74  0  0 2018-11-27 04:36:34
 4  0      0  18878     71  11482    0    0     0     0 59424 42561 16 10 74  0  0 2018-11-27 04:36:35
 4  0      0  18836     71  11523    0    0     0    68 58671 42082 15 11 74  0  0 2018-11-27 04:36:36
 5  1      0  18795     71  11565    0    0     0 210952 59339 42608 16 10 72  2  0 2018-11-27 04:36:37
 3  1      0  18754     71  11606    0    0     0 182272 59510 41057 15 11 68  6  0 2018-11-27 04:36:38
 3  0      0  18712     71  11648    0    0     0 169984 58593 40290 16 11 67  5  0 2018-11-27 04:36:39
 5  1      0  18670     71  11690    0    0     0 188928 59653 41174 15 11 64 10  0 2018-11-27 04:36:40
 3  2      0  18630     71  11730    0    0     0 165888 59394 40957 15 10 63 12  0 2018-11-27 04:36:41
 3  2      0  18592     71  11768    0    0     0 59128 59620 42112 16 11 62 12  0 2018-11-27 04:36:42
 6  0      0  18549     71  11811    0    0     0  7532 58572 41355 17 10 68  5  0 2018-11-27 04:36:43
 1  0      0  18507     71  11854    0    0     0     4 59329 41477 15 10 74  0  0 2018-11-27 04:36:44
 2  0      0  18467     71  11893    0    0     0     0 59327 40957 16  9 75  0  0 2018-11-27 04:36:45
 3  0      0  18427     71  11933    0    0     0    68 59561 40915 16  9 75  0  0 2018-11-27 04:36:46
 3  0      0  18386     71  11974    0    0     0     0 58384 40468 15 10 74  0  0 2018-11-27 04:36:47
 4  0      0  18345     71  12013    0    0     0     0 60778 40439 15 10 74  0  0 2018-11-27 04:36:48
 2  0      0  18307     71  12052    0    0     0    52 61079 40042 16 11 73  0  0 2018-11-27 04:36:49
 2  0      0  18267     71  12092    0    0     0     0 58635 40399 17 10 73  0  0 2018-11-27 04:36:50
 2  0      0  18228     71  12130    0    0     0    68 59260 41064 17  8 74  0  0 2018-11-27 04:36:51
 3  0      0  18188     71  12171    0    0     0     0 59449 40362 16 10 73  0  0 2018-11-27 04:36:52
 5  0      0  18146     71  12213    0    0     0     0 59197 40819 16 10 74  0  0 2018-11-27 04:36:53
 4  0      0  18109     71  12250    0    0     0    16 58774 40422 18  9 74  0  0 2018-11-27 04:36:54
 3  0      0  18066     71  12293    0    0     0     0 59264 40848 17  9 74  0  0 2018-11-27 04:36:55
 1  0      0  18025     71  12333    0    0     0   132 59057 40838 15  9 75  0  0 2018-11-27 04:36:56
 4  0      0  17987     71  12372    0    0     0     0 58374 40527 17 10 73  0  0 2018-11-27 04:36:57
 2  0      0  17947     71  12411    0    0     0     0 60741 39915 16 11 73  0  0 2018-11-27 04:36:58
 4  0      0  17907     71  12451    0    0     0     0 59154 40166 15 11 74  0  0 2018-11-27 04:36:59
 3  0      0  17867     71  12492    0    0     0     0 59085 40724 15 10 75  0  0 2018-11-27 04:37:00
 2  0      0  17827     71  12531    0    0     0   132 58613 40717 17 10 73  0  0 2018-11-27 04:37:01
 3  0      0  17789     71  12569    0    0     0     0 59182 40632 15 10 74  0  0 2018-11-27 04:37:02
 2  1      0  17746     71  12612    0    0     0 301064 59433 40811 15 12 69  4  0 2018-11-27 04:37:03
 2  1      0  17706     71  12653    0    0     0 159744 59474 41343 16 11 68  5  0 2018-11-27 04:37:04
 3  0      0  23526     71   6833    0    0     0 176128 59981 42662 16 17 64  4  0 2018-11-27 04:37:05
 2  2      0  26411     71   3948    0    0     0 186880 59099 41123 14 13 63  9  0 2018-11-27 04:37:06
 4  2      0  26410     71   3949    0    0     0 163840 58995 34802 13  8 72  7  0 2018-11-27 04:37:07
 2  2      0  26410     71   3949    0    0     0 66044 59452 36385 12  8 70  9  0 2018-11-27 04:37:08
 1  0      0  26385     71   3975    0    0     0  8128 59982 40709 15 10 71  4  0 2018-11-27 04:37:09
 2  0      0  26346     71   4013    0    0     0     0 58973 40354 17  9 74  0  0 2018-11-27 04:37:10
 2  0      0  26305     71   4055    0    0     0    68 59208 40709 16 10 74  0  0 2018-11-27 04:37:11
 3  0      0  26266     71   4094    0    0     0     0 59393 40910 16  9 74  0  0 2018-11-27 04:37:12
 4  0      0  26225     71   4134    0    0     0     0 58458 40442 16 11 74  0  0 2018-11-27 04:37:13
